CaseIds,Labels
1-719557568,37
1-719557848,37
1-719562894,64
1-719564142,56
1-719570805,69
1-719604235,39
1-719999107,14
1-719999555,52
1-720001688,58
1-720016461,15
1-720020557,49
1-720038450,73
1-720050050,28
1-720058448,37
1-720069769,35
1-720106082,35
1-720110782,69
1-720113580,28
1-720120744,74
1-720121244,51
1-720123132,33
1-720132322,57
1-720136396,81
1-720136845,37
1-720139895,34
1-720148628,15
1-720162489,12
1-720183338,73
1-720204222,28
1-720205701,62
1-720206203,71
1-720210419,15
1-720236091,15
1-720236793,4
1-720238081,59
1-720238521,68
1-720238611,23
1-720256656,33
1-720284313,11
1-720284411,26
1-720286653,87
1-720286781,14
1-720293692,31
1-720303301,25
1-720314291,35
1-720344447,24
1-720348105,35
1-720382341,65
1-720382501,49
1-720395521,57
1-720397707,62
1-720399249,15
1-720413010,15
1-720431324,52
1-720444903,64
1-720467504,28
1-720472166,89
1-720472355,89
1-720480174,67
1-720521568,85
1-720573655,35
1-720600393,63
1-720602934,57
1-720625387,41
1-722011393,69
1-722015518,35
1-722019330,83
1-722031971,69
1-722032861,85
1-722036421,41
1-722037671,25
1-722043575,22
1-722053011,12
1-722064650,37
1-722070899,38
1-722082563,3
1-722087493,35
1-722100455,88
1-722103115,13
1-722103633,69
1-722135071,33
1-722135191,62
1-722135421,56
1-722180065,67
1-722180141,67
1-722195560,22
1-722199228,15
1-722201622,80
1-722206475,53
1-722223033,64
1-722240826,78
1-722242703,55
1-722244560,89
1-722261790,15
1-722273075,28
1-722293660,41
1-722299587,71
1-722306467,15
1-722332101,56
1-722362086,45
1-722385327,33
1-722386222,41
1-722386268,35
1-722388008,52
1-722393548,88
1-722398871,80
1-722410869,15
1-722410885,24
1-722415150,69
1-722446422,74
1-722446651,56
1-722456527,41
1-722456790,14
1-722457895,52
1-722464062,15
1-722485381,9
1-722499503,52
1-722514203,1
1-722535466,89
1-722551539,50
1-722557526,1
1-722557908,1
1-722563391,53
1-722563431,33
1-722563671,8
1-722563681,51
1-722568166,25
1-722576991,11
1-722577251,26
1-722577581,58
1-722579031,41
1-722579712,9
1-722586342,29
1-722591617,34
1-722603802,25
1-722633677,58
1-722653227,83
1-722676283,25
1-722676834,4
1-722682307,50
1-722698931,33
1-722699121,26
1-722699381,52
1-722751796,13
1-722774781,49
1-722800373,56
1-722802882,49
1-724993372,60
1-726519362,37
1-726519612,89
1-726521429,73
1-726528936,35
1-726528943,34
1-726530157,37
1-726532802,49
1-726532876,49
1-726533201,4
1-726537852,12
1-726546276,8
1-726546740,62
1-726552311,38
1-726554431,12
1-726576082,83
1-726614295,78
1-726625483,52
1-726625502,14
1-726637105,15
1-726667991,32
1-726668161,76
1-726695193,73
1-726696979,56
1-726712611,24
1-726729135,25
1-726747811,15
1-726754037,8
1-726769441,76
1-726777605,50
1-726777620,33
1-726797367,37
1-726829050,53
1-726834518,13
1-726844205,15
1-726889557,62
1-726893941,26
1-726893951,73
1-726894642,36
1-726894711,21
1-726894731,73
1-726896681,64
1-726907941,32
1-726908351,21
1-726908461,83
1-726908881,83
1-726913671,25
1-726921727,71
1-726923786,63
1-726936962,33
1-726943514,36
1-726974974,3
1-726977591,87
1-726993271,7
1-726994871,65
1-727013401,1
1-727021332,37
1-727029406,12
1-727049292,85
1-727074774,33
1-727104891,26
1-727108464,65
1-727113589,15
1-727123066,39
1-727152027,52
1-727155202,31
1-727165553,65
1-727176381,28
1-727217586,29
1-727224498,56
1-728176584,83
1-728181260,37
1-728186504,48
1-728186672,53
1-728236947,53
1-728245797,13
1-728256681,52
1-728261550,24
1-728261720,15
1-728268983,15
1-728269093,56
1-728288484,1
1-728290131,1
1-728290611,8
1-728292674,54
1-728308361,9
1-728309860,73
1-728318565,57
1-728326523,67
1-728338521,12
1-728338595,4
1-728372131,25
1-728375012,49
1-728380041,58
1-728380361,59
1-728380451,59
1-728380521,65
1-728401991,1
1-728402231,1
1-728408911,41
1-728409061,86
1-728412968,81
1-728418011,87
1-728423732,67
1-728429599,85
1-728429698,73
1-728449782,9
1-728463083,69
1-728466992,62
1-728471269,9
1-728476062,1
1-728479140,73
1-728479661,64
1-728480859,15
1-728515380,39
1-728515447,65
1-728516315,52
1-728516690,56
1-728549796,65
1-728558963,49
1-728564933,33
1-728565252,76
1-728567120,38
1-728567187,22
1-728567806,89
1-728574390,41
1-728595344,28
1-728604095,80
1-728604558,8
1-728609400,7
1-728617580,57
1-728627978,21
1-728628057,7
1-728641783,64
1-728700188,7
1-728722906,83
1-728728162,88
1-728737339,69
1-728749040,33
1-728749109,33
1-728768797,31
1-728774979,25
1-728827701,14
1-729074991,49
1-729075211,56
1-729080926,25
1-729082121,67
1-729082236,37
1-729082701,14
1-729082871,69
1-729083781,4
1-729097375,87
1-729244882,12
1-729249186,40
1-729256121,71
1-729256251,9
1-729256531,57
1-729256831,23
1-729256851,23
1-729256882,23
1-729275172,21
1-729275419,65
1-729278754,36
1-729312244,80
1-729312873,8
1-729315061,25
1-729315411,58
1-729315431,20
1-729317695,36
1-729337282,33
1-729345302,80
1-729347720,57
1-729349281,86
1-729349739,32
1-729351021,65
1-729351591,28
1-729351752,54
1-729351761,88
1-729356801,71
1-729358683,76
1-729358866,85
1-729360965,12
1-729363660,29
1-729371940,34
1-729381438,65
1-729406081,31
1-729406281,16
1-729406311,26
1-729406661,76
1-729407452,78
1-729413423,14
1-729423171,33
1-729423561,24
1-729424427,1
1-729424771,57
1-729440375,15
1-729441271,38
1-729441801,57
1-729447885,87
1-729454597,56
1-729455114,63
1-729455355,9
1-729456199,49
1-729462951,31
1-729463071,21
1-729463251,20
1-729463281,60
1-729463311,20
1-729463386,9
1-729463401,76
1-729463406,9
1-729463411,8
1-729463491,60
1-729463651,60
1-729463671,1
1-729463721,9
1-729463741,20
1-729463771,82
1-729463781,23
1-729463821,23
1-729463831,23
1-729463861,9
1-729468185,39
1-729473091,9
1-729473517,52
1-729482553,57
1-729495122,65
1-729497222,9
1-729510095,39
1-729510194,56
1-729512860,64
1-729513010,8
1-729519381,31
1-729519781,18
1-729523637,3
1-729527202,51
1-729536403,52
1-729556366,22
1-729564375,37
1-729564393,14
1-729580884,32
1-729585074,12
1-729586865,8
1-729593276,15
1-729598821,56
1-729610251,73
1-729615221,65
1-729616611,64
1-729639068,24
1-729642101,37
1-729642261,25
1-729642342,25
1-729650335,36
1-729654566,21
1-729659065,1
1-729659209,1
1-729659239,24
1-729660704,87
1-729681899,67
1-729683700,52
1-729692250,13
1-729696910,1
1-729696957,64
1-729697264,52
1-729697406,28
1-729697514,36
1-729701261,50
1-729703611,83
1-729707456,56
1-729710911,49
1-729722696,29
1-729724503,87
1-729724548,73
1-729732469,38
1-729735075,9
1-729737371,60
1-729748001,14
1-729748027,76
1-729748248,21
1-729751751,31
1-729753991,88
1-729765503,25
1-729769620,57
1-729769884,85
1-729770216,76
1-729771165,49
1-729775220,73
1-729775808,73
1-729781437,76
1-729781697,83
1-729783786,25
1-729794376,21
1-729799491,53
1-729802083,53
1-729802209,76
1-729802236,67
1-729806213,81
1-729809195,28
1-729809514,12
1-729814049,87
1-729820704,36
1-729820770,15
1-729823831,49
1-729825014,61
1-729826503,22
1-729830322,15
1-729843994,69
1-729844109,52
1-729857533,9
1-729866114,78
1-729870359,62
1-729890136,25
1-729893383,65
1-729896421,8
1-729905093,14
1-729905491,9
1-729910993,15
1-729913537,67
1-729913690,57
1-729955753,25
1-730005931,69
1-730018116,15
1-730030995,37
1-730035461,56
1-730040641,1
1-730040885,54
1-730042386,28
1-730054339,15
1-730065800,49
1-730067183,12
1-730067309,57
1-730068930,62
1-730069431,65
1-730069683,3
1-730071292,22
1-730071341,60
1-730071391,36
1-730071581,21
1-730071611,23
1-730071731,25
1-730071791,8
1-730071831,9
1-730077100,4
1-730080969,9
1-730081404,29
1-730081514,12
1-730081747,29
1-730082325,74
1-730084493,1
1-730110101,12
1-730126971,59
1-730126981,83
1-730127001,59
1-730127111,18
1-730127251,73
1-730127301,25
1-730127321,73
1-730127381,9
1-730129661,89
1-730130539,28
1-730177483,14
1-730188780,64
1-730497354,37
1-730497866,88
1-730502433,12
1-730509302,69
1-730509416,65
1-730509461,31
1-730509773,64
1-730515189,56
1-730515574,87
1-730520519,37
1-730522301,34
1-730528304,49
1-730529203,25
1-730533489,34
1-730540985,4
1-730550464,35
1-730550796,49
1-730561221,41
1-730561693,14
1-730589165,56
1-730589790,65
1-730604741,37
1-730607446,73
1-730607592,9
1-730620137,3
1-730624890,83
1-730628190,62
1-730640484,52
1-730641578,56
1-730644761,79
1-730655295,15
1-730655355,27
1-730655701,61
1-730661521,8
1-730661532,57
1-730661976,45
1-730662807,57
1-730664821,25
1-730683686,76
1-730683794,76
1-730687426,21
1-730692155,56
1-730692332,56
1-730692683,71
1-730693647,48
1-730694495,46
1-730697741,37
1-730698085,36
1-730698833,52
1-730700447,65
1-730736338,14
1-730737297,12
1-730757694,73
1-730760509,52
1-730760683,58
1-730760715,57
1-730768526,41
1-730772841,65
1-730780976,36
1-730784738,71
1-730788530,65
1-730795246,40
1-730802686,58
1-730811397,41
1-730811465,58
1-730812766,71
1-730829508,15
1-730833007,73
1-730833132,78
1-730835168,64
1-730835217,15
1-730858110,83
1-730872746,52
1-730884191,8
1-730887476,15
1-730901191,44
1-730901311,73
1-730901381,9
1-730901481,8
1-730901831,71
1-730901851,65
1-730901861,21
1-730901866,74
1-730901884,68
1-730919441,38
1-730919669,8
1-730952971,49
1-730954381,9
1-730957378,74
1-730957431,15
1-730957669,76
1-730959490,37
1-730960949,49
1-730968951,23
1-730969091,20
1-730969141,25
1-730969181,85
1-730969191,44
1-730969241,74
1-730969281,68
1-730969321,65
1-730969381,52
1-730969511,65
1-730969611,86
1-730969651,36
1-730969661,74
1-730969711,71
1-730969751,71
1-730969761,9
1-730969852,60
1-730975016,41
1-730975807,1
1-730992013,28
1-730992516,63
1-730997166,41
1-730997865,36
1-731025329,1
1-731050483,27
1-731050573,25
1-731064118,15
1-731064788,15
1-731064951,69
1-731065059,33
1-731065133,86
1-731065533,65
1-731069701,26
1-731073050,86
1-731088011,24
1-731088401,38
1-731094128,52
1-731094429,37
1-731094556,35
1-731100012,64
1-731100744,35
1-731102081,34
1-731102310,15
1-731113654,38
1-731117221,76
1-731123267,21
1-731134946,56
1-731135262,9
1-731142213,73
1-731142897,33
1-731147913,9
1-731151185,1
1-731154311,49
1-731154499,41
1-731154856,57
1-731157379,9
1-731157904,1
1-731170911,35
1-731177370,37
1-731182383,13
1-731182527,87
1-731188940,15
1-731208499,31
1-731218589,89
1-731228360,12
1-731233155,73
1-731235386,15
1-731235536,57
1-731241891,9
1-731266446,56
1-731269853,76
1-731273458,9
1-731276604,73
1-731276779,63
1-731278533,24
1-731330695,15
1-731333657,3
1-731333810,25
1-731334678,65
1-731336210,40
1-731341641,85
1-731342385,63
1-731382356,25
1-731382414,49
1-731439432,85
1-731439441,37
1-731439460,63
1-731764032,3
1-731764304,82
1-731766006,53
1-731779343,63
1-731779791,12
1-731780971,12
1-731792134,56
1-731802464,34
1-731802560,36
1-731809381,12
1-731814081,14
1-731814945,65
1-731815411,62
1-731816225,87
1-731818398,7
1-731818521,64
1-731829901,21
1-731829921,21
1-731829961,60
1-731830011,60
1-731830081,54
1-731830101,9
1-731830131,71
1-731830141,9
1-731830151,14
1-731830191,71
1-731830321,25
1-731830361,37
1-731830451,32
1-731830821,71
1-731830871,56
1-731831585,3
1-731840332,12
1-731840730,51
1-731849320,37
1-731853306,28
1-731853501,33
1-731861414,15
1-731868901,36
1-731868931,60
1-731868981,60
1-731869101,44
1-731869211,60
1-731869271,56
1-731869361,25
1-731869391,88
1-731869451,67
1-731869491,28
1-731869581,65
1-731869591,21
1-731869641,8
1-731869661,69
1-731869721,60
1-731869752,57
1-731871593,7
1-731879687,1
1-731886981,26
1-731887861,28
1-731888911,49
1-731890914,36
1-731896377,33
1-731896824,73
1-731897193,73
1-731913720,35
1-731923244,55
1-731925995,27
1-731926201,13
1-731937914,64
1-731945940,63
1-731950209,83
1-731965990,8
1-731966140,56
1-731966686,12
1-731967683,50
1-731970581,73
1-731970710,68
1-731984877,33
1-731991552,27
1-731996648,25
1-732011816,52
1-732011856,1
1-732013295,54
1-732017153,1
1-732018081,56
1-732018131,12
1-732022076,56
1-732024480,14
1-732024939,15
1-732025104,83
1-732025285,85
1-732026980,28
1-732027653,88
1-732030161,58
1-732030201,16
1-732030211,52
1-732030331,48
1-732030831,36
1-732061548,1
1-732061858,6
1-732062676,52
1-732067929,54
1-732068791,33
1-732073496,3
1-732081952,28
1-732088178,37
1-732095030,71
1-732095248,3
1-732098363,57
1-732099191,14
1-732110977,68
1-732111330,57
1-732115634,34
1-732121564,52
1-732124409,14
1-732137688,25
1-732139419,25
1-732143130,56
1-732145234,78
1-732157096,41
1-732161757,4
1-732163361,65
1-732171009,41
1-732173481,28
1-732173541,15
1-732174599,31
1-732177911,1
1-732179211,87
1-732179268,1
1-732179287,65
1-732185768,35
1-732193663,9
1-732196939,83
1-732199958,3
1-732201078,85
1-732202373,1
1-732202511,4
1-732203933,9
1-732205269,31
1-732211941,36
1-732211961,59
1-732212091,59
1-732212111,58
1-732212211,28
1-732212231,59
1-732212241,40
1-732212251,74
1-732212261,14
1-732212661,26
1-732212691,52
1-732212731,74
1-732212791,73
1-732212891,25
1-732218598,82
1-732218663,15
1-732219471,49
1-732223113,52
1-732224539,40
1-732226133,9
1-732228413,22
1-732229387,3
1-732229669,85
1-732229853,52
1-732240803,54
1-732247638,25
1-732251191,27
1-732251858,89
1-732254715,33
1-732259171,58
1-732259271,31
1-732259291,58
1-732259341,74
1-732259491,24
1-732259521,24
1-732261051,69
1-732261291,26
1-732261411,64
1-732261521,59
1-732261561,65
1-732261891,69
1-732279953,57
1-732282433,14
1-732289131,73
1-732289335,71
1-732289939,88
1-732296918,73
1-732297422,74
1-732297766,83
1-732297859,35
1-732297896,68
1-732309611,32
1-732316871,7
1-732325815,15
1-732332311,1
1-732335159,35
1-732335513,36
1-732348420,28
1-732357562,35
1-732359781,38
1-732361418,52
1-732361737,28
1-732378982,1
1-732385994,61
1-732391464,35
1-732394151,40
1-732419012,1
1-732424301,89
1-732425275,15
1-732439433,39
1-732439530,86
1-732447930,40
1-732451728,1
1-732451794,72
1-732455631,52
1-732463205,58
1-732469360,76
1-732469478,79
1-732473167,28
1-732525291,13
1-732526526,15
1-732851321,0
1-732852191,25
1-732855871,61
1-732862874,3
1-732863332,40
1-732867372,88
1-732869294,61
1-732869889,15
1-732875748,70
1-732877003,15
1-732883071,67
1-732884421,71
1-732885906,35
1-732886198,50
1-732886222,25
1-732886890,14
1-732892174,1
1-732892273,57
1-732892779,25
1-732893406,3
1-732895470,14
1-732895541,81
1-732899659,28
1-732899879,34
1-732904675,48
1-732909375,12
1-732909606,85
1-732923380,8
1-732933421,36
1-732936005,15
1-732942420,15
1-732942791,73
1-732943705,36
1-732949234,49
1-732949351,21
1-732958303,15
1-732960195,34
1-732967688,9
1-732970482,24
1-732970505,57
1-732970553,57
1-732972251,76
1-732984553,15
1-732987137,83
1-733001687,12
1-733009526,24
1-733022791,76
1-733033210,36
1-733037955,15
1-733055291,41
1-733062601,35
1-733072511,15
1-733073241,87
1-733073251,59
1-733073371,40
1-733073481,86
1-733073501,56
1-733073541,82
1-733073641,85
1-733073791,58
1-733075475,35
1-733075652,4
1-733075863,89
1-733076472,36
1-733076551,26
1-733076651,76
1-733076791,11
1-733076851,16
1-733076861,24
1-733076871,58
1-733078021,67
1-733078101,15
1-733081574,25
1-733082240,65
1-733083240,83
1-733083929,15
1-733084555,65
1-733084819,35
1-733096851,1
1-733111867,8
1-733115300,56
1-733115976,64
1-733120018,4
1-733120074,63
1-733123088,9
1-733131099,56
1-733135051,14
1-733135172,68
1-733141096,80
1-733158183,24
1-733158397,76
1-733161095,15
1-733161610,39
1-733164001,36
1-733174377,33
1-733177423,85
1-733178699,65
1-733196361,89
1-733198236,25
1-733199874,73
1-733199887,14
1-733202134,73
1-733207651,86
1-733208951,85
1-733209061,82
1-733209121,59
1-733209141,88
1-733209231,82
1-733209291,59
1-733209301,64
1-733209371,68
1-733209431,71
1-733209481,59
1-733209501,59
1-733209551,26
1-733209761,56
1-733209881,60
1-733211401,15
1-733240253,12
1-733240337,83
1-733240459,62
1-733240668,28
1-733242265,76
1-733242301,34
1-733242367,25
1-733244079,8
1-733244535,54
1-733249884,65
1-733250511,41
1-733251971,35
1-733252138,28
1-733252212,35
1-733252314,15
1-733252403,12
1-733254575,24
1-733265984,3
1-733266204,15
1-733266236,49
1-733271357,56
1-733272407,13
1-733272495,35
1-733279756,31
1-733286591,14
1-733290992,12
1-733293251,9
1-733301711,1
1-733302363,25
1-733302878,56
1-733302992,7
1-733318093,14
1-733319481,9
1-733325188,57
1-733336652,52
1-733337683,73
1-733338481,49
1-733338744,87
1-733341857,35
1-733345605,4
1-733348356,35
1-733348462,9
1-733348917,71
1-733348922,38
1-733350311,34
1-733350721,15
1-733357099,36
1-733360125,9
1-733360682,39
1-733362771,61
1-733364740,85
1-733368557,35
1-733368900,64
1-733372160,76
1-733372382,35
1-733381485,8
1-733389423,15
1-733393162,3
1-733405424,65
1-733408351,36
1-733413965,14
1-733414248,52
1-733418076,41
1-733420258,14
1-733424129,64
1-733442303,4
1-733443560,38
1-733449199,37
1-733449471,65
1-733456610,35
1-733469984,15
1-733471771,12
1-733471834,35
1-733474451,35
1-733478032,15
1-733478789,12
1-733482215,73
1-733482558,86
1-733485051,41
1-733485346,57
1-733498926,64
1-733511386,3
1-733527715,34
1-733527806,36
1-733536755,35
1-733539596,22
1-733547550,36
1-733549283,65
1-733552642,26
1-733556566,12
1-733556791,57
1-733561308,76
1-733561499,86
1-733561635,56
1-733561927,38
1-733561941,70
1-733563537,41
1-733565953,1
1-733566832,63
1-733613370,15
1-733614122,57
1-733648964,51
1-733649307,63
1-734030508,44
1-734658425,15
1-734659103,49
1-734659114,49
1-734659175,49
1-734664925,15
1-734665561,56
1-734666685,83
1-734666802,1
1-734668082,15
1-734668261,25
1-734671867,62
1-734672911,36
1-734672931,32
1-734673191,7
1-734673221,37
1-734673251,68
1-734673331,8
1-734673351,14
1-734673391,9
1-734673421,18
1-734673431,65
1-734673451,8
1-734673481,88
1-734673532,57
1-734673561,26
