CaseIds,Labels
1-435824991,9
1-435825107,9
1-437141508,30
1-438526021,70
1-438897551,30
1-439833168,70
1-439863114,70
1-440576028,30
1-441507371,42
1-442885842,52
1-443175071,70
1-443637654,9
1-448698916,70
1-454389870,43
1-457173714,70
1-467257506,53
1-470328307,9
1-470714850,9
1-473084325,63
1-475885658,45
1-479002951,70
1-489198755,70
1-494629702,70
1-494871141,57
1-495101458,70
1-497807633,9
1-498002861,70
1-498324124,61
1-499289128,9
1-499289256,9
1-499540955,14
1-500208339,9
1-500427383,70
1-501925116,63
1-501969547,30
1-502353485,70
1-502697671,46
1-502769178,45
1-504048859,46
1-504498907,30
1-505194002,30
1-505194015,30
1-505416663,9
1-505443989,9
1-506092586,30
1-506108491,46
1-506236591,9
1-506866218,70
1-507679771,30
1-507774379,9
1-508044897,17
1-508462323,30
1-508825032,30
1-509892697,70
1-509912273,9
1-509915742,30
1-510142147,0
1-510399424,30
1-510423612,70
1-511755003,46
1-511787661,9
1-512617571,0
1-512654811,42
1-513031774,30
1-513032417,9
1-513135755,9
1-513180623,9
1-513395204,70
1-513767190,70
1-513864515,46
1-513910403,70
1-514223574,70
1-514311011,70
1-514618724,46
1-514712116,70
1-514832700,46
1-515461174,46
1-515617964,42
1-515834995,61
1-515873671,73
1-516141293,47
1-516860557,70
1-517002080,9
1-517045062,9
1-517399487,65
1-517490964,9
1-517828743,9
1-518362551,9
1-519020627,30
1-519054737,56
1-519065883,55
1-519085985,65
1-519147007,42
1-519167681,83
1-519386144,30
1-520127960,70
1-520234084,9
1-520705880,70
1-521122392,9
1-521431857,9
1-521555370,30
1-521628291,30
1-522222222,30
1-522460624,9
1-522734472,9
1-522949376,75
1-523027945,70
1-523069229,46
1-523311541,9
1-523361887,9
1-523392191,9
1-523637826,30
1-524169663,71
1-524328647,30
1-524356958,46
1-524375607,56
1-525132931,56
1-525447561,56
1-525477138,70
1-525489753,9
1-525589021,30
1-526037041,30
1-526344555,9
1-526369142,70
1-526414477,9
1-526414833,9
1-526647987,70
1-527208576,70
1-527928641,70
1-528251011,57
1-528332261,56
1-528716762,46
1-528755863,70
1-529091253,70
1-529091311,70
1-529471141,57
1-530147896,78
1-530539767,9
1-530568802,63
1-531435394,70
1-531872604,50
1-532038065,46
1-532084405,9
1-532544114,70
1-532816930,70
1-533449912,9
1-533851634,9
1-534020390,56
1-534493180,56
1-534702904,70
1-535052125,23
1-535233659,9
1-535393553,30
1-535418135,56
1-535439201,70
1-535813109,30
1-535813203,30
1-535813236,30
1-535813278,30
1-535813300,30
1-535813432,30
1-535813517,30
1-535813813,30
1-536299706,14
1-536904633,30
1-537169872,84
1-537311033,69
1-537601770,57
1-537902763,30
1-537984625,42
1-538109148,28
1-538226806,30
1-538297321,9
1-538411483,46
1-538467021,57
1-539000895,30
1-539083171,70
1-539633138,9
1-539752329,46
1-539805130,70
1-540408651,9
1-540500545,70
1-540531611,46
1-540549141,0
1-540549178,56
1-540549229,56
1-540631861,0
1-540723633,9
1-540904745,9
1-540947390,57
1-541028557,9
1-541088014,46
1-541565290,9
1-541566505,9
1-541655216,9
1-541686305,9
1-542027112,28
1-542568265,50
1-542919207,3
1-542940765,7
1-543227320,77
1-543300099,56
1-543653631,28
1-544020953,61
1-544200884,70
1-544527205,70
1-544595401,57
1-544876956,70
1-545370610,14
1-545738536,56
1-545911672,84
1-546272906,56
1-546692981,30
1-546693092,30
1-546838031,49
1-547539001,30
1-547617088,56
1-547802271,30
1-548188531,30
1-548188557,30
1-548188833,30
1-549431982,57
1-550036329,56
1-550159631,56
1-550577363,56
1-550611848,30
1-553276916,64
1-555105571,9
1-557618809,30
1-557739965,70
1-560246371,53
1-560404489,36
1-560418897,9
1-560419045,9
1-560504546,77
1-560703011,70
1-561068081,30
1-561190012,9
1-562022682,9
1-562778111,35
1-562807927,46
1-563156866,70
1-563156881,70
1-563477371,14
1-563779807,0
1-564311006,9
1-564433915,57
1-564528496,9
1-564738994,46
1-564903210,9
1-565030154,30
1-565319816,30
1-565807612,28
1-565905115,70
1-566003511,42
1-566096602,42
1-566101203,30
1-566332021,9
1-566642468,9
1-566661201,70
1-567100387,30
1-567362335,70
1-567440922,9
1-567718361,30
1-567958551,70
1-567981735,9
1-572078531,84
1-572330175,44
1-572625937,9
1-572730349,56
1-572802327,42
1-573215995,56
1-573278049,70
1-573280988,30
1-573316263,57
1-573501251,53
1-573639367,9
1-573655864,9
1-573830584,61
1-573904126,42
1-574045461,30
1-574052419,42
1-574132549,9
1-574162627,9
1-574222268,10
1-574271413,9
1-574466092,11
1-574623837,46
1-574663931,64
1-575690736,46
1-576186189,46
1-576423636,70
1-576667260,44
1-576807766,70
1-576881364,30
1-576934735,30
1-576984464,1
1-577196856,9
1-577236636,42
1-577288653,9
1-577396354,9
1-577685618,70
1-577737791,65
1-577834779,70
1-577996886,47
1-578105842,73
1-578252937,30
1-578579972,30
1-578598959,67
1-578612825,42
1-578612990,53
1-578686199,30
1-578831063,9
1-579078207,70
1-579211624,9
1-579250167,70
1-579369463,9
1-579425746,36
1-579425846,2
1-579517011,70
1-579636429,30
1-580296643,46
1-580325905,30
1-580358285,9
1-580385263,9
1-580464971,84
1-580981634,30
1-581652169,30
1-581740771,30
1-581815727,57
1-581898739,1
1-582296121,30
1-582401721,70
1-583171096,9
1-583931536,30
1-583944596,70
1-584047671,70
1-584612205,56
1-584754762,30
1-584776062,70
1-584812041,56
1-584828902,30
1-584861543,67
1-584938329,56
1-585459725,0
1-585467875,70
1-585469859,51
1-585714932,75
1-586382001,30
1-586382068,30
1-586562664,77
1-587038802,9
1-587058585,30
1-587337285,30
1-587337305,30
1-587383007,30
1-588543315,30
1-588566574,70
1-588712865,2
1-589099869,30
1-589370341,53
1-589421537,30
1-589962550,30
1-589999547,51
1-590262446,65
1-590574771,15
1-590579544,30
1-591301260,30
1-591508928,9
1-591627183,42
1-591627239,42
1-592064699,30
1-592390567,0
1-593022132,30
1-593022224,30
1-593032661,42
1-593312167,46
1-593431551,46
1-593751721,30
1-593933571,30
1-594093101,71
1-594472343,46
1-594666837,30
1-594673056,30
1-594693527,30
1-595293983,15
1-595361681,30
1-595687232,56
1-596251950,46
1-596286562,30
1-596290771,56
1-596331167,57
1-596580941,9
1-596608752,70
1-596676011,69
1-596815491,30
1-597231167,38
1-597285812,46
1-597580752,56
1-597616526,30
1-598583993,42
1-599074651,70
1-599157751,73
1-599157997,9
1-599158067,57
1-599352141,30
1-599517681,46
1-599586617,42
1-599626401,18
1-600432558,46
1-600506847,63
1-600663061,42
1-600873076,30
1-601289432,46
1-601400851,73
1-601433623,30
1-601636752,30
1-601819090,56
1-602316021,46
1-602316067,46
1-602316153,57
1-602316201,30
1-602316215,70
1-602316249,30
1-602396115,70
1-602464818,30
1-602870173,8
1-603537274,0
1-603563148,30
1-603708003,30
1-603798757,30
1-604432843,30
1-604432860,30
1-604432887,30
1-604604928,70
1-604645912,84
1-604646378,30
1-604882241,17
1-605029866,70
1-605034229,70
1-605184371,28
1-605279637,30
1-605728578,70
1-606068287,44
1-606441115,70
1-606724483,57
1-606829317,42
1-606971198,0
1-607158761,67
1-607520800,70
1-607840637,30
1-607934151,30
1-608010054,42
1-608036754,35
1-608735919,46
1-609011164,42
1-609700424,46
1-611506787,70
1-611582327,30
1-611582394,30
1-611605221,70
1-611632212,46
1-611637278,30
1-611651603,46
1-612515539,84
1-613033122,46
1-613364032,59
1-613412559,30
1-613496066,57
1-613740745,30
1-614378697,42
1-614378787,42
1-614451236,30
1-615224713,30
1-615905511,70
1-616014042,30
1-616211466,6
1-616288482,28
1-616409083,26
1-616977258,46
1-616993936,73
1-617042441,84
1-617049384,30
1-617084616,70
1-617356985,32
1-617389027,70
1-617470131,53
1-617696569,55
1-618041243,57
1-618041343,73
1-618116069,57
1-618143224,57
1-618170625,46
1-618171180,70
1-618283927,70
1-618350811,32
1-618589528,56
1-618620384,30
1-618764275,10
1-618859631,66
1-618883006,73
1-619053302,29
1-619067777,9
1-619087129,30
1-619109941,76
1-619146141,15
1-619175501,70
1-619201265,46
1-619232031,70
1-619254483,30
1-619550849,11
1-619575181,26
1-619589599,36
1-619684455,30
1-619699161,13
1-619719949,73
1-619767065,70
1-619857642,70
1-620015297,30
1-620074564,30
1-620430705,30
1-620432583,9
1-620483711,84
1-620572095,30
1-620584677,46
1-620656965,30
1-620705595,30
1-620857518,30
1-620925267,56
1-621023087,30
1-621039603,30
1-621061021,53
1-621311061,6
1-621322866,30
1-621369891,30
1-621393223,17
1-621571462,30
1-622154016,44
1-622156083,57
1-622295317,70
1-622618613,57
1-622630582,70
1-622652886,30
1-622783644,46
1-622806196,46
1-622847448,46
1-622856843,30
1-622874191,70
1-622884303,70
1-622940906,70
1-623152702,30
1-623336818,30
1-623354971,46
1-623520821,28
1-623521280,46
1-623626713,56
1-623792185,84
1-623859845,30
1-623873811,13
1-624009613,30
1-624219528,30
1-624305845,69
1-624403918,50
1-624450715,70
1-624711258,42
1-624745314,30
1-624845426,42
1-625322174,57
1-625459293,57
1-625628532,30
1-625634702,70
1-625634824,70
1-625634936,70
1-625646775,30
1-626102521,30
1-626212681,46
1-626292231,64
1-626462354,70
1-626510640,10
1-626515794,56
1-626760391,70
1-626834451,70
1-627163101,0
1-627190551,43
1-627336700,46
1-627337013,70
1-627532005,46
1-627557462,70
1-627630611,42
1-627878397,70
1-627936524,30
1-627980711,30
1-628078553,30
1-628105478,46
1-628203323,28
1-628222366,30
1-628255780,30
1-628669941,30
1-628704675,73
1-629618537,46
1-629629428,46
1-629642635,56
1-629991273,70
1-630156753,42
1-630493188,30
1-631001113,30
1-631117870,23
1-631509503,30
1-632486751,46
1-633036453,42
1-633092732,70
1-633184307,30
1-634447637,46
1-634479154,30
1-634487640,30
1-634506651,30
1-634533656,30
1-635351501,30
1-635382525,30
1-635404161,70
1-636080278,14
1-636102195,53
1-636501102,30
1-636789520,30
1-636849620,56
1-636852199,46
1-636867758,30
1-636931254,24
1-637035141,30
1-637059802,30
1-637089310,43
1-637142120,30
1-637222863,67
1-637283508,42
1-637307494,69
1-637327254,30
1-637516103,42
1-637580967,70
1-637591141,30
1-637685994,26
1-637713545,57
1-637713651,30
1-637716645,30
1-637893062,46
1-637954950,30
1-638034021,30
1-638041299,30
1-638091067,32
1-638112911,30
1-638653931,30
1-638961317,30
1-638962731,46
1-639009338,70
1-639028876,30
1-639870000,30
1-639881579,30
1-639930880,84
1-639942581,46
1-640059801,30
1-640093069,35
1-640254885,43
1-640263496,30
1-640387614,83
1-641023492,30
1-641044311,70
1-641083751,46
1-641083987,46
1-641100891,30
1-641104060,42
1-641157962,30
1-641232069,84
1-641243011,0
1-641306231,30
1-641323677,46
1-641491883,30
1-641530471,15
1-642418588,30
1-642478708,30
1-642579219,53
1-642761240,30
1-642766943,46
1-642802641,56
1-642846054,70
1-643444986,42
1-643445547,30
1-643468705,26
1-643532122,30
1-643556695,30
1-643685369,46
1-643685396,55
1-643706642,70
1-643747498,30
1-643809664,78
1-644748889,30
1-644827840,30
1-644992956,46
1-647796802,56
1-647802297,30
1-647841758,51
1-647929267,30
1-648105181,70
1-648231508,30
1-648497601,42
1-648807492,30
1-648839266,30
1-648861744,30
1-649302225,30
1-649302263,30
1-649887393,30
1-649984202,30
1-650008427,30
1-650011031,30
1-650025535,26
1-650081295,56
1-650123293,46
1-650135511,30
1-650241321,30
1-650243662,46
1-650892393,30
1-651084211,30
1-651096273,30
1-651206715,30
1-651398271,42
1-651922251,30
1-651922470,30
1-651922594,30
1-651951532,30
1-652112015,73
1-652195634,63
1-652259831,30
1-652270498,30
1-652874271,30
1-652925445,30
1-652935537,30
1-653135006,70
1-653254236,70
1-653314473,69
1-653878594,30
1-653988751,70
1-653989471,11
1-654056225,81
1-654146231,69
1-654348241,70
1-654369162,30
1-654403938,44
1-655213351,70
1-655235043,13
1-655379467,30
1-655429981,30
1-655536176,30
1-655607132,70
1-655719611,30
1-655739451,30
1-656151409,46
1-656224707,30
1-656225465,42
1-656510751,26
1-656868426,46
1-657063150,78
1-657163590,70
1-657368644,30
1-657412381,15
1-657534681,30
1-657768145,70
1-657874936,70
1-657934265,30
1-658022616,30
1-658063672,70
1-658092528,30
1-658125909,30
1-658259614,30
1-658537939,70
1-658594692,70
1-658627294,70
1-658627419,70
1-658792860,70
1-659137375,70
1-659170761,30
1-659231191,30
1-659239126,70
1-659284621,30
1-659284863,30
1-659376592,30
1-659539868,30
1-659618631,30
1-659716213,69
1-659718901,56
1-659782951,30
1-659922661,9
1-659934601,46
1-660054568,30
1-660268091,85
1-660374694,46
1-660393401,70
1-660483225,30
1-660509893,42
1-660592931,30
1-660602952,30
1-660636558,67
1-660648920,55
1-660785867,30
1-660786538,70
1-660808741,30
1-660873096,30
1-660903884,69
1-660908181,30
1-660948681,30
1-660949435,30
1-660956878,30
1-661132868,30
1-661134924,57
1-661184751,38
1-661231558,30
1-661706786,70
1-662272981,70
1-662956121,30
1-663582660,73
1-663749238,70
1-663851111,30
1-663891165,56
1-664001411,30
1-664579051,30
1-664730121,70
1-664912261,30
1-669119156,38
1-669144071,30
1-669202942,30
1-669804759,30
1-670052598,30
1-670754761,59
1-671350354,30
1-671512033,30
1-671933304,70
1-672299434,70
1-672506739,49
1-672647650,30
1-672740630,70
1-672743704,30
1-672807011,70
1-672860819,70
1-672862385,73
1-672975080,69
1-673056371,30
1-673143636,30
1-673151866,30
1-673197539,70
1-673224718,57
1-673359575,56
1-673405851,30
1-673429845,3
1-673434441,30
1-673487817,70
1-675046360,70
1-675115616,30
1-675150191,28
1-675150672,9
1-675664904,30
1-675685459,32
1-675739721,30
1-675758382,70
1-675758444,30
1-675797761,32
1-675826063,63
1-675828021,69
1-677811170,17
1-678370811,70
1-678626550,70
1-678755621,17
1-679235759,30
1-681706381,30
1-681864502,46
1-681929091,9
1-682059903,42
1-682262974,8
1-682277823,30
1-682342767,42
1-682357851,69
1-682409211,70
1-682409241,70
1-683064635,30
1-683298971,46
1-683752875,57
1-684108661,30
1-684991415,30
1-685018675,30
1-685134878,76
1-685300128,70
1-686405886,70
1-686475951,30
1-686477306,70
1-686531969,58
1-686535660,30
1-686557724,46
1-686581779,30
1-686642441,78
1-686642543,68
1-686854421,30
1-686856862,30
1-686945977,46
1-686966285,70
1-687129760,70
1-687133944,30
1-687309895,30
1-687587336,30
1-687589251,14
1-687649700,70
1-687668119,9
1-687830906,30
1-688280019,53
1-688342754,46
1-688380091,50
1-688491391,30
1-688509388,70
1-688515611,56
1-688564654,30
1-688564824,53
1-688725917,52
1-689160381,70
1-689176751,26
1-689252781,70
1-689341321,30
1-689469104,11
1-689525975,70
1-690184941,70
1-690190570,70
1-690249637,30
1-690327801,30
1-690327837,26
1-690352118,30
1-690419865,70
1-690447511,18
1-690458151,30
1-690762471,15
1-690896014,30
1-690926911,30
1-690931471,42
1-691031201,30
1-691093464,51
1-691146566,30
1-691176158,30
1-691221687,23
1-691767241,70
1-691786096,9
1-691786330,57
1-691832225,30
1-692042197,70
1-692055495,42
1-692193396,9
1-692715494,30
1-692813576,70
1-692959195,70
1-693343054,30
1-693357728,30
1-693456968,3
1-693469757,30
1-693469771,30
1-693592211,30
1-693595112,30
1-693595201,73
1-693732401,75
1-693741781,70
1-693748777,30
1-693789171,64
1-693812929,70
1-693895885,46
1-693937519,30
1-694212171,30
1-694222066,84
1-694338411,69
1-694346343,70
1-694354058,3
1-694385837,81
1-694420679,30
1-694464235,30
1-694509209,30
1-694597155,56
1-694794065,46
1-694808152,30
1-694828073,36
1-694899814,69
1-694923791,30
1-695030407,30
1-695241661,30
1-695258011,56
1-695309312,30
1-695316021,70
1-695425289,56
1-695486321,73
1-695616474,30
1-695748265,70
1-695801720,30
1-695946177,30
1-696057890,30
1-696097603,63
1-696205828,30
1-696616111,30
1-696680265,84
1-696695427,30
1-696714411,35
1-696835891,15
1-696839978,70
1-696881965,30
1-696990621,30
1-697041731,64
1-697249225,30
1-697260307,70
1-697366925,30
1-697379551,30
1-697458590,17
1-697459701,67
1-697486903,30
1-697578650,30
1-697811404,42
1-697987547,49
1-698044001,9
1-698057087,30
1-698077265,30
1-698103331,30
1-698216063,9
1-698267095,70
1-698293715,70
1-698346154,70
1-698481972,30
1-698524631,30
1-698751834,46
1-698754281,42
1-698842669,43
1-698998499,52
1-699010040,30
1-699103215,68
1-699140595,70
1-699140847,30
1-699345697,30
1-699370863,30
1-699397256,69
1-699661601,58
1-699690829,42
1-699737259,30
1-700362905,30
1-700498223,36
1-700566882,64
1-700746442,42
1-700842031,75
1-700896142,30
1-701042928,30
1-701429911,56
1-701525462,30
1-701555158,30
1-701702621,30
1-701990311,30
1-702103380,70
1-702103398,30
1-702304430,30
1-702304580,30
1-702378632,30
1-702482271,45
1-702501021,42
1-702501138,73
1-702501532,42
1-702514881,70
1-702656292,30
1-702673026,42
1-703016242,70
1-703190797,36
1-703242211,69
1-703383433,70
1-703399394,42
1-703445951,70
1-703540157,36
1-703856779,46
1-703964203,42
1-703964563,42
1-704226142,30
1-704229584,30
1-704229602,69
1-704650867,84
1-704661542,53
1-704703712,75
1-704725301,30
1-704973871,9
1-704977245,73
1-705821921,30
1-705847575,30
1-706083257,30
1-706226212,70
1-706866666,30
1-706915611,30
1-706949124,30
1-706959641,70
1-706963013,70
1-706982877,30
1-706988783,30
1-707025161,70
1-707053152,30
1-707293328,30
1-707300171,26
1-707623601,70
1-707660543,52
1-707693471,30
1-707704098,30
1-707708844,30
1-707778891,30
1-708121948,42
1-708131711,84
1-708581207,30
1-708582598,30
1-708613661,56
1-708716045,30
1-708833963,30
1-709437431,30
1-709461909,30
1-709479221,30
1-709552565,52
1-709663551,38
1-709802751,69
1-709802861,57
1-710065204,30
1-710109531,30
1-710114300,68
1-710269195,30
1-712814266,30
1-712856449,42
1-712972277,30
1-713106267,70
1-715479377,30
1-715638561,42
1-715660478,26
1-715674227,30
1-715703591,30
1-715860062,42
1-716154984,69
1-716571976,51
1-717122893,57
1-717222893,42
1-717275094,42
1-717713590,70
1-717801169,30
1-717838591,30
1-717852570,30
1-718031374,70
1-718056641,69
1-718132104,30
1-718958603,30
1-718960811,70
1-718973785,57
1-719199254,81
1-719210927,30
1-719517578,30
1-719999163,30
1-720000146,42
1-720041655,30
1-720069371,28
1-720110557,30
1-720457477,30
1-722041657,30
1-722098557,30
1-722201158,30
1-722334217,30
1-722334434,30
1-722674364,47
1-722688743,42
1-722742993,70
1-726517211,25
1-726760342,70
1-726808501,30
1-728461114,70
1-728470722,49
1-728630851,15
1-728641711,42
1-728649379,30
1-729423803,30
1-729440922,30
1-729635576,30
1-729711756,30
1-729826369,30
1-729966151,30
1-730084841,69
1-730084875,42
1-730644447,30
1-730923421,70
1-730961258,30
1-731792664,30
1-731908702,70
1-732289301,75
1-732357301,46
1-733169018,30
1-733336456,70
1-733451291,30
1-733562890,15
1-733649220,42
1-734831769,30
1-734921423,30
1-735185827,46
1-735265367,30
1-735265425,30
1-735881798,56
1-736351127,68
1-736351222,68
1-736392818,30
1-736474918,30
1-736492457,70
1-737341073,15
1-738626601,18
1-738820974,70
1-739307829,30
1-739606545,30
1-739695919,14
1-740409214,30
1-740676462,30
1-741495923,46
1-741753047,30
1-741758638,30
1-741807021,30
1-741987554,51
1-741995108,0
1-741995344,42
1-742216614,69
1-742296921,42
1-742383139,46
1-742397728,30
1-742833777,77
1-742929685,70
1-743659911,30
1-743923075,30
1-744020867,30
1-744096281,30
1-744436513,42
1-744436815,30
1-744436853,30
1-744771526,30
1-744812279,30
1-744867338,30
1-744961184,30
1-744961783,30
1-745176353,30
1-745323752,30
1-745528120,30
1-745590142,30
1-745630444,30
1-745791842,30
1-745941359,57
1-746011641,30
1-746123906,30
1-746191809,30
1-746205481,9
1-746374026,30
1-746662247,30
1-746662619,30
1-746969187,30
1-746969236,30
1-747147608,30
1-747373035,30
1-747680998,42
1-747810698,30
1-748204098,30
1-748384181,30
1-748438405,30
1-748680387,30
1-748850514,30
1-749012057,42
1-749747547,30
1-750161066,46
1-751002678,30
1-751006831,17
1-751378836,30
1-751622091,69
1-752067921,67
1-752134249,30
1-752600115,30
1-752835764,30
