CaseIds,Labels
1-579425846,87
1-579517011,75
1-579636429,8
1-580296643,49
1-580325905,8
1-580358285,2
1-580385263,2
1-580464971,39
1-580981634,8
1-581652169,8
1-581740771,8
1-581815727,79
1-581898739,64
1-582296121,8
1-582401721,75
1-583171096,2
1-583931536,8
1-583944596,75
1-584047671,75
1-584612205,78
1-584754762,8
1-584776062,75
1-584812041,78
1-584828902,8
1-584861543,42
1-584938329,78
1-585459725,17
1-585467875,75
1-585469859,90
1-585714932,74
1-586382001,8
1-586382068,8
1-586562664,24
1-587038802,2
1-587058585,8
1-587337285,8
1-587337305,8
1-587383007,8
1-588543315,8
1-588566574,75
1-588712865,87
1-589099869,8
1-589370341,83
1-589421537,8
1-589962550,8
1-589999547,50
1-590262446,87
1-590574771,50
1-590579544,8
1-591301260,8
1-591508928,2
1-591627183,45
1-591627239,45
1-592064699,8
1-592390567,17
1-593022132,8
1-593022224,8
1-593032661,45
1-593312167,49
1-593431551,49
1-593751721,8
1-593933571,8
1-594093101,90
1-594472343,49
1-594666837,8
1-594673056,8
1-594693527,8
1-595293983,50
1-595361681,8
1-595687232,78
1-596251950,49
1-596286562,8
1-596290771,78
1-596331167,79
1-596580941,2
1-596608752,75
1-596676011,3
1-596815491,8
1-597231167,83
1-597285812,49
1-597580752,78
1-597616526,8
1-598583993,45
1-599074651,75
1-599157751,87
1-599157997,2
1-599158067,79
1-599352141,8
1-599517681,49
1-599586617,45
1-599626401,45
1-600432558,49
1-600506847,84
1-600663061,45
1-600873076,8
1-601289432,49
1-601400851,87
1-601433623,8
1-601636752,8
1-601819090,78
1-602316021,49
1-602316067,49
1-602316153,79
1-602316201,8
1-602316215,75
1-602316249,8
1-602396115,75
1-602464818,8
1-602870173,5
1-603537274,17
1-603563148,8
1-603708003,8
1-603798757,8
1-604432843,8
1-604432860,8
1-604432887,8
1-604604928,75
1-604645912,89
1-604646378,8
1-604882241,19
1-605029866,75
1-605034229,75
1-605184371,52
1-605279637,8
1-605728578,75
1-606068287,70
1-606441115,75
1-606724483,79
1-606829317,45
1-606971198,17
1-607158761,42
1-607520800,75
1-607840637,8
1-607934151,8
1-608010054,45
1-608036754,87
1-608735919,49
1-609011164,45
1-609700424,49
1-611506787,75
1-611582327,8
1-611582394,8
1-611605221,75
1-611632212,49
1-611637278,8
1-611651603,49
1-612515539,89
1-613033122,49
1-613364032,36
1-613412559,8
1-613496066,79
1-613740745,8
1-614378697,45
1-614378787,45
1-614451236,8
1-615224713,8
1-615905511,75
1-616014042,8
1-616211466,39
1-616288482,52
1-616409083,8
1-616977258,49
1-616993936,87
1-617042441,39
1-617049384,8
1-617084616,75
1-617356985,88
1-617389027,75
1-617470131,83
1-617696569,8
1-618041243,79
1-618041343,87
1-618116069,79
1-618143224,79
1-618170625,49
1-618171180,75
1-618283927,75
1-618350811,53
1-618589528,78
1-618620384,8
1-618764275,94
1-618859631,80
1-618883006,87
1-619053302,40
1-619067777,2
1-619087129,8
1-619109941,67
1-619146141,89
1-619175501,75
1-619201265,49
1-619232031,75
1-619254483,8
1-619550849,73
1-619575181,8
1-619589599,23
1-619684455,8
1-619699161,9
1-619719949,70
1-619767065,75
1-619857642,75
1-620015297,8
1-620074564,8
1-620430705,8
1-620432583,2
1-620483711,89
1-620572095,8
1-620584677,49
1-620656965,8
1-620705595,8
1-620857518,8
1-620925267,78
1-621023087,8
1-621039603,8
1-621061021,7
1-621311061,91
1-621322866,8
1-621369891,8
1-621393223,19
1-621571462,8
1-622154016,63
1-622156083,79
1-622295317,75
1-622618613,79
1-622630582,75
1-622652886,8
1-622783644,49
1-622806196,49
1-622847448,49
1-622856843,8
1-622874191,75
1-622884303,75
1-622940906,75
1-623152702,8
1-623336818,8
1-623354971,49
1-623520821,52
1-623521280,49
1-623626713,78
1-623792185,39
1-623859845,8
1-623873811,88
1-624009613,8
1-624219528,8
1-624305845,3
1-624403918,15
1-624450715,75
1-624711258,45
1-624745314,8
1-624845426,45
1-625322174,79
1-625459293,79
1-625628532,8
1-625634702,75
1-625634824,75
1-625634936,75
1-625646775,8
1-626102521,8
1-626212681,49
1-626292231,12
1-626462354,75
1-626510640,94
1-626515794,78
1-626760391,75
1-626834451,75
1-627163101,17
1-627190551,13
1-627336700,49
1-627337013,75
1-627532005,49
1-627557462,75
1-627630611,45
1-627878397,75
1-627936524,8
1-627980711,8
1-628078553,8
1-628105478,49
1-628203323,52
1-628222366,8
1-628255780,8
1-628669941,8
1-628704675,87
1-629618537,49
1-629629428,49
1-629642635,78
1-629991273,75
1-630156753,45
1-630493188,8
1-631001113,8
1-631117870,18
1-631509503,8
1-632486751,49
1-633036453,45
1-633092732,75
1-633184307,8
1-634447637,49
1-634479154,8
1-634487640,8
1-634506651,8
1-634533656,8
1-635351501,8
1-635382525,8
1-635404161,75
1-636080278,70
1-636102195,7
1-636501102,8
1-636789520,8
1-636849620,78
1-636852199,49
1-636867758,8
1-636931254,15
1-637035141,8
1-637059802,8
1-637089310,13
1-637142120,8
1-637222863,42
1-637283508,45
1-637307494,3
1-637327254,8
1-637516103,45
1-637580967,75
1-637591141,8
1-637685994,8
1-637713545,79
1-637713651,8
1-637716645,8
1-637893062,49
1-637954950,8
1-638034021,8
1-638041299,8
1-638091067,9
1-638112911,8
1-638653931,8
1-638961317,8
1-638962731,49
1-639009338,75
1-639028876,8
1-639870000,8
1-639881579,8
1-639930880,89
1-639942581,49
1-640059801,8
1-640093069,45
1-640254885,50
1-640263496,8
1-640387614,42
1-641023492,8
1-641044311,75
1-641083751,49
1-641083987,49
1-641100891,8
1-641104060,45
1-641157962,8
1-641232069,89
1-641243011,17
1-641306231,8
1-641323677,49
1-641491883,8
1-641530471,31
1-642418588,8
1-642478708,8
1-642579219,7
1-642761240,8
1-642766943,49
1-642802641,78
1-642846054,75
1-643444986,45
1-643445547,8
1-643468705,8
1-643532122,8
1-643556695,8
1-643685369,49
1-643685396,8
1-643706642,75
1-643747498,8
1-643809664,18
1-644748889,8
1-644827840,8
1-644992956,49
1-647796802,78
1-647802297,8
1-647841758,50
1-647929267,8
1-648105181,75
1-648231508,8
1-648497601,45
1-648807492,8
1-648839266,8
1-648861744,8
1-649302225,8
1-649302263,8
1-649887393,8
1-649984202,8
1-650008427,8
1-650011031,8
1-650025535,8
1-650081295,78
1-650123293,49
1-650135511,8
1-650241321,8
1-650243662,49
1-650892393,8
1-651084211,8
1-651096273,8
1-651206715,8
1-651398271,45
1-651922251,8
1-651922470,8
1-651922594,8
1-651951532,8
1-652112015,70
1-652195634,70
1-652259831,8
1-652270498,8
1-652874271,8
1-652925445,8
1-652935537,8
1-653135006,75
1-653254236,75
1-653314473,3
1-653878594,8
1-653988751,75
1-653989471,23
1-654056225,8
1-654146231,3
1-654348241,75
1-654369162,8
1-654403938,43
1-655213351,75
1-655235043,13
1-655379467,8
1-655429981,8
1-655536176,8
1-655607132,75
1-655719611,8
1-655739451,8
1-656151409,49
1-656224707,8
1-656225465,45
1-656510751,8
1-656868426,49
1-657063150,55
1-657163590,75
1-657368644,8
1-657412381,50
1-657534681,8
1-657768145,75
1-657874936,75
1-657934265,8
1-658022616,8
1-658063672,75
1-658092528,8
1-658125909,8
1-658259614,8
1-658537939,75
1-658594692,75
1-658627294,75
1-658627419,75
1-658792860,75
1-659137375,75
1-659170761,8
1-659231191,8
1-659239126,75
1-659284621,8
1-659284863,8
1-659376592,8
1-659539868,8
1-659618631,8
1-659716213,3
1-659718901,78
1-659782951,8
1-659922661,2
1-659934601,49
1-660054568,8
1-660268091,88
1-660374694,49
1-660393401,75
1-660483225,8
1-660509893,45
1-660592931,8
1-660602952,8
1-660636558,42
1-660648920,18
1-660785867,8
1-660786538,75
1-660808741,8
1-660873096,8
1-660903884,3
1-660908181,8
1-660948681,8
1-660949435,8
1-660956878,8
1-661132868,8
1-661134924,79
1-661184751,83
1-661231558,8
1-661706786,75
1-662272981,75
1-662956121,8
1-663582660,87
1-663749238,75
1-663851111,8
1-663891165,78
1-664001411,8
1-664579051,8
1-664730121,75
1-664912261,8
1-669119156,40
1-669144071,8
1-669202942,8
1-669804759,8
1-670052598,8
1-670754761,9
1-671350354,8
1-671512033,8
1-671933304,75
1-672299434,75
1-672506739,90
1-672647650,8
1-672740630,75
1-672743704,8
1-672807011,75
1-672860819,75
1-672862385,87
1-672975080,3
1-673056371,8
1-673143636,8
1-673151866,8
1-673197539,75
1-673224718,79
1-673359575,78
1-673405851,8
1-673429845,31
1-673434441,8
1-673487817,75
1-675046360,75
1-675115616,8
1-675150191,52
1-675150672,2
1-675664904,8
1-675685459,88
1-675739721,8
1-675758382,75
1-675758444,8
1-675797761,88
1-675826063,61
1-675828021,3
1-677811170,66
1-678370811,75
1-678626550,75
1-678755621,18
1-679235759,8
1-681706381,8
1-681864502,49
1-681929091,2
1-682059903,45
1-682262974,84
1-682277823,8
1-682342767,45
1-682357851,3
1-682409211,75
1-682409241,75
1-683064635,8
1-683298971,49
1-683752875,79
1-684108661,8
1-684991415,8
1-685018675,8
1-685134878,70
1-685300128,75
1-686405886,75
1-686475951,8
1-686477306,75
1-686531969,88
1-686535660,8
1-686557724,49
1-686581779,8
1-686642441,74
1-686642543,87
1-686854421,8
1-686856862,8
1-686945977,49
1-686966285,75
1-687129760,75
1-687133944,8
1-687309895,8
1-687587336,8
1-687589251,70
1-687649700,75
1-687668119,2
1-687830906,8
1-688280019,83
1-688342754,49
1-688380091,40
1-688491391,8
1-688509388,75
1-688515611,78
1-688564654,8
1-688564824,83
1-688725917,90
1-689160381,75
1-689176751,8
1-689252781,75
1-689341321,8
1-689469104,84
1-689525975,75
1-690184941,75
1-690190570,75
1-690249637,8
1-690327801,8
1-690327837,8
1-690352118,8
1-690419865,75
1-690447511,45
1-690458151,8
1-690762471,31
1-690896014,8
1-690926911,8
1-690931471,45
1-691031201,8
1-691093464,45
1-691146566,8
1-691176158,8
1-691221687,73
1-691767241,75
1-691786096,2
1-691786330,79
1-691832225,8
1-692042197,75
1-692055495,45
1-692193396,2
1-692715494,8
1-692813576,75
1-692959195,75
1-693343054,8
1-693357728,8
1-693456968,31
1-693469757,8
1-693469771,8
1-693592211,8
1-693595112,8
1-693595201,87
1-693732401,74
1-693741781,75
1-693748777,8
1-693789171,91
1-693812929,75
1-693895885,49
1-693937519,8
1-694212171,8
1-694222066,39
1-694338411,3
1-694346343,75
1-694354058,31
1-694385837,91
1-694420679,8
1-694464235,8
1-694509209,8
1-694597155,78
1-694794065,49
1-694808152,8
1-694828073,66
1-694899814,3
1-694923791,8
1-695030407,8
1-695241661,8
1-695258011,78
1-695309312,8
1-695316021,75
1-695425289,78
1-695486321,87
1-695616474,8
1-695748265,75
1-695801720,8
1-695946177,8
1-696057890,8
1-696097603,55
1-696205828,8
1-696616111,8
1-696680265,39
1-696695427,8
1-696714411,43
1-696835891,31
1-696839978,75
1-696881965,8
1-696990621,8
1-697041731,91
1-697249225,8
1-697260307,75
1-697366925,8
1-697379551,8
1-697458590,66
1-697459701,42
1-697486903,8
1-697578650,8
1-697811404,45
1-697987547,36
1-698044001,2
1-698057087,8
1-698077265,8
1-698103331,8
1-698216063,2
1-698267095,75
1-698293715,75
1-698346154,75
1-698481972,8
1-698524631,8
1-698751834,49
1-698754281,45
1-698842669,88
1-698998499,85
1-699010040,8
1-699103215,23
1-699140595,75
1-699140847,8
1-699345697,8
1-699370863,8
1-699397256,3
1-699661601,36
1-699690829,45
1-699737259,8
1-700362905,8
1-700498223,67
1-700566882,12
1-700746442,45
1-700842031,74
1-700896142,8
1-701042928,8
1-701429911,78
1-701525462,8
1-701555158,8
1-701702621,8
1-701990311,8
1-702103380,75
1-702103398,8
1-702304430,8
1-702304580,8
1-702378632,8
1-702482271,7
1-702501021,45
1-702501138,87
1-702501532,45
1-702514881,75
1-702656292,8
1-702673026,45
1-703016242,75
1-703190797,84
1-703242211,3
1-703383433,75
1-703399394,45
1-703445951,75
1-703540157,23
1-703856779,49
1-703964203,45
1-703964563,45
1-704226142,8
1-704229584,8
1-704229602,3
1-704650867,89
1-704661542,7
1-704703712,74
1-704725301,8
1-704973871,2
1-704977245,70
1-705821921,8
1-705847575,8
1-706083257,8
1-706226212,75
1-706866666,8
1-706915611,8
1-706949124,8
1-706959641,75
1-706963013,75
1-706982877,8
1-706988783,8
1-707025161,75
1-707053152,8
1-707293328,8
1-707300171,67
1-707623601,75
1-707660543,90
1-707693471,8
1-707704098,8
1-707708844,8
1-707778891,8
1-708121948,45
1-708131711,89
1-708581207,8
1-708582598,8
1-708613661,78
1-708716045,8
1-708833963,8
1-709437431,8
1-709461909,8
1-709479221,8
1-709552565,90
1-709663551,24
1-709802751,3
1-709802861,79
1-710065204,8
1-710109531,8
1-710114300,23
1-710269195,8
1-712814266,8
1-712856449,45
1-712972277,8
1-713106267,75
1-715479377,8
1-715638561,45
1-715660478,8
1-715674227,8
1-715703591,8
1-715860062,45
1-716154984,3
1-716571976,50
1-717122893,79
1-717222893,45
1-717275094,45
1-717713590,75
1-717801169,8
1-717838591,8
1-717852570,8
1-718031374,75
1-718056641,3
1-718132104,8
1-718958603,8
1-718960811,75
1-718973785,79
1-719199254,91
1-719210927,8
1-719517578,8
1-719999163,8
1-720000146,45
1-720041655,8
1-720069371,52
1-720110557,8
1-720457477,8
1-722041657,8
1-722098557,8
1-722201158,8
1-722334217,8
1-722334434,8
1-722674364,84
1-722688743,45
1-722742993,75
1-726517211,18
1-726760342,75
1-726808501,8
1-728461114,75
1-728470722,73
1-728630851,31
1-728641711,45
1-728649379,8
1-729423803,8
1-729440922,8
1-729635576,8
1-729711756,8
1-729826369,8
1-729966151,8
1-730084841,3
1-730084875,45
1-730644447,8
1-730923421,75
1-730961258,8
1-731792664,8
1-731908702,75
1-732289301,74
1-732357301,49
1-733169018,8
1-733336456,75
1-733451291,8
1-733562890,89
1-733649220,45
1-734831769,8
1-734921423,8
1-735185827,49
1-735265367,8
1-735265425,8
1-735881798,78
1-736351127,23
1-736351222,23
1-736392818,8
1-736474918,8
1-736492457,75
1-737341073,31
1-738626601,45
1-738820974,75
1-739307829,8
1-739606545,8
1-739695919,19
1-740409214,8
1-740676462,8
1-741495923,49
1-741753047,8
1-741758638,8
1-741807021,8
1-741987554,24
1-741995108,17
1-741995344,45
1-742216614,3
1-742296921,45
1-742383139,49
1-742397728,8
1-742833777,4
1-742929685,75
1-743659911,8
1-743923075,8
1-744020867,8
1-744096281,8
1-744436513,45
1-744436815,8
1-744436853,8
1-744771526,8
1-744812279,8
1-744867338,8
1-744961184,8
1-744961783,8
1-745176353,8
1-745323752,8
1-745528120,8
1-745590142,8
1-745630444,8
1-745791842,8
1-745941359,79
1-746011641,8
1-746123906,8
1-746191809,8
1-746205481,2
1-746374026,8
1-746662247,8
1-746662619,8
1-746969187,8
1-746969236,8
1-747147608,8
1-747373035,8
1-747680998,45
1-747810698,8
1-748204098,8
1-748384181,8
1-748438405,8
1-748680387,8
1-748850514,8
1-749012057,45
1-749747547,8
1-750161066,49
1-751002678,8
1-751006831,1
1-751378836,8
1-751622091,3
1-752067921,42
1-752134249,8
1-752600115,8
1-752835764,8
