CaseIds,Labels
1-512617571,44
1-512654811,6
1-513031774,1
1-513032417,29
1-513135755,29
1-513180623,29
1-513395204,40
1-513767190,40
1-513864515,33
1-513910403,40
1-514223574,40
1-514311011,40
1-514618724,33
1-514712116,40
1-514832700,33
1-515461174,33
1-515617964,6
1-515834995,36
1-515873671,46
1-516141293,35
1-516860557,40
1-517002080,29
1-517045062,29
1-517399487,50
1-517490964,29
1-517828743,29
1-518362551,29
1-519020627,1
1-519054737,7
1-519065883,18
1-519085985,50
1-519147007,6
1-519167681,37
1-519386144,1
1-520127960,40
1-520234084,29
1-520705880,40
1-521122392,29
1-521431857,29
1-521555370,1
1-521628291,1
1-522222222,1
1-522460624,29
1-522734472,29
1-522949376,20
1-523027945,40
1-523069229,33
1-523311541,29
1-523361887,29
1-523392191,29
1-523637826,1
1-524169663,50
1-524328647,1
1-524356958,33
1-524375607,7
1-525132931,7
1-525447561,7
1-525477138,40
1-525489753,29
1-525589021,1
1-526037041,1
1-526344555,29
1-526369142,40
1-526414477,29
1-526414833,29
1-526647987,40
1-527208576,40
1-527928641,40
1-528251011,19
1-528332261,7
1-528716762,33
1-528755863,40
1-529091253,40
1-529091311,40
1-529471141,19
1-530147896,35
1-530539767,29
1-530568802,50
1-531435394,40
1-531872604,39
1-532038065,33
1-532084405,29
1-532544114,40
1-532816930,40
1-533449912,29
1-533851634,29
1-534020390,7
1-534493180,7
1-534702904,40
1-535052125,35
1-535233659,29
1-535393553,1
1-535418135,7
1-535439201,40
1-535813109,1
1-535813203,1
1-535813236,1
1-535813278,1
1-535813300,1
1-535813432,1
1-535813517,1
1-535813813,1
1-536299706,13
1-536904633,1
1-537169872,48
1-537311033,32
1-537601770,19
1-537902763,1
1-537984625,6
1-538109148,14
1-538226806,1
1-538297321,29
1-538411483,33
1-538467021,19
1-539000895,1
1-539083171,40
1-539633138,29
1-539752329,33
1-539805130,40
1-540408651,29
1-540500545,40
1-540531611,33
1-540549141,44
1-540549178,7
1-540549229,7
1-540631861,53
1-540723633,29
1-540904745,29
1-540947390,19
1-541028557,29
1-541088014,33
1-541565290,29
1-541566505,29
1-541655216,29
1-541686305,29
1-542027112,14
1-542568265,39
1-542919207,5
1-542940765,50
1-543227320,8
1-543300099,7
1-543653631,14
1-544020953,36
1-544200884,40
1-544527205,40
1-544595401,19
1-544876956,40
1-545370610,35
1-545738536,7
1-545911672,48
1-546272906,7
1-546692981,1
1-546693092,1
1-546838031,22
1-547539001,1
1-547617088,7
1-547802271,1
1-548188531,1
1-548188557,1
1-548188833,1
1-549431982,19
1-550036329,22
1-550159631,7
1-550577363,7
1-550611848,1
1-553276916,24
1-555105571,29
1-557618809,1
1-557739965,40
1-560246371,29
1-560404489,53
1-560418897,29
1-560419045,29
1-560504546,8
1-560703011,40
1-561068081,1
1-561190012,29
1-562022682,29
1-562778111,5
1-562807927,33
1-563156866,40
1-563156881,40
1-563477371,13
1-563779807,44
1-564311006,29
1-564433915,19
1-564528496,29
1-564738994,33
1-564903210,29
1-565030154,1
1-565319816,1
1-565807612,14
1-565905115,40
1-566003511,6
1-566096602,6
1-566101203,1
1-566332021,29
1-566642468,29
1-566661201,40
1-567100387,1
1-567362335,40
1-567440922,29
1-567718361,1
1-567958551,40
1-567981735,29
1-572078531,22
1-572330175,5
1-572625937,29
1-572730349,7
1-572802327,6
1-573215995,7
1-573278049,40
1-573280988,1
1-573316263,19
1-573501251,16
1-573639367,29
1-573655864,29
1-573830584,36
1-573904126,6
1-574045461,1
1-574052419,6
1-574132549,29
1-574162627,29
1-574222268,36
1-574271413,29
1-574466092,13
1-574623837,33
1-574663931,24
1-575690736,33
1-576186189,33
1-576423636,40
1-576667260,48
1-576807766,40
1-576881364,1
1-576934735,1
1-576984464,5
1-577196856,29
1-577236636,6
1-577288653,29
1-577396354,29
1-577685618,40
1-577737791,18
1-577834779,40
1-577996886,5
1-578105842,5
1-578252937,1
1-578579972,1
1-578598959,19
1-578612825,6
1-578612990,16
1-578686199,1
1-578831063,29
1-579078207,40
1-579211624,29
1-579250167,40
1-579369463,29
1-579425746,18
1-579425846,46
1-579517011,40
1-579636429,1
1-580296643,33
1-580325905,1
1-580358285,29
1-580385263,29
1-580464971,22
1-580981634,1
1-581652169,1
1-581740771,1
1-581815727,19
1-581898739,22
1-582296121,1
1-582401721,40
1-583171096,29
1-583931536,1
1-583944596,40
1-584047671,40
1-584612205,7
1-584754762,1
1-584776062,40
1-584812041,7
1-584828902,1
1-584861543,19
1-584938329,7
1-585459725,44
1-585467875,40
1-585469859,2
1-585714932,20
1-586382001,1
1-586382068,1
1-586562664,8
1-587038802,29
1-587058585,1
1-587337285,1
1-587337305,1
1-587383007,1
1-588543315,1
1-588566574,40
1-588712865,46
1-589099869,1
1-589370341,16
1-589421537,1
1-589962550,1
1-589999547,23
1-590262446,46
1-590574771,23
1-590579544,1
1-591301260,1
1-591508928,29
1-591627183,6
1-591627239,6
1-592064699,1
1-592390567,44
1-593022132,1
1-593022224,1
1-593032661,6
1-593312167,33
1-593431551,33
1-593751721,1
1-593933571,1
1-594093101,48
1-594472343,33
1-594666837,1
1-594673056,1
1-594693527,1
1-595293983,23
1-595361681,1
1-595687232,7
1-596251950,33
1-596286562,1
1-596290771,7
1-596331167,19
1-596580941,29
1-596608752,40
1-596676011,32
1-596815491,1
1-597231167,16
1-597285812,33
1-597580752,7
1-597616526,1
1-598583993,6
1-599074651,40
1-599157751,46
1-599157997,29
1-599158067,19
1-599352141,1
1-599517681,33
1-599586617,6
1-599626401,6
1-600432558,33
1-600506847,28
1-600663061,6
1-600873076,1
1-601289432,33
1-601400851,46
1-601433623,1
1-601636752,1
1-601819090,7
1-602316021,33
1-602316067,33
1-602316153,19
1-602316201,1
1-602316215,40
1-602316249,1
1-602396115,40
1-602464818,1
1-602870173,35
1-603537274,44
1-603563148,1
1-603708003,1
1-603798757,1
1-604432843,1
1-604432860,1
1-604432887,1
1-604604928,40
1-604645912,48
1-604646378,1
1-604882241,15
1-605029866,40
1-605034229,40
1-605184371,14
1-605279637,1
1-605728578,40
1-606068287,5
1-606441115,40
1-606724483,19
1-606829317,6
1-606971198,44
1-607158761,19
1-607520800,40
1-607840637,1
1-607934151,1
1-608010054,6
1-608036754,46
1-608735919,33
1-609011164,6
1-609700424,33
1-611506787,40
1-611582327,1
1-611582394,1
1-611605221,40
1-611632212,33
1-611637278,1
1-611651603,33
1-612515539,48
1-613033122,33
1-613364032,22
1-613412559,1
1-613496066,19
1-613740745,1
1-614378697,6
1-614378787,6
1-614451236,1
1-615224713,1
1-615905511,40
1-616014042,1
1-616211466,22
1-616288482,14
1-616409083,1
1-616977258,33
1-616993936,46
1-617042441,22
1-617049384,1
1-617084616,40
1-617356985,47
1-617389027,40
1-617470131,16
1-617696569,1
1-618041243,19
1-618041343,46
1-618116069,19
1-618143224,19
1-618170625,33
1-618171180,40
1-618283927,40
1-618350811,21
1-618589528,7
1-618620384,1
1-618764275,36
1-618859631,12
1-618883006,46
1-619053302,39
1-619067777,29
1-619087129,1
1-619109941,13
1-619146141,48
1-619175501,40
1-619201265,33
1-619232031,40
1-619254483,1
1-619550849,13
1-619575181,1
1-619589599,28
1-619684455,1
1-619699161,9
1-619719949,5
1-619767065,40
1-619857642,40
1-620015297,1
1-620074564,1
1-620430705,1
1-620432583,29
1-620483711,48
1-620572095,1
1-620584677,33
1-620656965,1
1-620705595,1
1-620857518,1
1-620925267,7
1-621023087,1
1-621039603,1
1-621061021,29
1-621311061,24
1-621322866,1
1-621369891,1
1-621393223,15
1-621571462,1
1-622154016,50
1-622156083,19
1-622295317,40
1-622618613,19
1-622630582,40
1-622652886,1
1-622783644,33
1-622806196,33
1-622847448,33
1-622856843,1
1-622874191,40
1-622884303,40
1-622940906,40
1-623152702,1
1-623336818,1
1-623354971,33
1-623520821,14
1-623521280,33
1-623626713,7
1-623792185,22
1-623859845,1
1-623873811,55
1-624009613,1
1-624219528,1
1-624305845,32
1-624403918,3
1-624450715,40
1-624711258,6
1-624745314,1
1-624845426,6
1-625322174,19
1-625459293,19
1-625628532,1
1-625634702,40
1-625634824,40
1-625634936,40
1-625646775,1
1-626102521,1
1-626212681,33
1-626292231,40
1-626462354,40
1-626510640,36
1-626515794,7
1-626760391,40
1-626834451,40
1-627163101,44
1-627190551,17
1-627336700,33
1-627337013,40
1-627532005,33
1-627557462,40
1-627630611,6
1-627878397,40
1-627936524,1
1-627980711,1
1-628078553,1
1-628105478,33
1-628203323,14
1-628222366,1
1-628255780,1
1-628669941,1
1-628704675,46
1-629618537,33
1-629629428,33
1-629642635,7
1-629991273,40
1-630156753,6
1-630493188,1
1-631001113,1
1-631117870,18
1-631509503,1
1-632486751,33
1-633036453,6
1-633092732,40
1-633184307,1
1-634447637,33
1-634479154,1
1-634487640,1
1-634506651,1
1-634533656,1
1-635351501,1
1-635382525,1
1-635404161,40
1-636080278,5
1-636102195,29
1-636501102,1
1-636789520,1
1-636849620,7
1-636852199,33
1-636867758,1
1-636931254,9
1-637035141,1
1-637059802,1
1-637089310,17
1-637142120,1
1-637222863,19
1-637283508,6
1-637307494,32
1-637327254,1
1-637516103,6
1-637580967,40
1-637591141,1
1-637685994,1
1-637713545,19
1-637713651,1
1-637716645,1
1-637893062,33
1-637954950,1
1-638034021,1
1-638041299,1
1-638091067,9
1-638112911,1
1-638653931,1
1-638961317,1
1-638962731,33
1-639009338,40
1-639028876,1
1-639870000,1
1-639881579,1
1-639930880,48
1-639942581,33
1-640059801,1
1-640093069,38
1-640254885,23
1-640263496,1
1-640387614,19
1-641023492,1
1-641044311,40
1-641083751,33
1-641083987,33
1-641100891,1
1-641104060,6
1-641157962,1
1-641232069,48
1-641243011,44
1-641306231,1
1-641323677,33
1-641491883,1
1-641530471,5
1-642418588,1
1-642478708,1
1-642579219,29
1-642761240,1
1-642766943,33
1-642802641,7
1-642846054,40
1-643444986,6
1-643445547,1
1-643468705,1
1-643532122,1
1-643556695,1
1-643685369,33
1-643685396,1
1-643706642,40
1-643747498,1
1-643809664,18
1-644748889,1
1-644827840,1
1-644992956,33
1-647796802,7
1-647802297,1
1-647841758,23
1-647929267,1
1-648105181,40
1-648231508,1
1-648497601,6
1-648807492,1
1-648839266,1
1-648861744,1
1-649302225,1
1-649302263,1
1-649887393,1
1-649984202,1
1-650008427,1
1-650011031,1
1-650025535,1
1-650081295,7
1-650123293,33
1-650135511,1
1-650241321,1
1-650243662,33
1-650892393,1
1-651084211,1
1-651096273,1
1-651206715,1
1-651398271,6
1-651922251,1
1-651922470,1
1-651922594,1
1-651951532,1
1-652112015,5
1-652195634,5
1-652259831,1
1-652270498,1
1-652874271,1
1-652925445,1
1-652935537,1
1-653135006,40
1-653254236,40
1-653314473,32
1-653878594,1
1-653988751,40
1-653989471,28
1-654056225,1
1-654146231,32
1-654348241,40
1-654369162,1
1-654403938,5
1-655213351,40
1-655235043,17
1-655379467,1
1-655429981,1
1-655536176,1
1-655607132,40
1-655719611,1
1-655739451,1
1-656151409,33
1-656224707,1
1-656225465,6
1-656510751,1
1-656868426,33
1-657063150,18
1-657163590,40
1-657368644,1
1-657412381,23
1-657534681,1
1-657768145,40
1-657874936,40
1-657934265,1
1-658022616,1
1-658063672,40
1-658092528,1
1-658125909,1
1-658259614,1
1-658537939,40
1-658594692,40
1-658627294,40
1-658627419,40
1-658792860,40
1-659137375,40
1-659170761,1
1-659231191,1
1-659239126,40
1-659284621,1
1-659284863,1
1-659376592,1
1-659539868,1
1-659618631,1
1-659716213,32
1-659718901,7
1-659782951,1
1-659922661,29
1-659934601,33
1-660054568,1
1-660268091,55
1-660374694,33
1-660393401,40
1-660483225,1
1-660509893,6
1-660592931,1
1-660602952,1
1-660636558,19
1-660648920,18
1-660785867,1
1-660786538,40
1-660808741,1
1-660873096,1
1-660903884,32
1-660908181,1
1-660948681,1
1-660949435,1
1-660956878,1
1-661132868,1
1-661134924,19
1-661184751,16
1-661231558,1
1-661706786,40
1-662272981,40
1-662956121,1
1-663582660,46
1-663749238,40
1-663851111,1
1-663891165,7
1-664001411,1
1-664579051,1
1-664730121,40
1-664912261,1
1-669119156,39
1-669144071,1
1-669202942,1
1-669804759,1
1-670052598,1
1-670754761,9
1-671350354,1
1-671512033,1
1-671933304,40
1-672299434,40
1-672506739,48
1-672647650,1
1-672740630,40
1-672743704,1
1-672807011,40
1-672860819,40
1-672862385,46
1-672975080,32
1-673056371,1
1-673143636,1
1-673151866,1
1-673197539,40
1-673224718,19
1-673359575,7
1-673405851,1
1-673429845,5
1-673434441,1
1-673487817,40
1-675046360,40
1-675115616,1
1-675150191,14
1-675150672,29
1-675664904,1
1-675685459,47
1-675739721,1
1-675758382,40
1-675758444,1
1-675797761,47
1-675826063,50
1-675828021,32
1-677811170,53
1-678370811,40
1-678626550,40
1-678755621,18
1-679235759,1
1-681706381,1
1-681864502,33
1-681929091,29
1-682059903,6
1-682262974,28
1-682277823,1
1-682342767,6
1-682357851,32
1-682409211,40
1-682409241,40
1-683064635,1
1-683298971,33
1-683752875,19
1-684108661,1
1-684991415,1
1-685018675,1
1-685134878,5
1-685300128,40
1-686405886,40
1-686475951,1
1-686477306,40
1-686531969,47
1-686535660,1
1-686557724,33
1-686581779,1
1-686642441,20
1-686642543,46
1-686854421,1
1-686856862,1
1-686945977,33
1-686966285,40
1-687129760,40
1-687133944,1
1-687309895,1
1-687587336,1
1-687589251,5
1-687649700,40
1-687668119,29
1-687830906,1
1-688280019,16
1-688342754,33
1-688380091,39
1-688491391,1
1-688509388,40
1-688515611,7
1-688564654,1
1-688564824,16
1-688725917,48
1-689160381,40
1-689176751,1
1-689252781,40
1-689341321,1
1-689469104,28
1-689525975,40
1-690184941,40
1-690190570,40
1-690249637,1
1-690327801,1
1-690327837,1
1-690352118,1
1-690419865,40
1-690447511,6
1-690458151,1
1-690762471,5
1-690896014,1
1-690926911,1
1-690931471,6
1-691031201,1
1-691093464,38
1-691146566,1
1-691176158,1
1-691221687,13
1-691767241,40
1-691786096,29
1-691786330,19
1-691832225,1
1-692042197,40
1-692055495,6
1-692193396,29
1-692715494,1
1-692813576,40
1-692959195,40
1-693343054,1
1-693357728,1
1-693456968,5
1-693469757,1
1-693469771,1
1-693592211,1
1-693595112,1
1-693595201,46
1-693732401,20
1-693741781,40
1-693748777,1
1-693789171,24
1-693812929,40
1-693895885,33
1-693937519,1
1-694212171,1
1-694222066,22
1-694338411,32
1-694346343,40
1-694354058,5
1-694385837,24
1-694420679,1
1-694464235,1
1-694509209,1
1-694597155,7
1-694794065,33
1-694808152,1
1-694828073,53
1-694899814,32
1-694923791,1
1-695030407,1
1-695241661,1
1-695258011,7
1-695309312,1
1-695316021,40
1-695425289,7
1-695486321,46
1-695616474,1
1-695748265,40
1-695801720,1
1-695946177,1
1-696057890,1
1-696097603,18
1-696205828,1
1-696616111,1
1-696680265,22
1-696695427,1
1-696714411,5
1-696835891,5
1-696839978,40
1-696881965,1
1-696990621,1
1-697041731,24
1-697249225,1
1-697260307,40
1-697366925,1
1-697379551,1
1-697458590,53
1-697459701,19
1-697486903,1
1-697578650,1
1-697811404,6
1-697987547,22
1-698044001,29
1-698057087,1
1-698077265,1
1-698103331,1
1-698216063,29
1-698267095,40
1-698293715,40
1-698346154,40
1-698481972,1
1-698524631,1
1-698751834,33
1-698754281,6
1-698842669,47
1-698998499,2
1-699010040,1
1-699103215,28
1-699140595,40
1-699140847,1
1-699345697,1
1-699370863,1
1-699397256,32
1-699661601,22
1-699690829,6
1-699737259,1
1-700362905,1
1-700498223,13
1-700566882,40
1-700746442,6
1-700842031,20
1-700896142,1
1-701042928,1
1-701429911,7
1-701525462,1
1-701555158,1
1-701702621,1
1-701990311,1
1-702103380,40
1-702103398,1
1-702304430,1
1-702304580,1
1-702378632,1
1-702482271,30
1-702501021,6
1-702501138,46
1-702501532,6
1-702514881,40
1-702656292,1
1-702673026,6
1-703016242,40
1-703190797,28
1-703242211,32
1-703383433,40
1-703399394,6
1-703445951,40
1-703540157,28
1-703856779,33
1-703964203,6
1-703964563,6
1-704226142,1
1-704229584,1
1-704229602,32
1-704650867,48
1-704661542,29
1-704703712,20
1-704725301,1
1-704973871,29
1-704977245,5
1-705821921,1
1-705847575,1
1-706083257,1
1-706226212,40
1-706866666,1
1-706915611,1
1-706949124,1
1-706959641,40
1-706963013,40
1-706982877,1
1-706988783,1
1-707025161,40
1-707053152,1
1-707293328,1
1-707300171,13
1-707623601,40
1-707660543,48
1-707693471,1
1-707704098,1
1-707708844,1
1-707778891,1
1-708121948,6
1-708131711,48
1-708581207,1
1-708582598,1
1-708613661,7
1-708716045,1
1-708833963,1
1-709437431,1
1-709461909,1
1-709479221,1
1-709552565,48
1-709663551,8
1-709802751,32
1-709802861,19
1-710065204,1
1-710109531,1
1-710114300,28
1-710269195,1
1-712814266,1
1-712856449,6
1-712972277,1
1-713106267,40
1-715479377,1
1-715638561,6
1-715660478,1
1-715674227,1
1-715703591,1
1-715860062,6
1-716154984,32
1-716571976,23
1-717122893,19
1-717222893,6
1-717275094,6
1-717713590,40
1-717801169,1
1-717838591,1
1-717852570,1
1-718031374,40
1-718056641,32
1-718132104,1
1-718958603,1
1-718960811,40
1-718973785,19
1-719199254,24
1-719210927,1
1-719517578,1
1-719999163,1
1-720000146,6
1-720041655,1
1-720069371,14
1-720110557,1
1-720457477,1
1-722041657,1
1-722098557,1
1-722201158,1
1-722334217,1
1-722334434,1
1-722674364,28
1-722688743,6
1-722742993,40
1-726517211,18
1-726760342,40
1-726808501,1
1-728461114,40
1-728470722,13
1-728630851,5
1-728641711,6
1-728649379,1
1-729423803,1
1-729440922,1
1-729635576,1
1-729711756,1
1-729826369,1
1-729966151,1
1-730084841,32
1-730084875,6
1-730644447,1
1-730923421,40
1-730961258,1
1-731792664,1
1-731908702,40
1-732289301,20
1-732357301,33
1-733169018,1
1-733336456,40
1-733451291,1
1-733562890,48
1-733649220,6
1-734831769,1
1-734921423,1
1-735185827,33
1-735265367,1
1-735265425,1
1-735881798,7
1-736351127,28
1-736351222,28
1-736392818,1
1-736474918,1
1-736492457,40
1-737341073,5
1-738626601,6
1-738820974,40
1-739307829,1
1-739606545,1
1-739695919,15
1-740409214,1
1-740676462,1
1-741495923,33
1-741753047,1
1-741758638,1
1-741807021,1
1-741987554,8
1-741995108,44
1-741995344,6
1-742216614,32
1-742296921,6
1-742383139,33
1-742397728,1
1-742833777,34
1-742929685,40
1-743659911,1
1-743923075,1
1-744020867,1
1-744096281,1
1-744436513,6
1-744436815,1
1-744436853,1
1-744771526,1
1-744812279,1
1-744867338,1
1-744961184,1
1-744961783,1
1-745176353,1
1-745323752,1
1-745528120,1
1-745590142,1
1-745630444,1
1-745791842,1
1-745941359,19
1-746011641,1
1-746123906,1
1-746191809,1
1-746205481,29
1-746374026,1
1-746662247,1
1-746662619,1
1-746969187,1
1-746969236,1
1-747147608,1
1-747373035,1
1-747680998,6
1-747810698,1
1-748204098,1
1-748384181,1
1-748438405,1
1-748680387,1
1-748850514,1
1-749012057,6
1-749747547,1
1-750161066,33
1-751002678,1
1-751006831,24
1-751378836,1
1-751622091,32
1-752067921,19
1-752134249,1
1-752600115,1
1-752835764,1
