CaseIds,Labels
1-521431857,0
1-521555370,1
1-521628291,1
1-522222222,1
1-522460624,0
1-522734472,0
1-522949376,11
1-523027945,2
1-523069229,12
1-523311541,0
1-523361887,0
1-523392191,0
1-523637826,1
1-524169663,0
1-524328647,1
1-524356958,12
1-524375607,4
1-525132931,4
1-525447561,4
1-525477138,2
1-525489753,0
1-525589021,1
1-526037041,1
1-526344555,0
1-526369142,2
1-526414477,0
1-526414833,0
1-526647987,2
1-527208576,2
1-527928641,2
1-528251011,13
1-528332261,4
1-528716762,12
1-528755863,2
1-529091253,2
1-529091311,2
1-529471141,13
1-530147896,6
1-530539767,0
1-530568802,6
1-531435394,2
1-531872604,8
1-532038065,12
1-532084405,0
1-532544114,2
1-532816930,2
1-533449912,0
1-533851634,0
1-534020390,4
1-534493180,4
1-534702904,2
1-535052125,6
1-535233659,0
1-535393553,1
1-535418135,4
1-535439201,2
1-535813109,1
1-535813203,1
1-535813236,1
1-535813278,1
1-535813300,1
1-535813432,1
1-535813517,1
1-535813813,1
1-536299706,6
1-536904633,1
1-537169872,6
1-537311033,9
1-537601770,13
1-537902763,1
1-537984625,3
1-538109148,4
1-538226806,1
1-538297321,0
1-538411483,12
1-538467021,13
1-539000895,1
1-539083171,2
1-539633138,0
1-539752329,12
1-539805130,2
1-540408651,0
1-540500545,2
1-540531611,12
1-540549141,4
1-540549178,4
1-540549229,4
1-540631861,11
1-540723633,0
1-540904745,0
1-540947390,13
1-541028557,0
1-541088014,12
1-541565290,0
1-541566505,0
1-541655216,0
1-541686305,0
1-542027112,4
1-542568265,8
1-542919207,5
1-542940765,0
1-543227320,11
1-543300099,4
1-543653631,4
1-544020953,4
1-544200884,2
1-544527205,2
1-544595401,13
1-544876956,2
1-545370610,6
1-545738536,4
1-545911672,6
1-546272906,4
1-546692981,1
1-546693092,1
1-546838031,6
1-547539001,1
1-547617088,4
1-547802271,1
1-548188531,1
1-548188557,1
1-548188833,1
1-549431982,13
1-550036329,6
1-550159631,4
1-550577363,4
1-550611848,1
1-553276916,2
1-555105571,0
1-557618809,1
1-557739965,2
1-560246371,0
1-560404489,11
1-560418897,0
1-560419045,0
1-560504546,11
1-560703011,2
1-561068081,1
1-561190012,0
1-562022682,0
1-562778111,5
1-562807927,12
1-563156866,2
1-563156881,2
1-563477371,7
1-563779807,4
1-564311006,0
1-564433915,13
1-564528496,0
1-564738994,12
1-564903210,0
1-565030154,1
1-565319816,1
1-565807612,4
1-565905115,2
1-566003511,3
1-566096602,3
1-566101203,1
1-566332021,0
1-566642468,0
1-566661201,2
1-567100387,1
1-567362335,2
1-567440922,0
1-567718361,1
1-567958551,2
1-567981735,0
1-572078531,6
1-572330175,5
1-572625937,0
1-572730349,4
1-572802327,3
1-573215995,4
1-573278049,2
1-573280988,1
1-573316263,13
1-573501251,11
1-573639367,0
1-573655864,0
1-573830584,4
1-573904126,3
1-574045461,1
1-574052419,3
1-574132549,0
1-574162627,0
1-574222268,4
1-574271413,0
1-574466092,6
1-574623837,12
1-574663931,2
1-575690736,12
1-576186189,12
1-576423636,2
1-576667260,6
1-576807766,2
1-576881364,1
1-576934735,1
1-576984464,5
1-577196856,0
1-577236636,3
1-577288653,0
1-577396354,0
1-577685618,2
1-577737791,6
1-577834779,2
1-577996886,5
1-578105842,5
1-578252937,1
1-578579972,1
1-578598959,13
1-578612825,3
1-578612990,11
1-578686199,1
1-578831063,0
1-579078207,2
1-579211624,0
1-579250167,2
1-579369463,0
1-579425746,6
1-579425846,7
1-579517011,2
1-579636429,1
1-580296643,12
1-580325905,1
1-580358285,0
1-580385263,0
1-580464971,6
1-580981634,1
1-581652169,1
1-581740771,1
1-581815727,13
1-581898739,6
1-582296121,1
1-582401721,2
1-583171096,0
1-583931536,1
1-583944596,2
1-584047671,2
1-584612205,4
1-584754762,1
1-584776062,2
1-584812041,4
1-584828902,1
1-584861543,13
1-584938329,4
1-585459725,4
1-585467875,2
1-585469859,7
1-585714932,11
1-586382001,1
1-586382068,1
1-586562664,11
1-587038802,0
1-587058585,1
1-587337285,1
1-587337305,1
1-587383007,1
1-588543315,1
1-588566574,2
1-588712865,7
1-589099869,1
1-589370341,11
1-589421537,1
1-589962550,1
1-589999547,3
1-590262446,7
1-590574771,3
1-590579544,1
1-591301260,1
1-591508928,0
1-591627183,3
1-591627239,3
1-592064699,1
1-592390567,4
1-593022132,1
1-593022224,1
1-593032661,3
1-593312167,12
1-593431551,12
1-593751721,1
1-593933571,1
1-594093101,6
1-594472343,12
1-594666837,1
1-594673056,1
1-594693527,1
1-595293983,3
1-595361681,1
1-595687232,4
1-596251950,12
1-596286562,1
1-596290771,4
1-596331167,13
1-596580941,0
1-596608752,2
1-596676011,9
1-596815491,1
1-597231167,11
1-597285812,12
1-597580752,4
1-597616526,1
1-598583993,3
1-599074651,2
1-599157751,7
1-599157997,0
1-599158067,13
1-599352141,1
1-599517681,12
1-599586617,3
1-599626401,3
1-600432558,12
1-600506847,7
1-600663061,3
1-600873076,1
1-601289432,12
1-601400851,7
1-601433623,1
1-601636752,1
1-601819090,4
1-602316021,12
1-602316067,12
1-602316153,13
1-602316201,1
1-602316215,2
1-602316249,1
1-602396115,2
1-602464818,1
1-602870173,6
1-603537274,4
1-603563148,1
1-603708003,1
1-603798757,1
1-604432843,1
1-604432860,1
1-604432887,1
1-604604928,2
1-604645912,6
1-604646378,1
1-604882241,7
1-605029866,2
1-605034229,2
1-605184371,4
1-605279637,1
1-605728578,2
1-606068287,5
1-606441115,2
1-606724483,13
1-606829317,3
1-606971198,4
1-607158761,13
1-607520800,2
1-607840637,1
1-607934151,1
1-608010054,3
1-608036754,7
1-608735919,12
1-609011164,3
1-609700424,12
1-611506787,2
1-611582327,1
1-611582394,1
1-611605221,2
1-611632212,12
1-611637278,1
1-611651603,12
1-612515539,6
1-613033122,12
1-613364032,6
1-613412559,1
1-613496066,13
1-613740745,1
1-614378697,3
1-614378787,3
1-614451236,1
1-615224713,1
1-615905511,2
1-616014042,1
1-616211466,6
1-616288482,4
1-616409083,1
1-616977258,12
1-616993936,7
1-617042441,6
1-617049384,1
1-617084616,2
1-617356985,13
1-617389027,2
1-617470131,11
1-617696569,1
1-618041243,13
1-618041343,7
1-618116069,13
1-618143224,13
1-618170625,12
1-618171180,2
1-618283927,2
1-618350811,8
1-618589528,4
1-618620384,1
1-618764275,4
1-618859631,13
1-618883006,7
1-619053302,8
1-619067777,0
1-619087129,1
1-619109941,6
1-619146141,6
1-619175501,2
1-619201265,12
1-619232031,2
1-619254483,1
1-619550849,6
1-619575181,1
1-619589599,7
1-619684455,1
1-619699161,0
1-619719949,5
1-619767065,2
1-619857642,2
1-620015297,1
1-620074564,1
1-620430705,1
1-620432583,0
1-620483711,6
1-620572095,1
1-620584677,12
1-620656965,1
1-620705595,1
1-620857518,1
1-620925267,4
1-621023087,1
1-621039603,1
1-621061021,0
1-621311061,1
1-621322866,1
1-621369891,1
1-621393223,7
1-621571462,1
1-622154016,6
1-622156083,13
1-622295317,2
1-622618613,13
1-622630582,2
1-622652886,1
1-622783644,12
1-622806196,12
1-622847448,12
1-622856843,1
1-622874191,2
1-622884303,2
1-622940906,2
1-623152702,1
1-623336818,1
1-623354971,12
1-623520821,4
1-623521280,12
1-623626713,4
1-623792185,6
1-623859845,1
1-623873811,13
1-624009613,1
1-624219528,1
1-624305845,9
1-624403918,0
1-624450715,2
1-624711258,3
1-624745314,1
1-624845426,3
1-625322174,13
1-625459293,13
1-625628532,1
1-625634702,2
1-625634824,2
1-625634936,2
1-625646775,1
1-626102521,1
1-626212681,12
1-626292231,2
1-626462354,2
1-626510640,4
1-626515794,4
1-626760391,2
1-626834451,2
1-627163101,4
1-627190551,10
1-627336700,12
1-627337013,2
1-627532005,12
1-627557462,2
1-627630611,3
1-627878397,2
1-627936524,1
1-627980711,1
1-628078553,1
1-628105478,12
1-628203323,4
1-628222366,1
1-628255780,1
1-628669941,1
1-628704675,7
1-629618537,12
1-629629428,12
1-629642635,4
1-629991273,2
1-630156753,3
1-630493188,1
1-631001113,1
1-631117870,6
1-631509503,1
1-632486751,12
1-633036453,3
1-633092732,2
1-633184307,1
1-634447637,12
1-634479154,1
1-634487640,1
1-634506651,1
1-634533656,1
1-635351501,1
1-635382525,1
1-635404161,2
1-636080278,5
1-636102195,0
1-636501102,1
1-636789520,1
1-636849620,4
1-636852199,12
1-636867758,1
1-636931254,0
1-637035141,1
1-637059802,1
1-637089310,10
1-637142120,1
1-637222863,13
1-637283508,3
1-637307494,9
1-637327254,1
1-637516103,3
1-637580967,2
1-637591141,1
1-637685994,1
1-637713545,13
1-637713651,1
1-637716645,1
1-637893062,12
1-637954950,1
1-638034021,1
1-638041299,1
1-638091067,0
1-638112911,1
1-638653931,1
1-638961317,1
1-638962731,12
1-639009338,2
1-639028876,1
1-639870000,1
1-639881579,1
1-639930880,6
1-639942581,12
1-640059801,1
1-640093069,3
1-640254885,3
1-640263496,1
1-640387614,13
1-641023492,1
1-641044311,2
1-641083751,12
1-641083987,12
1-641100891,1
1-641104060,3
1-641157962,1
1-641232069,6
1-641243011,4
1-641306231,1
1-641323677,12
1-641491883,1
1-641530471,5
1-642418588,1
1-642478708,1
1-642579219,0
1-642761240,1
1-642766943,12
1-642802641,4
1-642846054,2
1-643444986,3
1-643445547,1
1-643468705,1
1-643532122,1
1-643556695,1
1-643685369,12
1-643685396,1
1-643706642,2
1-643747498,1
1-643809664,6
1-644748889,1
1-644827840,1
1-644992956,12
1-647796802,4
1-647802297,1
1-647841758,3
1-647929267,1
1-648105181,2
1-648231508,1
1-648497601,3
1-648807492,1
1-648839266,1
1-648861744,1
1-649302225,1
1-649302263,1
1-649887393,1
1-649984202,1
1-650008427,1
1-650011031,1
1-650025535,1
1-650081295,4
1-650123293,12
1-650135511,1
1-650241321,1
1-650243662,12
1-650892393,1
1-651084211,1
1-651096273,1
1-651206715,1
1-651398271,3
1-651922251,1
1-651922470,1
1-651922594,1
1-651951532,1
1-652112015,5
1-652195634,5
1-652259831,1
1-652270498,1
1-652874271,1
1-652925445,1
1-652935537,1
1-653135006,2
1-653254236,2
1-653314473,9
1-653878594,1
1-653988751,2
1-653989471,7
1-654056225,1
1-654146231,9
1-654348241,2
1-654369162,1
1-654403938,5
1-655213351,2
1-655235043,10
1-655379467,1
1-655429981,1
1-655536176,1
1-655607132,2
1-655719611,1
1-655739451,1
1-656151409,12
1-656224707,1
1-656225465,3
1-656510751,1
1-656868426,12
1-657063150,6
1-657163590,2
1-657368644,1
1-657412381,3
1-657534681,1
1-657768145,2
1-657874936,2
1-657934265,1
1-658022616,1
1-658063672,2
1-658092528,1
1-658125909,1
1-658259614,1
1-658537939,2
1-658594692,2
1-658627294,2
1-658627419,2
1-658792860,2
1-659137375,2
1-659170761,1
1-659231191,1
1-659239126,2
1-659284621,1
1-659284863,1
1-659376592,1
1-659539868,1
1-659618631,1
1-659716213,9
1-659718901,4
1-659782951,1
1-659922661,0
1-659934601,12
1-660054568,1
1-660268091,13
1-660374694,12
1-660393401,2
1-660483225,1
1-660509893,3
1-660592931,1
1-660602952,1
1-660636558,13
1-660648920,6
1-660785867,1
1-660786538,2
1-660808741,1
1-660873096,1
1-660903884,9
1-660908181,1
1-660948681,1
1-660949435,1
1-660956878,1
1-661132868,1
1-661134924,13
1-661184751,11
1-661231558,1
1-661706786,2
1-662272981,2
1-662956121,1
1-663582660,7
1-663749238,2
1-663851111,1
1-663891165,4
1-664001411,1
1-664579051,1
1-664730121,2
1-664912261,1
1-669119156,8
1-669144071,1
1-669202942,1
1-669804759,1
1-670052598,1
1-670754761,0
1-671350354,1
1-671512033,1
1-671933304,2
1-672299434,2
1-672506739,6
1-672647650,1
1-672740630,2
1-672743704,1
1-672807011,2
1-672860819,2
1-672862385,7
1-672975080,9
1-673056371,1
1-673143636,1
1-673151866,1
1-673197539,2
1-673224718,13
1-673359575,4
1-673405851,1
1-673429845,5
1-673434441,1
1-673487817,2
1-675046360,2
1-675115616,1
1-675150191,4
1-675150672,0
1-675664904,1
1-675685459,13
1-675739721,1
1-675758382,2
1-675758444,1
1-675797761,13
1-675826063,11
1-675828021,9
1-677811170,11
1-678370811,2
1-678626550,2
1-678755621,6
1-679235759,1
1-681706381,1
1-681864502,12
1-681929091,0
1-682059903,3
1-682262974,7
1-682277823,1
1-682342767,3
1-682357851,9
1-682409211,2
1-682409241,2
1-683064635,1
1-683298971,12
1-683752875,13
1-684108661,1
1-684991415,1
1-685018675,1
1-685134878,5
1-685300128,2
1-686405886,2
1-686475951,1
1-686477306,2
1-686531969,13
1-686535660,1
1-686557724,12
1-686581779,1
1-686642441,11
1-686642543,7
1-686854421,1
1-686856862,1
1-686945977,12
1-686966285,2
1-687129760,2
1-687133944,1
1-687309895,1
1-687587336,1
1-687589251,5
1-687649700,2
1-687668119,0
1-687830906,1
1-688280019,11
1-688342754,12
1-688380091,8
1-688491391,1
1-688509388,2
1-688515611,4
1-688564654,1
1-688564824,11
1-688725917,6
1-689160381,2
1-689176751,1
1-689252781,2
1-689341321,1
1-689469104,7
1-689525975,2
1-690184941,2
1-690190570,2
1-690249637,1
1-690327801,1
1-690327837,1
1-690352118,1
1-690419865,2
1-690447511,3
1-690458151,1
1-690762471,5
1-690896014,1
1-690926911,1
1-690931471,3
1-691031201,1
1-691093464,3
1-691146566,1
1-691176158,1
1-691221687,6
1-691767241,2
1-691786096,0
1-691786330,13
1-691832225,1
1-692042197,2
1-692055495,3
1-692193396,0
1-692715494,1
1-692813576,2
1-692959195,2
1-693343054,1
1-693357728,1
1-693456968,5
1-693469757,1
1-693469771,1
1-693592211,1
1-693595112,1
1-693595201,7
1-693732401,11
1-693741781,2
1-693748777,1
1-693789171,2
1-693812929,2
1-693895885,12
1-693937519,1
1-694212171,1
1-694222066,6
1-694338411,9
1-694346343,2
1-694354058,5
1-694385837,1
1-694420679,1
1-694464235,1
1-694509209,1
1-694597155,4
1-694794065,12
1-694808152,1
1-694828073,11
1-694899814,9
1-694923791,1
1-695030407,1
1-695241661,1
1-695258011,4
1-695309312,1
1-695316021,2
1-695425289,4
1-695486321,7
1-695616474,1
1-695748265,2
1-695801720,1
1-695946177,1
1-696057890,1
1-696097603,6
1-696205828,1
1-696616111,1
1-696680265,6
1-696695427,1
1-696714411,5
1-696835891,5
1-696839978,2
1-696881965,1
1-696990621,1
1-697041731,2
1-697249225,1
1-697260307,2
1-697366925,1
1-697379551,1
1-697458590,11
1-697459701,13
1-697486903,1
1-697578650,1
1-697811404,3
1-697987547,6
1-698044001,0
1-698057087,1
1-698077265,1
1-698103331,1
1-698216063,0
1-698267095,2
1-698293715,2
1-698346154,2
1-698481972,1
1-698524631,1
1-698751834,12
1-698754281,3
1-698842669,13
1-698998499,7
1-699010040,1
1-699103215,7
1-699140595,2
1-699140847,1
1-699345697,1
1-699370863,1
1-699397256,9
1-699661601,6
1-699690829,3
1-699737259,1
1-700362905,1
1-700498223,6
1-700566882,2
1-700746442,3
1-700842031,11
1-700896142,1
1-701042928,1
1-701429911,4
1-701525462,1
1-701555158,1
1-701702621,1
1-701990311,1
1-702103380,2
1-702103398,1
1-702304430,1
1-702304580,1
1-702378632,1
1-702482271,0
1-702501021,3
1-702501138,7
1-702501532,3
1-702514881,2
1-702656292,1
1-702673026,3
1-703016242,2
1-703190797,7
1-703242211,9
1-703383433,2
1-703399394,3
1-703445951,2
1-703540157,7
1-703856779,12
1-703964203,3
1-703964563,3
1-704226142,1
1-704229584,1
1-704229602,9
1-704650867,6
1-704661542,0
1-704703712,11
1-704725301,1
1-704973871,0
1-704977245,5
1-705821921,1
1-705847575,1
1-706083257,1
1-706226212,2
1-706866666,1
1-706915611,1
1-706949124,1
1-706959641,2
1-706963013,2
1-706982877,1
1-706988783,1
1-707025161,2
1-707053152,1
1-707293328,1
1-707300171,6
1-707623601,2
1-707660543,6
1-707693471,1
1-707704098,1
1-707708844,1
1-707778891,1
1-708121948,3
1-708131711,6
1-708581207,1
1-708582598,1
1-708613661,4
1-708716045,1
1-708833963,1
1-709437431,1
1-709461909,1
1-709479221,1
1-709552565,6
1-709663551,11
1-709802751,9
1-709802861,13
1-710065204,1
1-710109531,1
1-710114300,7
1-710269195,1
1-712814266,1
1-712856449,3
1-712972277,1
1-713106267,2
1-715479377,1
1-715638561,3
1-715660478,1
1-715674227,1
1-715703591,1
1-715860062,3
1-716154984,9
1-716571976,3
1-717122893,13
1-717222893,3
1-717275094,3
1-717713590,2
1-717801169,1
1-717838591,1
1-717852570,1
1-718031374,2
1-718056641,9
1-718132104,1
1-718958603,1
1-718960811,2
1-718973785,13
1-719199254,1
1-719210927,1
1-719517578,1
1-719999163,1
1-720000146,3
1-720041655,1
1-720069371,4
1-720110557,1
1-720457477,1
1-722041657,1
1-722098557,1
1-722201158,1
1-722334217,1
1-722334434,1
1-722674364,7
1-722688743,3
1-722742993,2
1-726517211,6
1-726760342,2
1-726808501,1
1-728461114,2
1-728470722,6
1-728630851,5
1-728641711,3
1-728649379,1
1-729423803,1
1-729440922,1
1-729635576,1
1-729711756,1
1-729826369,1
1-729966151,1
1-730084841,9
1-730084875,3
1-730644447,1
1-730923421,2
1-730961258,1
1-731792664,1
1-731908702,2
1-732289301,11
1-732357301,12
1-733169018,1
1-733336456,2
1-733451291,1
1-733562890,6
1-733649220,3
1-734831769,1
1-734921423,1
1-735185827,12
1-735265367,1
1-735265425,1
1-735881798,4
1-736351127,7
1-736351222,7
1-736392818,1
1-736474918,1
1-736492457,2
1-737341073,5
1-738626601,3
1-738820974,2
1-739307829,1
1-739606545,1
1-739695919,7
1-740409214,1
1-740676462,1
1-741495923,12
1-741753047,1
1-741758638,1
1-741807021,1
1-741987554,11
1-741995108,4
1-741995344,3
1-742216614,9
1-742296921,3
1-742383139,12
1-742397728,1
1-742833777,1
1-742929685,2
1-743659911,1
1-743923075,1
1-744020867,1
1-744096281,1
1-744436513,3
1-744436815,1
1-744436853,1
1-744771526,1
1-744812279,1
1-744867338,1
1-744961184,1
1-744961783,1
1-745176353,1
1-745323752,1
1-745528120,1
1-745590142,1
1-745630444,1
1-745791842,1
1-745941359,13
1-746011641,1
1-746123906,1
1-746191809,1
1-746205481,0
1-746374026,1
1-746662247,1
1-746662619,1
1-746969187,1
1-746969236,1
1-747147608,1
1-747373035,1
1-747680998,3
1-747810698,1
1-748204098,1
1-748384181,1
1-748438405,1
1-748680387,1
1-748850514,1
1-749012057,3
1-749747547,1
1-750161066,12
1-751002678,1
1-751006831,2
1-751378836,1
1-751622091,9
1-752067921,13
1-752134249,1
1-752600115,1
1-752835764,1
