CaseIds,Labels
1-717397801,79
1-717413361,88
1-717419109,29
1-717431477,39
1-717446378,53
1-717491930,71
1-717684213,59
1-717714208,56
1-717717559,29
1-717720404,4
1-717726137,61
1-717764374,28
1-717770354,50
1-717795233,5
1-717799091,12
1-717837851,72
1-717843904,2
1-717845096,4
1-717854005,41
1-717901005,18
1-717914963,0
1-717915624,78
1-717918204,90
1-717918214,16
1-717954369,59
1-717971591,12
1-717977915,69
1-717979241,24
1-718004998,13
1-718005400,75
1-718021221,94
1-718028943,96
1-718032180,88
1-718038855,90
1-718043945,55
1-718089090,94
1-718100518,88
1-718132991,24
1-718133341,22
1-718151332,2
1-718162127,75
1-718915746,88
1-718965291,2
1-718977997,9
1-718997398,54
1-719009547,69
1-719035508,23
1-719042888,94
1-719069585,29
1-719110506,7
1-719114721,67
1-719156663,88
1-719171201,60
1-719171221,62
1-719171831,88
1-719199551,84
1-719204935,23
1-719232179,62
1-719232890,7
1-719240042,86
1-719251456,2
1-719257516,78
1-719272244,91
1-719278453,76
1-719278949,83
1-719283506,41
1-719317155,72
1-719343054,59
1-719365340,2
1-719368467,62
1-719376891,9
1-719396793,75
1-719401266,53
1-719410841,15
1-719417071,60
1-719418321,57
1-719427538,62
1-719457882,51
1-719494184,86
1-719527281,84
1-719527701,22
1-719545691,19
1-719557568,82
1-719557848,86
1-719562894,15
1-719564142,34
1-719570805,4
1-719604235,62
1-719999107,87
1-719999555,76
1-720001688,84
1-720016461,41
1-720020557,94
1-720038450,88
1-720050050,45
1-720058448,82
1-720069769,59
1-720106082,59
1-720110782,14
1-720113580,45
1-720120744,57
1-720121244,77
1-720123132,96
1-720132322,77
1-720136396,48
1-720136845,86
1-720139895,27
1-720148628,41
1-720162489,28
1-720183338,88
1-720204222,45
1-720205701,53
1-720206203,22
1-720210419,41
1-720236091,41
1-720236793,95
1-720238081,46
1-720238521,67
1-720238611,33
1-720256656,2
1-720284313,52
1-720284411,25
1-720286653,61
1-720286781,49
1-720293692,18
1-720303301,7
1-720314291,59
1-720344447,62
1-720348105,59
1-720382341,66
1-720382501,94
1-720395521,43
1-720397707,53
1-720399249,41
1-720413010,41
1-720431324,76
1-720444903,15
1-720467504,45
1-720472166,50
1-720472355,50
1-720480174,83
1-720521568,12
1-720573655,59
1-720600393,90
1-720602934,77
1-720625387,29
1-722011393,4
1-722015518,59
1-722019330,35
1-722031971,14
1-722032861,30
1-722036421,29
1-722037671,56
1-722043575,86
1-722053011,28
1-722064650,86
1-722070899,51
1-722082563,39
1-722087493,59
1-722100455,57
1-722103115,0
1-722103633,14
1-722135071,2
1-722135191,53
1-722135421,34
1-722180065,83
1-722180141,83
1-722195560,86
1-722199228,41
1-722201622,78
1-722206475,96
1-722223033,15
1-722240826,5
1-722242703,5
1-722244560,50
1-722261790,41
1-722273075,45
1-722293660,29
1-722299587,22
1-722306467,41
1-722332101,74
1-722362086,19
1-722385327,96
1-722386222,29
1-722386268,59
1-722388008,24
1-722393548,75
1-722398871,78
1-722410869,41
1-722410885,62
1-722415150,4
1-722446422,57
1-722446651,34
1-722456527,29
1-722456790,60
1-722457895,24
1-722464062,41
1-722485381,54
1-722499503,24
1-722514203,38
1-722535466,50
1-722551539,75
1-722557526,40
1-722557908,20
1-722563391,19
1-722563431,96
1-722563671,72
1-722563681,83
1-722568166,56
1-722576991,52
1-722577251,25
1-722577581,84
1-722579031,29
1-722579712,54
1-722586342,71
1-722591617,27
1-722603802,7
1-722633677,84
1-722653227,35
1-722676283,7
1-722676834,95
1-722682307,75
1-722698931,2
1-722699121,25
1-722699381,24
1-722751796,0
1-722774781,94
1-722800373,74
1-722802882,94
1-724993372,79
1-726519362,86
1-726519612,50
1-726521429,2
1-726528936,59
1-726528943,27
1-726530157,86
1-726532802,94
1-726532876,94
1-726533201,95
1-726537852,28
1-726546276,72
1-726546740,53
1-726552311,51
1-726554431,28
1-726576082,80
1-726614295,5
1-726625483,24
1-726625502,60
1-726637105,41
1-726667991,75
1-726668161,9
1-726695193,88
1-726696979,34
1-726712611,62
1-726729135,7
1-726747811,41
1-726754037,72
1-726769441,9
1-726777605,75
1-726777620,96
1-726797367,82
1-726829050,96
1-726834518,0
1-726844205,41
1-726889557,53
1-726893941,25
1-726893951,2
1-726894642,13
1-726894711,79
1-726894731,2
1-726896681,15
1-726907941,75
1-726908351,79
1-726908461,80
1-726908881,35
1-726913671,7
1-726921727,95
1-726923786,90
1-726936962,2
1-726943514,13
1-726974974,39
1-726977591,61
1-726993271,53
1-726994871,66
1-727013401,20
1-727021332,86
1-727029406,28
1-727049292,30
1-727074774,96
1-727104891,25
1-727108464,23
1-727113589,41
1-727123066,62
1-727152027,24
1-727155202,18
1-727165553,44
1-727176381,45
1-727217586,71
1-727224498,21
1-728176584,35
1-728181260,82
1-728186504,78
1-728186672,96
1-728236947,96
1-728245797,0
1-728256681,24
1-728261550,62
1-728261720,41
1-728268983,41
1-728269093,74
1-728288484,40
1-728290131,40
1-728290611,72
1-728292674,75
1-728308361,54
1-728309860,88
1-728318565,77
1-728326523,83
1-728338521,28
1-728338595,95
1-728372131,56
1-728375012,94
1-728380041,84
1-728380361,46
1-728380451,46
1-728380521,44
1-728401991,40
1-728402231,40
1-728408911,29
1-728409061,91
1-728412968,48
1-728418011,97
1-728423732,83
1-728429599,30
1-728429698,88
1-728449782,54
1-728463083,4
1-728466992,53
1-728471269,54
1-728476062,20
1-728479140,88
1-728479661,15
1-728480859,41
1-728515380,65
1-728515447,23
1-728516315,24
1-728516690,74
1-728549796,23
1-728558963,94
1-728564933,2
1-728565252,9
1-728567120,51
1-728567187,86
1-728567806,50
1-728574390,29
1-728595344,45
1-728604095,31
1-728604558,72
1-728609400,53
1-728617580,77
1-728627978,69
1-728628057,53
1-728641783,15
1-728700188,53
1-728722906,35
1-728728162,75
1-728737339,4
1-728749040,96
1-728749109,96
1-728768797,18
1-728774979,56
1-728827701,49
1-729074991,94
1-729075211,74
1-729080926,56
1-729082121,83
1-729082236,82
1-729082701,60
1-729082871,14
1-729083781,95
1-729097375,55
1-729244882,28
1-729249186,71
1-729256121,22
1-729256251,54
1-729256531,43
1-729256831,33
1-729256851,33
1-729256882,33
1-729275172,69
1-729275419,23
1-729278754,13
1-729312244,31
1-729312873,72
1-729315061,56
1-729315411,84
1-729315431,73
1-729317695,13
1-729337282,96
1-729345302,78
1-729347720,77
1-729349281,68
1-729349739,75
1-729351021,44
1-729351591,45
1-729351752,75
1-729351761,57
1-729356801,22
1-729358683,9
1-729358866,12
1-729360965,28
1-729363660,71
1-729371940,27
1-729381438,44
1-729406081,18
1-729406281,32
1-729406311,25
1-729406661,9
1-729407452,5
1-729413423,60
1-729423171,96
1-729423561,62
1-729424427,89
1-729424771,77
1-729440375,41
1-729441271,51
1-729441801,43
1-729447885,61
1-729454597,34
1-729455114,90
1-729455355,54
1-729456199,94
1-729462951,18
1-729463071,69
1-729463251,73
1-729463281,79
1-729463311,73
1-729463386,54
1-729463401,9
1-729463406,54
1-729463411,72
1-729463491,79
1-729463651,79
1-729463671,89
1-729463721,54
1-729463741,73
1-729463771,54
1-729463781,33
1-729463821,33
1-729463831,33
1-729463861,54
1-729468185,65
1-729473091,54
1-729473517,24
1-729482553,77
1-729495122,23
1-729497222,54
1-729510095,65
1-729510194,34
1-729512860,15
1-729513010,72
1-729519381,18
1-729519781,92
1-729523637,39
1-729527202,77
1-729536403,24
1-729556366,86
1-729564375,82
1-729564393,60
1-729580884,75
1-729585074,28
1-729586865,72
1-729593276,41
1-729598821,81
1-729610251,88
1-729615221,44
1-729616611,15
1-729639068,62
1-729642101,86
1-729642261,56
1-729642342,7
1-729650335,13
1-729654566,69
1-729659065,40
1-729659209,38
1-729659239,62
1-729660704,61
1-729681899,83
1-729683700,24
1-729692250,91
1-729696910,40
1-729696957,15
1-729697264,76
1-729697406,45
1-729697514,13
1-729701261,75
1-729703611,80
1-729707456,74
1-729710911,94
1-729722696,71
1-729724503,61
1-729724548,2
1-729732469,51
1-729735075,54
1-729737371,79
1-729748001,60
1-729748027,9
1-729748248,69
1-729751751,18
1-729753991,75
1-729765503,7
1-729769620,77
1-729769884,30
1-729770216,9
1-729771165,94
1-729775220,88
1-729775808,88
1-729781437,9
1-729781697,80
1-729783786,7
1-729794376,69
1-729799491,19
1-729802083,96
1-729802209,9
1-729802236,83
1-729806213,48
1-729809195,45
1-729809514,28
1-729814049,61
1-729820704,13
1-729820770,41
1-729823831,94
1-729825014,31
1-729826503,86
1-729830322,41
1-729843994,4
1-729844109,24
1-729857533,54
1-729866114,5
1-729870359,53
1-729890136,7
1-729893383,23
1-729896421,72
1-729905093,87
1-729905491,54
1-729910993,41
1-729913537,83
1-729913690,77
1-729955753,7
1-730005931,14
1-730018116,41
1-730030995,82
1-730035461,21
1-730040641,40
1-730040885,75
1-730042386,45
1-730054339,41
1-730065800,94
1-730067183,28
1-730067309,77
1-730068930,53
1-730069431,44
1-730069683,20
1-730071292,86
1-730071341,79
1-730071391,13
1-730071581,69
1-730071611,33
1-730071731,7
1-730071791,72
1-730071831,54
1-730077100,95
1-730080969,54
1-730081404,71
1-730081514,28
1-730081747,71
1-730082325,57
1-730084493,40
1-730110101,28
1-730126971,46
1-730126981,80
1-730127001,46
1-730127111,92
1-730127251,88
1-730127301,7
1-730127321,88
1-730127381,54
1-730129661,50
1-730130539,45
1-730177483,60
1-730188780,15
1-730497354,86
1-730497866,75
1-730502433,28
1-730509302,4
1-730509416,23
1-730509461,18
1-730509773,15
1-730515189,21
1-730515574,61
1-730520519,86
1-730522301,27
1-730528304,94
1-730529203,7
1-730533489,27
1-730540985,95
1-730550464,59
1-730550796,94
1-730561221,29
1-730561693,87
1-730589165,21
1-730589790,23
1-730604741,82
1-730607446,88
1-730607592,54
1-730620137,39
1-730624890,35
1-730628190,53
1-730640484,24
1-730641578,81
1-730644761,26
1-730655295,41
1-730655355,57
1-730655701,31
1-730661521,72
1-730661532,77
1-730661976,19
1-730662807,77
1-730664821,7
1-730683686,9
1-730683794,9
1-730687426,69
1-730692155,34
1-730692332,74
1-730692683,22
1-730693647,78
1-730694495,48
1-730697741,82
1-730698085,13
1-730698833,76
1-730700447,66
1-730736338,49
1-730737297,28
1-730757694,2
1-730760509,76
1-730760683,84
1-730760715,77
1-730768526,29
1-730772841,44
1-730780976,13
1-730784738,22
1-730788530,23
1-730795246,71
1-730802686,84
1-730811397,29
1-730811465,84
1-730812766,22
1-730829508,41
1-730833007,88
1-730833132,5
1-730835168,15
1-730835217,41
1-730858110,80
1-730872746,24
1-730884191,72
1-730887476,41
1-730901191,10
1-730901311,88
1-730901381,54
1-730901481,72
1-730901831,22
1-730901851,23
1-730901861,79
1-730901866,57
1-730901884,67
1-730919441,51
1-730919669,72
1-730952971,94
1-730954381,54
1-730957378,57
1-730957431,41
1-730957669,9
1-730959490,82
1-730960949,94
1-730968951,33
1-730969091,73
1-730969141,7
1-730969181,30
1-730969191,10
1-730969241,57
1-730969281,67
1-730969321,23
1-730969381,76
1-730969511,23
1-730969611,68
1-730969651,13
1-730969661,57
1-730969711,22
1-730969751,22
1-730969761,54
1-730969852,79
1-730975016,29
1-730975807,89
1-730992013,45
1-730992516,90
1-730997166,29
1-730997865,13
1-731025329,20
1-731050483,57
1-731050573,7
1-731064118,41
1-731064788,41
1-731064951,4
1-731065059,2
1-731065133,68
1-731065533,44
1-731069701,6
1-731073050,68
1-731088011,62
1-731088401,51
1-731094128,76
1-731094429,86
1-731094556,59
1-731100012,15
1-731100744,59
1-731102081,27
1-731102310,41
1-731113654,51
1-731117221,9
1-731123267,69
1-731134946,21
1-731135262,54
1-731142213,88
1-731142897,2
1-731147913,54
1-731151185,20
1-731154311,94
1-731154499,29
1-731154856,77
1-731157379,54
1-731157904,40
1-731170911,59
1-731177370,82
1-731182383,91
1-731182527,61
1-731188940,41
1-731208499,18
1-731218589,50
1-731228360,28
1-731233155,2
1-731235386,41
1-731235536,77
1-731241891,54
1-731266446,21
1-731269853,9
1-731273458,54
1-731276604,88
1-731276779,90
1-731278533,62
1-731330695,41
1-731333657,20
1-731333810,56
1-731334678,44
1-731336210,71
1-731341641,12
1-731342385,90
1-731382356,7
1-731382414,94
1-731439432,12
1-731439441,86
1-731439460,90
1-731764032,20
1-731764304,54
1-731766006,96
1-731779343,90
1-731779791,28
1-731780971,28
1-731792134,74
1-731802464,27
1-731802560,13
1-731809381,28
1-731814081,60
1-731814945,23
1-731815411,53
1-731816225,61
1-731818398,53
1-731818521,15
1-731829901,79
1-731829921,79
1-731829961,79
1-731830011,79
1-731830081,75
1-731830101,54
1-731830131,95
1-731830141,54
1-731830151,49
1-731830191,95
1-731830321,56
1-731830361,86
1-731830451,75
1-731830821,95
1-731830871,81
1-731831585,39
1-731840332,28
1-731840730,83
1-731849320,82
1-731853306,45
1-731853501,2
1-731861414,41
1-731868901,13
1-731868931,79
1-731868981,79
1-731869101,10
1-731869211,79
1-731869271,34
1-731869361,7
1-731869391,57
1-731869451,83
1-731869491,45
1-731869581,66
1-731869591,69
1-731869641,72
1-731869661,4
1-731869721,79
1-731869752,43
1-731871593,53
1-731879687,20
1-731886981,25
1-731887861,45
1-731888911,94
1-731890914,13
1-731896377,96
1-731896824,88
1-731897193,88
1-731913720,59
1-731923244,5
1-731925995,57
1-731926201,0
1-731937914,15
1-731945940,90
1-731950209,80
1-731965990,72
1-731966140,74
1-731966686,28
1-731967683,75
1-731970581,2
1-731970710,67
1-731984877,2
1-731991552,57
1-731996648,56
1-732011816,76
1-732011856,20
1-732013295,75
1-732017153,20
1-732018081,81
1-732018131,28
1-732022076,21
1-732024480,60
1-732024939,41
1-732025104,35
1-732025285,12
1-732026980,45
1-732027653,57
1-732030161,84
1-732030201,32
1-732030211,24
1-732030331,78
1-732030831,13
1-732061548,40
1-732061858,58
1-732062676,76
1-732067929,75
1-732068791,96
1-732073496,20
1-732081952,45
1-732088178,82
1-732095030,22
1-732095248,39
1-732098363,77
1-732099191,60
1-732110977,67
1-732111330,43
1-732115634,27
1-732121564,24
1-732124409,87
1-732137688,56
1-732139419,7
1-732143130,34
1-732145234,5
1-732157096,29
1-732161757,95
1-732163361,66
1-732171009,29
1-732173481,45
1-732173541,41
1-732174599,18
1-732177911,89
1-732179211,97
1-732179268,40
1-732179287,23
1-732185768,59
1-732193663,54
1-732196939,80
1-732199958,39
1-732201078,30
1-732202373,38
1-732202511,95
1-732203933,54
1-732205269,18
1-732211941,13
1-732211961,46
1-732212091,46
1-732212111,84
1-732212211,45
1-732212231,46
1-732212241,71
1-732212251,57
1-732212261,49
1-732212661,25
1-732212691,24
1-732212731,57
1-732212791,88
1-732212891,56
1-732218598,54
1-732218663,41
1-732219471,94
1-732223113,24
1-732224539,71
1-732226133,54
1-732228413,86
1-732229387,39
1-732229669,30
1-732229853,24
1-732240803,75
1-732247638,7
1-732251191,57
1-732251858,50
1-732254715,2
1-732259171,84
1-732259271,18
1-732259291,84
1-732259341,57
1-732259491,9
1-732259521,9
1-732261051,4
1-732261291,6
1-732261411,15
1-732261521,46
1-732261561,23
1-732261891,4
1-732279953,43
1-732282433,60
1-732289131,88
1-732289335,22
1-732289939,75
1-732296918,88
1-732297422,57
1-732297766,80
1-732297859,59
1-732297896,67
1-732309611,75
1-732316871,53
1-732325815,41
1-732332311,20
1-732335159,59
1-732335513,13
1-732348420,45
1-732357562,59
1-732359781,51
1-732361418,76
1-732361737,45
1-732378982,40
1-732385994,31
1-732391464,59
1-732394151,71
1-732419012,38
1-732424301,50
1-732425275,41
1-732439433,62
1-732439530,91
1-732447930,71
1-732451728,20
1-732451794,92
1-732455631,24
1-732463205,84
1-732469360,9
1-732469478,26
1-732473167,45
1-732525291,0
1-732526526,41
1-732851321,3
1-732852191,56
1-732855871,31
1-732862874,20
1-732863332,71
1-732867372,75
1-732869294,31
1-732869889,41
1-732875748,63
1-732877003,41
1-732883071,83
1-732884421,22
1-732885906,59
1-732886198,75
1-732886222,7
1-732886890,49
1-732892174,38
1-732892273,77
1-732892779,7
1-732893406,39
1-732895470,60
1-732895541,48
1-732899659,45
1-732899879,27
1-732904675,78
1-732909375,28
1-732909606,30
1-732923380,72
1-732933421,13
1-732936005,41
1-732942420,41
1-732942791,88
1-732943705,13
1-732949234,94
1-732949351,69
1-732958303,41
1-732960195,27
1-732967688,54
1-732970482,62
1-732970505,77
1-732970553,77
1-732972251,9
1-732984553,41
1-732987137,80
1-733001687,28
1-733009526,62
1-733022791,9
1-733033210,13
1-733037955,41
1-733055291,29
1-733062601,59
1-733072511,41
1-733073241,55
1-733073251,46
1-733073371,71
1-733073481,68
1-733073501,81
1-733073541,54
1-733073641,12
1-733073791,84
1-733075475,59
1-733075652,95
1-733075863,50
1-733076472,13
1-733076551,25
1-733076651,9
1-733076791,52
1-733076851,32
1-733076861,9
1-733076871,84
1-733078021,83
1-733078101,41
1-733081574,7
1-733082240,23
1-733083240,35
1-733083929,41
1-733084555,23
1-733084819,59
1-733096851,38
1-733111867,72
1-733115300,34
1-733115976,15
1-733120018,95
1-733120074,90
1-733123088,54
1-733131099,21
1-733135051,87
1-733135172,67
1-733141096,31
1-733158183,62
1-733158397,9
1-733161095,41
1-733161610,65
1-733164001,13
1-733174377,96
1-733177423,30
1-733178699,23
1-733196361,50
1-733198236,56
1-733199874,88
1-733199887,60
1-733202134,88
1-733207651,91
1-733208951,30
1-733209061,54
1-733209121,46
1-733209141,75
1-733209231,54
1-733209291,46
1-733209301,15
1-733209371,67
1-733209431,22
1-733209481,46
1-733209501,46
1-733209551,25
1-733209761,34
1-733209881,79
1-733211401,41
1-733240253,28
1-733240337,80
1-733240459,53
1-733240668,45
1-733242265,9
1-733242301,27
1-733242367,7
1-733244079,72
1-733244535,75
1-733249884,66
1-733250511,29
1-733251971,59
1-733252138,45
1-733252212,59
1-733252314,41
1-733252403,28
1-733254575,62
1-733265984,20
1-733266204,41
1-733266236,94
1-733271357,74
1-733272407,0
1-733272495,59
1-733279756,18
1-733286591,60
1-733290992,28
1-733293251,54
1-733301711,38
1-733302363,7
1-733302878,21
1-733302992,53
1-733318093,60
1-733319481,54
1-733325188,77
1-733336652,76
1-733337683,2
1-733338481,94
1-733338744,61
1-733341857,59
1-733345605,95
1-733348356,59
1-733348462,54
1-733348917,22
1-733348922,51
1-733350311,27
1-733350721,41
1-733357099,13
1-733360125,54
1-733360682,65
1-733362771,31
1-733364740,30
1-733368557,59
1-733368900,15
1-733372160,9
1-733372382,59
1-733381485,72
1-733389423,41
1-733393162,20
1-733405424,66
1-733408351,13
1-733413965,60
1-733414248,76
1-733418076,29
1-733420258,87
1-733424129,15
1-733442303,95
1-733443560,51
1-733449199,86
1-733449471,23
1-733456610,59
1-733469984,41
1-733471771,28
1-733471834,59
1-733474451,59
1-733478032,41
1-733478789,28
1-733482215,2
1-733482558,68
1-733485051,29
1-733485346,77
1-733498926,15
1-733511386,20
1-733527715,27
1-733527806,13
1-733536755,59
1-733539596,86
1-733547550,13
1-733549283,23
1-733552642,25
1-733556566,28
1-733556791,77
1-733561308,9
1-733561499,68
1-733561635,34
1-733561927,51
1-733561941,63
1-733563537,29
1-733565953,38
1-733566832,90
1-733613370,41
1-733614122,77
1-733648964,77
1-733649307,90
1-734030508,10
1-734658425,41
1-734659103,94
1-734659114,94
1-734659175,94
1-734664925,41
1-734665561,74
1-734666685,80
1-734666802,40
1-734668082,41
1-734668261,56
1-734671867,53
1-734672911,13
1-734672931,75
1-734673191,53
1-734673221,82
1-734673251,67
1-734673331,22
1-734673351,49
1-734673391,54
1-734673421,92
1-734673431,23
1-734673451,72
1-734673481,75
1-734673532,77
1-734673561,25
