CaseIds,Labels
1-388230583,63
1-388644366,27
1-388724672,27
1-389195082,53
1-390250582,3
1-390722958,32
1-390819078,36
1-392590655,2
1-392812598,27
1-393413330,27
1-396569277,27
1-397446945,27
1-397806545,2
1-399013423,35
1-399628501,39
1-400351079,5
1-400528782,22
1-402212071,5
1-402328919,2
1-402612770,33
1-403006315,36
1-404005175,5
1-404084309,32
1-404736991,65
1-405112616,51
1-405248961,61
1-406010922,54
1-406066421,61
1-406852699,5
1-406875315,62
1-407517548,5
1-407737529,57
1-407876996,45
1-408853759,27
1-409247778,27
1-409309026,5
1-410929705,27
1-411078092,27
1-413205820,62
1-413276708,5
1-413665008,2
1-415000020,48
1-415822336,64
1-415946366,32
1-416247009,32
1-417868043,52
1-418122119,27
1-418890453,22
1-419236954,61
1-419614582,5
1-419783741,5
1-419783822,5
1-422390390,5
1-422418092,38
1-422877530,27
1-423484126,2
1-423648343,27
1-423724447,2
1-423751353,52
1-424022692,27
1-424065923,27
1-424243405,5
1-424668301,27
1-426876102,27
1-426969419,27
1-427498853,57
1-427614010,2
1-427955007,0
1-428252132,29
1-428421057,27
1-429498598,0
1-429979181,40
1-430150814,20
1-430793848,2
1-430836105,5
1-430880486,5
1-431797119,27
1-432419251,57
1-432687815,32
1-433161361,27
1-433309965,40
1-433710534,18
1-433910332,12
1-434419581,27
1-434892089,51
1-435824991,27
1-435825107,27
1-437141508,2
1-438526021,5
1-438897551,2
1-439833168,5
1-439863114,5
1-440576028,2
1-441507371,45
1-442885842,67
1-443175071,5
1-443637654,27
1-448698916,5
1-454389870,39
1-457173714,5
1-467257506,43
1-470328307,27
1-470714850,27
1-473084325,69
1-475885658,10
1-479002951,5
1-489198755,5
1-494629702,5
1-494871141,29
1-495101458,5
1-497807633,27
1-498002861,5
1-498324124,39
1-499289128,27
1-499289256,27
1-499540955,63
1-500208339,27
1-500427383,5
1-501925116,64
1-501969547,2
1-502353485,5
1-502697671,32
1-502769178,47
1-504048859,32
1-504498907,2
1-505194002,2
1-505194015,2
1-505416663,27
1-505443989,27
1-506092586,2
1-506108491,32
1-506236591,27
1-506866218,5
1-507679771,2
1-507774379,27
1-508044897,54
1-508462323,2
1-508825032,2
1-509892697,5
1-509912273,27
1-509915742,2
1-510142147,51
1-510399424,2
1-510423612,5
1-511755003,32
1-511787661,27
1-512617571,51
1-512654811,45
1-513031774,2
1-513032417,27
1-513135755,27
1-513180623,27
1-513395204,5
1-513767190,5
1-513864515,32
1-513910403,5
1-514223574,5
1-514311011,5
1-514618724,32
1-514712116,5
1-514832700,32
1-515461174,32
1-515617964,45
1-515834995,12
1-515873671,56
1-516141293,53
1-516860557,5
1-517002080,27
1-517045062,27
1-517399487,64
1-517490964,27
1-517828743,27
1-518362551,27
1-519020627,2
1-519054737,0
1-519065883,70
1-519085985,64
1-519147007,45
1-519167681,52
1-519386144,2
1-520127960,5
1-520234084,27
1-520705880,5
1-521122392,27
1-521431857,27
1-521555370,2
1-521628291,2
1-522222222,2
1-522460624,27
1-522734472,27
1-522949376,57
1-523027945,5
1-523069229,32
1-523311541,27
1-523361887,27
1-523392191,27
1-523637826,2
1-524169663,55
1-524328647,2
1-524356958,32
1-524375607,0
1-525132931,0
1-525447561,0
1-525477138,5
1-525489753,27
1-525589021,2
1-526037041,2
1-526344555,27
1-526369142,5
1-526414477,27
1-526414833,27
1-526647987,5
1-527208576,5
1-527928641,5
1-528251011,29
1-528332261,0
1-528716762,32
1-528755863,5
1-529091253,5
1-529091311,5
1-529471141,29
1-530147896,63
1-530539767,27
1-530568802,64
1-531435394,5
1-531872604,61
1-532038065,32
1-532084405,27
1-532544114,5
1-532816930,5
1-533449912,27
1-533851634,27
1-534020390,0
1-534493180,0
1-534702904,5
1-535052125,40
1-535233659,27
1-535393553,2
1-535418135,0
1-535439201,5
1-535813109,2
1-535813203,2
1-535813236,2
1-535813278,2
1-535813300,2
1-535813432,2
1-535813517,2
1-535813813,2
1-536299706,64
1-536904633,2
1-537169872,47
1-537311033,35
1-537601770,29
1-537902763,2
1-537984625,45
1-538109148,2
1-538226806,2
1-538297321,27
1-538411483,32
1-538467021,29
1-539000895,2
1-539083171,5
1-539633138,27
1-539752329,32
1-539805130,5
1-540408651,27
1-540500545,5
1-540531611,32
1-540549141,51
1-540549178,0
1-540549229,0
1-540631861,12
1-540723633,27
1-540904745,27
1-540947390,29
1-541028557,27
1-541088014,32
1-541565290,27
1-541566505,27
1-541655216,27
1-541686305,27
1-542027112,58
1-542568265,61
1-542919207,15
1-542940765,55
1-543227320,38
1-543300099,0
1-543653631,2
1-544020953,39
1-544200884,5
1-544527205,5
1-544595401,29
1-544876956,5
1-545370610,63
1-545738536,0
1-545911672,47
1-546272906,0
1-546692981,2
1-546693092,2
1-546838031,54
1-547539001,2
1-547617088,0
1-547802271,2
1-548188531,2
1-548188557,2
1-548188833,2
1-549431982,29
1-550036329,38
1-550159631,0
1-550577363,0
1-550611848,2
1-553276916,22
1-555105571,27
1-557618809,2
1-557739965,5
1-560246371,62
1-560404489,40
1-560418897,27
1-560419045,27
1-560504546,38
1-560703011,5
1-561068081,2
1-561190012,27
1-562022682,27
1-562778111,28
1-562807927,32
1-563156866,5
1-563156881,5
1-563477371,36
1-563779807,51
1-564311006,27
1-564433915,29
1-564528496,27
1-564738994,32
1-564903210,27
1-565030154,2
1-565319816,2
1-565807612,2
1-565905115,5
1-566003511,45
1-566096602,45
1-566101203,2
1-566332021,27
1-566642468,27
1-566661201,5
1-567100387,2
1-567362335,5
1-567440922,27
1-567718361,2
1-567958551,5
1-567981735,27
1-572078531,48
1-572330175,18
1-572625937,27
1-572730349,0
1-572802327,45
1-573215995,0
1-573278049,5
1-573280988,2
1-573316263,29
1-573501251,43
1-573639367,27
1-573655864,27
1-573830584,39
1-573904126,45
1-574045461,2
1-574052419,45
1-574132549,27
1-574162627,27
1-574222268,20
1-574271413,27
1-574466092,55
1-574623837,32
1-574663931,22
1-575690736,32
1-576186189,32
1-576423636,5
1-576667260,21
1-576807766,5
1-576881364,2
1-576934735,2
1-576984464,53
1-577196856,27
1-577236636,45
1-577288653,27
1-577396354,27
1-577685618,5
1-577737791,66
1-577834779,5
1-577996886,50
1-578105842,67
1-578252937,2
1-578579972,2
1-578598959,41
1-578612825,45
1-578612990,43
1-578686199,2
1-578831063,27
1-579078207,5
1-579211624,27
1-579250167,5
1-579369463,27
1-579425746,40
1-579425846,11
1-579517011,5
1-579636429,2
1-580296643,32
1-580325905,2
1-580358285,27
1-580385263,27
1-580464971,48
1-580981634,2
1-581652169,2
1-581740771,2
1-581815727,29
1-581898739,65
1-582296121,2
1-582401721,5
1-583171096,27
1-583931536,2
1-583944596,5
1-584047671,5
1-584612205,0
1-584754762,2
1-584776062,5
1-584812041,0
1-584828902,2
1-584861543,41
1-584938329,0
1-585459725,51
1-585467875,5
1-585469859,34
1-585714932,68
1-586382001,2
1-586382068,2
1-586562664,38
1-587038802,27
1-587058585,2
1-587337285,2
1-587337305,2
1-587383007,2
1-588543315,2
1-588566574,5
1-588712865,11
1-589099869,2
1-589370341,43
1-589421537,2
1-589962550,2
1-589999547,9
1-590262446,19
1-590574771,30
1-590579544,2
1-591301260,2
1-591508928,27
1-591627183,45
1-591627239,45
1-592064699,2
1-592390567,51
1-593022132,2
1-593022224,2
1-593032661,45
1-593312167,32
1-593431551,32
1-593751721,2
1-593933571,2
1-594093101,49
1-594472343,32
1-594666837,2
1-594673056,2
1-594693527,2
1-595293983,30
1-595361681,2
1-595687232,0
1-596251950,32
1-596286562,2
1-596290771,0
1-596331167,29
1-596580941,27
1-596608752,5
1-596676011,35
1-596815491,2
1-597231167,49
1-597285812,32
1-597580752,0
1-597616526,2
1-598583993,45
1-599074651,5
1-599157751,56
1-599157997,27
1-599158067,29
1-599352141,2
1-599517681,32
1-599586617,45
1-599626401,7
1-600432558,32
1-600506847,65
1-600663061,45
1-600873076,2
1-601289432,32
1-601400851,56
1-601433623,2
1-601636752,2
1-601819090,0
1-602316021,32
1-602316067,32
1-602316153,29
1-602316201,2
1-602316215,5
1-602316249,2
1-602396115,5
1-602464818,2
1-602870173,52
1-603537274,51
1-603563148,2
1-603708003,2
1-603798757,2
1-604432843,2
1-604432860,2
1-604432887,2
1-604604928,5
1-604645912,47
1-604646378,2
1-604882241,46
1-605029866,5
1-605034229,5
1-605184371,58
1-605279637,2
1-605728578,5
1-606068287,25
1-606441115,5
1-606724483,29
1-606829317,45
1-606971198,51
1-607158761,41
1-607520800,5
1-607840637,2
1-607934151,2
1-608010054,45
1-608036754,11
1-608735919,32
1-609011164,45
1-609700424,32
1-611506787,5
1-611582327,2
1-611582394,2
1-611605221,5
1-611632212,32
1-611637278,2
1-611651603,32
1-612515539,47
1-613033122,32
1-613364032,46
1-613412559,2
1-613496066,29
1-613740745,2
1-614378697,45
1-614378787,45
1-614451236,2
1-615224713,2
1-615905511,5
1-616014042,2
1-616211466,48
1-616288482,58
1-616409083,37
1-616977258,32
1-616993936,56
1-617042441,48
1-617049384,2
1-617084616,5
1-617356985,6
1-617389027,5
1-617470131,43
1-617696569,26
1-618041243,29
1-618041343,56
1-618116069,29
1-618143224,29
1-618170625,32
1-618171180,5
1-618283927,5
1-618350811,10
1-618589528,0
1-618620384,2
1-618764275,20
1-618859631,66
1-618883006,56
1-619053302,61
1-619067777,27
1-619087129,2
1-619109941,52
1-619146141,25
1-619175501,5
1-619201265,32
1-619232031,5
1-619254483,2
1-619550849,55
1-619575181,37
1-619589599,44
1-619684455,2
1-619699161,61
1-619719949,67
1-619767065,5
1-619857642,5
1-620015297,2
1-620074564,2
1-620430705,2
1-620432583,27
1-620483711,47
1-620572095,2
1-620584677,32
1-620656965,2
1-620705595,2
1-620857518,2
1-620925267,0
1-621023087,2
1-621039603,2
1-621061021,62
1-621311061,39
1-621322866,2
1-621369891,2
1-621393223,54
1-621571462,2
1-622154016,69
1-622156083,29
1-622295317,5
1-622618613,29
1-622630582,5
1-622652886,2
1-622783644,32
1-622806196,32
1-622847448,32
1-622856843,2
1-622874191,5
1-622884303,5
1-622940906,5
1-623152702,2
1-623336818,2
1-623354971,32
1-623520821,58
1-623521280,32
1-623626713,0
1-623792185,48
1-623859845,2
1-623873811,3
1-624009613,2
1-624219528,2
1-624305845,35
1-624403918,63
1-624450715,5
1-624711258,45
1-624745314,2
1-624845426,45
1-625322174,29
1-625459293,29
1-625628532,2
1-625634702,5
1-625634824,5
1-625634936,5
1-625646775,2
1-626102521,2
1-626212681,32
1-626292231,13
1-626462354,5
1-626510640,20
1-626515794,0
1-626760391,5
1-626834451,5
1-627163101,51
1-627190551,4
1-627336700,32
1-627337013,5
1-627532005,32
1-627557462,5
1-627630611,45
1-627878397,5
1-627936524,2
1-627980711,2
1-628078553,2
1-628105478,32
1-628203323,58
1-628222366,2
1-628255780,2
1-628669941,2
1-628704675,56
1-629618537,32
1-629629428,32
1-629642635,0
1-629991273,5
1-630156753,45
1-630493188,2
1-631001113,2
1-631117870,24
1-631509503,2
1-632486751,32
1-633036453,45
1-633092732,5
1-633184307,2
1-634447637,32
1-634479154,2
1-634487640,2
1-634506651,2
1-634533656,2
1-635351501,2
1-635382525,2
1-635404161,5
1-636080278,44
1-636102195,62
1-636501102,2
1-636789520,2
1-636849620,0
1-636852199,32
1-636867758,2
1-636931254,52
1-637035141,2
1-637059802,2
1-637089310,4
1-637142120,2
1-637222863,41
1-637283508,45
1-637307494,35
1-637327254,2
1-637516103,45
1-637580967,5
1-637591141,2
1-637685994,37
1-637713545,29
1-637713651,2
1-637716645,2
1-637893062,32
1-637954950,2
1-638034021,2
1-638041299,2
1-638091067,24
1-638112911,2
1-638653931,2
1-638961317,2
1-638962731,32
1-639009338,5
1-639028876,2
1-639870000,2
1-639881579,2
1-639930880,47
1-639942581,32
1-640059801,2
1-640093069,1
1-640254885,11
1-640263496,2
1-640387614,42
1-641023492,2
1-641044311,5
1-641083751,32
1-641083987,32
1-641100891,2
1-641104060,45
1-641157962,2
1-641232069,47
1-641243011,13
1-641306231,2
1-641323677,32
1-641491883,2
1-641530471,60
1-642418588,2
1-642478708,2
1-642579219,62
1-642761240,2
1-642766943,32
1-642802641,0
1-642846054,5
1-643444986,45
1-643445547,2
1-643468705,37
1-643532122,2
1-643556695,2
1-643685369,32
1-643685396,26
1-643706642,5
1-643747498,2
1-643809664,70
1-644748889,2
1-644827840,2
1-644992956,32
1-647796802,0
1-647802297,2
1-647841758,9
1-647929267,2
1-648105181,5
1-648231508,2
1-648497601,45
1-648807492,2
1-648839266,2
1-648861744,2
1-649302225,2
1-649302263,2
1-649887393,2
1-649984202,2
1-650008427,2
1-650011031,2
1-650025535,37
1-650081295,0
1-650123293,32
1-650135511,2
1-650241321,2
1-650243662,32
1-650892393,2
1-651084211,2
1-651096273,2
1-651206715,2
1-651398271,45
1-651922251,2
1-651922470,2
1-651922594,2
1-651951532,2
1-652112015,67
1-652195634,34
1-652259831,2
1-652270498,2
1-652874271,2
1-652925445,2
1-652935537,2
1-653135006,5
1-653254236,5
1-653314473,35
1-653878594,2
1-653988751,5
1-653989471,63
1-654056225,20
1-654146231,35
1-654348241,5
1-654369162,2
1-654403938,62
1-655213351,5
1-655235043,8
1-655379467,2
1-655429981,2
1-655536176,2
1-655607132,5
1-655719611,2
1-655739451,2
1-656151409,32
1-656224707,2
1-656225465,45
1-656510751,37
1-656868426,32
1-657063150,36
1-657163590,5
1-657368644,2
1-657412381,30
1-657534681,2
1-657768145,5
1-657874936,5
1-657934265,2
1-658022616,2
1-658063672,5
1-658092528,2
1-658125909,2
1-658259614,2
1-658537939,5
1-658594692,5
1-658627294,5
1-658627419,5
1-658792860,5
1-659137375,5
1-659170761,2
1-659231191,2
1-659239126,5
1-659284621,2
1-659284863,2
1-659376592,2
1-659539868,2
1-659618631,2
1-659716213,35
1-659718901,0
1-659782951,2
1-659922661,27
1-659934601,32
1-660054568,2
1-660268091,36
1-660374694,32
1-660393401,5
1-660483225,2
1-660509893,45
1-660592931,2
1-660602952,2
1-660636558,41
1-660648920,70
1-660785867,2
1-660786538,5
1-660808741,2
1-660873096,2
1-660903884,35
1-660908181,2
1-660948681,2
1-660949435,2
1-660956878,2
1-661132868,2
1-661134924,29
1-661184751,49
1-661231558,2
1-661706786,5
1-662272981,5
1-662956121,2
1-663582660,56
1-663749238,5
1-663851111,2
1-663891165,0
1-664001411,2
1-664579051,2
1-664730121,5
1-664912261,2
1-669119156,66
1-669144071,2
1-669202942,2
1-669804759,2
1-670052598,2
1-670754761,50
1-671350354,2
1-671512033,2
1-671933304,5
1-672299434,5
1-672506739,49
1-672647650,2
1-672740630,5
1-672743704,2
1-672807011,5
1-672860819,5
1-672862385,56
1-672975080,35
1-673056371,2
1-673143636,2
1-673151866,2
1-673197539,5
1-673224718,29
1-673359575,0
1-673405851,2
1-673429845,15
1-673434441,2
1-673487817,5
1-675046360,5
1-675115616,2
1-675150191,58
1-675150672,27
1-675664904,2
1-675685459,6
1-675739721,2
1-675758382,5
1-675758444,2
1-675797761,6
1-675826063,53
1-675828021,35
1-677811170,63
1-678370811,5
1-678626550,5
1-678755621,70
1-679235759,2
1-681706381,2
1-681864502,32
1-681929091,27
1-682059903,45
1-682262974,10
1-682277823,2
1-682342767,45
1-682357851,35
1-682409211,5
1-682409241,5
1-683064635,2
1-683298971,32
1-683752875,29
1-684108661,2
1-684991415,2
1-685018675,2
1-685134878,42
1-685300128,5
1-686405886,5
1-686475951,2
1-686477306,5
1-686531969,66
1-686535660,2
1-686557724,32
1-686581779,2
1-686642441,17
1-686642543,70
1-686854421,2
1-686856862,2
1-686945977,32
1-686966285,5
1-687129760,5
1-687133944,2
1-687309895,2
1-687587336,2
1-687589251,64
1-687649700,5
1-687668119,27
1-687830906,2
1-688280019,43
1-688342754,32
1-688380091,61
1-688491391,2
1-688509388,5
1-688515611,0
1-688564654,2
1-688564824,43
1-688725917,67
1-689160381,5
1-689176751,37
1-689252781,5
1-689341321,2
1-689469104,2
1-689525975,5
1-690184941,5
1-690190570,5
1-690249637,2
1-690327801,2
1-690327837,37
1-690352118,2
1-690419865,5
1-690447511,7
1-690458151,2
1-690762471,60
1-690896014,2
1-690926911,2
1-690931471,45
1-691031201,2
1-691093464,1
1-691146566,2
1-691176158,2
1-691221687,42
1-691767241,5
1-691786096,27
1-691786330,29
1-691832225,2
1-692042197,5
1-692055495,45
1-692193396,27
1-692715494,2
1-692813576,5
1-692959195,5
1-693343054,2
1-693357728,2
1-693456968,15
1-693469757,2
1-693469771,2
1-693592211,2
1-693595112,2
1-693595201,56
1-693732401,68
1-693741781,5
1-693748777,2
1-693789171,22
1-693812929,5
1-693895885,32
1-693937519,2
1-694212171,2
1-694222066,48
1-694338411,35
1-694346343,5
1-694354058,15
1-694385837,39
1-694420679,2
1-694464235,2
1-694509209,2
1-694597155,0
1-694794065,32
1-694808152,2
1-694828073,69
1-694899814,35
1-694923791,2
1-695030407,2
1-695241661,2
1-695258011,0
1-695309312,2
1-695316021,5
1-695425289,0
1-695486321,56
1-695616474,2
1-695748265,5
1-695801720,2
1-695946177,2
1-696057890,2
1-696097603,36
1-696205828,2
1-696616111,2
1-696680265,48
1-696695427,2
1-696714411,28
1-696835891,60
1-696839978,5
1-696881965,2
1-696990621,2
1-697041731,22
1-697249225,2
1-697260307,5
1-697366925,2
1-697379551,2
1-697458590,63
1-697459701,41
1-697486903,2
1-697578650,2
1-697811404,45
1-697987547,54
1-698044001,27
1-698057087,2
1-698077265,2
1-698103331,2
1-698216063,27
1-698267095,5
1-698293715,5
1-698346154,5
1-698481972,2
1-698524631,2
1-698751834,32
1-698754281,45
1-698842669,21
1-698998499,70
1-699010040,2
1-699103215,53
1-699140595,5
1-699140847,2
1-699345697,2
1-699370863,2
1-699397256,35
1-699661601,46
1-699690829,45
1-699737259,2
1-700362905,2
1-700498223,52
1-700566882,13
1-700746442,45
1-700842031,68
1-700896142,2
1-701042928,2
1-701429911,0
1-701525462,2
1-701555158,2
1-701702621,2
1-701990311,2
1-702103380,5
1-702103398,2
1-702304430,2
1-702304580,2
1-702378632,2
1-702482271,19
1-702501021,45
1-702501138,56
1-702501532,45
1-702514881,5
1-702656292,2
1-702673026,45
1-703016242,5
1-703190797,36
1-703242211,35
1-703383433,5
1-703399394,45
1-703445951,5
1-703540157,52
1-703856779,32
1-703964203,45
1-703964563,45
1-704226142,2
1-704229584,2
1-704229602,35
1-704650867,47
1-704661542,62
1-704703712,68
1-704725301,2
1-704973871,27
1-704977245,67
1-705821921,2
1-705847575,2
1-706083257,2
1-706226212,5
1-706866666,2
1-706915611,2
1-706949124,2
1-706959641,5
1-706963013,5
1-706982877,2
1-706988783,2
1-707025161,5
1-707053152,2
1-707293328,2
1-707300171,64
1-707623601,5
1-707660543,67
1-707693471,2
1-707704098,2
1-707708844,2
1-707778891,2
1-708121948,45
1-708131711,47
1-708581207,2
1-708582598,2
1-708613661,0
1-708716045,2
1-708833963,2
1-709437431,2
1-709461909,2
1-709479221,2
1-709552565,67
1-709663551,54
1-709802751,35
1-709802861,29
1-710065204,2
1-710109531,2
1-710114300,44
1-710269195,2
1-712814266,2
1-712856449,45
1-712972277,2
1-713106267,5
1-715479377,2
1-715638561,45
1-715660478,37
1-715674227,2
1-715703591,2
1-715860062,45
1-716154984,35
1-716571976,9
1-717122893,29
1-717222893,45
1-717275094,45
1-717713590,5
1-717801169,2
1-717838591,2
1-717852570,2
1-718031374,5
1-718056641,35
1-718132104,2
1-718958603,2
1-718960811,5
1-718973785,29
1-719199254,39
1-719210927,2
1-719517578,2
1-719999163,2
1-720000146,45
1-720041655,2
1-720069371,58
1-720110557,2
1-720457477,2
1-722041657,2
1-722098557,2
1-722201158,2
1-722334217,2
1-722334434,2
1-722674364,50
1-722688743,45
1-722742993,5
1-726517211,70
1-726760342,5
1-726808501,2
1-728461114,5
1-728470722,55
1-728630851,60
1-728641711,45
1-728649379,2
1-729423803,2
1-729440922,2
1-729635576,2
1-729711756,2
1-729826369,2
1-729966151,2
1-730084841,35
1-730084875,45
1-730644447,2
1-730923421,5
1-730961258,2
1-731792664,2
1-731908702,5
1-732289301,68
1-732357301,32
1-733169018,2
1-733336456,5
1-733451291,2
1-733562890,25
1-733649220,45
1-734831769,2
1-734921423,2
1-735185827,32
1-735265367,2
1-735265425,2
1-735881798,0
1-736351127,34
1-736351222,34
1-736392818,2
1-736474918,2
1-736492457,5
1-737341073,60
1-738626601,7
1-738820974,5
1-739307829,2
1-739606545,2
1-739695919,63
1-740409214,2
1-740676462,2
1-741495923,32
1-741753047,2
1-741758638,2
1-741807021,2
1-741987554,54
1-741995108,51
1-741995344,45
1-742216614,35
1-742296921,45
1-742383139,32
1-742397728,2
1-742833777,2
1-742929685,5
1-743659911,2
1-743923075,2
1-744020867,2
1-744096281,2
1-744436513,45
1-744436815,2
1-744436853,2
1-744771526,2
1-744812279,2
1-744867338,2
1-744961184,2
1-744961783,2
1-745176353,2
1-745323752,2
1-745528120,2
1-745590142,2
1-745630444,2
1-745791842,2
1-745941359,29
1-746011641,2
1-746123906,2
1-746191809,2
1-746205481,27
1-746374026,2
1-746662247,2
1-746662619,2
1-746969187,2
1-746969236,2
1-747147608,2
1-747373035,2
1-747680998,45
1-747810698,2
1-748204098,2
1-748384181,2
1-748438405,2
1-748680387,2
1-748850514,2
1-749012057,45
1-749747547,2
1-750161066,32
1-751002678,2
1-751006831,20
1-751378836,2
1-751622091,35
1-752067921,41
1-752134249,2
1-752600115,2
1-752835764,2
