CaseIds,Labels
Case 1344,1
Case 1345,52
Case 1346,4
Case 1347,1
Case 1348,1
Case 1349,4
Case 135,36
Case 1350,4
Case 1351,5
Case 1352,1
Case 1353,53
Case 1354,4
Case 1355,1
Case 1356,1
Case 1357,1
Case 1358,4
Case 1359,54
Case 136,1
Case 1360,1
Case 1361,1
Case 1362,1
Case 1363,1
Case 1364,55
Case 1365,56
Case 1366,4
Case 1367,1
Case 1368,6
Case 1369,57
Case 137,4
Case 1370,1
Case 1371,58
Case 1372,1
Case 1373,3
Case 1374,4
Case 1375,1
Case 1376,34
Case 1377,7
Case 1378,1
Case 1379,1
Case 138,1
Case 1380,4
Case 1381,12
Case 1382,1
Case 1383,1
Case 1384,9
Case 1385,3
Case 1386,15
Case 1387,4
Case 1388,59
Case 1389,1
Case 139,1
Case 1390,7
Case 1391,12
Case 1392,1
Case 1393,14
Case 1394,1
Case 1395,3
Case 1396,1
Case 1397,4
Case 1398,4
Case 1399,1
Case 14,1
Case 140,1
Case 1400,1
Case 1401,4
Case 1402,5
Case 1403,12
Case 1404,1
Case 1405,1
Case 1406,1
Case 1407,28
Case 1408,15
Case 1409,1
Case 141,38
Case 1410,1
Case 1411,38
Case 1412,1
Case 1413,0
Case 1414,7
Case 1415,1
Case 1416,1
Case 1417,1
Case 1418,1
Case 1419,4
Case 142,1
Case 1420,60
Case 1421,1
Case 1422,3
Case 1423,4
Case 1424,1
Case 1425,1
Case 1426,34
Case 1427,1
Case 1428,61
Case 1429,4
Case 143,4
Case 1430,1
Case 1431,0
Case 1432,1
Case 1433,4
Case 1434,1
Case 1435,6
Case 1436,62
Case 1437,1
Case 1438,1
Case 1439,1
Case 144,4
Case 1440,1
Case 1441,1
Case 1442,63
Case 1443,6
Case 1444,1
Case 1445,1
Case 1446,64
Case 1447,1
Case 1448,4
Case 1449,65
Case 145,17
Case 1450,4
Case 1451,66
Case 1452,1
Case 1453,15
Case 1454,1
Case 1455,1
Case 1456,67
Case 1457,4
Case 1458,6
Case 1459,1
Case 146,1
Case 1460,28
Case 1461,1
Case 1462,4
Case 1463,3
Case 1464,4
Case 1465,4
Case 1466,1
Case 1467,1
Case 1468,3
Case 1469,1
Case 147,1
Case 1470,1
Case 1471,2
Case 1472,38
Case 1473,9
Case 1474,1
Case 1475,7
Case 1476,7
Case 1477,1
Case 1478,51
Case 1479,1
Case 148,15
Case 1480,1
Case 1481,1
Case 1482,1
Case 1483,1
Case 1484,4
Case 1485,1
Case 1486,1
Case 1487,1
Case 1488,1
Case 1489,1
Case 149,1
Case 1490,35
Case 1491,7
Case 1492,47
Case 1493,1
Case 1494,3
Case 1495,59
Case 1496,68
Case 1497,9
Case 1498,1
Case 1499,69
Case 15,3
Case 150,21
Case 1500,9
Case 1501,70
Case 1502,71
Case 1503,1
Case 1504,1
Case 1505,1
Case 1506,72
Case 1507,4
Case 1508,1
Case 1509,4
Case 151,1
Case 1510,4
Case 1511,1
Case 1512,1
Case 1513,3
Case 1514,1
Case 1515,1
Case 1516,73
Case 1517,1
Case 1518,74
Case 1519,9
Case 152,1
Case 1520,1
Case 1521,1
Case 1522,15
Case 1523,1
Case 1524,15
Case 1525,6
Case 1526,4
Case 1527,3
Case 1528,75
Case 1529,1
Case 153,1
Case 1530,3
Case 1531,1
Case 1532,1
Case 1533,76
Case 1534,46
Case 1535,77
Case 1536,1
Case 1537,4
Case 1538,1
Case 1539,7
Case 154,4
Case 1540,12
Case 1541,3
Case 1542,1
Case 1543,4
Case 1544,6
Case 1545,1
Case 1546,78
Case 1547,1
Case 1548,1
Case 1549,1
Case 155,7
Case 1550,6
Case 1551,1
Case 1552,1
Case 1553,1
Case 1554,1
Case 1555,1
Case 1556,1
Case 1557,79
Case 1558,1
Case 1559,15
Case 156,1
Case 1560,1
Case 1561,1
Case 1562,4
Case 1563,1
Case 1564,1
Case 1565,1
Case 1566,1
Case 1567,7
Case 1568,1
Case 1569,1
Case 157,1
Case 1570,1
Case 1571,80
Case 1572,3
Case 1573,6
Case 1574,1
Case 1575,36
Case 1576,1
Case 1577,81
Case 1578,1
Case 1579,1
Case 158,1
Case 1580,4
Case 1581,1
Case 1582,15
Case 1583,1
Case 1584,1
Case 1585,1
Case 1586,1
Case 1587,4
Case 1588,1
Case 1589,1
Case 159,1
Case 1590,1
Case 1591,1
Case 1592,4
Case 1593,1
Case 1594,82
Case 1595,38
Case 1596,1
Case 1597,1
Case 1598,15
Case 1599,1
Case 16,0
Case 160,1
Case 1600,1
Case 1601,1
Case 1602,1
Case 1603,9
Case 1604,4
Case 1605,45
Case 1606,83
Case 1607,1
Case 1608,1
Case 1609,4
Case 161,1
Case 1610,1
Case 1611,3
Case 1612,1
Case 1613,1
Case 1614,1
Case 1615,4
Case 1616,1
Case 1617,84
Case 1618,1
Case 1619,9
Case 162,24
Case 1620,28
Case 1621,1
Case 1622,85
Case 1623,1
Case 1624,1
Case 1625,1
Case 1626,1
Case 1627,1
Case 1628,1
Case 1629,63
Case 163,1
Case 1630,1
Case 1631,1
Case 1632,1
Case 1633,3
Case 1634,1
Case 1635,1
Case 1636,1
Case 1637,9
Case 1638,1
Case 1639,1
Case 164,1
Case 1640,1
Case 1641,86
Case 1642,4
Case 1643,37
Case 1644,1
Case 1645,6
Case 1646,1
Case 1647,1
Case 1648,1
Case 1649,1
Case 165,6
Case 1650,87
Case 1651,4
Case 1652,3
Case 1653,1
Case 1654,1
Case 1655,1
Case 1656,6
Case 1657,1
Case 1658,2
Case 1659,3
Case 166,1
Case 1660,1
Case 1661,1
Case 1662,3
Case 1663,6
Case 1664,35
Case 1665,1
Case 1666,4
Case 1667,1
Case 1668,1
Case 1669,1
Case 167,8
Case 1670,7
Case 1671,1
Case 1672,7
Case 1673,1
Case 1674,4
Case 1675,1
Case 1676,5
Case 1677,1
Case 1678,35
Case 1679,4
Case 168,1
Case 1680,4
Case 1681,4
Case 1682,1
Case 1683,1
Case 1684,88
Case 1685,20
Case 1686,9
Case 1687,1
Case 1688,38
Case 1689,4
Case 169,6
Case 1690,4
Case 1691,89
Case 1692,7
Case 1693,90
Case 1694,1
Case 1695,1
Case 1696,1
Case 1697,4
Case 1698,1
Case 1699,1
Case 17,1
Case 170,28
Case 1700,1
Case 1701,3
Case 1702,4
Case 1703,1
Case 1704,1
Case 1705,1
Case 1706,3
Case 1707,3
Case 1708,1
Case 1709,4
Case 171,3
Case 1710,1
Case 1711,4
Case 1712,1
Case 1713,1
Case 1714,91
Case 1715,6
Case 1716,92
Case 1717,6
Case 1718,4
Case 1719,15
Case 172,1
Case 1720,7
Case 1721,1
Case 1722,1
Case 1723,4
Case 1724,74
Case 1725,6
Case 1726,4
Case 1727,1
Case 1728,93
Case 1729,34
Case 173,3
Case 1730,4
Case 1731,1
Case 1732,1
Case 1733,1
Case 1734,7
Case 1735,94
Case 1736,1
Case 1737,4
Case 1738,6
Case 1739,1
Case 174,4
Case 1740,3
Case 1741,1
Case 1742,1
Case 1743,9
Case 1744,34
Case 1745,35
Case 1746,4
Case 1747,1
Case 1748,1
Case 1749,1
Case 175,1
Case 1750,4
Case 1751,1
Case 1752,95
Case 1753,1
Case 1754,4
Case 1755,96
Case 1756,1
Case 1757,97
Case 1758,98
Case 1759,5
Case 176,1
Case 1760,13
Case 1761,1
Case 1762,1
Case 1763,1
Case 1764,94
Case 1765,1
Case 1766,1
Case 1767,1
Case 1768,1
Case 1769,1
Case 177,1
Case 1770,99
Case 1771,1
Case 1772,4
Case 1773,1
Case 1774,81
Case 1775,3
Case 1776,1
Case 1777,1
Case 1778,6
Case 1779,3
Case 178,1
Case 1780,4
Case 1781,4
Case 1782,1
Case 1783,1
Case 1784,15
Case 1785,35
Case 1786,1
Case 1787,100
Case 1788,4
Case 1789,101
Case 179,1
Case 1790,1
Case 1791,1
Case 1792,1
Case 1793,6
Case 1794,1
Case 1795,4
Case 1796,7
Case 1797,1
Case 1798,50
Case 1799,2
Case 18,15
Case 180,1
Case 1800,1
Case 1801,1
Case 1802,1
Case 1803,14
Case 1804,1
Case 1805,1
Case 1806,7
Case 1807,1
Case 1808,1
Case 1809,1
Case 181,6
Case 1810,4
Case 1811,1
Case 1812,1
Case 1813,4
Case 1814,4
Case 1815,1
Case 1816,102
Case 1817,1
Case 1818,1
Case 1819,1
Case 182,1
Case 1820,103
Case 1821,7
Case 1822,1
Case 1823,4
Case 1824,9
Case 1825,4
Case 1826,4
Case 1827,1
Case 1828,1
Case 1829,1
Case 183,5
Case 1830,34
Case 1831,4
Case 1832,7
Case 1833,1
Case 1834,1
Case 1835,1
Case 1836,1
Case 1837,1
Case 1838,1
Case 1839,14
Case 184,45
Case 1840,3
Case 1841,1
Case 1842,1
Case 1843,24
Case 1844,4
Case 1845,67
Case 1846,7
Case 1847,1
Case 1848,4
Case 1849,7
Case 185,7
Case 1850,84
Case 1851,15
Case 1852,1
Case 1853,1
Case 1854,4
Case 1855,5
Case 1856,4
Case 1857,1
Case 1858,6
Case 1859,1
Case 186,4
Case 1860,4
Case 1861,3
Case 1862,1
Case 1863,1
Case 1864,1
Case 1865,7
Case 1866,34
Case 1867,104
Case 1868,4
Case 1869,1
Case 187,1
Case 1870,1
Case 1871,1
Case 1872,1
Case 1873,15
Case 1874,89
Case 1875,4
Case 1876,15
Case 1877,0
Case 1878,1
Case 1879,1
Case 188,1
Case 1880,1
Case 1881,1
Case 1882,1
Case 1883,1
Case 1884,4
Case 1885,4
Case 1886,1
Case 1887,1
Case 1888,35
Case 1889,1
Case 189,3
Case 1890,1
Case 1891,1
Case 1892,4
Case 1893,6
Case 1894,1
Case 1895,1
Case 1896,1
Case 1897,34
Case 1898,4
Case 1899,53
Case 19,1
Case 190,1
Case 1900,4
Case 1901,4
Case 1902,1
Case 1903,4
Case 1904,1
Case 1905,1
Case 1906,1
Case 1907,13
Case 1908,4
Case 1909,1
Case 191,3
Case 1910,1
Case 1911,1
Case 1912,4
Case 1913,1
Case 1914,1
Case 1915,1
Case 1916,4
Case 1917,6
Case 1918,6
Case 1919,7
Case 192,105
Case 1920,1
Case 1921,1
Case 1922,1
Case 1923,1
Case 1924,1
Case 1925,1
Case 1926,1
Case 1927,1
Case 1928,1
Case 1929,3
Case 193,4
Case 1930,1
Case 1931,15
Case 1932,3
Case 1933,0
Case 1934,1
Case 1935,13
Case 1936,12
Case 1937,1
Case 1938,1
Case 1939,3
Case 194,1
Case 1940,1
Case 1941,1
Case 1942,1
Case 1943,106
Case 1944,4
Case 1945,3
Case 1946,1
Case 1947,3
Case 1948,12
Case 1949,9
Case 195,38
Case 1950,1
Case 1951,1
Case 1952,1
Case 1953,0
Case 1954,1
Case 1955,1
Case 1956,0
Case 1957,18
Case 1958,3
Case 1959,1
Case 196,1
Case 1960,4
Case 1961,1
Case 1962,1
Case 1963,1
Case 1964,34
Case 1965,5
Case 1966,1
Case 1967,15
Case 1968,1
Case 1969,1
Case 197,15
Case 1970,1
Case 1971,1
Case 1972,1
Case 1973,5
Case 1974,1
Case 1975,1
Case 1976,1
Case 1977,1
Case 1978,65
Case 1979,4
Case 198,1
Case 1980,4
Case 1981,3
Case 1982,1
Case 1983,1
Case 1984,6
Case 1985,1
Case 1986,1
Case 1987,37
Case 1988,1
Case 1989,63
Case 199,35
Case 1990,1
Case 1991,1
Case 1992,1
Case 1993,1
Case 1994,6
Case 1995,4
Case 1996,1
Case 1997,1
Case 1998,4
Case 1999,15
Case 2,1
Case 20,4
Case 200,1
Case 2000,6
Case 2001,7
Case 2002,1
Case 2003,13
Case 2004,15
Case 2005,1
Case 2006,1
Case 2007,66
Case 2008,1
Case 2009,1
Case 201,1
Case 2010,107
Case 2011,3
Case 2012,1
Case 2013,1
Case 2014,4
Case 2015,1
Case 2016,1
Case 2017,1
Case 2018,7
Case 2019,7
Case 202,4
Case 2020,1
Case 2021,4
Case 2022,108
Case 2023,9
Case 2024,4
Case 2025,15
Case 2026,1
Case 2027,4
Case 2028,1
Case 2029,1
Case 203,1
Case 2030,1
Case 2031,1
Case 2032,1
Case 2033,84
Case 2034,1
Case 2035,109
Case 2036,4
Case 2037,6
Case 2038,1
Case 2039,1
Case 204,1
Case 2040,4
Case 2041,4
Case 2042,1
Case 2043,1
Case 2044,6
Case 2045,1
Case 2046,1
Case 2047,1
Case 2048,7
Case 2049,6
Case 205,7
Case 2050,4
Case 2051,74
Case 2052,1
Case 2053,110
Case 2054,34
Case 2055,5
Case 2056,1
Case 2057,1
Case 2058,1
Case 2059,4
Case 206,7
Case 2060,1
Case 2061,1
Case 2062,4
Case 2063,1
Case 2064,1
Case 2065,1
Case 2066,6
Case 2067,7
Case 2068,1
Case 2069,1
Case 207,1
Case 2070,4
Case 2071,28
Case 2072,5
Case 2073,4
Case 2074,1
Case 2075,1
Case 2076,1
Case 2077,1
Case 2078,84
Case 2079,111
Case 208,1
Case 2080,0
Case 2081,2
Case 2082,16
Case 2083,1
Case 2084,1
Case 2085,15
Case 2086,3
Case 2087,28
Case 2088,50
Case 2089,3
Case 209,1
Case 2090,18
Case 2091,4
Case 2092,4
Case 2093,1
Case 2094,1
Case 2095,1
Case 2096,1
Case 2097,1
Case 2098,112
Case 2099,1
Case 21,1
Case 210,4
Case 2100,1
Case 2101,1
Case 2102,12
Case 2103,4
Case 2104,2
Case 2105,4
Case 2106,5
Case 2107,3
Case 2108,1
Case 2109,9
Case 211,6
Case 2110,3
Case 2111,0
Case 2112,4
Case 2113,15
Case 2114,50
Case 2115,1
Case 2116,1
Case 2117,113
Case 2118,1
Case 2119,7
Case 212,1
Case 2120,0
Case 2121,1
Case 2122,1
Case 2123,114
Case 2124,6
Case 2125,115
Case 2126,4
Case 2127,1
Case 2128,15
Case 2129,4
Case 213,6
Case 2130,1
Case 2131,1
Case 2132,7
Case 2133,1
Case 2134,84
Case 2135,4
Case 2136,3
Case 2137,5
Case 2138,1
Case 2139,116
Case 214,3
Case 2140,1
Case 2141,1
Case 2142,1
Case 2143,2
Case 2144,1
Case 2145,38
Case 2146,1
Case 2147,7
Case 2148,15
Case 2149,34
Case 215,1
Case 2150,1
Case 2151,1
Case 2152,4
Case 2153,5
Case 2154,9
Case 2155,1
Case 2156,1
Case 2157,9
Case 2158,1
Case 2159,117
Case 216,3
Case 2160,1
Case 2161,3
Case 2162,118
Case 2163,4
Case 2164,1
Case 2165,1
Case 2166,1
Case 2167,1
Case 2168,20
Case 2169,1
Case 217,1
Case 2170,4
Case 2171,1
Case 2172,1
Case 2173,7
Case 2174,1
Case 2175,1
Case 2176,1
Case 2177,111
Case 2178,6
Case 2179,1
Case 218,13
Case 2180,1
Case 2181,1
Case 2182,1
Case 2183,4
Case 2184,13
Case 2185,1
Case 2186,1
Case 2187,1
Case 2188,1
Case 2189,1
Case 219,119
Case 2190,1
Case 2191,4
Case 2192,1
Case 2193,1
Case 2194,6
Case 2195,1
Case 2196,1
Case 2197,4
Case 2198,1
Case 2199,7
Case 22,4
Case 220,4
Case 2200,1
Case 2201,1
Case 2202,1
Case 2203,1
Case 2204,1
Case 2205,1
Case 2206,63
Case 2207,7
Case 2208,1
Case 2209,7
Case 221,1
Case 2210,1
Case 2211,4
Case 2212,6
Case 2213,7
Case 2214,1
Case 2215,1
Case 2216,4
Case 2217,4
Case 2218,1
Case 2219,7
Case 222,6
Case 2220,1
Case 2221,34
Case 2222,1
Case 2223,1
Case 2224,1
Case 2225,3
Case 2226,1
Case 2227,9
Case 2228,1
Case 2229,37
Case 223,15
Case 2230,1
Case 2231,34
Case 2232,6
Case 2233,1
Case 2234,1
Case 2235,1
Case 2236,4
Case 2237,9
Case 2238,9
Case 2239,120
Case 224,4
Case 2240,1
Case 2241,4
Case 2242,1
Case 2243,1
Case 2244,4
Case 2245,4
Case 2246,1
Case 2247,1
Case 2248,15
Case 2249,91
Case 225,6
Case 2250,37
Case 2251,1
Case 2252,1
Case 2253,18
Case 2254,1
Case 2255,1
Case 2256,6
Case 2257,1
Case 2258,1
Case 2259,5
Case 226,1
Case 2260,1
Case 2261,1
Case 2262,1
Case 2263,3
Case 2264,1
Case 2265,63
Case 2266,1
Case 2267,4
Case 2268,1
Case 2269,7
Case 227,1
Case 2270,6
Case 2271,7
Case 2272,3
Case 2273,1
Case 2274,1
Case 2275,1
Case 2276,6
Case 2277,1
Case 2278,24
Case 2279,4
Case 228,1
Case 2280,1
Case 2281,121
Case 2282,1
Case 2283,1
Case 2284,3
Case 2285,65
Case 2286,1
Case 2287,28
Case 2288,0
Case 2289,1
Case 229,6
Case 2290,4
Case 2291,1
Case 2292,7
Case 2293,15
Case 2294,4
Case 2295,38
Case 2296,1
Case 2297,5
Case 2298,1
Case 2299,1
Case 23,1
Case 230,14
Case 2300,122
Case 2301,34
Case 2302,4
Case 2303,1
Case 2304,28
Case 2305,1
Case 2306,4
Case 2307,1
Case 2308,4
Case 2309,3
Case 231,3
Case 2310,7
Case 2311,7
Case 2312,1
Case 2313,1
Case 2314,1
Case 2315,1
Case 2316,3
Case 2317,1
Case 2318,92
Case 2319,7
Case 232,100
Case 2320,1
Case 2321,1
Case 2322,1
Case 2323,1
Case 2324,1
Case 2325,1
Case 2326,4
Case 2327,0
Case 2328,1
Case 2329,1
Case 233,4
Case 2330,1
Case 2331,12
Case 2332,1
Case 2333,67
Case 2334,1
Case 2335,4
Case 2336,50
Case 2337,12
Case 2338,13
Case 2339,1
Case 234,3
Case 2340,1
Case 2341,123
Case 2342,20
Case 2343,1
Case 2344,1
Case 2345,73
Case 2346,89
Case 2347,6
Case 2348,4
Case 2349,34
Case 235,89
Case 2350,34
Case 2351,6
Case 2352,1
Case 2353,1
Case 2354,3
Case 2355,1
Case 2356,20
Case 2357,6
Case 2358,1
Case 2359,1
Case 236,1
Case 2360,3
Case 2361,7
Case 2362,18
Case 2363,1
Case 2364,1
Case 2365,1
Case 2366,4
Case 2367,1
Case 2368,124
Case 2369,1
Case 237,2
Case 2370,1
Case 2371,1
Case 2372,1
Case 2373,12
Case 2374,1
Case 2375,63
Case 2376,1
Case 2377,1
Case 2378,1
Case 2379,7
Case 238,1
Case 2380,7
Case 2381,125
Case 2382,50
Case 2383,1
Case 2384,126
Case 2385,1
Case 2386,1
Case 2387,127
Case 2388,1
Case 2389,5
Case 239,1
Case 2390,1
Case 2391,1
Case 2392,1
Case 2393,1
Case 2394,1
Case 2395,1
Case 2396,1
Case 2397,1
Case 2398,4
Case 2399,0
Case 24,1
Case 240,1
Case 2400,18
Case 2401,1
Case 2402,3
Case 2403,1
Case 2404,35
Case 2405,1
Case 2406,6
Case 2407,83
Case 2408,1
Case 2409,9
Case 241,1
Case 2410,1
Case 2411,34
Case 2412,1
Case 2413,1
Case 2414,7
Case 2415,1
Case 2416,1
Case 2417,39
Case 2418,21
Case 2419,4
Case 242,1
Case 2420,1
Case 2421,1
Case 2422,1
Case 2423,1
Case 2424,60
Case 2425,34
Case 2426,4
Case 2427,1
Case 2428,1
Case 2429,8
Case 243,1
Case 2430,1
Case 2431,1
Case 2432,4
Case 2433,6
Case 2434,1
Case 2435,7
Case 2436,128
Case 2437,1
Case 2438,1
Case 2439,7
Case 244,1
Case 2440,1
Case 2441,3
Case 2442,7
Case 2443,7
Case 2444,1
Case 2445,5
Case 2446,1
Case 2447,0
Case 2448,1
Case 2449,1
Case 245,1
Case 2450,1
Case 2451,129
Case 2452,4
Case 2453,1
Case 2454,4
Case 2455,4
Case 2456,1
Case 2457,1
Case 2458,4
Case 2459,1
Case 246,3
Case 2460,1
Case 2461,1
Case 2462,15
Case 2463,130
Case 2464,5
Case 2465,1
Case 2466,59
Case 2467,7
Case 2468,7
Case 2469,1
Case 247,56
Case 2470,7
Case 2471,131
Case 2472,1
Case 2473,28
Case 2474,1
Case 2475,50
Case 2476,2
Case 2477,1
Case 2478,1
Case 2479,6
Case 248,9
Case 2480,1
Case 2481,2
Case 2482,1
Case 2483,34
Case 2484,1
Case 2485,1
Case 2486,13
Case 2487,1
Case 2488,0
Case 2489,1
Case 249,1
Case 2490,14
Case 2491,1
Case 2492,1
Case 2493,1
Case 2494,1
Case 2495,1
Case 2496,1
Case 2497,1
Case 2498,4
Case 2499,4
Case 25,1
Case 250,1
Case 2500,7
Case 2501,3
Case 2502,1
Case 2503,1
Case 2504,4
Case 2505,88
Case 2506,14
Case 2507,1
Case 2508,1
Case 2509,6
Case 251,1
Case 2510,1
Case 2511,1
Case 2512,8
Case 2513,1
Case 2514,20
Case 2515,1
Case 2516,1
Case 2517,15
Case 2518,4
Case 2519,7
Case 252,34
Case 2520,7
Case 2521,1
Case 2522,8
Case 2523,24
Case 2524,3
Case 2525,77
Case 2526,20
Case 2527,3
Case 2528,1
Case 2529,1
Case 253,1
Case 2530,1
Case 2531,1
Case 2532,1
Case 2533,1
Case 2534,1
Case 2535,1
Case 2536,1
Case 2537,1
Case 2538,45
Case 2539,1
Case 254,1
Case 2540,1
Case 2541,35
Case 2542,1
Case 2543,1
Case 2544,81
Case 2545,1
Case 2546,1
Case 2547,1
Case 2548,1
Case 2549,1
Case 255,1
Case 2550,100
Case 2551,1
Case 2552,1
Case 2553,12
Case 2554,1
Case 2555,4
Case 2556,1
Case 2557,1
Case 2558,4
Case 2559,3
Case 256,1
Case 2560,132
Case 2561,1
Case 2562,81
Case 2563,1
Case 2564,1
Case 2565,1
Case 2566,1
Case 2567,36
Case 2568,1
Case 2569,4
Case 257,1
Case 2570,1
Case 2571,4
Case 2572,133
Case 2573,1
Case 2574,3
Case 2575,4
Case 2576,4
Case 2577,1
Case 2578,3
Case 2579,6
Case 258,7
Case 2580,1
Case 2581,14
Case 2582,1
Case 2583,12
Case 2584,7
Case 2585,4
Case 2586,1
Case 2587,1
Case 2588,1
Case 2589,7
Case 259,3
Case 2590,5
