CaseIds,Labels
Case 1208,26
Case 1209,26
Case 121,26
Case 1210,24
Case 1211,42
Case 1212,26
Case 1213,26
Case 1214,68
Case 1215,26
Case 1216,26
Case 1217,26
Case 1218,10
Case 1219,26
Case 122,26
Case 1220,26
Case 1221,45
Case 1222,26
Case 1223,52
Case 1224,26
Case 1225,61
Case 1226,7
Case 1227,17
Case 1228,26
Case 1229,26
Case 123,10
Case 1230,26
Case 1231,26
Case 1232,26
Case 1233,26
Case 1234,45
Case 1235,32
Case 1236,45
Case 1237,26
Case 1238,70
Case 1239,45
Case 124,26
Case 1240,26
Case 1241,26
Case 1242,26
Case 1243,26
Case 1244,26
Case 1245,85
Case 1246,45
Case 1247,10
Case 1248,32
Case 1249,15
Case 125,10
Case 1250,27
Case 1251,45
Case 1252,86
Case 1253,26
Case 1254,15
Case 1255,45
Case 1256,45
Case 1257,26
Case 1258,26
Case 1259,7
Case 126,3
Case 1260,26
Case 1261,4
Case 1262,26
Case 1263,26
Case 1264,10
Case 1265,42
Case 1266,26
Case 1267,26
Case 1268,61
Case 1269,54
Case 127,26
Case 1270,10
Case 1271,61
Case 1272,26
Case 1273,26
Case 1274,26
Case 1275,26
Case 1276,42
Case 1277,26
Case 1278,56
Case 1279,42
Case 128,7
Case 1280,26
Case 1281,86
Case 1282,25
Case 1283,26
Case 1284,88
Case 1285,26
Case 1286,26
Case 1287,26
Case 1288,75
Case 1289,26
Case 129,61
Case 1290,26
Case 1291,26
Case 1292,26
Case 1293,26
Case 1294,26
Case 1295,26
Case 1296,26
Case 1297,68
Case 1298,56
Case 1299,45
Case 13,26
Case 130,56
Case 1300,26
Case 1301,45
Case 1302,75
Case 1303,83
Case 1304,45
Case 1305,26
Case 1306,26
Case 1307,10
Case 1308,26
Case 1309,61
Case 131,26
Case 1310,10
Case 1311,26
Case 1312,26
Case 1313,26
Case 1314,66
Case 1315,45
Case 1316,26
Case 1317,61
Case 1318,83
Case 1319,26
Case 132,45
Case 1320,26
Case 1321,45
Case 1322,10
Case 1323,26
Case 1324,52
Case 1325,61
Case 1326,26
Case 1327,24
Case 1328,10
Case 1329,26
Case 133,42
Case 1330,7
Case 1331,26
Case 1332,26
Case 1333,10
Case 1334,11
Case 1335,26
Case 1336,86
Case 1337,26
Case 1338,61
Case 1339,47
Case 134,26
Case 1340,26
Case 1341,26
Case 1342,7
Case 1343,45
Case 1344,26
Case 1345,87
Case 1346,45
Case 1347,26
Case 1348,26
Case 1349,45
Case 135,75
Case 1350,45
Case 1351,88
Case 1352,26
Case 1353,47
Case 1354,45
Case 1355,26
Case 1356,26
Case 1357,26
Case 1358,45
Case 1359,15
Case 136,26
Case 1360,26
Case 1361,26
Case 1362,26
Case 1363,26
Case 1364,70
Case 1365,88
Case 1366,45
Case 1367,26
Case 1368,61
Case 1369,16
Case 137,45
Case 1370,26
Case 1371,13
Case 1372,26
Case 1373,42
Case 1374,45
Case 1375,26
Case 1376,52
Case 1377,10
Case 1378,26
Case 1379,26
Case 138,26
Case 1380,45
Case 1381,25
Case 1382,26
Case 1383,26
Case 1384,7
Case 1385,42
Case 1386,86
Case 1387,45
Case 1388,0
Case 1389,26
Case 139,26
Case 1390,10
Case 1391,25
Case 1392,26
Case 1393,11
Case 1394,26
Case 1395,42
Case 1396,26
Case 1397,45
Case 1398,45
Case 1399,26
Case 14,26
Case 140,26
Case 1400,26
Case 1401,45
Case 1402,88
Case 1403,25
Case 1404,26
Case 1405,26
Case 1406,26
Case 1407,47
Case 1408,86
Case 1409,26
Case 141,17
Case 1410,26
Case 1411,17
Case 1412,26
Case 1413,68
Case 1414,10
Case 1415,26
Case 1416,26
Case 1417,26
Case 1418,26
Case 1419,45
Case 142,26
Case 1420,66
Case 1421,26
Case 1422,42
Case 1423,45
Case 1424,26
Case 1425,26
Case 1426,52
Case 1427,26
Case 1428,27
Case 1429,45
Case 143,45
Case 1430,26
Case 1431,68
Case 1432,26
Case 1433,45
Case 1434,26
Case 1435,61
Case 1436,85
Case 1437,26
Case 1438,26
Case 1439,26
Case 144,45
Case 1440,26
Case 1441,26
Case 1442,8
Case 1443,61
Case 1444,26
Case 1445,26
Case 1446,25
Case 1447,26
Case 1448,45
Case 1449,32
Case 145,70
Case 1450,45
Case 1451,70
Case 1452,26
Case 1453,86
Case 1454,26
Case 1455,26
Case 1456,4
Case 1457,45
Case 1458,61
Case 1459,26
Case 146,26
Case 1460,47
Case 1461,26
Case 1462,45
Case 1463,42
Case 1464,45
Case 1465,45
Case 1466,26
Case 1467,26
Case 1468,42
Case 1469,26
Case 147,26
Case 1470,26
Case 1471,83
Case 1472,17
Case 1473,7
Case 1474,26
Case 1475,10
Case 1476,10
Case 1477,26
Case 1478,47
Case 1479,26
Case 148,86
Case 1480,26
Case 1481,26
Case 1482,26
Case 1483,26
Case 1484,45
Case 1485,26
Case 1486,26
Case 1487,26
Case 1488,26
Case 1489,26
Case 149,26
Case 1490,12
Case 1491,10
Case 1492,25
Case 1493,26
Case 1494,42
Case 1495,0
Case 1496,52
Case 1497,7
Case 1498,26
Case 1499,85
Case 15,42
Case 150,25
Case 1500,7
Case 1501,39
Case 1502,75
Case 1503,26
Case 1504,26
Case 1505,26
Case 1506,32
Case 1507,45
Case 1508,26
Case 1509,45
Case 151,26
Case 1510,45
Case 1511,26
Case 1512,26
Case 1513,42
Case 1514,26
Case 1515,26
Case 1516,11
Case 1517,26
Case 1518,47
Case 1519,7
Case 152,26
Case 1520,26
Case 1521,26
Case 1522,86
Case 1523,26
Case 1524,86
Case 1525,61
Case 1526,45
Case 1527,42
Case 1528,14
Case 1529,26
Case 153,26
Case 1530,42
Case 1531,26
Case 1532,26
Case 1533,62
Case 1534,56
Case 1535,3
Case 1536,26
Case 1537,45
Case 1538,26
Case 1539,10
Case 154,45
Case 1540,25
Case 1541,42
Case 1542,26
Case 1543,45
Case 1544,61
Case 1545,26
Case 1546,27
Case 1547,26
Case 1548,26
Case 1549,26
Case 155,10
Case 1550,61
Case 1551,26
Case 1552,26
Case 1553,26
Case 1554,26
Case 1555,26
Case 1556,26
Case 1557,17
Case 1558,26
Case 1559,86
Case 156,26
Case 1560,26
Case 1561,26
Case 1562,45
Case 1563,26
Case 1564,26
Case 1565,26
Case 1566,26
Case 1567,10
Case 1568,26
Case 1569,26
Case 157,26
Case 1570,26
Case 1571,14
Case 1572,42
Case 1573,61
Case 1574,26
Case 1575,75
Case 1576,26
Case 1577,16
Case 1578,26
Case 1579,26
Case 158,26
Case 1580,45
Case 1581,26
Case 1582,86
Case 1583,26
Case 1584,26
Case 1585,26
Case 1586,26
Case 1587,45
Case 1588,26
Case 1589,26
Case 159,26
Case 1590,26
Case 1591,26
Case 1592,45
Case 1593,26
Case 1594,14
Case 1595,17
Case 1596,26
Case 1597,26
Case 1598,86
Case 1599,26
Case 16,68
Case 160,26
Case 1600,26
Case 1601,26
Case 1602,26
Case 1603,7
Case 1604,45
Case 1605,54
Case 1606,14
Case 1607,26
Case 1608,26
Case 1609,45
Case 161,26
Case 1610,26
Case 1611,42
Case 1612,26
Case 1613,26
Case 1614,26
Case 1615,45
Case 1616,26
Case 1617,43
Case 1618,26
Case 1619,7
Case 162,3
Case 1620,47
Case 1621,26
Case 1622,47
Case 1623,26
Case 1624,26
Case 1625,26
Case 1626,26
Case 1627,26
Case 1628,26
Case 1629,8
Case 163,26
Case 1630,26
Case 1631,26
Case 1632,26
Case 1633,42
Case 1634,26
Case 1635,26
Case 1636,26
Case 1637,7
Case 1638,26
Case 1639,26
Case 164,26
Case 1640,26
Case 1641,25
Case 1642,45
Case 1643,24
Case 1644,26
Case 1645,61
Case 1646,26
Case 1647,26
Case 1648,26
Case 1649,26
Case 165,61
Case 1650,30
Case 1651,45
Case 1652,42
Case 1653,26
Case 1654,26
Case 1655,26
Case 1656,61
Case 1657,26
Case 1658,83
Case 1659,42
Case 166,26
Case 1660,26
Case 1661,26
Case 1662,42
Case 1663,61
Case 1664,12
Case 1665,26
Case 1666,45
Case 1667,26
Case 1668,26
Case 1669,26
Case 167,32
Case 1670,10
Case 1671,26
Case 1672,10
Case 1673,26
Case 1674,45
Case 1675,26
Case 1676,88
Case 1677,26
Case 1678,12
Case 1679,45
Case 168,26
Case 1680,45
Case 1681,45
Case 1682,26
Case 1683,26
Case 1684,17
Case 1685,32
Case 1686,7
Case 1687,26
Case 1688,17
Case 1689,45
Case 169,61
Case 1690,45
Case 1691,16
Case 1692,10
Case 1693,62
Case 1694,26
Case 1695,26
Case 1696,26
Case 1697,45
Case 1698,26
Case 1699,26
Case 17,26
Case 170,47
Case 1700,26
Case 1701,42
Case 1702,45
Case 1703,26
Case 1704,26
Case 1705,26
Case 1706,42
Case 1707,42
Case 1708,26
Case 1709,45
Case 171,42
Case 1710,26
Case 1711,45
Case 1712,26
Case 1713,26
Case 1714,75
Case 1715,61
Case 1716,32
Case 1717,61
Case 1718,45
Case 1719,86
Case 172,26
Case 1720,10
Case 1721,26
Case 1722,26
Case 1723,45
Case 1724,47
Case 1725,61
Case 1726,45
Case 1727,26
Case 1728,9
Case 1729,52
Case 173,42
Case 1730,45
Case 1731,26
Case 1732,26
Case 1733,26
Case 1734,10
Case 1735,70
Case 1736,26
Case 1737,45
Case 1738,61
Case 1739,26
Case 174,45
Case 1740,42
Case 1741,26
Case 1742,26
Case 1743,7
Case 1744,52
Case 1745,12
Case 1746,45
Case 1747,26
Case 1748,26
Case 1749,26
Case 175,26
Case 1750,45
Case 1751,26
Case 1752,62
Case 1753,26
Case 1754,45
Case 1755,47
Case 1756,26
Case 1757,14
Case 1758,62
Case 1759,88
Case 176,26
Case 1760,75
Case 1761,26
Case 1762,26
Case 1763,26
Case 1764,70
Case 1765,26
Case 1766,26
Case 1767,26
Case 1768,26
Case 1769,26
Case 177,26
Case 1770,66
Case 1771,26
Case 1772,45
Case 1773,26
Case 1774,16
Case 1775,42
Case 1776,26
Case 1777,26
Case 1778,61
Case 1779,42
Case 178,26
Case 1780,45
Case 1781,45
Case 1782,26
Case 1783,26
Case 1784,86
Case 1785,12
Case 1786,26
Case 1787,32
Case 1788,45
Case 1789,56
Case 179,26
Case 1790,26
Case 1791,26
Case 1792,26
Case 1793,61
Case 1794,26
Case 1795,45
Case 1796,10
Case 1797,26
Case 1798,66
Case 1799,83
Case 18,86
Case 180,26
Case 1800,26
Case 1801,26
Case 1802,26
Case 1803,11
Case 1804,26
Case 1805,26
Case 1806,10
Case 1807,26
Case 1808,26
Case 1809,26
Case 181,61
Case 1810,45
Case 1811,26
Case 1812,26
Case 1813,45
Case 1814,45
Case 1815,26
Case 1816,62
Case 1817,26
Case 1818,26
Case 1819,26
Case 182,26
Case 1820,85
Case 1821,10
Case 1822,26
Case 1823,45
Case 1824,7
Case 1825,45
Case 1826,45
Case 1827,26
Case 1828,26
Case 1829,26
Case 183,88
Case 1830,52
Case 1831,45
Case 1832,10
Case 1833,26
Case 1834,26
Case 1835,26
Case 1836,26
Case 1837,26
Case 1838,26
Case 1839,11
Case 184,54
Case 1840,42
Case 1841,26
Case 1842,26
Case 1843,3
Case 1844,45
Case 1845,4
Case 1846,10
Case 1847,26
Case 1848,45
Case 1849,10
Case 185,10
Case 1850,43
Case 1851,86
Case 1852,26
Case 1853,26
Case 1854,45
Case 1855,88
Case 1856,45
Case 1857,26
Case 1858,61
Case 1859,26
Case 186,45
Case 1860,45
Case 1861,42
Case 1862,26
Case 1863,26
Case 1864,26
Case 1865,10
Case 1866,52
Case 1867,53
Case 1868,45
Case 1869,26
Case 187,26
Case 1870,26
Case 1871,26
Case 1872,26
Case 1873,86
Case 1874,16
Case 1875,45
Case 1876,86
Case 1877,68
Case 1878,26
Case 1879,26
Case 188,26
Case 1880,26
Case 1881,26
Case 1882,26
Case 1883,26
Case 1884,45
Case 1885,45
Case 1886,26
Case 1887,26
Case 1888,12
Case 1889,26
Case 189,42
Case 1890,26
Case 1891,26
Case 1892,45
Case 1893,61
Case 1894,26
Case 1895,26
Case 1896,26
Case 1897,52
Case 1898,45
Case 1899,47
Case 19,26
Case 190,26
Case 1900,45
Case 1901,45
Case 1902,26
Case 1903,45
Case 1904,26
Case 1905,26
Case 1906,26
Case 1907,75
Case 1908,45
Case 1909,26
Case 191,42
Case 1910,26
Case 1911,26
Case 1912,45
Case 1913,26
Case 1914,26
Case 1915,26
Case 1916,45
Case 1917,61
Case 1918,61
Case 1919,10
Case 192,19
Case 1920,26
Case 1921,26
Case 1922,26
Case 1923,26
Case 1924,26
Case 1925,26
Case 1926,26
Case 1927,26
Case 1928,26
Case 1929,42
Case 193,45
Case 1930,26
Case 1931,86
Case 1932,42
Case 1933,68
Case 1934,26
Case 1935,75
Case 1936,25
Case 1937,26
Case 1938,26
Case 1939,42
Case 194,26
Case 1940,26
Case 1941,26
Case 1942,26
Case 1943,62
Case 1944,45
Case 1945,42
Case 1946,26
Case 1947,42
Case 1948,25
Case 1949,7
Case 195,17
Case 1950,26
Case 1951,26
Case 1952,26
Case 1953,68
Case 1954,26
Case 1955,26
Case 1956,68
Case 1957,48
Case 1958,42
Case 1959,26
Case 196,26
Case 1960,45
Case 1961,26
Case 1962,26
Case 1963,26
Case 1964,52
Case 1965,88
Case 1966,26
Case 1967,86
Case 1968,26
Case 1969,26
Case 197,86
Case 1970,26
Case 1971,26
Case 1972,26
Case 1973,88
Case 1974,26
Case 1975,26
Case 1976,26
Case 1977,26
Case 1978,32
Case 1979,45
Case 198,26
Case 1980,45
Case 1981,42
Case 1982,26
Case 1983,26
Case 1984,61
Case 1985,26
Case 1986,26
Case 1987,24
Case 1988,26
Case 1989,8
Case 199,12
Case 1990,26
Case 1991,26
Case 1992,26
Case 1993,26
Case 1994,61
Case 1995,45
Case 1996,26
Case 1997,26
Case 1998,45
Case 1999,86
Case 2,26
Case 20,45
Case 200,26
Case 2000,61
Case 2001,10
Case 2002,26
Case 2003,75
Case 2004,86
Case 2005,26
Case 2006,26
Case 2007,70
Case 2008,26
Case 2009,26
Case 201,26
Case 2010,85
Case 2011,42
Case 2012,26
Case 2013,26
Case 2014,45
Case 2015,26
Case 2016,26
Case 2017,26
Case 2018,10
Case 2019,10
Case 202,45
Case 2020,26
Case 2021,45
Case 2022,11
Case 2023,7
Case 2024,45
Case 2025,86
Case 2026,26
Case 2027,45
Case 2028,26
Case 2029,26
Case 203,26
Case 2030,26
Case 2031,26
Case 2032,26
Case 2033,43
Case 2034,26
Case 2035,2
Case 2036,45
Case 2037,61
Case 2038,26
Case 2039,26
Case 204,26
Case 2040,45
Case 2041,45
Case 2042,26
Case 2043,26
Case 2044,61
Case 2045,26
Case 2046,26
Case 2047,26
Case 2048,10
Case 2049,61
Case 205,10
Case 2050,45
Case 2051,47
Case 2052,26
Case 2053,25
Case 2054,52
Case 2055,88
Case 2056,26
Case 2057,26
Case 2058,26
Case 2059,45
Case 206,10
Case 2060,26
Case 2061,26
Case 2062,45
Case 2063,26
Case 2064,26
Case 2065,26
Case 2066,61
Case 2067,10
Case 2068,26
Case 2069,26
Case 207,26
Case 2070,45
Case 2071,47
Case 2072,88
Case 2073,45
Case 2074,26
Case 2075,26
Case 2076,26
Case 2077,26
Case 2078,43
Case 2079,15
Case 208,26
Case 2080,68
Case 2081,83
Case 2082,75
Case 2083,26
Case 2084,26
Case 2085,86
Case 2086,42
Case 2087,47
Case 2088,66
Case 2089,42
Case 209,26
Case 2090,48
Case 2091,45
Case 2092,45
Case 2093,26
Case 2094,26
Case 2095,26
Case 2096,26
Case 2097,26
Case 2098,32
Case 2099,26
Case 21,26
Case 210,45
Case 2100,26
Case 2101,26
Case 2102,25
Case 2103,45
Case 2104,83
Case 2105,45
Case 2106,88
Case 2107,42
Case 2108,26
Case 2109,7
Case 211,61
Case 2110,42
Case 2111,68
Case 2112,45
Case 2113,86
Case 2114,66
Case 2115,26
Case 2116,26
Case 2117,32
Case 2118,26
Case 2119,10
Case 212,26
Case 2120,68
Case 2121,26
Case 2122,26
Case 2123,9
Case 2124,61
Case 2125,38
Case 2126,45
Case 2127,26
Case 2128,86
Case 2129,45
Case 213,61
Case 2130,26
Case 2131,26
Case 2132,10
Case 2133,26
Case 2134,43
Case 2135,45
Case 2136,42
Case 2137,88
Case 2138,26
Case 2139,38
Case 214,42
Case 2140,26
Case 2141,26
Case 2142,26
Case 2143,83
Case 2144,26
Case 2145,17
Case 2146,26
Case 2147,10
Case 2148,86
Case 2149,52
Case 215,26
Case 2150,26
Case 2151,26
Case 2152,45
Case 2153,88
Case 2154,7
Case 2155,26
Case 2156,26
Case 2157,7
Case 2158,26
Case 2159,16
Case 216,42
Case 2160,26
Case 2161,42
Case 2162,32
Case 2163,45
Case 2164,26
Case 2165,26
Case 2166,26
Case 2167,26
Case 2168,32
Case 2169,26
Case 217,26
Case 2170,45
Case 2171,26
Case 2172,26
Case 2173,10
Case 2174,26
Case 2175,26
Case 2176,26
Case 2177,15
Case 2178,61
Case 2179,26
Case 218,75
Case 2180,26
Case 2181,26
Case 2182,26
Case 2183,45
Case 2184,75
Case 2185,26
Case 2186,26
Case 2187,26
Case 2188,26
Case 2189,26
Case 219,27
Case 2190,26
Case 2191,45
Case 2192,26
Case 2193,26
Case 2194,61
Case 2195,26
Case 2196,26
Case 2197,45
Case 2198,26
Case 2199,10
Case 22,45
Case 220,45
Case 2200,26
Case 2201,26
Case 2202,26
Case 2203,26
Case 2204,26
Case 2205,26
Case 2206,8
Case 2207,10
Case 2208,26
Case 2209,10
Case 221,26
Case 2210,26
Case 2211,45
Case 2212,61
Case 2213,10
Case 2214,26
Case 2215,26
Case 2216,45
Case 2217,45
Case 2218,26
Case 2219,10
Case 222,61
Case 2220,26
Case 2221,52
Case 2222,26
Case 2223,26
Case 2224,26
Case 2225,42
Case 2226,26
Case 2227,7
Case 2228,26
Case 2229,24
Case 223,86
Case 2230,26
Case 2231,52
Case 2232,61
Case 2233,26
Case 2234,26
Case 2235,26
Case 2236,45
Case 2237,7
Case 2238,7
Case 2239,27
Case 224,45
Case 2240,26
Case 2241,45
Case 2242,26
Case 2243,26
Case 2244,45
Case 2245,45
Case 2246,26
Case 2247,26
Case 2248,86
Case 2249,75
Case 225,61
Case 2250,24
Case 2251,26
Case 2252,26
Case 2253,48
Case 2254,26
Case 2255,26
Case 2256,61
Case 2257,26
Case 2258,26
Case 2259,88
Case 226,26
Case 2260,26
Case 2261,26
Case 2262,26
Case 2263,42
Case 2264,26
Case 2265,8
Case 2266,26
Case 2267,45
Case 2268,26
Case 2269,10
Case 227,26
Case 2270,61
Case 2271,10
Case 2272,42
Case 2273,26
Case 2274,26
Case 2275,26
Case 2276,61
Case 2277,26
Case 2278,3
Case 2279,45
Case 228,26
Case 2280,26
Case 2281,25
Case 2282,26
Case 2283,26
Case 2284,42
Case 2285,32
Case 2286,26
Case 2287,47
Case 2288,68
Case 2289,26
Case 229,61
Case 2290,45
Case 2291,26
Case 2292,10
Case 2293,86
Case 2294,45
Case 2295,17
Case 2296,26
Case 2297,88
Case 2298,26
Case 2299,26
Case 23,26
Case 230,11
Case 2300,82
Case 2301,52
Case 2302,45
Case 2303,26
Case 2304,47
Case 2305,26
Case 2306,45
Case 2307,26
Case 2308,45
Case 2309,42
Case 231,42
Case 2310,10
Case 2311,10
Case 2312,26
Case 2313,26
Case 2314,26
Case 2315,26
Case 2316,42
Case 2317,26
Case 2318,32
Case 2319,10
Case 232,32
Case 2320,26
Case 2321,26
Case 2322,26
Case 2323,26
Case 2324,26
Case 2325,26
Case 2326,45
Case 2327,68
Case 2328,26
Case 2329,26
Case 233,45
Case 2330,26
Case 2331,25
Case 2332,26
Case 2333,4
Case 2334,26
Case 2335,45
Case 2336,66
Case 2337,25
Case 2338,75
Case 2339,26
Case 234,42
Case 2340,26
Case 2341,14
Case 2342,32
Case 2343,26
Case 2344,26
Case 2345,11
Case 2346,16
Case 2347,61
Case 2348,45
Case 2349,52
Case 235,16
Case 2350,52
Case 2351,61
Case 2352,26
Case 2353,26
Case 2354,42
Case 2355,26
Case 2356,32
Case 2357,61
Case 2358,26
Case 2359,26
Case 236,26
Case 2360,42
Case 2361,10
Case 2362,48
Case 2363,26
Case 2364,26
Case 2365,26
Case 2366,45
Case 2367,26
Case 2368,27
Case 2369,26
Case 237,83
Case 2370,26
Case 2371,26
Case 2372,26
Case 2373,25
Case 2374,26
Case 2375,8
Case 2376,26
Case 2377,26
Case 2378,26
Case 2379,10
Case 238,26
Case 2380,10
Case 2381,16
Case 2382,66
Case 2383,26
Case 2384,75
Case 2385,26
Case 2386,26
Case 2387,39
Case 2388,26
Case 2389,88
Case 239,26
Case 2390,26
Case 2391,26
Case 2392,26
Case 2393,26
Case 2394,26
Case 2395,26
Case 2396,26
Case 2397,26
Case 2398,45
Case 2399,68
Case 24,26
Case 240,26
Case 2400,48
Case 2401,26
Case 2402,42
Case 2403,26
Case 2404,12
Case 2405,26
Case 2406,61
Case 2407,14
Case 2408,26
Case 2409,7
Case 241,26
Case 2410,26
Case 2411,52
Case 2412,26
Case 2413,26
Case 2414,10
Case 2415,26
Case 2416,26
Case 2417,70
Case 2418,25
Case 2419,45
Case 242,26
Case 2420,26
Case 2421,26
Case 2422,26
Case 2423,26
Case 2424,66
Case 2425,52
Case 2426,45
Case 2427,26
Case 2428,26
Case 2429,32
Case 243,26
Case 2430,26
Case 2431,26
Case 2432,45
Case 2433,61
Case 2434,26
Case 2435,10
Case 2436,19
Case 2437,26
Case 2438,26
Case 2439,10
Case 244,26
Case 2440,26
Case 2441,42
Case 2442,10
Case 2443,10
Case 2444,26
Case 2445,88
Case 2446,26
Case 2447,68
Case 2448,26
Case 2449,26
Case 245,26
Case 2450,26
Case 2451,82
Case 2452,45
Case 2453,26
Case 2454,45
Case 2455,45
Case 2456,26
Case 2457,26
Case 2458,45
Case 2459,26
Case 246,42
Case 2460,26
Case 2461,26
Case 2462,86
Case 2463,32
Case 2464,88
Case 2465,26
Case 2466,0
Case 2467,10
Case 2468,10
Case 2469,26
Case 247,88
Case 2470,10
Case 2471,1
Case 2472,26
Case 2473,47
Case 2474,26
Case 2475,66
Case 2476,83
Case 2477,26
Case 2478,26
Case 2479,61
Case 248,7
Case 2480,26
Case 2481,83
Case 2482,26
Case 2483,52
Case 2484,26
Case 2485,26
Case 2486,75
Case 2487,26
Case 2488,68
Case 2489,26
Case 249,26
Case 2490,11
Case 2491,26
Case 2492,26
Case 2493,26
Case 2494,26
Case 2495,26
Case 2496,26
Case 2497,26
Case 2498,45
Case 2499,45
Case 25,26
Case 250,26
Case 2500,10
Case 2501,42
Case 2502,26
Case 2503,26
Case 2504,45
Case 2505,17
Case 2506,11
Case 2507,26
Case 2508,26
Case 2509,61
Case 251,26
Case 2510,26
Case 2511,26
Case 2512,32
Case 2513,26
Case 2514,32
Case 2515,26
Case 2516,26
Case 2517,86
Case 2518,45
Case 2519,10
Case 252,52
Case 2520,10
Case 2521,26
Case 2522,32
Case 2523,3
Case 2524,42
Case 2525,3
Case 2526,32
Case 2527,42
Case 2528,26
Case 2529,26
Case 253,26
Case 2530,26
Case 2531,26
Case 2532,26
Case 2533,26
Case 2534,26
Case 2535,26
Case 2536,26
Case 2537,26
Case 2538,54
Case 2539,26
Case 254,26
Case 2540,26
Case 2541,12
Case 2542,26
Case 2543,26
Case 2544,16
Case 2545,26
Case 2546,26
Case 2547,26
Case 2548,26
Case 2549,26
Case 255,26
Case 2550,32
Case 2551,26
Case 2552,26
Case 2553,25
Case 2554,26
Case 2555,45
Case 2556,26
Case 2557,26
Case 2558,45
Case 2559,42
Case 256,26
Case 2560,27
Case 2561,26
Case 2562,16
Case 2563,26
Case 2564,26
Case 2565,26
Case 2566,26
Case 2567,75
Case 2568,26
Case 2569,45
Case 257,26
Case 2570,26
Case 2571,45
Case 2572,14
Case 2573,26
Case 2574,42
Case 2575,45
Case 2576,45
Case 2577,26
Case 2578,42
Case 2579,61
Case 258,10
Case 2580,26
Case 2581,11
Case 2582,26
Case 2583,25
Case 2584,10
Case 2585,45
Case 2586,26
Case 2587,26
Case 2588,26
Case 2589,10
Case 259,42
Case 2590,88
