CaseIds,Labels
Case 1323,15
Case 1324,21
Case 1325,85
Case 1326,15
Case 1327,44
Case 1328,35
Case 1329,15
Case 133,9
Case 1330,34
Case 1331,15
Case 1332,15
Case 1333,35
Case 1334,31
Case 1335,15
Case 1336,17
Case 1337,15
Case 1338,85
Case 1339,25
Case 134,15
Case 1340,15
Case 1341,15
Case 1342,34
Case 1343,32
Case 1344,15
Case 1345,19
Case 1346,32
Case 1347,15
Case 1348,15
Case 1349,32
Case 135,16
Case 1350,32
Case 1351,4
Case 1352,15
Case 1353,46
Case 1354,32
Case 1355,15
Case 1356,15
Case 1357,15
Case 1358,32
Case 1359,57
Case 136,15
Case 1360,15
Case 1361,15
Case 1362,15
Case 1363,15
Case 1364,37
Case 1365,42
Case 1366,32
Case 1367,15
Case 1368,85
Case 1369,7
Case 137,32
Case 1370,15
Case 1371,47
Case 1372,15
Case 1373,9
Case 1374,32
Case 1375,15
Case 1376,21
Case 1377,35
Case 1378,15
Case 1379,15
Case 138,15
Case 1380,32
Case 1381,59
Case 1382,15
Case 1383,15
Case 1384,34
Case 1385,9
Case 1386,17
Case 1387,32
Case 1388,80
Case 1389,15
Case 139,15
Case 1390,35
Case 1391,59
Case 1392,15
Case 1393,31
Case 1394,15
Case 1395,9
Case 1396,15
Case 1397,32
Case 1398,32
Case 1399,15
Case 14,15
Case 140,15
Case 1400,15
Case 1401,32
Case 1402,4
Case 1403,59
Case 1404,15
Case 1405,15
Case 1406,15
Case 1407,46
Case 1408,17
Case 1409,15
Case 141,35
Case 1410,15
Case 1411,35
Case 1412,15
Case 1413,70
Case 1414,35
Case 1415,15
Case 1416,15
Case 1417,15
Case 1418,15
Case 1419,32
Case 142,15
Case 1420,82
Case 1421,15
Case 1422,9
Case 1423,32
Case 1424,15
Case 1425,15
Case 1426,21
Case 1427,15
Case 1428,82
Case 1429,32
Case 143,32
Case 1430,15
Case 1431,70
Case 1432,15
Case 1433,32
Case 1434,15
Case 1435,85
Case 1436,56
Case 1437,15
Case 1438,15
Case 1439,15
Case 144,32
Case 1440,15
Case 1441,15
Case 1442,29
Case 1443,85
Case 1444,15
Case 1445,15
Case 1446,59
Case 1447,15
Case 1448,32
Case 1449,8
Case 145,11
Case 1450,32
Case 1451,6
Case 1452,15
Case 1453,17
Case 1454,15
Case 1455,15
Case 1456,1
Case 1457,32
Case 1458,85
Case 1459,15
Case 146,15
Case 1460,46
Case 1461,15
Case 1462,32
Case 1463,9
Case 1464,32
Case 1465,32
Case 1466,15
Case 1467,15
Case 1468,9
Case 1469,15
Case 147,15
Case 1470,15
Case 1471,6
Case 1472,35
Case 1473,34
Case 1474,15
Case 1475,35
Case 1476,35
Case 1477,15
Case 1478,25
Case 1479,15
Case 148,17
Case 1480,15
Case 1481,15
Case 1482,15
Case 1483,15
Case 1484,32
Case 1485,15
Case 1486,15
Case 1487,15
Case 1488,15
Case 1489,15
Case 149,15
Case 1490,33
Case 1491,35
Case 1492,76
Case 1493,15
Case 1494,9
Case 1495,80
Case 1496,15
Case 1497,34
Case 1498,15
Case 1499,56
Case 15,9
Case 150,64
Case 1500,34
Case 1501,39
Case 1502,35
Case 1503,15
Case 1504,15
Case 1505,15
Case 1506,73
Case 1507,32
Case 1508,15
Case 1509,32
Case 151,15
Case 1510,32
Case 1511,15
Case 1512,15
Case 1513,9
Case 1514,15
Case 1515,15
Case 1516,31
Case 1517,15
Case 1518,46
Case 1519,34
Case 152,15
Case 1520,15
Case 1521,15
Case 1522,17
Case 1523,15
Case 1524,17
Case 1525,85
Case 1526,32
Case 1527,9
Case 1528,15
Case 1529,15
Case 153,15
Case 1530,9
Case 1531,15
Case 1532,15
Case 1533,1
Case 1534,22
Case 1535,52
Case 1536,15
Case 1537,32
Case 1538,15
Case 1539,35
Case 154,32
Case 1540,59
Case 1541,9
Case 1542,15
Case 1543,32
Case 1544,85
Case 1545,15
Case 1546,21
Case 1547,15
Case 1548,15
Case 1549,15
Case 155,35
Case 1550,85
Case 1551,15
Case 1552,15
Case 1553,15
Case 1554,15
Case 1555,15
Case 1556,15
Case 1557,77
Case 1558,15
Case 1559,17
Case 156,15
Case 1560,15
Case 1561,15
Case 1562,32
Case 1563,15
Case 1564,15
Case 1565,15
Case 1566,15
Case 1567,35
Case 1568,15
Case 1569,15
Case 157,15
Case 1570,15
Case 1571,61
Case 1572,9
Case 1573,85
Case 1574,15
Case 1575,16
Case 1576,15
Case 1577,7
Case 1578,15
Case 1579,15
Case 158,15
Case 1580,32
Case 1581,15
Case 1582,17
Case 1583,15
Case 1584,15
Case 1585,15
Case 1586,15
Case 1587,32
Case 1588,15
Case 1589,15
Case 159,15
Case 1590,15
Case 1591,15
Case 1592,32
Case 1593,15
Case 1594,69
Case 1595,35
Case 1596,15
Case 1597,15
Case 1598,17
Case 1599,15
Case 16,70
Case 160,15
Case 1600,15
Case 1601,15
Case 1602,15
Case 1603,34
Case 1604,32
Case 1605,35
Case 1606,32
Case 1607,15
Case 1608,15
Case 1609,32
Case 161,15
Case 1610,15
Case 1611,9
Case 1612,15
Case 1613,15
Case 1614,15
Case 1615,32
Case 1616,15
Case 1617,32
Case 1618,15
Case 1619,34
Case 162,23
Case 1620,46
Case 1621,15
Case 1622,25
Case 1623,15
Case 1624,15
Case 1625,15
Case 1626,15
Case 1627,15
Case 1628,15
Case 1629,29
Case 163,15
Case 1630,15
Case 1631,15
Case 1632,15
Case 1633,9
Case 1634,15
Case 1635,15
Case 1636,15
Case 1637,34
Case 1638,15
Case 1639,15
Case 164,15
Case 1640,15
Case 1641,43
Case 1642,32
Case 1643,44
Case 1644,15
Case 1645,85
Case 1646,15
Case 1647,15
Case 1648,15
Case 1649,15
Case 165,85
Case 1650,38
Case 1651,32
Case 1652,9
Case 1653,15
Case 1654,15
Case 1655,15
Case 1656,85
Case 1657,15
Case 1658,6
Case 1659,9
Case 166,15
Case 1660,15
Case 1661,15
Case 1662,9
Case 1663,85
Case 1664,33
Case 1665,15
Case 1666,32
Case 1667,15
Case 1668,15
Case 1669,15
Case 167,82
Case 1670,35
Case 1671,15
Case 1672,35
Case 1673,15
Case 1674,32
Case 1675,15
Case 1676,4
Case 1677,15
Case 1678,33
Case 1679,32
Case 168,15
Case 1680,32
Case 1681,32
Case 1682,15
Case 1683,15
Case 1684,25
Case 1685,8
Case 1686,34
Case 1687,15
Case 1688,35
Case 1689,32
Case 169,85
Case 1690,32
Case 1691,18
Case 1692,35
Case 1693,40
Case 1694,15
Case 1695,15
Case 1696,15
Case 1697,32
Case 1698,15
Case 1699,15
Case 17,15
Case 170,46
Case 1700,15
Case 1701,9
Case 1702,32
Case 1703,15
Case 1704,15
Case 1705,15
Case 1706,9
Case 1707,9
Case 1708,15
Case 1709,32
Case 171,9
Case 1710,15
Case 1711,32
Case 1712,15
Case 1713,15
Case 1714,19
Case 1715,85
Case 1716,30
Case 1717,85
Case 1718,32
Case 1719,17
Case 172,15
Case 1720,35
Case 1721,15
Case 1722,15
Case 1723,32
Case 1724,46
Case 1725,85
Case 1726,32
Case 1727,15
Case 1728,14
Case 1729,21
Case 173,9
Case 1730,32
Case 1731,15
Case 1732,15
Case 1733,15
Case 1734,35
Case 1735,2
Case 1736,15
Case 1737,32
Case 1738,85
Case 1739,15
Case 174,32
Case 1740,9
Case 1741,15
Case 1742,15
Case 1743,34
Case 1744,21
Case 1745,33
Case 1746,32
Case 1747,15
Case 1748,15
Case 1749,15
Case 175,15
Case 1750,32
Case 1751,15
Case 1752,40
Case 1753,15
Case 1754,32
Case 1755,59
Case 1756,15
Case 1757,69
Case 1758,1
Case 1759,4
Case 176,15
Case 1760,16
Case 1761,15
Case 1762,15
Case 1763,15
Case 1764,2
Case 1765,15
Case 1766,15
Case 1767,15
Case 1768,15
Case 1769,15
Case 177,15
Case 1770,4
Case 1771,15
Case 1772,32
Case 1773,15
Case 1774,7
Case 1775,9
Case 1776,15
Case 1777,15
Case 1778,85
Case 1779,9
Case 178,15
Case 1780,32
Case 1781,32
Case 1782,15
Case 1783,15
Case 1784,17
Case 1785,33
Case 1786,15
Case 1787,73
Case 1788,32
Case 1789,5
Case 179,15
Case 1790,15
Case 1791,15
Case 1792,15
Case 1793,85
Case 1794,15
Case 1795,32
Case 1796,35
Case 1797,15
Case 1798,41
Case 1799,6
Case 18,17
Case 180,15
Case 1800,15
Case 1801,15
Case 1802,15
Case 1803,31
Case 1804,15
Case 1805,15
Case 1806,35
Case 1807,15
Case 1808,15
Case 1809,15
Case 181,85
Case 1810,32
Case 1811,15
Case 1812,15
Case 1813,32
Case 1814,32
Case 1815,15
Case 1816,70
Case 1817,15
Case 1818,15
Case 1819,15
Case 182,15
Case 1820,35
Case 1821,35
Case 1822,15
Case 1823,32
Case 1824,34
Case 1825,32
Case 1826,32
Case 1827,15
Case 1828,15
Case 1829,15
Case 183,4
Case 1830,21
Case 1831,32
Case 1832,35
Case 1833,15
Case 1834,15
Case 1835,15
Case 1836,15
Case 1837,15
Case 1838,15
Case 1839,31
Case 184,35
Case 1840,9
Case 1841,15
Case 1842,15
Case 1843,23
Case 1844,32
Case 1845,1
Case 1846,35
Case 1847,15
Case 1848,32
Case 1849,35
Case 185,35
Case 1850,32
Case 1851,17
Case 1852,15
Case 1853,15
Case 1854,32
Case 1855,4
Case 1856,32
Case 1857,15
Case 1858,85
Case 1859,15
Case 186,32
Case 1860,32
Case 1861,9
Case 1862,15
Case 1863,15
Case 1864,15
Case 1865,35
Case 1866,21
Case 1867,1
Case 1868,32
Case 1869,15
Case 187,15
Case 1870,15
Case 1871,15
Case 1872,15
Case 1873,17
Case 1874,18
Case 1875,32
Case 1876,17
Case 1877,70
Case 1878,15
Case 1879,15
Case 188,15
Case 1880,15
Case 1881,15
Case 1882,15
Case 1883,15
Case 1884,32
Case 1885,32
Case 1886,15
Case 1887,15
Case 1888,33
Case 1889,15
Case 189,9
Case 1890,15
Case 1891,15
Case 1892,32
Case 1893,85
Case 1894,15
Case 1895,15
Case 1896,15
Case 1897,21
Case 1898,32
Case 1899,46
Case 19,15
Case 190,15
Case 1900,32
Case 1901,32
Case 1902,15
Case 1903,32
Case 1904,15
Case 1905,15
Case 1906,15
Case 1907,16
Case 1908,32
Case 1909,15
Case 191,9
Case 1910,15
Case 1911,15
Case 1912,32
Case 1913,15
Case 1914,15
Case 1915,15
Case 1916,32
Case 1917,85
Case 1918,85
Case 1919,35
Case 192,15
Case 1920,15
Case 1921,15
Case 1922,15
Case 1923,15
Case 1924,15
Case 1925,15
Case 1926,15
Case 1927,15
Case 1928,15
Case 1929,9
Case 193,32
Case 1930,15
Case 1931,17
Case 1932,9
Case 1933,70
Case 1934,15
Case 1935,16
Case 1936,59
Case 1937,15
Case 1938,15
Case 1939,9
Case 194,15
Case 1940,15
Case 1941,15
Case 1942,15
Case 1943,40
Case 1944,32
Case 1945,9
Case 1946,15
Case 1947,9
Case 1948,59
Case 1949,34
Case 195,35
Case 1950,15
Case 1951,15
Case 1952,15
Case 1953,70
Case 1954,15
Case 1955,15
Case 1956,70
Case 1957,3
Case 1958,9
Case 1959,15
Case 196,15
Case 1960,32
Case 1961,15
Case 1962,15
Case 1963,15
Case 1964,21
Case 1965,4
Case 1966,15
Case 1967,17
Case 1968,15
Case 1969,15
Case 197,17
Case 1970,15
Case 1971,15
Case 1972,15
Case 1973,4
Case 1974,15
Case 1975,15
Case 1976,15
Case 1977,15
Case 1978,8
Case 1979,32
Case 198,15
Case 1980,32
Case 1981,9
Case 1982,15
Case 1983,15
Case 1984,85
Case 1985,15
Case 1986,15
Case 1987,44
Case 1988,15
Case 1989,29
Case 199,33
Case 1990,15
Case 1991,15
Case 1992,15
Case 1993,15
Case 1994,85
Case 1995,32
Case 1996,15
Case 1997,15
Case 1998,32
Case 1999,17
Case 2,15
Case 20,32
Case 200,15
Case 2000,85
Case 2001,35
Case 2002,15
Case 2003,16
Case 2004,17
Case 2005,15
Case 2006,15
Case 2007,6
Case 2008,15
Case 2009,15
Case 201,15
Case 2010,35
Case 2011,9
Case 2012,15
Case 2013,15
Case 2014,32
Case 2015,15
Case 2016,15
Case 2017,15
Case 2018,35
Case 2019,35
Case 202,32
Case 2020,15
Case 2021,32
Case 2022,86
Case 2023,34
Case 2024,32
Case 2025,17
Case 2026,15
Case 2027,32
Case 2028,15
Case 2029,15
Case 203,15
Case 2030,15
Case 2031,15
Case 2032,15
Case 2033,32
Case 2034,15
Case 2035,79
Case 2036,32
Case 2037,85
Case 2038,15
Case 2039,15
Case 204,15
Case 2040,32
Case 2041,32
Case 2042,15
Case 2043,15
Case 2044,85
Case 2045,15
Case 2046,15
Case 2047,15
Case 2048,35
Case 2049,85
Case 205,35
Case 2050,32
Case 2051,46
Case 2052,15
Case 2053,64
Case 2054,21
Case 2055,4
Case 2056,15
Case 2057,15
Case 2058,15
Case 2059,32
Case 206,35
Case 2060,15
Case 2061,15
Case 2062,32
Case 2063,15
Case 2064,15
Case 2065,15
Case 2066,85
Case 2067,35
Case 2068,15
Case 2069,15
Case 207,15
Case 2070,32
Case 2071,46
Case 2072,4
Case 2073,32
Case 2074,15
Case 2075,15
Case 2076,15
Case 2077,15
Case 2078,32
Case 2079,87
Case 208,15
Case 2080,70
Case 2081,6
Case 2082,35
Case 2083,15
Case 2084,15
Case 2085,17
Case 2086,9
Case 2087,46
Case 2088,41
Case 2089,9
Case 209,15
Case 2090,3
Case 2091,32
Case 2092,32
Case 2093,15
Case 2094,15
Case 2095,15
Case 2096,15
Case 2097,15
Case 2098,30
Case 2099,15
Case 21,15
Case 210,32
Case 2100,15
Case 2101,15
Case 2102,59
Case 2103,32
Case 2104,6
Case 2105,32
Case 2106,4
Case 2107,9
Case 2108,15
Case 2109,34
Case 211,85
Case 2110,9
Case 2111,70
Case 2112,32
Case 2113,17
Case 2114,41
Case 2115,15
Case 2116,15
Case 2117,73
Case 2118,15
Case 2119,35
Case 212,15
Case 2120,70
Case 2121,15
Case 2122,15
Case 2123,24
Case 2124,85
Case 2125,75
Case 2126,32
Case 2127,15
Case 2128,17
Case 2129,32
Case 213,85
Case 2130,15
Case 2131,15
Case 2132,35
Case 2133,15
Case 2134,32
Case 2135,32
Case 2136,9
Case 2137,4
Case 2138,15
Case 2139,27
Case 214,9
Case 2140,15
Case 2141,15
Case 2142,15
Case 2143,6
Case 2144,15
Case 2145,35
Case 2146,15
Case 2147,35
Case 2148,17
Case 2149,21
Case 215,15
Case 2150,15
Case 2151,15
Case 2152,32
Case 2153,4
Case 2154,34
Case 2155,15
Case 2156,15
Case 2157,34
Case 2158,15
Case 2159,60
Case 216,9
Case 2160,15
Case 2161,9
Case 2162,8
Case 2163,32
Case 2164,15
Case 2165,15
Case 2166,15
Case 2167,15
Case 2168,8
Case 2169,15
Case 217,15
Case 2170,32
Case 2171,15
Case 2172,15
Case 2173,35
Case 2174,15
Case 2175,15
Case 2176,15
Case 2177,87
Case 2178,85
Case 2179,15
Case 218,16
Case 2180,15
Case 2181,15
Case 2182,15
Case 2183,32
Case 2184,16
Case 2185,15
Case 2186,15
Case 2187,15
Case 2188,15
Case 2189,15
Case 219,12
Case 2190,15
Case 2191,32
Case 2192,15
Case 2193,15
Case 2194,85
Case 2195,15
Case 2196,15
Case 2197,32
Case 2198,15
Case 2199,35
Case 22,32
Case 220,32
Case 2200,15
Case 2201,15
Case 2202,15
Case 2203,15
Case 2204,15
Case 2205,15
Case 2206,29
Case 2207,35
Case 2208,15
Case 2209,35
Case 221,15
Case 2210,15
Case 2211,32
Case 2212,85
Case 2213,35
Case 2214,15
Case 2215,15
Case 2216,32
Case 2217,32
Case 2218,15
Case 2219,35
Case 222,85
Case 2220,15
Case 2221,21
Case 2222,15
Case 2223,15
Case 2224,15
Case 2225,9
Case 2226,15
Case 2227,34
Case 2228,15
Case 2229,44
Case 223,17
Case 2230,15
Case 2231,21
Case 2232,85
Case 2233,15
Case 2234,15
Case 2235,15
Case 2236,32
Case 2237,34
Case 2238,34
Case 2239,17
Case 224,32
Case 2240,15
Case 2241,32
Case 2242,15
Case 2243,15
Case 2244,32
Case 2245,32
Case 2246,15
Case 2247,15
Case 2248,17
Case 2249,19
Case 225,85
Case 2250,44
Case 2251,15
Case 2252,15
Case 2253,3
Case 2254,15
Case 2255,15
Case 2256,85
Case 2257,15
Case 2258,15
Case 2259,4
Case 226,15
Case 2260,15
Case 2261,15
Case 2262,15
Case 2263,9
Case 2264,15
Case 2265,29
Case 2266,15
Case 2267,32
Case 2268,15
Case 2269,35
Case 227,15
Case 2270,85
Case 2271,35
Case 2272,9
Case 2273,15
Case 2274,15
Case 2275,15
Case 2276,85
Case 2277,15
Case 2278,23
Case 2279,32
Case 228,15
Case 2280,15
Case 2281,43
Case 2282,15
Case 2283,15
Case 2284,9
Case 2285,8
Case 2286,15
Case 2287,46
Case 2288,70
Case 2289,15
Case 229,85
Case 2290,32
Case 2291,15
Case 2292,35
Case 2293,17
Case 2294,32
Case 2295,35
Case 2296,15
Case 2297,4
Case 2298,15
Case 2299,15
Case 23,15
Case 230,31
Case 2300,48
Case 2301,21
Case 2302,32
Case 2303,15
Case 2304,46
Case 2305,15
Case 2306,32
Case 2307,15
Case 2308,32
Case 2309,9
Case 231,9
Case 2310,35
Case 2311,35
Case 2312,15
Case 2313,15
Case 2314,15
Case 2315,15
Case 2316,9
Case 2317,15
Case 2318,30
Case 2319,35
Case 232,73
Case 2320,15
Case 2321,15
Case 2322,15
Case 2323,15
Case 2324,15
Case 2325,15
Case 2326,32
Case 2327,70
Case 2328,15
Case 2329,15
Case 233,32
Case 2330,15
Case 2331,59
Case 2332,15
Case 2333,1
Case 2334,15
Case 2335,32
Case 2336,41
Case 2337,59
Case 2338,16
Case 2339,15
Case 234,9
Case 2340,15
Case 2341,46
Case 2342,8
Case 2343,15
Case 2344,15
Case 2345,31
Case 2346,18
Case 2347,85
Case 2348,32
Case 2349,21
Case 235,18
Case 2350,21
Case 2351,85
Case 2352,15
Case 2353,15
Case 2354,9
Case 2355,15
Case 2356,8
Case 2357,85
Case 2358,15
Case 2359,15
Case 236,15
Case 2360,9
Case 2361,35
Case 2362,3
Case 2363,15
Case 2364,15
Case 2365,15
Case 2366,32
Case 2367,15
Case 2368,17
Case 2369,15
Case 237,6
Case 2370,15
Case 2371,15
Case 2372,15
Case 2373,59
Case 2374,15
Case 2375,29
Case 2376,15
Case 2377,15
Case 2378,15
Case 2379,35
Case 238,15
Case 2380,35
Case 2381,23
Case 2382,41
Case 2383,15
Case 2384,21
Case 2385,15
Case 2386,15
Case 2387,39
Case 2388,15
Case 2389,4
Case 239,15
Case 2390,15
Case 2391,15
Case 2392,15
Case 2393,15
Case 2394,15
Case 2395,15
Case 2396,15
Case 2397,15
Case 2398,32
Case 2399,70
Case 24,15
Case 240,15
Case 2400,3
Case 2401,15
Case 2402,9
Case 2403,15
Case 2404,33
Case 2405,15
Case 2406,85
Case 2407,32
Case 2408,15
Case 2409,34
Case 241,15
Case 2410,15
Case 2411,21
Case 2412,15
Case 2413,15
Case 2414,35
Case 2415,15
Case 2416,15
Case 2417,11
Case 2418,64
Case 2419,32
Case 242,15
Case 2420,15
Case 2421,15
Case 2422,15
Case 2423,15
Case 2424,82
Case 2425,21
Case 2426,32
Case 2427,15
Case 2428,15
Case 2429,82
Case 243,15
Case 2430,15
Case 2431,15
Case 2432,32
Case 2433,85
Case 2434,15
Case 2435,35
Case 2436,15
Case 2437,15
Case 2438,15
Case 2439,35
Case 244,15
Case 2440,15
Case 2441,9
Case 2442,35
Case 2443,35
Case 2444,15
Case 2445,4
Case 2446,15
Case 2447,70
Case 2448,15
Case 2449,15
Case 245,15
Case 2450,15
Case 2451,72
Case 2452,32
Case 2453,15
Case 2454,32
Case 2455,32
Case 2456,15
Case 2457,15
Case 2458,32
Case 2459,15
Case 246,9
Case 2460,15
Case 2461,15
Case 2462,17
Case 2463,82
Case 2464,4
Case 2465,15
Case 2466,80
Case 2467,35
Case 2468,35
Case 2469,15
Case 247,42
Case 2470,35
Case 2471,71
Case 2472,15
Case 2473,46
Case 2474,15
Case 2475,41
Case 2476,6
Case 2477,15
Case 2478,15
Case 2479,85
Case 248,34
Case 2480,15
Case 2481,6
Case 2482,15
Case 2483,21
Case 2484,15
Case 2485,15
Case 2486,16
Case 2487,15
Case 2488,70
Case 2489,15
Case 249,15
Case 2490,31
Case 2491,15
Case 2492,15
Case 2493,15
Case 2494,15
Case 2495,15
Case 2496,15
Case 2497,15
Case 2498,32
Case 2499,32
Case 25,15
Case 250,15
Case 2500,35
Case 2501,9
Case 2502,15
Case 2503,15
Case 2504,32
Case 2505,25
Case 2506,31
Case 2507,15
Case 2508,15
Case 2509,85
Case 251,15
Case 2510,15
Case 2511,15
Case 2512,82
Case 2513,15
Case 2514,8
Case 2515,15
Case 2516,15
Case 2517,17
Case 2518,32
Case 2519,35
Case 252,21
Case 2520,35
Case 2521,15
Case 2522,82
Case 2523,23
Case 2524,9
Case 2525,52
Case 2526,8
Case 2527,9
Case 2528,15
Case 2529,15
Case 253,15
Case 2530,15
Case 2531,15
Case 2532,15
Case 2533,15
Case 2534,15
Case 2535,15
Case 2536,15
Case 2537,15
Case 2538,35
Case 2539,15
Case 254,15
Case 2540,15
Case 2541,33
Case 2542,15
Case 2543,15
Case 2544,7
Case 2545,15
Case 2546,15
Case 2547,15
Case 2548,15
Case 2549,15
Case 255,15
Case 2550,73
Case 2551,15
Case 2552,15
Case 2553,59
Case 2554,15
Case 2555,32
Case 2556,15
Case 2557,15
Case 2558,32
Case 2559,9
Case 256,15
Case 2560,16
Case 2561,15
Case 2562,7
Case 2563,15
Case 2564,15
Case 2565,15
Case 2566,15
Case 2567,16
Case 2568,15
Case 2569,32
Case 257,15
Case 2570,15
Case 2571,32
Case 2572,71
Case 2573,15
Case 2574,9
Case 2575,32
Case 2576,32
Case 2577,15
Case 2578,9
Case 2579,85
Case 258,35
Case 2580,15
Case 2581,31
Case 2582,15
Case 2583,59
Case 2584,35
Case 2585,32
Case 2586,15
Case 2587,15
Case 2588,15
Case 2589,35
Case 259,9
Case 2590,4
