CaseIds,Labels
1-579636429,30
1-580296643,2
1-580325905,30
1-580358285,46
1-580385263,46
1-580464971,12
1-580981634,30
1-581652169,30
1-581740771,30
1-581815727,32
1-581898739,12
1-582296121,30
1-582401721,4
1-583171096,46
1-583931536,30
1-583944596,4
1-584047671,4
1-584612205,36
1-584754762,30
1-584776062,4
1-584812041,36
1-584828902,30
1-584861543,32
1-584938329,36
1-585459725,11
1-585467875,4
1-585469859,19
1-585714932,39
1-586382001,30
1-586382068,30
1-586562664,40
1-587038802,46
1-587058585,30
1-587337285,30
1-587337305,30
1-587383007,30
1-588543315,30
1-588566574,4
1-588712865,62
1-589099869,30
1-589370341,10
1-589421537,30
1-589962550,30
1-589999547,31
1-590262446,62
1-590574771,6
1-590579544,30
1-591301260,30
1-591508928,46
1-591627183,54
1-591627239,54
1-592064699,30
1-592390567,11
1-593022132,30
1-593022224,30
1-593032661,54
1-593312167,2
1-593431551,2
1-593751721,30
1-593933571,30
1-594093101,19
1-594472343,2
1-594666837,30
1-594673056,30
1-594693527,30
1-595293983,6
1-595361681,30
1-595687232,36
1-596251950,2
1-596286562,30
1-596290771,36
1-596331167,32
1-596580941,46
1-596608752,4
1-596676011,6
1-596815491,30
1-597231167,10
1-597285812,2
1-597580752,36
1-597616526,30
1-598583993,54
1-599074651,4
1-599157751,62
1-599157997,46
1-599158067,32
1-599352141,30
1-599517681,2
1-599586617,54
1-599626401,54
1-600432558,2
1-600506847,23
1-600663061,54
1-600873076,30
1-601289432,2
1-601400851,62
1-601433623,30
1-601636752,30
1-601819090,36
1-602316021,2
1-602316067,2
1-602316153,32
1-602316201,30
1-602316215,4
1-602316249,30
1-602396115,4
1-602464818,30
1-602870173,59
1-603537274,11
1-603563148,30
1-603708003,30
1-603798757,30
1-604432843,30
1-604432860,30
1-604432887,30
1-604604928,4
1-604645912,19
1-604646378,30
1-604882241,58
1-605029866,4
1-605034229,4
1-605184371,34
1-605279637,30
1-605728578,4
1-606068287,5
1-606441115,4
1-606724483,32
1-606829317,54
1-606971198,11
1-607158761,32
1-607520800,4
1-607840637,30
1-607934151,30
1-608010054,54
1-608036754,62
1-608735919,2
1-609011164,54
1-609700424,2
1-611506787,4
1-611582327,30
1-611582394,30
1-611605221,4
1-611632212,2
1-611637278,30
1-611651603,2
1-612515539,19
1-613033122,2
1-613364032,12
1-613412559,30
1-613496066,32
1-613740745,30
1-614378697,54
1-614378787,54
1-614451236,30
1-615224713,30
1-615905511,4
1-616014042,30
1-616211466,12
1-616288482,34
1-616409083,30
1-616977258,2
1-616993936,62
1-617042441,12
1-617049384,30
1-617084616,4
1-617356985,31
1-617389027,4
1-617470131,10
1-617696569,26
1-618041243,32
1-618041343,62
1-618116069,32
1-618143224,32
1-618170625,2
1-618171180,4
1-618283927,4
1-618350811,7
1-618589528,36
1-618620384,30
1-618764275,8
1-618859631,13
1-618883006,62
1-619053302,21
1-619067777,46
1-619087129,30
1-619109941,35
1-619146141,19
1-619175501,4
1-619201265,2
1-619232031,4
1-619254483,30
1-619550849,35
1-619575181,30
1-619589599,57
1-619684455,30
1-619699161,55
1-619719949,5
1-619767065,4
1-619857642,4
1-620015297,30
1-620074564,30
1-620430705,30
1-620432583,46
1-620483711,19
1-620572095,30
1-620584677,2
1-620656965,30
1-620705595,30
1-620857518,30
1-620925267,36
1-621023087,30
1-621039603,30
1-621061021,46
1-621311061,25
1-621322866,30
1-621369891,30
1-621393223,58
1-621571462,30
1-622154016,28
1-622156083,32
1-622295317,4
1-622618613,32
1-622630582,4
1-622652886,30
1-622783644,2
1-622806196,2
1-622847448,2
1-622856843,30
1-622874191,4
1-622884303,4
1-622940906,4
1-623152702,30
1-623336818,30
1-623354971,2
1-623520821,34
1-623521280,2
1-623626713,36
1-623792185,12
1-623859845,30
1-623873811,55
1-624009613,30
1-624219528,30
1-624305845,6
1-624403918,48
1-624450715,4
1-624711258,54
1-624745314,30
1-624845426,54
1-625322174,32
1-625459293,32
1-625628532,30
1-625634702,4
1-625634824,4
1-625634936,4
1-625646775,30
1-626102521,30
1-626212681,2
1-626292231,4
1-626462354,4
1-626510640,8
1-626515794,36
1-626760391,4
1-626834451,4
1-627163101,11
1-627190551,45
1-627336700,2
1-627337013,4
1-627532005,2
1-627557462,4
1-627630611,54
1-627878397,4
1-627936524,30
1-627980711,30
1-628078553,30
1-628105478,2
1-628203323,34
1-628222366,30
1-628255780,30
1-628669941,30
1-628704675,62
1-629618537,2
1-629629428,2
1-629642635,36
1-629991273,4
1-630156753,54
1-630493188,30
1-631001113,30
1-631117870,33
1-631509503,30
1-632486751,2
1-633036453,54
1-633092732,4
1-633184307,30
1-634447637,2
1-634479154,30
1-634487640,30
1-634506651,30
1-634533656,30
1-635351501,30
1-635382525,30
1-635404161,4
1-636080278,5
1-636102195,46
1-636501102,30
1-636789520,30
1-636849620,36
1-636852199,2
1-636867758,30
1-636931254,55
1-637035141,30
1-637059802,30
1-637089310,45
1-637142120,30
1-637222863,32
1-637283508,54
1-637307494,6
1-637327254,30
1-637516103,54
1-637580967,4
1-637591141,30
1-637685994,30
1-637713545,32
1-637713651,30
1-637716645,30
1-637893062,2
1-637954950,30
1-638034021,30
1-638041299,30
1-638091067,55
1-638112911,30
1-638653931,30
1-638961317,30
1-638962731,2
1-639009338,4
1-639028876,30
1-639870000,30
1-639881579,30
1-639930880,19
1-639942581,2
1-640059801,30
1-640093069,54
1-640254885,31
1-640263496,30
1-640387614,32
1-641023492,30
1-641044311,4
1-641083751,2
1-641083987,2
1-641100891,30
1-641104060,54
1-641157962,30
1-641232069,19
1-641243011,11
1-641306231,30
1-641323677,2
1-641491883,30
1-641530471,61
1-642418588,30
1-642478708,30
1-642579219,46
1-642761240,30
1-642766943,2
1-642802641,36
1-642846054,4
1-643444986,54
1-643445547,30
1-643468705,30
1-643532122,30
1-643556695,30
1-643685369,2
1-643685396,26
1-643706642,4
1-643747498,30
1-643809664,33
1-644748889,30
1-644827840,30
1-644992956,2
1-647796802,36
1-647802297,30
1-647841758,31
1-647929267,30
1-648105181,4
1-648231508,30
1-648497601,54
1-648807492,30
1-648839266,30
1-648861744,30
1-649302225,30
1-649302263,30
1-649887393,30
1-649984202,30
1-650008427,30
1-650011031,30
1-650025535,30
1-650081295,36
1-650123293,2
1-650135511,30
1-650241321,30
1-650243662,2
1-650892393,30
1-651084211,30
1-651096273,30
1-651206715,30
1-651398271,54
1-651922251,30
1-651922470,30
1-651922594,30
1-651951532,30
1-652112015,5
1-652195634,5
1-652259831,30
1-652270498,30
1-652874271,30
1-652925445,30
1-652935537,30
1-653135006,4
1-653254236,4
1-653314473,6
1-653878594,30
1-653988751,4
1-653989471,57
1-654056225,30
1-654146231,6
1-654348241,4
1-654369162,30
1-654403938,29
1-655213351,4
1-655235043,45
1-655379467,30
1-655429981,30
1-655536176,30
1-655607132,4
1-655719611,30
1-655739451,30
1-656151409,2
1-656224707,30
1-656225465,54
1-656510751,30
1-656868426,2
1-657063150,28
1-657163590,4
1-657368644,30
1-657412381,6
1-657534681,30
1-657768145,4
1-657874936,4
1-657934265,30
1-658022616,30
1-658063672,4
1-658092528,30
1-658125909,30
1-658259614,30
1-658537939,4
1-658594692,4
1-658627294,4
1-658627419,4
1-658792860,4
1-659137375,4
1-659170761,30
1-659231191,30
1-659239126,4
1-659284621,30
1-659284863,30
1-659376592,30
1-659539868,30
1-659618631,30
1-659716213,6
1-659718901,36
1-659782951,30
1-659922661,46
1-659934601,2
1-660054568,30
1-660268091,37
1-660374694,2
1-660393401,4
1-660483225,30
1-660509893,54
1-660592931,30
1-660602952,30
1-660636558,32
1-660648920,33
1-660785867,30
1-660786538,4
1-660808741,30
1-660873096,30
1-660903884,6
1-660908181,30
1-660948681,30
1-660949435,30
1-660956878,30
1-661132868,30
1-661134924,32
1-661184751,10
1-661231558,30
1-661706786,4
1-662272981,4
1-662956121,30
1-663582660,62
1-663749238,4
1-663851111,30
1-663891165,36
1-664001411,30
1-664579051,30
1-664730121,4
1-664912261,30
1-669119156,21
1-669144071,30
1-669202942,30
1-669804759,30
1-670052598,30
1-670754761,55
1-671350354,30
1-671512033,30
1-671933304,4
1-672299434,4
1-672506739,19
1-672647650,30
1-672740630,4
1-672743704,30
1-672807011,4
1-672860819,4
1-672862385,62
1-672975080,6
1-673056371,30
1-673143636,30
1-673151866,30
1-673197539,4
1-673224718,32
1-673359575,36
1-673405851,30
1-673429845,61
1-673434441,30
1-673487817,4
1-675046360,4
1-675115616,30
1-675150191,34
1-675150672,46
1-675664904,30
1-675685459,31
1-675739721,30
1-675758382,4
1-675758444,30
1-675797761,31
1-675826063,18
1-675828021,6
1-677811170,18
1-678370811,4
1-678626550,4
1-678755621,33
1-679235759,30
1-681706381,30
1-681864502,2
1-681929091,46
1-682059903,54
1-682262974,23
1-682277823,30
1-682342767,54
1-682357851,6
1-682409211,4
1-682409241,4
1-683064635,30
1-683298971,2
1-683752875,32
1-684108661,30
1-684991415,30
1-685018675,30
1-685134878,5
1-685300128,4
1-686405886,4
1-686475951,30
1-686477306,4
1-686531969,31
1-686535660,30
1-686557724,2
1-686581779,30
1-686642441,39
1-686642543,16
1-686854421,30
1-686856862,30
1-686945977,2
1-686966285,4
1-687129760,4
1-687133944,30
1-687309895,30
1-687587336,30
1-687589251,5
1-687649700,4
1-687668119,46
1-687830906,30
1-688280019,10
1-688342754,2
1-688380091,21
1-688491391,30
1-688509388,4
1-688515611,36
1-688564654,30
1-688564824,10
1-688725917,19
1-689160381,4
1-689176751,30
1-689252781,4
1-689341321,30
1-689469104,58
1-689525975,4
1-690184941,4
1-690190570,4
1-690249637,30
1-690327801,30
1-690327837,30
1-690352118,30
1-690419865,4
1-690447511,54
1-690458151,30
1-690762471,61
1-690896014,30
1-690926911,30
1-690931471,54
1-691031201,30
1-691093464,54
1-691146566,30
1-691176158,30
1-691221687,35
1-691767241,4
1-691786096,46
1-691786330,32
1-691832225,30
1-692042197,4
1-692055495,54
1-692193396,46
1-692715494,30
1-692813576,4
1-692959195,4
1-693343054,30
1-693357728,30
1-693456968,61
1-693469757,30
1-693469771,30
1-693592211,30
1-693595112,30
1-693595201,62
1-693732401,39
1-693741781,4
1-693748777,30
1-693789171,25
1-693812929,4
1-693895885,2
1-693937519,30
1-694212171,30
1-694222066,12
1-694338411,6
1-694346343,4
1-694354058,61
1-694385837,25
1-694420679,30
1-694464235,30
1-694509209,30
1-694597155,36
1-694794065,2
1-694808152,30
1-694828073,7
1-694899814,6
1-694923791,30
1-695030407,30
1-695241661,30
1-695258011,36
1-695309312,30
1-695316021,4
1-695425289,36
1-695486321,62
1-695616474,30
1-695748265,4
1-695801720,30
1-695946177,30
1-696057890,30
1-696097603,28
1-696205828,30
1-696616111,30
1-696680265,12
1-696695427,30
1-696714411,29
1-696835891,61
1-696839978,4
1-696881965,30
1-696990621,30
1-697041731,25
1-697249225,30
1-697260307,4
1-697366925,30
1-697379551,30
1-697458590,18
1-697459701,32
1-697486903,30
1-697578650,30
1-697811404,54
1-697987547,12
1-698044001,46
1-698057087,30
1-698077265,30
1-698103331,30
1-698216063,46
1-698267095,4
1-698293715,4
1-698346154,4
1-698481972,30
1-698524631,30
1-698751834,2
1-698754281,54
1-698842669,31
1-698998499,57
1-699010040,30
1-699103215,57
1-699140595,4
1-699140847,30
1-699345697,30
1-699370863,30
1-699397256,6
1-699661601,12
1-699690829,54
1-699737259,30
1-700362905,30
1-700498223,35
1-700566882,4
1-700746442,54
1-700842031,39
1-700896142,30
1-701042928,30
1-701429911,36
1-701525462,30
1-701555158,30
1-701702621,30
1-701990311,30
1-702103380,4
1-702103398,30
1-702304430,30
1-702304580,30
1-702378632,30
1-702482271,46
1-702501021,54
1-702501138,62
1-702501532,54
1-702514881,4
1-702656292,30
1-702673026,54
1-703016242,4
1-703190797,23
1-703242211,6
1-703383433,4
1-703399394,54
1-703445951,4
1-703540157,23
1-703856779,2
1-703964203,54
1-703964563,54
1-704226142,30
1-704229584,30
1-704229602,6
1-704650867,19
1-704661542,46
1-704703712,39
1-704725301,30
1-704973871,46
1-704977245,5
1-705821921,30
1-705847575,30
1-706083257,30
1-706226212,4
1-706866666,30
1-706915611,30
1-706949124,30
1-706959641,4
1-706963013,4
1-706982877,30
1-706988783,30
1-707025161,4
1-707053152,30
1-707293328,30
1-707300171,35
1-707623601,4
1-707660543,19
1-707693471,30
1-707704098,30
1-707708844,30
1-707778891,30
1-708121948,54
1-708131711,19
1-708581207,30
1-708582598,30
1-708613661,36
1-708716045,30
1-708833963,30
1-709437431,30
1-709461909,30
1-709479221,30
1-709552565,19
1-709663551,40
1-709802751,6
1-709802861,32
1-710065204,30
1-710109531,30
1-710114300,57
1-710269195,30
1-712814266,30
1-712856449,54
1-712972277,30
1-713106267,4
1-715479377,30
1-715638561,54
1-715660478,30
1-715674227,30
1-715703591,30
1-715860062,54
1-716154984,6
1-716571976,31
1-717122893,32
1-717222893,54
1-717275094,54
1-717713590,4
1-717801169,30
1-717838591,30
1-717852570,30
1-718031374,4
1-718056641,6
1-718132104,30
1-718958603,30
1-718960811,4
1-718973785,32
1-719199254,25
1-719210927,30
1-719517578,30
1-719999163,30
1-720000146,54
1-720041655,30
1-720069371,34
1-720110557,30
1-720457477,30
1-722041657,30
1-722098557,30
1-722201158,30
1-722334217,30
1-722334434,30
1-722674364,23
1-722688743,54
1-722742993,4
1-726517211,33
1-726760342,4
1-726808501,30
1-728461114,4
1-728470722,35
1-728630851,61
1-728641711,54
1-728649379,30
1-729423803,30
1-729440922,30
1-729635576,30
1-729711756,30
1-729826369,30
1-729966151,30
1-730084841,6
1-730084875,54
1-730644447,30
1-730923421,4
1-730961258,30
1-731792664,30
1-731908702,4
1-732289301,39
1-732357301,2
1-733169018,30
1-733336456,4
1-733451291,30
1-733562890,19
1-733649220,54
1-734831769,30
1-734921423,30
1-735185827,2
1-735265367,30
1-735265425,30
1-735881798,36
1-736351127,23
1-736351222,23
1-736392818,30
1-736474918,30
1-736492457,4
1-737341073,61
1-738626601,54
1-738820974,4
1-739307829,30
1-739606545,30
1-739695919,16
1-740409214,30
1-740676462,30
1-741495923,2
1-741753047,30
1-741758638,30
1-741807021,30
1-741987554,40
1-741995108,11
1-741995344,54
1-742216614,6
1-742296921,54
1-742383139,2
1-742397728,30
1-742833777,0
1-742929685,4
1-743659911,30
1-743923075,30
1-744020867,30
1-744096281,30
1-744436513,54
1-744436815,30
1-744436853,30
1-744771526,30
1-744812279,30
1-744867338,30
1-744961184,30
1-744961783,30
1-745176353,30
1-745323752,30
1-745528120,30
1-745590142,30
1-745630444,30
1-745791842,30
1-745941359,32
1-746011641,30
1-746123906,30
1-746191809,30
1-746205481,46
1-746374026,30
1-746662247,30
1-746662619,30
1-746969187,30
1-746969236,30
1-747147608,30
1-747373035,30
1-747680998,54
1-747810698,30
1-748204098,30
1-748384181,30
1-748438405,30
1-748680387,30
1-748850514,30
1-749012057,54
1-749747547,30
1-750161066,2
1-751002678,30
1-751006831,25
1-751378836,30
1-751622091,6
1-752067921,32
1-752134249,30
1-752600115,30
1-752835764,30
