CaseIds,Labels
1-731088011,63
1-731088401,55
1-731094128,85
1-731094429,75
1-731094556,66
1-731100012,92
1-731100744,66
1-731102081,17
1-731102310,49
1-731113654,55
1-731117221,67
1-731123267,63
1-731134946,67
1-731135262,87
1-731142213,52
1-731142897,26
1-731147913,87
1-731151185,95
1-731154311,12
1-731154499,87
1-731154856,86
1-731157379,87
1-731157904,33
1-731170911,66
1-731177370,26
1-731182383,86
1-731182527,43
1-731188940,49
1-731208499,60
1-731218589,78
1-731228360,5
1-731233155,85
1-731235386,49
1-731235536,91
1-731241891,87
1-731266446,77
1-731269853,67
1-731273458,32
1-731276604,99
1-731276779,6
1-731278533,63
1-731330695,49
1-731333657,83
1-731333810,18
1-731334678,7
1-731336210,16
1-731341641,2
1-731342385,6
1-731382356,79
1-731382414,12
1-731439432,82
1-731439441,75
1-731439460,6
1-731764032,83
1-731764304,23
1-731766006,61
1-731779343,6
1-731779791,5
1-731780971,5
1-731792134,48
1-731802464,17
1-731802560,65
1-731809381,5
1-731814081,40
1-731814945,89
1-731815411,39
1-731816225,43
1-731818398,75
1-731818521,47
1-731829901,27
1-731829921,27
1-731829961,42
1-731830011,42
1-731830081,73
1-731830101,60
1-731830131,58
1-731830141,60
1-731830151,41
1-731830191,58
1-731830321,70
1-731830361,85
1-731830451,53
1-731830821,58
1-731830871,45
1-731831585,33
1-731840332,5
1-731840730,90
1-731849320,82
1-731853306,62
1-731853501,39
1-731861414,49
1-731868901,51
1-731868931,42
1-731868981,42
1-731869101,5
1-731869211,67
1-731869271,48
1-731869361,76
1-731869391,80
1-731869451,86
1-731869491,0
1-731869581,89
1-731869591,27
1-731869641,101
1-731869661,26
1-731869721,42
1-731869752,90
1-731871593,75
1-731879687,95
1-731886981,20
1-731887861,100
1-731888911,12
1-731890914,51
1-731896377,61
1-731896824,100
1-731897193,99
1-731913720,66
1-731923244,93
1-731925995,73
1-731926201,90
1-731937914,33
1-731945940,6
1-731950209,67
1-731965990,34
1-731966140,56
1-731966686,5
1-731967683,53
1-731970581,74
1-731970710,12
1-731984877,48
1-731991552,84
1-731996648,53
1-732011816,67
1-732011856,95
1-732013295,84
1-732017153,95
1-732018081,30
1-732018131,5
1-732022076,89
1-732024480,33
1-732024939,49
1-732025104,88
1-732025285,92
1-732026980,62
1-732027653,36
1-732030161,83
1-732030201,16
1-732030211,85
1-732030331,8
1-732030831,27
1-732061548,33
1-732061858,49
1-732062676,92
1-732067929,80
1-732068791,82
1-732073496,83
1-732081952,82
1-732088178,75
1-732095030,101
1-732095248,33
1-732098363,86
1-732099191,65
1-732110977,83
1-732111330,6
1-732115634,17
1-732121564,7
1-732124409,41
1-732137688,33
1-732139419,76
1-732143130,56
1-732145234,93
1-732157096,32
1-732161757,101
1-732163361,2
1-732171009,32
1-732173481,62
1-732173541,49
1-732174599,10
1-732177911,10
1-732179211,9
1-732179268,33
1-732179287,2
1-732185768,66
1-732193663,87
1-732196939,75
1-732199958,95
1-732201078,2
1-732202373,33
1-732202511,58
1-732203933,87
1-732205269,10
1-732211941,65
1-732211961,8
1-732212091,78
1-732212111,95
1-732212211,47
1-732212231,78
1-732212241,16
1-732212251,73
1-732212261,65
1-732212661,21
1-732212691,88
1-732212731,80
1-732212791,61
1-732212891,79
1-732218598,23
1-732218663,49
1-732219471,12
1-732223113,51
1-732224539,16
1-732226133,87
1-732228413,75
1-732229387,8
1-732229669,90
1-732229853,48
1-732240803,53
1-732247638,76
1-732251191,80
1-732251858,78
1-732254715,39
1-732259171,83
1-732259271,60
1-732259291,83
1-732259341,27
1-732259491,27
1-732259521,27
1-732261051,45
1-732261291,49
1-732261411,100
1-732261521,8
1-732261561,91
1-732261891,39
1-732279953,6
1-732282433,41
1-732289131,75
1-732289335,101
1-732289939,36
1-732296918,61
1-732297422,73
1-732297766,98
1-732297859,66
1-732297896,43
1-732309611,80
1-732316871,26
1-732325815,49
1-732332311,95
1-732335159,66
1-732335513,13
1-732348420,65
1-732357562,66
1-732359781,55
1-732361418,98
1-732361737,47
1-732378982,33
1-732385994,78
1-732391464,66
1-732394151,16
1-732419012,33
1-732424301,78
1-732425275,49
1-732439433,19
1-732439530,78
1-732447930,16
1-732451728,95
1-732451794,6
1-732455631,85
1-732463205,33
1-732469360,67
1-732469478,22
1-732473167,73
1-732525291,86
1-732526526,49
1-732851321,55
1-732852191,18
1-732855871,78
1-732862874,83
1-732863332,16
1-732867372,80
1-732869294,78
1-732869889,49
1-732875748,78
1-732877003,49
1-732883071,91
1-732884421,34
1-732885906,66
1-732886198,73
1-732886222,79
1-732886890,36
1-732892174,33
1-732892273,86
1-732892779,79
1-732893406,95
1-732895470,41
1-732895541,87
1-732899659,82
1-732899879,17
1-732904675,68
1-732909375,5
1-732909606,2
1-732923380,34
1-732933421,40
1-732936005,49
1-732942420,49
1-732942791,74
1-732943705,65
1-732949234,12
1-732949351,63
1-732958303,49
1-732960195,17
1-732967688,87
1-732970482,63
1-732970505,86
1-732970553,86
1-732972251,67
1-732984553,49
1-732987137,75
1-733001687,5
1-733009526,67
1-733022791,67
1-733033210,83
1-733037955,49
1-733055291,32
1-733062601,66
1-733072511,49
1-733073241,21
1-733073251,8
1-733073371,16
1-733073481,90
1-733073501,89
1-733073541,87
1-733073641,54
1-733073791,95
1-733075475,66
1-733075652,101
1-733075863,78
1-733076472,51
1-733076551,20
1-733076651,8
1-733076791,8
1-733076851,16
1-733076861,27
1-733076871,8
1-733078021,91
1-733078101,49
1-733081574,58
1-733082240,89
1-733083240,98
1-733083929,49
1-733084555,91
1-733084819,66
1-733096851,95
1-733111867,34
1-733115300,56
1-733115976,47
1-733120018,58
1-733120074,6
1-733123088,87
1-733131099,85
1-733135051,41
1-733135172,43
1-733141096,30
1-733158183,19
1-733158397,67
1-733161095,49
1-733161610,42
1-733164001,51
1-733174377,85
1-733177423,7
1-733178699,2
1-733196361,78
1-733198236,53
1-733199874,61
1-733199887,83
1-733202134,88
1-733207651,51
1-733208951,82
1-733209061,87
1-733209121,78
1-733209141,73
1-733209231,87
1-733209291,8
1-733209301,2
1-733209371,83
1-733209431,58
1-733209481,78
1-733209501,8
1-733209551,21
1-733209761,62
1-733209881,42
1-733211401,49
1-733240253,5
1-733240337,52
1-733240459,88
1-733240668,62
1-733242265,19
1-733242301,17
1-733242367,79
1-733244079,34
1-733244535,53
1-733249884,2
1-733250511,32
1-733251971,66
1-733252138,65
1-733252212,66
1-733252314,49
1-733252403,5
1-733254575,42
1-733265984,83
1-733266204,49
1-733266236,12
1-733271357,45
1-733272407,86
1-733272495,66
1-733279756,32
1-733286591,75
1-733290992,5
1-733293251,87
1-733301711,95
1-733302363,2
1-733302878,89
1-733302992,75
1-733318093,41
1-733319481,87
1-733325188,90
1-733336652,92
1-733337683,26
1-733338481,12
1-733338744,43
1-733341857,66
1-733345605,34
1-733348356,66
1-733348462,87
1-733348917,101
1-733348922,55
1-733350311,17
1-733350721,49
1-733357099,40
1-733360125,87
1-733360682,63
1-733362771,78
1-733364740,75
1-733368557,66
1-733368900,2
1-733372160,67
1-733372382,66
1-733381485,34
1-733389423,49
1-733393162,83
1-733405424,33
1-733408351,40
1-733413965,65
1-733414248,54
1-733418076,32
1-733420258,41
1-733424129,82
1-733442303,58
1-733443560,55
1-733449199,75
1-733449471,2
1-733456610,66
1-733469984,49
1-733471771,5
1-733471834,66
1-733474451,66
1-733478032,49
1-733478789,5
1-733482215,100
1-733482558,25
1-733485051,87
1-733485346,86
1-733498926,62
1-733511386,83
1-733527715,17
1-733527806,49
1-733536755,66
1-733539596,39
1-733547550,65
1-733549283,24
1-733552642,21
1-733556566,5
1-733556791,90
1-733561308,63
1-733561499,91
1-733561635,45
1-733561927,55
1-733561941,78
1-733563537,32
1-733565953,95
1-733566832,6
1-733613370,49
1-733614122,86
1-733648964,91
1-733649307,6
1-734030508,5
1-734658425,49
1-734659103,12
1-734659114,12
1-734659175,12
1-734664925,49
1-734665561,45
1-734666685,82
1-734666802,33
1-734668082,49
1-734668261,76
1-734671867,39
1-734672911,41
1-734672931,53
1-734673191,100
1-734673221,76
1-734673251,83
1-734673331,91
1-734673351,65
1-734673391,32
1-734673421,17
1-734673431,7
1-734673451,34
1-734673481,73
1-734673532,77
1-734673561,21
