CaseIds,Labels
1-393413330,15
1-396569277,15
1-397446945,15
1-397806545,31
1-399013423,24
1-399628501,40
1-400351079,27
1-400528782,29
1-402212071,27
1-402328919,10
1-402612770,26
1-403006315,12
1-404005175,27
1-404084309,7
1-404736991,17
1-405112616,11
1-405248961,26
1-406010922,36
1-406066421,26
1-406852699,27
1-406875315,15
1-407517548,27
1-407737529,19
1-407876996,8
1-408853759,15
1-409247778,15
1-409309026,27
1-410929705,15
1-411078092,15
1-413205820,15
1-413276708,27
1-413665008,10
1-415000020,38
1-415822336,42
1-415946366,7
1-416247009,7
1-417868043,42
1-418122119,15
1-418890453,29
1-419236954,26
1-419614582,27
1-419783741,27
1-419783822,27
1-422390390,27
1-422418092,36
1-422877530,15
1-423484126,10
1-423648343,15
1-423724447,10
1-423751353,42
1-424022692,15
1-424065923,15
1-424243405,27
1-424668301,15
1-426876102,15
1-426969419,15
1-427498853,19
1-427614010,10
1-427955007,21
1-428252132,14
1-428421057,15
1-429498598,21
1-429979181,43
1-430150814,40
1-430793848,10
1-430836105,27
1-430880486,27
1-431797119,15
1-432419251,19
1-432687815,7
1-433161361,15
1-433309965,17
1-433710534,16
1-433910332,40
1-434419581,15
1-434892089,11
1-435824991,15
1-435825107,15
1-437141508,10
1-438526021,27
1-438897551,10
1-439833168,27
1-439863114,27
1-440576028,10
1-441507371,8
1-442885842,9
1-443175071,27
1-443637654,15
1-448698916,27
1-454389870,6
1-457173714,27
1-467257506,19
1-470328307,15
1-470714850,15
1-473084325,3
1-475885658,33
1-479002951,27
1-489198755,27
1-494629702,27
1-494871141,14
1-495101458,27
1-497807633,15
1-498002861,27
1-498324124,40
1-499289128,15
1-499289256,15
1-499540955,17
1-500208339,15
1-500427383,27
1-501925116,42
1-501969547,10
1-502353485,27
1-502697671,7
1-502769178,19
1-504048859,7
1-504498907,10
1-505194002,10
1-505194015,10
1-505416663,15
1-505443989,15
1-506092586,10
1-506108491,7
1-506236591,15
1-506866218,27
1-507679771,10
1-507774379,15
1-508044897,3
1-508462323,10
1-508825032,10
1-509892697,27
1-509912273,15
1-509915742,10
1-510142147,11
1-510399424,10
1-510423612,27
1-511755003,7
1-511787661,15
1-512617571,11
1-512654811,8
1-513031774,10
1-513032417,15
1-513135755,15
1-513180623,15
1-513395204,27
1-513767190,27
1-513864515,7
1-513910403,27
1-514223574,27
1-514311011,27
1-514618724,7
1-514712116,27
1-514832700,7
1-515461174,7
1-515617964,8
1-515834995,40
1-515873671,18
1-516141293,17
1-516860557,27
1-517002080,15
1-517045062,15
1-517399487,42
1-517490964,15
1-517828743,15
1-518362551,15
1-519020627,10
1-519054737,21
1-519065883,20
1-519085985,42
1-519147007,8
1-519167681,4
1-519386144,10
1-520127960,27
1-520234084,15
1-520705880,27
1-521122392,15
1-521431857,15
1-521555370,10
1-521628291,10
1-522222222,10
1-522460624,15
1-522734472,15
1-522949376,19
1-523027945,27
1-523069229,7
1-523311541,15
1-523361887,15
1-523392191,15
1-523637826,10
1-524169663,43
1-524328647,10
1-524356958,7
1-524375607,21
1-525132931,21
1-525447561,21
1-525477138,27
1-525489753,15
1-525589021,10
1-526037041,10
1-526344555,15
1-526369142,27
1-526414477,15
1-526414833,15
1-526647987,27
1-527208576,27
1-527928641,27
1-528251011,14
1-528332261,21
1-528716762,7
1-528755863,27
1-529091253,27
1-529091311,27
1-529471141,14
1-530147896,17
1-530539767,15
1-530568802,42
1-531435394,27
1-531872604,26
1-532038065,7
1-532084405,15
1-532544114,27
1-532816930,27
1-533449912,15
1-533851634,15
1-534020390,21
1-534493180,21
1-534702904,27
1-535052125,17
1-535233659,15
1-535393553,10
1-535418135,21
1-535439201,27
1-535813109,10
1-535813203,10
1-535813236,10
1-535813278,10
1-535813300,10
1-535813432,10
1-535813517,10
1-535813813,10
1-536299706,33
1-536904633,10
1-537169872,9
1-537311033,24
1-537601770,14
1-537902763,10
1-537984625,8
1-538109148,31
1-538226806,10
1-538297321,15
1-538411483,7
1-538467021,14
1-539000895,10
1-539083171,27
1-539633138,15
1-539752329,7
1-539805130,27
1-540408651,15
1-540500545,27
1-540531611,7
1-540549141,11
1-540549178,21
1-540549229,21
1-540631861,43
1-540723633,15
1-540904745,15
1-540947390,14
1-541028557,15
1-541088014,7
1-541565290,15
1-541566505,15
1-541655216,15
1-541686305,15
1-542027112,31
1-542568265,26
1-542919207,16
1-542940765,43
1-543227320,36
1-543300099,21
1-543653631,31
1-544020953,40
1-544200884,27
1-544527205,27
1-544595401,14
1-544876956,27
1-545370610,17
1-545738536,21
1-545911672,9
1-546272906,21
1-546692981,10
1-546693092,10
1-546838031,38
1-547539001,10
1-547617088,21
1-547802271,10
1-548188531,10
1-548188557,10
1-548188833,10
1-549431982,14
1-550036329,38
1-550159631,21
1-550577363,21
1-550611848,10
1-553276916,29
1-555105571,15
1-557618809,10
1-557739965,27
1-560246371,15
1-560404489,43
1-560418897,15
1-560419045,15
1-560504546,36
1-560703011,27
1-561068081,10
1-561190012,15
1-562022682,15
1-562778111,16
1-562807927,7
1-563156866,27
1-563156881,27
1-563477371,33
1-563779807,11
1-564311006,15
1-564433915,14
1-564528496,15
1-564738994,7
1-564903210,15
1-565030154,10
1-565319816,10
1-565807612,31
1-565905115,27
1-566003511,8
1-566096602,8
1-566101203,10
1-566332021,15
1-566642468,15
1-566661201,27
1-567100387,10
1-567362335,27
1-567440922,15
1-567718361,10
1-567958551,27
1-567981735,15
1-572078531,38
1-572330175,16
1-572625937,15
1-572730349,21
1-572802327,8
1-573215995,21
1-573278049,27
1-573280988,10
1-573316263,14
1-573501251,19
1-573639367,15
1-573655864,15
1-573830584,40
1-573904126,8
1-574045461,10
1-574052419,8
1-574132549,15
1-574162627,15
1-574222268,40
1-574271413,15
1-574466092,33
1-574623837,7
1-574663931,29
1-575690736,7
1-576186189,7
1-576423636,27
1-576667260,9
1-576807766,27
1-576881364,10
1-576934735,10
1-576984464,34
1-577196856,15
1-577236636,8
1-577288653,15
1-577396354,15
1-577685618,27
1-577737791,20
1-577834779,27
1-577996886,34
1-578105842,34
1-578252937,10
1-578579972,10
1-578598959,14
1-578612825,8
1-578612990,19
1-578686199,10
1-578831063,15
1-579078207,27
1-579211624,15
1-579250167,27
1-579369463,15
1-579425746,17
1-579425846,18
1-579517011,27
1-579636429,10
1-580296643,7
1-580325905,10
1-580358285,15
1-580385263,15
1-580464971,38
1-580981634,10
1-581652169,10
1-581740771,10
1-581815727,14
1-581898739,41
1-582296121,10
1-582401721,27
1-583171096,15
1-583931536,10
1-583944596,27
1-584047671,27
1-584612205,21
1-584754762,10
1-584776062,27
1-584812041,21
1-584828902,10
1-584861543,14
1-584938329,21
1-585459725,11
1-585467875,27
1-585469859,9
1-585714932,19
1-586382001,10
1-586382068,10
1-586562664,36
1-587038802,15
1-587058585,10
1-587337285,10
1-587337305,10
1-587383007,10
1-588543315,10
1-588566574,27
1-588712865,18
1-589099869,10
1-589370341,19
1-589421537,10
1-589962550,10
1-589999547,0
1-590262446,18
1-590574771,8
1-590579544,10
1-591301260,10
1-591508928,15
1-591627183,8
1-591627239,8
1-592064699,10
1-592390567,11
1-593022132,10
1-593022224,10
1-593032661,8
1-593312167,7
1-593431551,7
1-593751721,10
1-593933571,10
1-594093101,9
1-594472343,7
1-594666837,10
1-594673056,10
1-594693527,10
1-595293983,8
1-595361681,10
1-595687232,21
1-596251950,7
1-596286562,10
1-596290771,21
1-596331167,14
1-596580941,15
1-596608752,27
1-596676011,24
1-596815491,10
1-597231167,19
1-597285812,7
1-597580752,21
1-597616526,10
1-598583993,8
1-599074651,27
1-599157751,18
1-599157997,15
1-599158067,14
1-599352141,10
1-599517681,7
1-599586617,8
1-599626401,8
1-600432558,7
1-600506847,3
1-600663061,8
1-600873076,10
1-601289432,7
1-601400851,18
1-601433623,10
1-601636752,10
1-601819090,21
1-602316021,7
1-602316067,7
1-602316153,14
1-602316201,10
1-602316215,27
1-602316249,10
1-602396115,27
1-602464818,10
1-602870173,41
1-603537274,11
1-603563148,10
1-603708003,10
1-603798757,10
1-604432843,10
1-604432860,10
1-604432887,10
1-604604928,27
1-604645912,9
1-604646378,10
1-604882241,3
1-605029866,27
1-605034229,27
1-605184371,31
1-605279637,10
1-605728578,27
1-606068287,34
1-606441115,27
1-606724483,14
1-606829317,8
1-606971198,11
1-607158761,14
1-607520800,27
1-607840637,10
1-607934151,10
1-608010054,8
1-608036754,18
1-608735919,7
1-609011164,8
1-609700424,7
1-611506787,27
1-611582327,10
1-611582394,10
1-611605221,27
1-611632212,7
1-611637278,10
1-611651603,7
1-612515539,9
1-613033122,7
1-613364032,38
1-613412559,10
1-613496066,14
1-613740745,10
1-614378697,8
1-614378787,8
1-614451236,10
1-615224713,10
1-615905511,27
1-616014042,10
1-616211466,38
1-616288482,31
1-616409083,10
1-616977258,7
1-616993936,18
1-617042441,38
1-617049384,10
1-617084616,27
1-617356985,0
1-617389027,27
1-617470131,19
1-617696569,10
1-618041243,14
1-618041343,18
1-618116069,14
1-618143224,14
1-618170625,7
1-618171180,27
1-618283927,27
1-618350811,12
1-618589528,21
1-618620384,10
1-618764275,40
1-618859631,14
1-618883006,18
1-619053302,26
1-619067777,15
1-619087129,10
1-619109941,33
1-619146141,9
1-619175501,27
1-619201265,7
1-619232031,27
1-619254483,10
1-619550849,33
1-619575181,10
1-619589599,3
1-619684455,10
1-619699161,37
1-619719949,34
1-619767065,27
1-619857642,27
1-620015297,10
1-620074564,10
1-620430705,10
1-620432583,15
1-620483711,9
1-620572095,10
1-620584677,7
1-620656965,10
1-620705595,10
1-620857518,10
1-620925267,21
1-621023087,10
1-621039603,10
1-621061021,15
1-621311061,29
1-621322866,10
1-621369891,10
1-621393223,3
1-621571462,10
1-622154016,42
1-622156083,14
1-622295317,27
1-622618613,14
1-622630582,27
1-622652886,10
1-622783644,7
1-622806196,7
1-622847448,7
1-622856843,10
1-622874191,27
1-622884303,27
1-622940906,27
1-623152702,10
1-623336818,10
1-623354971,7
1-623520821,31
1-623521280,7
1-623626713,21
1-623792185,38
1-623859845,10
1-623873811,14
1-624009613,10
1-624219528,10
1-624305845,24
1-624403918,23
1-624450715,27
1-624711258,8
1-624745314,10
1-624845426,8
1-625322174,14
1-625459293,14
1-625628532,10
1-625634702,27
1-625634824,27
1-625634936,27
1-625646775,10
1-626102521,10
1-626212681,7
1-626292231,27
1-626462354,27
1-626510640,40
1-626515794,21
1-626760391,27
1-626834451,27
1-627163101,11
1-627190551,2
1-627336700,7
1-627337013,27
1-627532005,7
1-627557462,27
1-627630611,8
1-627878397,27
1-627936524,10
1-627980711,10
1-628078553,10
1-628105478,7
1-628203323,31
1-628222366,10
1-628255780,10
1-628669941,10
1-628704675,18
1-629618537,7
1-629629428,7
1-629642635,21
1-629991273,27
1-630156753,8
1-630493188,10
1-631001113,10
1-631117870,20
1-631509503,10
1-632486751,7
1-633036453,8
1-633092732,27
1-633184307,10
1-634447637,7
1-634479154,10
1-634487640,10
1-634506651,10
1-634533656,10
1-635351501,10
1-635382525,10
1-635404161,27
1-636080278,34
1-636102195,15
1-636501102,10
1-636789520,10
1-636849620,21
1-636852199,7
1-636867758,10
1-636931254,23
1-637035141,10
1-637059802,10
1-637089310,2
1-637142120,10
1-637222863,14
1-637283508,8
1-637307494,24
1-637327254,10
1-637516103,8
1-637580967,27
1-637591141,10
1-637685994,10
1-637713545,14
1-637713651,10
1-637716645,10
1-637893062,7
1-637954950,10
1-638034021,10
1-638041299,10
1-638091067,37
1-638112911,10
1-638653931,10
1-638961317,10
1-638962731,7
1-639009338,27
1-639028876,10
1-639870000,10
1-639881579,10
1-639930880,9
1-639942581,7
1-640059801,10
1-640093069,8
1-640254885,0
1-640263496,10
1-640387614,14
1-641023492,10
1-641044311,27
1-641083751,7
1-641083987,7
1-641100891,10
1-641104060,8
1-641157962,10
1-641232069,9
1-641243011,11
1-641306231,10
1-641323677,7
1-641491883,10
1-641530471,16
1-642418588,10
1-642478708,10
1-642579219,15
1-642761240,10
1-642766943,7
1-642802641,21
1-642846054,27
1-643444986,8
1-643445547,10
1-643468705,10
1-643532122,10
1-643556695,10
1-643685369,7
1-643685396,10
1-643706642,27
1-643747498,10
1-643809664,20
1-644748889,10
1-644827840,10
1-644992956,7
1-647796802,21
1-647802297,10
1-647841758,0
1-647929267,10
1-648105181,27
1-648231508,10
1-648497601,8
1-648807492,10
1-648839266,10
1-648861744,10
1-649302225,10
1-649302263,10
1-649887393,10
1-649984202,10
1-650008427,10
1-650011031,10
1-650025535,10
1-650081295,21
1-650123293,7
1-650135511,10
1-650241321,10
1-650243662,7
1-650892393,10
1-651084211,10
1-651096273,10
1-651206715,10
1-651398271,8
1-651922251,10
1-651922470,10
1-651922594,10
1-651951532,10
1-652112015,34
1-652195634,34
1-652259831,10
1-652270498,10
1-652874271,10
1-652925445,10
1-652935537,10
1-653135006,27
1-653254236,27
1-653314473,24
1-653878594,10
1-653988751,27
1-653989471,3
1-654056225,10
1-654146231,24
1-654348241,27
1-654369162,10
1-654403938,16
1-655213351,27
1-655235043,2
1-655379467,10
1-655429981,10
1-655536176,10
1-655607132,27
1-655719611,10
1-655739451,10
1-656151409,7
1-656224707,10
1-656225465,8
1-656510751,10
1-656868426,7
1-657063150,20
1-657163590,27
1-657368644,10
1-657412381,8
1-657534681,10
1-657768145,27
1-657874936,27
1-657934265,10
1-658022616,10
1-658063672,27
1-658092528,10
1-658125909,10
1-658259614,10
1-658537939,27
1-658594692,27
1-658627294,27
1-658627419,27
1-658792860,27
1-659137375,27
1-659170761,10
1-659231191,10
1-659239126,27
1-659284621,10
1-659284863,10
1-659376592,10
1-659539868,10
1-659618631,10
1-659716213,24
1-659718901,21
1-659782951,10
1-659922661,15
1-659934601,7
1-660054568,10
1-660268091,14
1-660374694,7
1-660393401,27
1-660483225,10
1-660509893,8
1-660592931,10
1-660602952,10
1-660636558,14
1-660648920,20
1-660785867,10
1-660786538,27
1-660808741,10
1-660873096,10
1-660903884,24
1-660908181,10
1-660948681,10
1-660949435,10
1-660956878,10
1-661132868,10
1-661134924,14
1-661184751,19
1-661231558,10
1-661706786,27
1-662272981,27
1-662956121,10
1-663582660,18
1-663749238,27
1-663851111,10
1-663891165,21
1-664001411,10
1-664579051,10
1-664730121,27
1-664912261,10
1-669119156,26
1-669144071,10
1-669202942,10
1-669804759,10
1-670052598,10
1-670754761,37
1-671350354,10
1-671512033,10
1-671933304,27
1-672299434,27
1-672506739,9
1-672647650,10
1-672740630,27
1-672743704,10
1-672807011,27
1-672860819,27
1-672862385,18
1-672975080,24
1-673056371,10
1-673143636,10
1-673151866,10
1-673197539,27
1-673224718,14
1-673359575,21
1-673405851,10
1-673429845,16
1-673434441,10
1-673487817,27
1-675046360,27
1-675115616,10
1-675150191,31
1-675150672,15
1-675664904,10
1-675685459,0
1-675739721,10
1-675758382,27
1-675758444,10
1-675797761,0
1-675826063,42
1-675828021,24
1-677811170,43
1-678370811,27
1-678626550,27
1-678755621,20
1-679235759,10
1-681706381,10
1-681864502,7
1-681929091,15
1-682059903,8
1-682262974,3
1-682277823,10
1-682342767,8
1-682357851,24
1-682409211,27
1-682409241,27
1-683064635,10
1-683298971,7
1-683752875,14
1-684108661,10
1-684991415,10
1-685018675,10
1-685134878,34
1-685300128,27
1-686405886,27
1-686475951,10
1-686477306,27
1-686531969,0
1-686535660,10
1-686557724,7
1-686581779,10
1-686642441,19
1-686642543,25
1-686854421,10
1-686856862,10
1-686945977,7
1-686966285,27
1-687129760,27
1-687133944,10
1-687309895,10
1-687587336,10
1-687589251,34
1-687649700,27
1-687668119,15
1-687830906,10
1-688280019,19
1-688342754,7
1-688380091,26
1-688491391,10
1-688509388,27
1-688515611,21
1-688564654,10
1-688564824,19
1-688725917,9
1-689160381,27
1-689176751,10
1-689252781,27
1-689341321,10
1-689469104,3
1-689525975,27
1-690184941,27
1-690190570,27
1-690249637,10
1-690327801,10
1-690327837,10
1-690352118,10
1-690419865,27
1-690447511,8
1-690458151,10
1-690762471,16
1-690896014,10
1-690926911,10
1-690931471,8
1-691031201,10
1-691093464,8
1-691146566,10
1-691176158,10
1-691221687,33
1-691767241,27
1-691786096,15
1-691786330,14
1-691832225,10
1-692042197,27
1-692055495,8
1-692193396,15
1-692715494,10
1-692813576,27
1-692959195,27
1-693343054,10
1-693357728,10
1-693456968,16
1-693469757,10
1-693469771,10
1-693592211,10
1-693595112,10
1-693595201,18
1-693732401,19
1-693741781,27
1-693748777,10
1-693789171,29
1-693812929,27
1-693895885,7
1-693937519,10
1-694212171,10
1-694222066,38
1-694338411,24
1-694346343,27
1-694354058,16
1-694385837,29
1-694420679,10
1-694464235,10
1-694509209,10
1-694597155,21
1-694794065,7
1-694808152,10
1-694828073,12
1-694899814,24
1-694923791,10
1-695030407,10
1-695241661,10
1-695258011,21
1-695309312,10
1-695316021,27
1-695425289,21
1-695486321,18
1-695616474,10
1-695748265,27
1-695801720,10
1-695946177,10
1-696057890,10
1-696097603,20
1-696205828,10
1-696616111,10
1-696680265,38
1-696695427,10
1-696714411,16
1-696835891,16
1-696839978,27
1-696881965,10
1-696990621,10
1-697041731,29
1-697249225,10
1-697260307,27
1-697366925,10
1-697379551,10
1-697458590,43
1-697459701,14
1-697486903,10
1-697578650,10
1-697811404,8
1-697987547,38
1-698044001,15
1-698057087,10
1-698077265,10
1-698103331,10
1-698216063,15
1-698267095,27
1-698293715,27
1-698346154,27
1-698481972,10
1-698524631,10
1-698751834,7
1-698754281,8
1-698842669,0
1-698998499,9
1-699010040,10
1-699103215,33
1-699140595,27
1-699140847,10
1-699345697,10
1-699370863,10
1-699397256,24
1-699661601,38
1-699690829,8
1-699737259,10
1-700362905,10
1-700498223,33
1-700566882,27
1-700746442,8
1-700842031,19
1-700896142,10
1-701042928,10
1-701429911,21
1-701525462,10
1-701555158,10
1-701702621,10
1-701990311,10
1-702103380,27
1-702103398,10
1-702304430,10
1-702304580,10
1-702378632,10
1-702482271,15
1-702501021,8
1-702501138,18
1-702501532,8
1-702514881,27
1-702656292,10
1-702673026,8
1-703016242,27
1-703190797,3
1-703242211,24
1-703383433,27
1-703399394,8
1-703445951,27
1-703540157,3
1-703856779,7
1-703964203,8
1-703964563,8
1-704226142,10
1-704229584,10
1-704229602,24
1-704650867,9
1-704661542,15
1-704703712,19
1-704725301,10
1-704973871,15
1-704977245,34
1-705821921,10
1-705847575,10
1-706083257,10
1-706226212,27
1-706866666,10
1-706915611,10
1-706949124,10
1-706959641,27
1-706963013,27
1-706982877,10
1-706988783,10
1-707025161,27
1-707053152,10
1-707293328,10
1-707300171,33
1-707623601,27
1-707660543,9
1-707693471,10
1-707704098,10
1-707708844,10
1-707778891,10
1-708121948,8
1-708131711,9
1-708581207,10
1-708582598,10
1-708613661,21
1-708716045,10
1-708833963,10
1-709437431,10
1-709461909,10
1-709479221,10
1-709552565,9
1-709663551,36
1-709802751,24
1-709802861,14
1-710065204,10
1-710109531,10
1-710114300,3
1-710269195,10
1-712814266,10
1-712856449,8
1-712972277,10
1-713106267,27
1-715479377,10
1-715638561,8
1-715660478,10
1-715674227,10
1-715703591,10
1-715860062,8
1-716154984,24
1-716571976,0
1-717122893,14
1-717222893,8
1-717275094,8
1-717713590,27
1-717801169,10
1-717838591,10
1-717852570,10
1-718031374,27
1-718056641,24
1-718132104,10
1-718958603,10
1-718960811,27
1-718973785,14
1-719199254,29
1-719210927,10
1-719517578,10
1-719999163,10
1-720000146,8
1-720041655,10
1-720069371,31
1-720110557,10
1-720457477,10
1-722041657,10
1-722098557,10
1-722201158,10
1-722334217,10
1-722334434,10
1-722674364,3
1-722688743,8
1-722742993,27
1-726517211,20
1-726760342,27
1-726808501,10
1-728461114,27
1-728470722,33
1-728630851,16
1-728641711,8
1-728649379,10
1-729423803,10
1-729440922,10
1-729635576,10
1-729711756,10
1-729826369,10
1-729966151,10
1-730084841,24
1-730084875,8
1-730644447,10
1-730923421,27
1-730961258,10
1-731792664,10
1-731908702,27
1-732289301,19
1-732357301,7
1-733169018,10
1-733336456,27
1-733451291,10
1-733562890,9
1-733649220,8
1-734831769,10
1-734921423,10
1-735185827,7
1-735265367,10
1-735265425,10
1-735881798,21
1-736351127,3
1-736351222,3
1-736392818,10
1-736474918,10
1-736492457,27
1-737341073,16
1-738626601,8
1-738820974,27
1-739307829,10
1-739606545,10
1-739695919,25
1-740409214,10
1-740676462,10
1-741495923,7
1-741753047,10
1-741758638,10
1-741807021,10
1-741987554,36
1-741995108,11
1-741995344,8
1-742216614,24
1-742296921,8
1-742383139,7
1-742397728,10
1-742833777,1
1-742929685,27
1-743659911,10
1-743923075,10
1-744020867,10
1-744096281,10
1-744436513,8
1-744436815,10
1-744436853,10
1-744771526,10
1-744812279,10
1-744867338,10
1-744961184,10
1-744961783,10
1-745176353,10
1-745323752,10
1-745528120,10
1-745590142,10
1-745630444,10
1-745791842,10
1-745941359,14
1-746011641,10
1-746123906,10
1-746191809,10
1-746205481,15
1-746374026,10
1-746662247,10
1-746662619,10
1-746969187,10
1-746969236,10
1-747147608,10
1-747373035,10
1-747680998,8
1-747810698,10
1-748204098,10
1-748384181,10
1-748438405,10
1-748680387,10
1-748850514,10
1-749012057,8
1-749747547,10
1-750161066,7
1-751002678,10
1-751006831,5
1-751378836,10
1-751622091,24
1-752067921,14
1-752134249,10
1-752600115,10
1-752835764,10
