CaseIds,Labels
1-695946177,0
1-696057890,0
1-696097603,78
1-696205828,0
1-696616111,0
1-696680265,102
1-696695427,0
1-696714411,26
1-696835891,83
1-696839978,39
1-696881965,0
1-696990621,0
1-697041731,72
1-697249225,0
1-697260307,39
1-697366925,0
1-697379551,0
1-697458590,63
1-697459701,101
1-697486903,0
1-697578650,0
1-697811404,74
1-697987547,102
1-698044001,69
1-698057087,0
1-698077265,0
1-698103331,0
1-698216063,69
1-698267095,39
1-698293715,39
1-698346154,39
1-698481972,0
1-698524631,0
1-698751834,23
1-698754281,74
1-698842669,27
1-698998499,22
1-699010040,0
1-699103215,22
1-699140595,39
1-699140847,0
1-699345697,0
1-699370863,0
1-699397256,45
1-699661601,102
1-699690829,74
1-699737259,0
1-700362905,0
1-700498223,75
1-700566882,39
1-700746442,74
1-700842031,1
1-700896142,0
1-701042928,0
1-701429911,32
1-701525462,0
1-701555158,0
1-701702621,0
1-701990311,0
1-702103380,39
1-702103398,0
1-702304430,0
1-702304580,0
1-702378632,0
1-702482271,30
1-702501021,74
1-702501138,61
1-702501532,74
1-702514881,39
1-702656292,0
1-702673026,74
1-703016242,39
1-703190797,10
1-703242211,45
1-703383433,39
1-703399394,74
1-703445951,39
1-703540157,22
1-703856779,23
1-703964203,74
1-703964563,74
1-704226142,0
1-704229584,0
1-704229602,45
1-704650867,35
1-704661542,30
1-704703712,1
1-704725301,0
1-704973871,69
1-704977245,13
1-705821921,0
1-705847575,0
1-706083257,0
1-706226212,39
1-706866666,0
1-706915611,0
1-706949124,0
1-706959641,39
1-706963013,39
1-706982877,0
1-706988783,0
1-707025161,39
1-707053152,0
1-707293328,0
1-707300171,53
1-707623601,39
1-707660543,35
1-707693471,0
1-707704098,0
1-707708844,0
1-707778891,0
1-708121948,74
1-708131711,35
1-708581207,0
1-708582598,0
1-708613661,32
1-708716045,0
1-708833963,0
1-709437431,0
1-709461909,0
1-709479221,0
1-709552565,35
1-709663551,41
1-709802751,45
1-709802861,25
1-710065204,0
1-710109531,0
1-710114300,22
1-710269195,0
1-712814266,0
1-712856449,74
1-712972277,0
1-713106267,39
1-715479377,0
1-715638561,74
1-715660478,0
1-715674227,0
1-715703591,0
1-715860062,74
1-716154984,45
1-716571976,92
1-717122893,25
1-717222893,74
1-717275094,74
1-717713590,39
1-717801169,0
1-717838591,0
1-717852570,0
1-718031374,39
1-718056641,45
1-718132104,0
1-718958603,0
1-718960811,39
1-718973785,25
1-719199254,72
1-719210927,0
1-719517578,0
1-719999163,0
1-720000146,74
1-720041655,0
1-720069371,58
1-720110557,0
1-720457477,0
1-722041657,0
1-722098557,0
1-722201158,0
1-722334217,0
1-722334434,0
1-722674364,10
1-722688743,74
1-722742993,39
1-726517211,47
1-726760342,39
1-726808501,0
1-728461114,39
1-728470722,53
1-728630851,83
1-728641711,74
1-728649379,0
1-729423803,0
1-729440922,0
1-729635576,0
1-729711756,0
1-729826369,0
1-729966151,0
1-730084841,45
1-730084875,74
1-730644447,0
1-730923421,39
1-730961258,0
1-731792664,0
1-731908702,39
1-732289301,1
1-732357301,23
1-733169018,0
1-733336456,39
1-733451291,0
1-733562890,35
1-733649220,74
1-734831769,0
1-734921423,0
1-735185827,23
1-735265367,0
1-735265425,0
1-735881798,32
1-736351127,22
1-736351222,22
1-736392818,0
1-736474918,0
1-736492457,39
1-737341073,83
1-738626601,74
1-738820974,39
1-739307829,0
1-739606545,0
1-739695919,2
1-740409214,0
1-740676462,0
1-741495923,23
1-741753047,0
1-741758638,0
1-741807021,0
1-741987554,41
1-741995108,14
1-741995344,74
1-742216614,45
1-742296921,74
1-742383139,23
1-742397728,0
1-742833777,50
1-742929685,39
1-743659911,0
1-743923075,0
1-744020867,0
1-744096281,0
1-744436513,74
1-744436815,0
1-744436853,0
1-744771526,0
1-744812279,0
1-744867338,0
1-744961184,0
1-744961783,0
1-745176353,0
1-745323752,0
1-745528120,0
1-745590142,0
1-745630444,0
1-745791842,0
1-745941359,25
1-746011641,0
1-746123906,0
1-746191809,0
1-746205481,69
1-746374026,0
1-746662247,0
1-746662619,0
1-746969187,0
1-746969236,0
1-747147608,0
1-747373035,0
1-747680998,74
1-747810698,0
1-748204098,0
1-748384181,0
1-748438405,0
1-748680387,0
1-748850514,0
1-749012057,74
1-749747547,0
1-750161066,23
1-751002678,0
1-751006831,72
1-751378836,0
1-751622091,45
1-752067921,101
1-752134249,0
1-752600115,0
1-752835764,0
