CaseIds,Labels
1-644827840,9
1-644992956,15
1-647796802,2
1-647802297,9
1-647841758,34
1-647929267,9
1-648105181,6
1-648231508,9
1-648497601,28
1-648807492,9
1-648839266,9
1-648861744,9
1-649302225,9
1-649302263,9
1-649887393,9
1-649984202,9
1-650008427,9
1-650011031,9
1-650025535,9
1-650081295,2
1-650123293,15
1-650135511,9
1-650241321,9
1-650243662,15
1-650892393,9
1-651084211,9
1-651096273,9
1-651206715,9
1-651398271,28
1-651922251,9
1-651922470,9
1-651922594,9
1-651951532,9
1-652112015,33
1-652195634,-1
1-652259831,9
1-652270498,9
1-652874271,9
1-652925445,9
1-652935537,9
1-653135006,6
1-653254236,6
1-653314473,25
1-653878594,9
1-653988751,6
1-653989471,37
1-654056225,9
1-654146231,25
1-654348241,6
1-654369162,9
1-654403938,29
1-655213351,6
1-655235043,23
1-655379467,9
1-655429981,9
1-655536176,9
1-655607132,6
1-655719611,9
1-655739451,9
1-656151409,15
1-656224707,9
1-656225465,28
1-656510751,9
1-656868426,15
1-657063150,18
1-657163590,6
1-657368644,9
1-657412381,35
1-657534681,9
1-657768145,6
1-657874936,6
1-657934265,9
1-658022616,9
1-658063672,6
1-658092528,9
1-658125909,9
1-658259614,9
1-658537939,6
1-658594692,6
1-658627294,6
1-658627419,6
1-658792860,6
1-659137375,6
1-659170761,9
1-659231191,9
1-659239126,6
1-659284621,9
1-659284863,9
1-659376592,9
1-659539868,9
1-659618631,9
1-659716213,25
1-659718901,2
1-659782951,9
1-659922661,12
1-659934601,15
1-660054568,9
1-660268091,-1
1-660374694,15
1-660393401,6
1-660483225,9
1-660509893,28
1-660592931,9
1-660602952,9
1-660636558,0
1-660648920,32
1-660785867,9
1-660786538,6
1-660808741,9
1-660873096,9
1-660903884,25
1-660908181,9
1-660948681,9
1-660949435,9
1-660956878,9
1-661132868,9
1-661134924,0
1-661184751,3
1-661231558,9
1-661706786,6
1-662272981,6
1-662956121,9
1-663582660,31
1-663749238,6
1-663851111,9
1-663891165,2
1-664001411,9
1-664579051,9
1-664730121,6
1-664912261,9
1-669119156,11
1-669144071,9
1-669202942,9
1-669804759,9
1-670052598,9
1-670754761,-1
1-671350354,9
1-671512033,9
1-671933304,6
1-672299434,6
1-672506739,30
1-672647650,9
1-672740630,6
1-672743704,9
1-672807011,6
1-672860819,6
1-672862385,31
1-672975080,25
1-673056371,9
1-673143636,9
1-673151866,9
1-673197539,6
1-673224718,0
1-673359575,2
1-673405851,9
1-673429845,14
1-673434441,9
1-673487817,6
1-675046360,6
1-675115616,9
1-675150191,4
1-675150672,12
1-675664904,9
1-675685459,36
1-675739721,9
1-675758382,6
1-675758444,9
1-675797761,36
1-675826063,-1
1-675828021,25
1-677811170,19
1-678370811,6
1-678626550,6
1-678755621,32
1-679235759,9
1-681706381,9
1-681864502,15
1-681929091,12
1-682059903,28
1-682262974,-1
1-682277823,9
1-682342767,28
1-682357851,25
1-682409211,6
1-682409241,6
1-683064635,9
1-683298971,15
1-683752875,0
1-684108661,9
1-684991415,9
1-685018675,9
1-685134878,-1
1-685300128,6
1-686405886,6
1-686475951,9
1-686477306,6
1-686531969,-1
1-686535660,9
1-686557724,15
1-686581779,9
1-686642441,3
1-686642543,-1
1-686854421,9
1-686856862,9
1-686945977,15
1-686966285,6
1-687129760,6
1-687133944,9
1-687309895,9
1-687587336,9
1-687589251,-1
1-687649700,6
1-687668119,12
1-687830906,9
1-688280019,3
1-688342754,15
1-688380091,11
1-688491391,9
1-688509388,6
1-688515611,2
1-688564654,9
1-688564824,3
1-688725917,30
1-689160381,6
1-689176751,9
1-689252781,6
1-689341321,9
1-689469104,-1
1-689525975,6
1-690184941,6
1-690190570,6
1-690249637,9
1-690327801,9
1-690327837,9
1-690352118,9
1-690419865,6
1-690447511,28
1-690458151,9
1-690762471,14
1-690896014,9
1-690926911,9
1-690931471,28
1-691031201,9
1-691093464,28
1-691146566,9
1-691176158,9
1-691221687,8
1-691767241,6
1-691786096,12
1-691786330,0
1-691832225,9
1-692042197,6
1-692055495,28
1-692193396,12
1-692715494,9
1-692813576,6
1-692959195,6
1-693343054,9
1-693357728,9
1-693456968,14
1-693469757,9
1-693469771,9
1-693592211,9
1-693595112,9
1-693595201,31
1-693732401,3
1-693741781,6
1-693748777,9
1-693789171,26
1-693812929,6
1-693895885,15
1-693937519,9
1-694212171,9
1-694222066,5
1-694338411,25
1-694346343,6
1-694354058,14
1-694385837,38
1-694420679,9
1-694464235,9
1-694509209,9
1-694597155,2
1-694794065,15
1-694808152,9
1-694828073,-1
1-694899814,25
1-694923791,9
1-695030407,9
1-695241661,9
1-695258011,2
1-695309312,9
1-695316021,6
1-695425289,2
1-695486321,31
1-695616474,9
1-695748265,6
1-695801720,9
1-695946177,9
1-696057890,9
1-696097603,18
1-696205828,9
1-696616111,9
1-696680265,5
1-696695427,9
1-696714411,-1
1-696835891,14
1-696839978,6
1-696881965,9
1-696990621,9
1-697041731,26
1-697249225,9
1-697260307,6
1-697366925,9
1-697379551,9
1-697458590,19
1-697459701,0
1-697486903,9
1-697578650,9
1-697811404,28
1-697987547,5
1-698044001,12
1-698057087,9
1-698077265,9
1-698103331,9
1-698216063,12
1-698267095,6
1-698293715,6
1-698346154,6
1-698481972,9
1-698524631,9
1-698751834,15
1-698754281,28
1-698842669,36
1-698998499,-1
1-699010040,9
1-699103215,-1
1-699140595,6
1-699140847,9
1-699345697,9
1-699370863,9
1-699397256,25
1-699661601,5
1-699690829,28
1-699737259,9
1-700362905,9
1-700498223,-1
1-700566882,6
1-700746442,28
1-700842031,3
1-700896142,9
1-701042928,9
1-701429911,2
1-701525462,9
1-701555158,9
1-701702621,9
1-701990311,9
1-702103380,6
1-702103398,9
1-702304430,9
1-702304580,9
1-702378632,9
1-702482271,12
1-702501021,28
1-702501138,31
1-702501532,28
1-702514881,6
1-702656292,9
1-702673026,28
1-703016242,6
1-703190797,-1
1-703242211,25
1-703383433,6
1-703399394,28
1-703445951,6
1-703540157,-1
1-703856779,15
1-703964203,28
1-703964563,28
1-704226142,9
1-704229584,9
1-704229602,25
1-704650867,30
1-704661542,12
1-704703712,3
1-704725301,9
1-704973871,12
1-704977245,33
1-705821921,9
1-705847575,9
1-706083257,9
1-706226212,6
1-706866666,9
1-706915611,9
1-706949124,9
1-706959641,6
1-706963013,6
1-706982877,9
1-706988783,9
1-707025161,6
1-707053152,9
1-707293328,9
1-707300171,-1
1-707623601,6
1-707660543,30
1-707693471,9
1-707704098,9
1-707708844,9
1-707778891,9
1-708121948,28
1-708131711,30
1-708581207,9
1-708582598,9
1-708613661,2
1-708716045,9
1-708833963,9
1-709437431,9
1-709461909,9
1-709479221,9
1-709552565,30
1-709663551,16
1-709802751,25
1-709802861,0
1-710065204,9
1-710109531,9
1-710114300,37
1-710269195,9
1-712814266,9
1-712856449,28
1-712972277,9
1-713106267,6
1-715479377,9
1-715638561,28
1-715660478,9
1-715674227,9
1-715703591,9
1-715860062,28
1-716154984,25
1-716571976,34
1-717122893,0
1-717222893,28
1-717275094,28
1-717713590,6
1-717801169,9
1-717838591,9
1-717852570,9
1-718031374,6
1-718056641,25
1-718132104,9
1-718958603,9
1-718960811,6
1-718973785,0
1-719199254,38
1-719210927,9
1-719517578,9
1-719999163,9
1-720000146,28
1-720041655,9
1-720069371,4
1-720110557,9
1-720457477,9
1-722041657,9
1-722098557,9
1-722201158,9
1-722334217,9
1-722334434,9
1-722674364,-1
1-722688743,28
1-722742993,6
1-726517211,32
1-726760342,6
1-726808501,9
1-728461114,6
1-728470722,8
1-728630851,14
1-728641711,28
1-728649379,9
1-729423803,9
1-729440922,9
1-729635576,9
1-729711756,9
1-729826369,9
1-729966151,9
1-730084841,25
1-730084875,28
1-730644447,9
1-730923421,6
1-730961258,9
1-731792664,9
1-731908702,6
1-732289301,3
1-732357301,15
1-733169018,9
1-733336456,6
1-733451291,9
1-733562890,30
1-733649220,28
1-734831769,9
1-734921423,9
1-735185827,15
1-735265367,9
1-735265425,9
1-735881798,2
1-736351127,-1
1-736351222,-1
1-736392818,9
1-736474918,9
1-736492457,6
1-737341073,14
1-738626601,28
1-738820974,6
1-739307829,9
1-739606545,9
1-739695919,-1
1-740409214,9
1-740676462,9
1-741495923,15
1-741753047,9
1-741758638,9
1-741807021,9
1-741987554,16
1-741995108,1
1-741995344,28
1-742216614,25
1-742296921,28
1-742383139,15
1-742397728,9
1-742833777,-1
1-742929685,6
1-743659911,9
1-743923075,9
1-744020867,9
1-744096281,9
1-744436513,28
1-744436815,9
1-744436853,9
1-744771526,9
1-744812279,9
1-744867338,9
1-744961184,9
1-744961783,9
1-745176353,9
1-745323752,9
1-745528120,9
1-745590142,9
1-745630444,9
1-745791842,9
1-745941359,0
1-746011641,9
1-746123906,9
1-746191809,9
1-746205481,12
1-746374026,9
1-746662247,9
1-746662619,9
1-746969187,9
1-746969236,9
1-747147608,9
1-747373035,9
1-747680998,28
1-747810698,9
1-748204098,9
1-748384181,9
1-748438405,9
1-748680387,9
1-748850514,9
1-749012057,28
1-749747547,9
1-750161066,15
1-751002678,9
1-751006831,-1
1-751378836,9
1-751622091,25
1-752067921,0
1-752134249,9
1-752600115,9
1-752835764,9
