CaseIds,Labels
1-694274811,39
1-694300980,57
1-694339964,64
1-694346169,44
1-694375168,26
1-694457714,10
1-694782353,39
1-694796871,38
1-694844381,49
1-694845331,68
1-694868667,38
1-694899341,67
1-694975897,79
1-695147297,55
1-695221831,65
1-695298616,40
1-695360832,33
1-695452478,2
1-695486451,60
1-695870591,28
1-695872361,61
1-696080795,66
1-696101645,32
1-696163170,35
1-696361691,25
1-696484951,25
1-696831586,9
1-696861441,45
1-696882469,2
1-696894381,2
1-696911694,68
1-696915401,27
1-696981592,26
1-697462851,45
1-697478298,35
1-697528961,79
1-697746161,72
1-697751037,68
1-697774726,31
1-697777158,65
1-697896972,79
1-697955020,49
1-698029651,19
1-698029851,26
1-698036851,23
1-698065363,14
1-698350971,79
1-698400941,68
1-698487635,26
1-698555281,79
1-698572466,18
1-698843072,50
1-698990450,18
1-699016718,70
1-699103686,50
1-699262145,73
1-699297808,40
1-699344291,60
1-699545679,42
1-699557832,29
1-699617036,38
1-699655497,67
1-699703931,56
1-699719677,35
1-699750568,38
1-699989926,60
1-700135371,67
1-700161985,23
1-700205396,67
1-700245581,50
1-700300604,68
1-700356558,64
1-700370143,8
1-700427997,69
1-700431220,44
1-700466198,21
1-700466740,55
1-700563427,67
1-700591261,46
1-700822736,67
1-700826141,25
1-700955144,78
1-701147913,66
1-701284355,68
1-701412801,18
1-701488609,60
1-701567557,20
1-701687914,14
1-701688007,2
1-701799752,64
1-701820421,68
1-702316147,2
1-702542377,18
1-702551585,5
1-702586831,18
1-702667331,14
1-703146498,27
1-703263656,27
1-703279569,81
1-703368981,54
1-703430111,39
1-703433841,75
1-703547921,40
1-703888972,75
1-703940589,75
1-703995711,22
1-703999194,38
1-704030543,27
1-704051851,3
1-704096711,81
1-704155821,62
1-704163965,67
1-704194471,55
1-704218008,69
1-704223291,38
1-704275949,17
1-704682611,47
1-704747578,20
1-704804641,19
1-704849848,14
1-704868231,50
1-704940021,19
1-704946941,18
1-704985732,14
1-705039067,77
1-705039821,31
1-705050337,49
1-705084201,64
1-705164933,67
1-705201889,49
1-705739949,55
1-705770183,14
1-705791051,27
1-705791341,28
1-705845431,34
1-705847078,67
1-705847232,75
1-705895959,32
1-705901284,69
1-705937016,5
1-705976449,64
1-705991296,42
1-706022221,27
1-706095828,69
1-706148201,3
1-706158289,55
1-706221211,9
1-706221681,48
1-706532382,55
1-706532431,37
1-706675514,38
1-706700376,27
1-706844801,73
1-706845546,55
1-706880563,27
1-706983808,71
1-706996552,14
1-707167142,31
1-707196413,73
1-707214451,79
1-707231563,13
1-707253770,42
1-707295006,64
1-707613853,81
1-707644921,56
1-707689061,27
1-707771775,35
1-707802351,64
1-707807221,26
1-707854303,2
1-707933295,67
1-707939234,64
1-707991342,54
1-708029447,26
1-708059841,55
1-708116781,3
1-708116786,3
1-708177338,46
1-708505881,26
1-708524564,69
1-708526701,50
1-708529881,31
1-708573022,36
1-708577179,45
1-708587941,35
1-708588651,75
1-708605704,38
1-708618611,2
1-708621071,3
1-708621211,3
1-708621216,3
1-708625573,46
1-708654057,14
1-708654206,18
1-708654452,81
1-708674093,34
1-708824660,13
1-708840091,59
1-708840281,18
1-708840891,25
1-708879965,77
1-708954745,67
1-709023396,44
1-709033790,64
1-709073301,75
1-709073651,52
1-709167822,64
1-709437564,13
1-709456716,60
1-709465778,67
1-709477967,26
1-709496690,79
1-709502283,72
1-709504717,60
1-709505128,72
1-709542591,49
1-709544188,9
1-709557170,7
1-709563207,69
1-709563537,38
1-709663406,46
1-709707903,42
1-709715968,56
1-709758563,8
1-709769982,31
1-709804068,31
1-709831036,62
1-709844441,72
1-710083211,76
1-710083501,17
1-710083691,59
1-710083831,13
1-710133933,67
1-710177495,52
1-710211491,38
1-710248131,79
1-712880822,14
1-712891909,28
1-712901719,38
1-712908376,55
1-712916847,28
1-712916876,38
1-712942400,72
1-712950734,37
1-712979761,55
1-713046754,27
1-713472354,20
1-713472661,55
1-713520241,75
1-715404545,35
1-715416221,69
1-715416771,46
1-715437063,79
1-715439170,35
1-715505142,18
1-715505758,54
1-715628657,55
1-715641871,81
1-715642734,27
1-715658220,71
1-715673631,25
1-715677131,18
1-715689451,2
1-715704641,5
1-715713221,27
1-715724341,72
1-715731471,56
1-715739627,54
1-715753705,35
1-715780861,27
1-715819222,20
1-715860853,42
1-715927090,57
1-715977583,14
1-716035538,14
1-716092458,40
1-716114500,67
1-716164282,36
1-716195100,79
1-716202992,37
1-716215673,38
1-716219287,8
1-716221928,57
1-716224739,29
1-716234193,2
1-716234358,18
1-716289998,2
1-716290816,18
1-716294642,67
1-716331563,13
1-716381288,62
1-716409968,40
1-716410137,5
1-716410529,40
1-716425334,26
1-716445231,69
1-716466808,28
1-716467704,55
1-716473461,79
1-716510112,18
1-716530349,29
1-716547687,31
1-716584541,81
1-716584881,18
1-716587209,35
1-716629872,2
1-716650567,72
1-716650593,66
1-716688713,47
1-716689691,71
1-716949717,45
1-716962496,17
1-716981483,56
1-716989377,52
1-717021893,55
1-717027282,52
1-717067711,77
1-717113861,75
1-717126508,77
1-717137957,50
1-717173812,79
1-717197709,9
1-717207263,44
1-717210101,59
1-717227518,54
1-717228961,55
1-717275031,69
1-717283611,14
1-717331011,49
1-717333026,21
1-717397801,25
1-717413361,33
1-717419109,27
1-717431477,31
1-717446378,14
1-717491930,37
1-717684213,40
1-717714208,66
1-717717559,27
1-717720404,13
1-717726137,44
1-717764374,55
1-717770354,79
1-717795233,55
1-717799091,81
1-717837851,61
1-717843904,81
1-717845096,62
1-717854005,67
1-717901005,21
1-717914963,35
1-717915624,23
1-717918204,15
1-717918214,15
1-717954369,40
1-717971591,66
1-717977915,38
1-717979241,13
1-718004998,62
1-718005400,45
1-718021221,2
1-718028943,13
1-718032180,64
1-718038855,5
1-718043945,41
1-718089090,2
1-718100518,56
1-718132991,46
1-718133341,20
1-718151332,26
1-718162127,27
1-718915746,26
1-718965291,69
1-718977997,71
1-718997398,34
1-719009547,38
1-719035508,36
1-719042888,2
1-719069585,27
1-719110506,66
1-719114721,44
1-719156663,17
1-719171201,33
1-719171221,38
1-719171831,52
1-719199551,18
1-719204935,65
1-719232179,10
1-719232890,36
1-719240042,14
1-719251456,26
1-719257516,23
1-719272244,32
1-719278453,65
1-719278949,20
1-719283506,67
1-719317155,42
1-719343054,40
1-719365340,52
1-719368467,38
1-719376891,71
1-719396793,45
1-719401266,72
1-719410841,60
1-719417071,77
1-719418321,79
1-719427538,38
1-719457882,37
1-719494184,76
1-719527281,31
1-719527701,42
1-719545691,26
1-719557568,26
1-719557848,50
1-719562894,54
1-719564142,9
1-719570805,13
1-719604235,38
1-719999107,36
1-719999555,36
1-720001688,31
1-720016461,67
1-720020557,2
1-720038450,46
1-720050050,45
1-720058448,81
1-720069769,40
1-720106082,40
1-720110782,45
1-720113580,81
1-720120744,53
1-720121244,50
1-720123132,52
1-720132322,50
1-720136396,75
1-720136845,78
1-720139895,73
1-720148628,67
1-720162489,55
1-720183338,81
1-720204222,13
1-720205701,57
1-720206203,55
1-720210419,67
1-720236091,67
1-720236793,28
1-720238081,79
1-720238521,47
1-720238611,59
1-720256656,17
1-720284313,43
1-720284411,22
1-720286653,44
1-720286781,36
1-720293692,27
1-720303301,13
1-720314291,40
1-720344447,16
1-720348105,40
1-720382341,36
1-720382501,2
1-720395521,23
1-720397707,13
1-720399249,67
1-720413010,67
1-720431324,81
1-720444903,20
1-720467504,50
1-720472166,79
1-720472355,79
1-720480174,79
1-720521568,26
1-720573655,40
1-720600393,5
1-720602934,35
1-720625387,27
1-722011393,71
1-722015518,40
1-722019330,46
1-722031971,13
1-722032861,56
1-722036421,27
1-722037671,68
1-722043575,76
1-722053011,55
1-722064650,26
1-722070899,37
1-722082563,18
1-722087493,40
1-722100455,36
1-722103115,35
1-722103633,31
1-722135071,57
1-722135191,72
1-722135421,14
1-722180065,20
1-722180141,20
1-722195560,62
1-722199228,67
1-722201622,23
1-722206475,14
1-722223033,8
1-722240826,55
1-722242703,55
1-722244560,79
1-722261790,67
1-722273075,57
1-722293660,75
1-722299587,42
1-722306467,67
1-722332101,28
1-722362086,60
1-722385327,69
1-722386222,27
1-722386268,40
1-722388008,31
1-722393548,27
1-722398871,23
1-722410869,67
1-722410885,38
1-722415150,14
1-722446422,72
1-722446651,14
1-722456527,27
1-722456790,27
1-722457895,81
1-722464062,67
1-722485381,75
1-722499503,81
1-722514203,31
1-722535466,79
1-722551539,72
1-722557526,31
1-722557908,18
1-722563391,64
1-722563431,26
1-722563671,61
1-722563681,20
1-722568166,31
1-722576991,43
1-722577251,22
1-722577581,47
1-722579031,27
1-722579712,75
1-722586342,37
1-722591617,73
1-722603802,68
1-722633677,7
1-722653227,55
1-722676283,66
1-722676834,28
1-722682307,33
1-722698931,17
1-722699121,25
1-722699381,46
1-722751796,66
1-722774781,2
1-722800373,18
1-722802882,2
1-724993372,0
1-726519362,13
1-726519612,79
1-726521429,60
1-726528936,40
1-726528943,73
1-726530157,70
1-726532802,2
1-726532876,2
1-726533201,28
1-726537852,55
1-726546276,28
1-726546740,36
1-726552311,37
1-726554431,55
1-726576082,56
1-726614295,55
1-726625483,49
1-726625502,62
1-726637105,67
1-726667991,43
1-726668161,34
1-726695193,28
1-726696979,68
1-726712611,9
1-726729135,54
1-726747811,67
1-726754037,16
1-726769441,9
1-726777605,72
1-726777620,56
1-726797367,81
1-726829050,57
1-726834518,35
1-726844205,67
1-726889557,56
1-726893941,25
1-726893951,46
1-726894642,48
1-726894711,38
1-726894731,57
1-726896681,20
1-726907941,24
1-726908351,38
1-726908461,77
1-726908881,77
1-726913671,61
1-726921727,61
1-726923786,5
1-726936962,69
1-726943514,62
1-726974974,18
1-726977591,53
1-726993271,60
1-726994871,72
1-727013401,18
1-727021332,52
1-727029406,55
1-727049292,57
1-727074774,26
1-727104891,25
1-727108464,72
1-727113589,67
1-727123066,38
1-727152027,75
1-727155202,27
1-727165553,70
1-727176381,72
1-727217586,37
1-727224498,50
1-728176584,17
1-728181260,57
1-728186504,37
1-728186672,60
1-728236947,64
1-728245797,35
1-728256681,9
1-728261550,38
1-728261720,67
1-728268983,67
1-728269093,13
1-728288484,31
1-728290131,31
1-728290611,31
1-728292674,32
1-728308361,75
1-728309860,26
1-728318565,32
1-728326523,20
1-728338521,55
1-728338595,31
1-728372131,68
1-728375012,2
1-728380041,18
1-728380361,43
1-728380451,79
1-728380521,70
1-728401991,31
1-728402231,31
1-728408911,27
1-728409061,32
1-728412968,75
1-728418011,25
1-728423732,20
1-728429599,57
1-728429698,46
1-728449782,75
1-728463083,14
1-728466992,81
1-728471269,75
1-728476062,18
1-728479140,64
1-728479661,62
1-728480859,67
1-728515380,48
1-728515447,65
1-728516315,18
1-728516690,46
1-728549796,72
1-728558963,2
1-728564933,52
1-728565252,71
1-728567120,37
1-728567187,14
1-728567806,79
1-728574390,27
1-728595344,56
1-728604095,53
1-728604558,28
1-728609400,52
1-728617580,35
1-728627978,38
1-728628057,62
1-728641783,54
1-728700188,14
1-728722906,14
1-728728162,36
1-728737339,38
1-728749040,57
1-728749109,52
1-728768797,48
1-728774979,20
1-728827701,36
1-729074991,2
1-729075211,81
1-729080926,68
1-729082121,35
1-729082236,56
1-729082701,62
1-729082871,17
1-729083781,28
1-729097375,22
1-729244882,55
1-729249186,3
1-729256121,55
1-729256251,48
1-729256531,8
1-729256831,59
1-729256851,59
1-729256882,59
1-729275172,7
1-729275419,36
1-729278754,77
1-729312244,53
1-729312873,28
1-729315061,68
1-729315411,34
1-729315431,15
1-729317695,29
1-729337282,69
1-729345302,23
1-729347720,35
1-729349281,8
1-729349739,49
1-729351021,76
1-729351591,61
1-729351752,72
1-729351761,72
1-729356801,42
1-729358683,71
1-729358866,8
1-729360965,55
1-729363660,37
1-729371940,73
1-729381438,32
1-729406081,48
1-729406281,3
1-729406311,22
1-729406661,48
1-729407452,55
1-729413423,36
1-729423171,69
1-729423561,38
1-729424427,18
1-729424771,50
1-729440375,67
1-729441271,37
1-729441801,53
1-729447885,44
1-729454597,46
1-729455114,5
1-729455355,75
1-729456199,2
1-729462951,27
1-729463071,9
1-729463251,19
1-729463281,25
1-729463311,19
1-729463386,27
1-729463401,10
1-729463406,27
1-729463411,28
1-729463491,38
1-729463651,38
1-729463671,34
1-729463721,27
1-729463741,19
1-729463771,19
1-729463781,59
1-729463821,59
1-729463831,59
1-729463861,27
1-729468185,71
1-729473091,75
1-729473517,49
1-729482553,35
1-729495122,70
1-729497222,75
1-729510095,7
1-729510194,14
1-729512860,81
1-729513010,27
1-729519381,48
1-729519781,15
1-729523637,31
1-729527202,35
1-729536403,13
1-729556366,76
1-729564375,14
1-729564393,62
1-729580884,72
1-729585074,55
1-729586865,28
1-729593276,67
1-729598821,81
1-729610251,60
1-729615221,70
1-729616611,31
1-729639068,9
1-729642101,52
1-729642261,36
1-729642342,66
1-729650335,29
1-729654566,38
1-729659065,31
1-729659209,31
1-729659239,9
1-729660704,44
1-729681899,35
1-729683700,46
1-729692250,35
1-729696910,31
1-729696957,57
1-729697264,60
1-729697406,72
1-729697514,29
1-729701261,45
1-729703611,14
1-729707456,68
1-729710911,2
1-729722696,37
1-729724503,12
1-729724548,64
1-729732469,37
1-729735075,75
1-729737371,71
1-729748001,33
1-729748027,71
1-729748248,38
1-729751751,21
1-729753991,33
1-729765503,76
1-729769620,35
1-729769884,35
1-729770216,71
1-729771165,2
1-729775220,52
1-729775808,78
1-729781437,71
1-729781697,57
1-729783786,31
1-729794376,5
1-729799491,56
1-729802083,64
1-729802209,71
1-729802236,20
1-729806213,75
1-729809195,14
1-729809514,55
1-729814049,44
1-729820704,77
1-729820770,67
1-729823831,2
1-729825014,79
1-729826503,52
1-729830322,67
1-729843994,46
1-729844109,71
1-729857533,75
1-729866114,55
1-729870359,17
1-729890136,8
1-729893383,76
1-729896421,42
1-729905093,62
1-729905491,75
1-729910993,67
1-729913537,21
1-729913690,35
1-729955753,76
1-730005931,71
1-730018116,67
1-730030995,26
1-730035461,71
1-730040641,31
1-730040885,45
1-730042386,35
1-730054339,67
1-730065800,2
1-730067183,55
1-730067309,35
1-730068930,52
1-730069431,55
1-730069683,47
1-730071292,26
1-730071341,9
1-730071391,29
1-730071581,9
1-730071611,59
1-730071731,68
1-730071791,42
1-730071831,27
1-730077100,28
1-730080969,75
1-730081404,37
1-730081514,55
1-730081747,37
1-730082325,49
1-730084493,31
1-730110101,55
1-730126971,79
1-730126981,50
1-730127001,79
1-730127111,73
1-730127251,64
1-730127301,13
1-730127321,52
1-730127381,27
1-730129661,79
1-730130539,25
1-730177483,77
1-730188780,81
1-730497354,14
1-730497866,45
1-730502433,55
1-730509302,13
1-730509416,72
1-730509461,48
1-730509773,57
1-730515189,39
1-730515574,44
1-730520519,57
1-730522301,73
1-730528304,2
1-730529203,8
1-730533489,73
1-730540985,28
1-730550464,40
1-730550796,2
1-730561221,27
1-730561693,29
1-730589165,18
1-730589790,36
1-730604741,52
1-730607446,68
1-730607592,75
1-730620137,18
1-730624890,17
1-730628190,77
1-730640484,13
1-730641578,81
1-730644761,51
1-730655295,67
1-730655355,45
1-730655701,79
1-730661521,42
1-730661532,35
1-730661976,64
1-730662807,50
1-730664821,54
1-730683686,71
1-730683794,71
1-730687426,16
1-730692155,46
1-730692332,46
1-730692683,42
1-730693647,2
1-730694495,27
1-730697741,14
1-730698085,29
1-730698833,13
1-730700447,72
1-730736338,36
1-730737297,55
1-730757694,78
1-730760509,42
1-730760683,1
1-730760715,35
1-730768526,27
1-730772841,65
1-730780976,77
1-730784738,28
1-730788530,53
1-730795246,3
1-730802686,18
1-730811397,75
1-730811465,31
1-730812766,16
1-730829508,67
1-730833007,52
1-730833132,55
1-730835168,54
1-730835217,67
1-730858110,66
1-730872746,13
1-730884191,28
1-730887476,67
1-730901191,55
1-730901311,17
1-730901381,27
1-730901481,42
1-730901831,61
1-730901851,70
1-730901861,48
1-730901866,48
1-730901884,47
1-730919441,37
1-730919669,53
1-730952971,2
1-730954381,75
1-730957378,45
1-730957431,67
1-730957669,71
1-730959490,57
1-730960949,2
1-730968951,59
1-730969091,19
1-730969141,39
1-730969181,14
1-730969191,55
1-730969241,24
1-730969281,47
1-730969321,70
1-730969381,81
1-730969511,65
1-730969611,50
1-730969651,32
1-730969661,49
1-730969711,61
1-730969751,61
1-730969761,48
1-730969852,9
1-730975016,27
1-730975807,47
1-730992013,17
1-730992516,5
1-730997166,27
1-730997865,77
1-731025329,18
1-731050483,45
1-731050573,13
1-731064118,67
1-731064788,67
1-731064951,49
1-731065059,68
1-731065133,66
1-731065533,70
1-731069701,25
1-731073050,66
1-731088011,38
1-731088401,37
1-731094128,13
1-731094429,52
1-731094556,40
1-731100012,36
1-731100744,40
1-731102081,73
1-731102310,67
1-731113654,37
1-731117221,71
1-731123267,38
1-731134946,71
1-731135262,75
1-731142213,69
1-731142897,64
1-731147913,75
1-731151185,18
1-731154311,2
1-731154499,75
1-731154856,35
1-731157379,75
1-731157904,31
1-731170911,40
1-731177370,14
1-731182383,35
1-731182527,44
1-731188940,67
1-731208499,48
1-731218589,79
1-731228360,55
1-731233155,13
1-731235386,67
1-731235536,20
1-731241891,75
1-731266446,66
1-731269853,71
1-731273458,27
1-731276604,69
1-731276779,5
1-731278533,38
1-731330695,67
1-731333657,47
1-731333810,66
1-731334678,32
1-731336210,3
1-731341641,13
1-731342385,5
1-731382356,54
1-731382414,2
1-731439432,56
1-731439441,52
1-731439460,5
1-731764032,47
1-731764304,5
1-731766006,56
1-731779343,5
1-731779791,55
1-731780971,55
1-731792134,68
1-731802464,73
1-731802560,62
1-731809381,55
1-731814081,77
1-731814945,70
1-731815411,81
1-731816225,44
1-731818398,52
1-731818521,54
1-731829901,48
1-731829921,48
1-731829961,9
1-731830011,9
1-731830081,49
1-731830101,48
1-731830131,61
1-731830141,48
1-731830151,29
1-731830191,61
1-731830321,50
1-731830361,76
1-731830451,24
1-731830821,61
1-731830871,46
1-731831585,31
1-731840332,55
1-731840730,50
1-731849320,56
1-731853306,81
1-731853501,17
1-731861414,67
1-731868901,32
1-731868931,9
1-731868981,9
1-731869101,55
1-731869211,71
1-731869271,68
1-731869361,68
1-731869391,72
1-731869451,35
1-731869491,11
1-731869581,70
1-731869591,48
1-731869641,28
1-731869661,14
1-731869721,9
1-731869752,50
1-731871593,52
1-731879687,18
1-731886981,22
1-731887861,68
1-731888911,2
1-731890914,32
1-731896377,56
1-731896824,56
1-731897193,26
1-731913720,40
1-731923244,55
1-731925995,49
1-731926201,50
1-731937914,31
1-731945940,5
1-731950209,71
1-731965990,42
1-731966140,28
1-731966686,55
1-731967683,24
1-731970581,69
1-731970710,2
1-731984877,65
1-731991552,45
1-731996648,39
1-732011816,31
1-732011856,18
1-732013295,45
1-732017153,18
1-732018081,78
1-732018131,55
1-732022076,14
1-732024480,31
1-732024939,67
1-732025104,46
1-732025285,17
1-732026980,81
1-732027653,36
1-732030161,47
1-732030201,3
1-732030211,13
1-732030331,43
1-732030831,48
1-732061548,31
1-732061858,67
1-732062676,36
1-732067929,72
1-732068791,56
1-732073496,47
1-732081952,56
1-732088178,52
1-732095030,28
1-732095248,31
1-732098363,35
1-732099191,62
1-732110977,47
1-732111330,53
1-732115634,73
1-732121564,60
1-732124409,29
1-732137688,31
1-732139419,68
1-732143130,28
1-732145234,55
1-732157096,27
1-732161757,28
1-732163361,72
1-732171009,27
1-732173481,81
1-732173541,67
1-732174599,21
1-732177911,21
1-732179211,12
1-732179268,31
1-732179287,72
1-732185768,40
1-732193663,75
1-732196939,76
1-732199958,18
1-732201078,13
1-732202373,31
1-732202511,61
1-732203933,75
1-732205269,21
1-732211941,62
1-732211961,43
1-732212091,79
1-732212111,18
1-732212211,14
1-732212231,79
1-732212241,3
1-732212251,49
1-732212261,62
1-732212661,25
1-732212691,46
1-732212731,72
1-732212791,56
1-732212891,54
1-732218598,5
1-732218663,67
1-732219471,2
1-732223113,32
1-732224539,3
1-732226133,75
1-732228413,52
1-732229387,34
1-732229669,50
1-732229853,65
1-732240803,24
1-732247638,68
1-732251191,72
1-732251858,79
1-732254715,17
1-732259171,47
1-732259271,48
1-732259291,47
1-732259341,34
1-732259491,48
1-732259521,48
1-732261051,46
1-732261291,67
1-732261411,68
1-732261521,43
1-732261561,20
1-732261891,17
1-732279953,53
1-732282433,29
1-732289131,52
1-732289335,28
1-732289939,36
1-732296918,60
1-732297422,49
1-732297766,14
1-732297859,40
1-732297896,44
1-732309611,72
1-732316871,14
1-732325815,67
1-732332311,18
1-732335159,40
1-732335513,33
1-732348420,62
1-732357562,40
1-732359781,37
1-732361418,49
1-732361737,14
1-732378982,31
1-732385994,79
1-732391464,40
1-732394151,3
1-732419012,31
1-732424301,79
1-732425275,67
1-732439433,16
1-732439530,79
1-732447930,3
1-732451728,18
1-732451794,53
1-732455631,13
1-732463205,31
1-732469360,71
1-732469478,51
1-732473167,49
1-732525291,35
1-732526526,67
1-732851321,37
1-732852191,66
1-732855871,79
1-732862874,47
1-732863332,3
1-732867372,72
1-732869294,79
1-732869889,67
1-732875748,79
1-732877003,67
1-732883071,20
1-732884421,42
1-732885906,40
1-732886198,49
1-732886222,54
1-732886890,36
1-732892174,31
1-732892273,35
1-732892779,54
1-732893406,18
1-732895470,29
1-732895541,75
1-732899659,56
1-732899879,73
1-732904675,2
1-732909375,55
1-732909606,13
1-732923380,42
1-732933421,77
1-732936005,67
1-732942420,67
1-732942791,52
1-732943705,62
1-732949234,2
1-732949351,38
1-732958303,67
1-732960195,73
1-732967688,75
1-732970482,38
1-732970505,35
1-732970553,35
1-732972251,71
1-732984553,67
1-732987137,76
1-733001687,55
1-733009526,71
1-733022791,71
1-733033210,47
1-733037955,67
1-733055291,27
1-733062601,40
1-733072511,67
1-733073241,25
1-733073251,43
1-733073371,3
1-733073481,50
1-733073501,14
1-733073541,75
1-733073641,42
1-733073791,18
1-733075475,40
1-733075652,28
1-733075863,79
1-733076472,32
1-733076551,22
1-733076651,34
1-733076791,43
1-733076851,3
1-733076861,48
1-733076871,34
1-733078021,20
1-733078101,67
1-733081574,61
1-733082240,70
1-733083240,14
1-733083929,67
1-733084555,20
1-733084819,40
1-733096851,18
1-733111867,42
1-733115300,28
1-733115976,54
1-733120018,61
1-733120074,5
1-733123088,75
1-733131099,13
1-733135051,29
1-733135172,44
1-733141096,53
1-733158183,16
1-733158397,71
1-733161095,67
1-733161610,9
1-733164001,32
1-733174377,13
1-733177423,32
1-733178699,72
1-733196361,79
1-733198236,39
1-733199874,60
1-733199887,47
1-733202134,26
1-733207651,32
1-733208951,56
1-733209061,75
1-733209121,79
1-733209141,49
1-733209231,75
1-733209291,43
1-733209301,57
1-733209371,47
1-733209431,61
1-733209481,79
1-733209501,43
1-733209551,25
1-733209761,81
1-733209881,9
1-733211401,67
1-733240253,55
1-733240337,57
1-733240459,26
1-733240668,81
1-733242265,16
1-733242301,73
1-733242367,54
1-733244079,42
1-733244535,24
1-733249884,72
1-733250511,27
1-733251971,40
1-733252138,62
1-733252212,40
1-733252314,67
1-733252403,55
1-733254575,9
1-733265984,47
1-733266204,67
1-733266236,2
1-733271357,46
1-733272407,35
1-733272495,40
1-733279756,27
1-733286591,81
1-733290992,55
1-733293251,75
1-733301711,18
1-733302363,13
1-733302878,14
1-733302992,52
1-733318093,29
1-733319481,75
1-733325188,50
1-733336652,36
1-733337683,64
1-733338481,2
1-733338744,44
1-733341857,40
1-733345605,42
1-733348356,40
1-733348462,75
1-733348917,28
1-733348922,37
1-733350311,73
1-733350721,67
1-733357099,77
1-733360125,75
1-733360682,38
1-733362771,79
1-733364740,52
1-733368557,40
1-733368900,57
1-733372160,71
1-733372382,40
1-733381485,42
1-733389423,67
1-733393162,47
1-733405424,31
1-733408351,77
1-733413965,62
1-733414248,42
1-733418076,27
1-733420258,29
1-733424129,39
1-733442303,61
1-733443560,37
1-733449199,52
1-733449471,72
1-733456610,40
1-733469984,67
1-733471771,55
1-733471834,40
1-733474451,40
1-733478032,67
1-733478789,55
1-733482215,56
1-733482558,8
1-733485051,75
1-733485346,35
1-733498926,81
1-733511386,47
1-733527715,73
1-733527806,67
1-733536755,40
1-733539596,17
1-733547550,62
1-733549283,66
1-733552642,25
1-733556566,55
1-733556791,50
1-733561308,38
1-733561499,20
1-733561635,46
1-733561927,37
1-733561941,79
1-733563537,27
1-733565953,18
1-733566832,5
1-733613370,67
1-733614122,35
1-733648964,20
1-733649307,5
1-734030508,55
1-734658425,67
1-734659103,2
1-734659114,2
1-734659175,2
1-734664925,67
1-734665561,46
1-734666685,56
1-734666802,31
1-734668082,67
1-734668261,68
1-734671867,81
1-734672911,29
1-734672931,24
1-734673191,56
1-734673221,68
1-734673251,47
1-734673331,20
1-734673351,62
1-734673391,27
1-734673421,73
1-734673431,32
1-734673451,42
1-734673481,49
1-734673532,66
1-734673561,25
