CaseIds,Labels
1-433910332,41
1-434419581,16
1-434892089,65
1-435824991,16
1-435825107,16
1-437141508,2
1-438526021,20
1-438897551,2
1-439833168,20
1-439863114,20
1-440576028,2
1-441507371,37
1-442885842,30
1-443175071,20
1-443637654,16
1-448698916,20
1-454389870,13
1-457173714,20
1-467257506,26
1-470328307,16
1-470714850,16
1-473084325,42
1-475885658,28
1-479002951,20
1-489198755,20
1-494629702,20
1-494871141,44
1-495101458,20
1-497807633,16
1-498002861,20
1-498324124,41
1-499289128,16
1-499289256,16
1-499540955,17
1-500208339,16
1-500427383,20
1-501925116,21
1-501969547,2
1-502353485,20
1-502697671,50
1-502769178,26
1-504048859,50
1-504498907,2
1-505194002,2
1-505194015,2
1-505416663,16
1-505443989,16
1-506092586,2
1-506108491,50
1-506236591,16
1-506866218,20
1-507679771,2
1-507774379,16
1-508044897,48
1-508462323,2
1-508825032,2
1-509892697,20
1-509912273,16
1-509915742,2
1-510142147,65
1-510399424,2
1-510423612,20
1-511755003,50
1-511787661,16
1-512617571,65
1-512654811,37
1-513031774,2
1-513032417,16
1-513135755,16
1-513180623,16
1-513395204,20
1-513767190,20
1-513864515,50
1-513910403,20
1-514223574,20
1-514311011,20
1-514618724,50
1-514712116,20
1-514832700,50
1-515461174,50
1-515617964,37
1-515834995,41
1-515873671,57
1-516141293,17
1-516860557,20
1-517002080,16
1-517045062,16
1-517399487,21
1-517490964,16
1-517828743,16
1-518362551,16
1-519020627,2
1-519054737,27
1-519065883,60
1-519085985,21
1-519147007,37
1-519167681,56
1-519386144,2
1-520127960,20
1-520234084,16
1-520705880,20
1-521122392,16
1-521431857,16
1-521555370,2
1-521628291,2
1-522222222,2
1-522460624,16
1-522734472,16
1-522949376,26
1-523027945,20
1-523069229,50
1-523311541,16
1-523361887,16
1-523392191,16
1-523637826,2
1-524169663,8
1-524328647,2
1-524356958,50
1-524375607,27
1-525132931,27
1-525447561,27
1-525477138,20
1-525489753,16
1-525589021,2
1-526037041,2
1-526344555,16
1-526369142,20
1-526414477,16
1-526414833,16
1-526647987,20
1-527208576,20
1-527928641,20
1-528251011,44
1-528332261,27
1-528716762,50
1-528755863,20
1-529091253,20
1-529091311,20
1-529471141,44
1-530147896,17
1-530539767,16
1-530568802,21
1-531435394,20
1-531872604,59
1-532038065,50
1-532084405,16
1-532544114,20
1-532816930,20
1-533449912,16
1-533851634,16
1-534020390,27
1-534493180,27
1-534702904,20
1-535052125,17
1-535233659,16
1-535393553,2
1-535418135,27
1-535439201,20
1-535813109,2
1-535813203,2
1-535813236,2
1-535813278,2
1-535813300,2
1-535813432,2
1-535813517,2
1-535813813,2
1-536299706,1
1-536904633,2
1-537169872,30
1-537311033,22
1-537601770,44
1-537902763,2
1-537984625,37
1-538109148,41
1-538226806,2
1-538297321,16
1-538411483,50
1-538467021,44
1-539000895,2
1-539083171,20
1-539633138,16
1-539752329,50
1-539805130,20
1-540408651,16
1-540500545,20
1-540531611,50
1-540549141,65
1-540549178,27
1-540549229,27
1-540631861,24
1-540723633,16
1-540904745,16
1-540947390,44
1-541028557,16
1-541088014,50
1-541565290,16
1-541566505,16
1-541655216,16
1-541686305,16
1-542027112,41
1-542568265,59
1-542919207,35
1-542940765,8
1-543227320,53
1-543300099,27
1-543653631,41
1-544020953,41
1-544200884,20
1-544527205,20
1-544595401,44
1-544876956,20
1-545370610,17
1-545738536,27
1-545911672,30
1-546272906,27
1-546692981,2
1-546693092,2
1-546838031,31
1-547539001,2
1-547617088,27
1-547802271,2
1-548188531,2
1-548188557,2
1-548188833,2
1-549431982,44
1-550036329,31
1-550159631,27
1-550577363,27
1-550611848,2
1-553276916,52
1-555105571,16
1-557618809,2
1-557739965,20
1-560246371,36
1-560404489,24
1-560418897,16
1-560419045,16
1-560504546,53
1-560703011,20
1-561068081,2
1-561190012,16
1-562022682,16
1-562778111,62
1-562807927,50
1-563156866,20
1-563156881,20
1-563477371,28
1-563779807,65
1-564311006,16
1-564433915,44
1-564528496,16
1-564738994,50
1-564903210,16
1-565030154,2
1-565319816,2
1-565807612,41
1-565905115,20
1-566003511,37
1-566096602,37
1-566101203,2
1-566332021,16
1-566642468,16
1-566661201,20
1-567100387,2
1-567362335,20
1-567440922,16
1-567718361,2
1-567958551,20
1-567981735,16
1-572078531,31
1-572330175,62
1-572625937,16
1-572730349,27
1-572802327,37
1-573215995,27
1-573278049,20
1-573280988,2
1-573316263,44
1-573501251,26
1-573639367,16
1-573655864,16
1-573830584,41
1-573904126,37
1-574045461,2
1-574052419,37
1-574132549,16
1-574162627,16
1-574222268,41
1-574271413,16
1-574466092,28
1-574623837,50
1-574663931,52
1-575690736,50
1-576186189,50
1-576423636,20
1-576667260,30
1-576807766,20
1-576881364,2
1-576934735,2
1-576984464,39
1-577196856,16
1-577236636,37
1-577288653,16
1-577396354,16
1-577685618,20
1-577737791,60
1-577834779,20
1-577996886,39
1-578105842,39
1-578252937,2
1-578579972,2
1-578598959,44
1-578612825,37
1-578612990,26
1-578686199,2
1-578831063,16
1-579078207,20
1-579211624,16
1-579250167,20
1-579369463,16
1-579425746,49
1-579425846,57
1-579517011,20
1-579636429,2
1-580296643,50
1-580325905,2
1-580358285,16
1-580385263,16
1-580464971,31
1-580981634,2
1-581652169,2
1-581740771,2
1-581815727,44
1-581898739,31
1-582296121,2
1-582401721,20
1-583171096,16
1-583931536,2
1-583944596,20
1-584047671,20
1-584612205,27
1-584754762,2
1-584776062,20
1-584812041,27
1-584828902,2
1-584861543,44
1-584938329,27
1-585459725,65
1-585467875,20
1-585469859,55
1-585714932,26
1-586382001,2
1-586382068,2
1-586562664,53
1-587038802,16
1-587058585,2
1-587337285,2
1-587337305,2
1-587383007,2
1-588543315,2
1-588566574,20
1-588712865,57
1-589099869,2
1-589370341,26
1-589421537,2
1-589962550,2
1-589999547,40
1-590262446,57
1-590574771,40
1-590579544,2
1-591301260,2
1-591508928,16
1-591627183,37
1-591627239,37
1-592064699,2
1-592390567,65
1-593022132,2
1-593022224,2
1-593032661,37
1-593312167,50
1-593431551,50
1-593751721,2
1-593933571,2
1-594093101,30
1-594472343,50
1-594666837,2
1-594673056,2
1-594693527,2
1-595293983,40
1-595361681,2
1-595687232,27
1-596251950,50
1-596286562,2
1-596290771,27
1-596331167,44
1-596580941,16
1-596608752,20
1-596676011,22
1-596815491,2
1-597231167,26
1-597285812,50
1-597580752,27
1-597616526,2
1-598583993,37
1-599074651,20
1-599157751,57
1-599157997,16
1-599158067,44
1-599352141,2
1-599517681,50
1-599586617,37
1-599626401,37
1-600432558,50
1-600506847,45
1-600663061,37
1-600873076,2
1-601289432,50
1-601400851,57
1-601433623,2
1-601636752,2
1-601819090,27
1-602316021,50
1-602316067,50
1-602316153,44
1-602316201,2
1-602316215,20
1-602316249,2
1-602396115,20
1-602464818,2
1-602870173,18
1-603537274,65
1-603563148,2
1-603708003,2
1-603798757,2
1-604432843,2
1-604432860,2
1-604432887,2
1-604604928,20
1-604645912,30
1-604646378,2
1-604882241,48
1-605029866,20
1-605034229,20
1-605184371,41
1-605279637,2
1-605728578,20
1-606068287,39
1-606441115,20
1-606724483,44
1-606829317,37
1-606971198,65
1-607158761,44
1-607520800,20
1-607840637,2
1-607934151,2
1-608010054,37
1-608036754,57
1-608735919,50
1-609011164,37
1-609700424,50
1-611506787,20
1-611582327,2
1-611582394,2
1-611605221,20
1-611632212,50
1-611637278,2
1-611651603,50
1-612515539,30
1-613033122,50
1-613364032,31
1-613412559,2
1-613496066,44
1-613740745,2
1-614378697,37
1-614378787,37
1-614451236,2
1-615224713,2
1-615905511,20
1-616014042,2
1-616211466,31
1-616288482,41
1-616409083,2
1-616977258,50
1-616993936,57
1-617042441,31
1-617049384,2
1-617084616,20
1-617356985,34
1-617389027,20
1-617470131,26
1-617696569,10
1-618041243,44
1-618041343,57
1-618116069,44
1-618143224,44
1-618170625,50
1-618171180,20
1-618283927,20
1-618350811,24
1-618589528,27
1-618620384,2
1-618764275,41
1-618859631,54
1-618883006,57
1-619053302,59
1-619067777,16
1-619087129,2
1-619109941,1
1-619146141,30
1-619175501,20
1-619201265,50
1-619232031,20
1-619254483,2
1-619550849,28
1-619575181,2
1-619589599,42
1-619684455,2
1-619699161,11
1-619719949,39
1-619767065,20
1-619857642,20
1-620015297,2
1-620074564,2
1-620430705,2
1-620432583,16
1-620483711,30
1-620572095,2
1-620584677,50
1-620656965,2
1-620705595,2
1-620857518,2
1-620925267,27
1-621023087,2
1-621039603,2
1-621061021,36
1-621311061,52
1-621322866,2
1-621369891,2
1-621393223,48
1-621571462,2
1-622154016,21
1-622156083,44
1-622295317,20
1-622618613,44
1-622630582,20
1-622652886,2
1-622783644,50
1-622806196,50
1-622847448,50
1-622856843,2
1-622874191,20
1-622884303,20
1-622940906,20
1-623152702,2
1-623336818,2
1-623354971,50
1-623520821,41
1-623521280,50
1-623626713,27
1-623792185,31
1-623859845,2
1-623873811,6
1-624009613,2
1-624219528,2
1-624305845,22
1-624403918,58
1-624450715,20
1-624711258,37
1-624745314,2
1-624845426,37
1-625322174,44
1-625459293,44
1-625628532,2
1-625634702,20
1-625634824,20
1-625634936,20
1-625646775,2
1-626102521,2
1-626212681,50
1-626292231,20
1-626462354,20
1-626510640,41
1-626515794,27
1-626760391,20
1-626834451,20
1-627163101,65
1-627190551,25
1-627336700,50
1-627337013,20
1-627532005,50
1-627557462,20
1-627630611,37
1-627878397,20
1-627936524,2
1-627980711,2
1-628078553,2
1-628105478,50
1-628203323,41
1-628222366,2
1-628255780,2
1-628669941,2
1-628704675,57
1-629618537,50
1-629629428,50
1-629642635,27
1-629991273,20
1-630156753,37
1-630493188,2
1-631001113,2
1-631117870,60
1-631509503,2
1-632486751,50
1-633036453,37
1-633092732,20
1-633184307,2
1-634447637,50
1-634479154,2
1-634487640,2
1-634506651,2
1-634533656,2
1-635351501,2
1-635382525,2
1-635404161,20
1-636080278,39
1-636102195,36
1-636501102,2
1-636789520,2
1-636849620,27
1-636852199,50
1-636867758,2
1-636931254,6
1-637035141,2
1-637059802,2
1-637089310,25
1-637142120,2
1-637222863,44
1-637283508,37
1-637307494,22
1-637327254,2
1-637516103,37
1-637580967,20
1-637591141,2
1-637685994,2
1-637713545,44
1-637713651,2
1-637716645,2
1-637893062,50
1-637954950,2
1-638034021,2
1-638041299,2
1-638091067,11
1-638112911,2
1-638653931,2
1-638961317,2
1-638962731,50
1-639009338,20
1-639028876,2
1-639870000,2
1-639881579,2
1-639930880,30
1-639942581,50
1-640059801,2
1-640093069,37
1-640254885,40
1-640263496,2
1-640387614,44
1-641023492,2
1-641044311,20
1-641083751,50
1-641083987,50
1-641100891,2
1-641104060,37
1-641157962,2
1-641232069,30
1-641243011,65
1-641306231,2
1-641323677,50
1-641491883,2
1-641530471,35
1-642418588,2
1-642478708,2
1-642579219,36
1-642761240,2
1-642766943,50
1-642802641,27
1-642846054,20
1-643444986,37
1-643445547,2
1-643468705,2
1-643532122,2
1-643556695,2
1-643685369,50
1-643685396,10
1-643706642,20
1-643747498,2
1-643809664,60
1-644748889,2
1-644827840,2
1-644992956,50
1-647796802,27
1-647802297,2
1-647841758,40
1-647929267,2
1-648105181,20
1-648231508,2
1-648497601,37
1-648807492,2
1-648839266,2
1-648861744,2
1-649302225,2
1-649302263,2
1-649887393,2
1-649984202,2
1-650008427,2
1-650011031,2
1-650025535,2
1-650081295,27
1-650123293,50
1-650135511,2
1-650241321,2
1-650243662,50
1-650892393,2
1-651084211,2
1-651096273,2
1-651206715,2
1-651398271,37
1-651922251,2
1-651922470,2
1-651922594,2
1-651951532,2
1-652112015,39
1-652195634,39
1-652259831,2
1-652270498,2
1-652874271,2
1-652925445,2
1-652935537,2
1-653135006,20
1-653254236,20
1-653314473,22
1-653878594,2
1-653988751,20
1-653989471,42
1-654056225,2
1-654146231,22
1-654348241,20
1-654369162,2
1-654403938,62
1-655213351,20
1-655235043,25
1-655379467,2
1-655429981,2
1-655536176,2
1-655607132,20
1-655719611,2
1-655739451,2
1-656151409,50
1-656224707,2
1-656225465,37
1-656510751,2
1-656868426,50
1-657063150,49
1-657163590,20
1-657368644,2
1-657412381,40
1-657534681,2
1-657768145,20
1-657874936,20
1-657934265,2
1-658022616,2
1-658063672,20
1-658092528,2
1-658125909,2
1-658259614,2
1-658537939,20
1-658594692,20
1-658627294,20
1-658627419,20
1-658792860,20
1-659137375,20
1-659170761,2
1-659231191,2
1-659239126,20
1-659284621,2
1-659284863,2
1-659376592,2
1-659539868,2
1-659618631,2
1-659716213,22
1-659718901,27
1-659782951,2
1-659922661,16
1-659934601,50
1-660054568,2
1-660268091,34
1-660374694,50
1-660393401,20
1-660483225,2
1-660509893,37
1-660592931,2
1-660602952,2
1-660636558,44
1-660648920,60
1-660785867,2
1-660786538,20
1-660808741,2
1-660873096,2
1-660903884,22
1-660908181,2
1-660948681,2
1-660949435,2
1-660956878,2
1-661132868,2
1-661134924,44
1-661184751,26
1-661231558,2
1-661706786,20
1-662272981,20
1-662956121,2
1-663582660,57
1-663749238,20
1-663851111,2
1-663891165,27
1-664001411,2
1-664579051,2
1-664730121,20
1-664912261,2
1-669119156,59
1-669144071,2
1-669202942,2
1-669804759,2
1-670052598,2
1-670754761,11
1-671350354,2
1-671512033,2
1-671933304,20
1-672299434,20
1-672506739,30
1-672647650,2
1-672740630,20
1-672743704,2
1-672807011,20
1-672860819,20
1-672862385,57
1-672975080,22
1-673056371,2
1-673143636,2
1-673151866,2
1-673197539,20
1-673224718,44
1-673359575,27
1-673405851,2
1-673429845,35
1-673434441,2
1-673487817,20
1-675046360,20
1-675115616,2
1-675150191,41
1-675150672,16
1-675664904,2
1-675685459,34
1-675739721,2
1-675758382,20
1-675758444,2
1-675797761,34
1-675826063,8
1-675828021,22
1-677811170,24
1-678370811,20
1-678626550,20
1-678755621,60
1-679235759,2
1-681706381,2
1-681864502,50
1-681929091,16
1-682059903,37
1-682262974,45
1-682277823,2
1-682342767,37
1-682357851,22
1-682409211,20
1-682409241,20
1-683064635,2
1-683298971,50
1-683752875,44
1-684108661,2
1-684991415,2
1-685018675,2
1-685134878,39
1-685300128,20
1-686405886,20
1-686475951,2
1-686477306,20
1-686531969,34
1-686535660,2
1-686557724,50
1-686581779,2
1-686642441,26
1-686642543,57
1-686854421,2
1-686856862,2
1-686945977,50
1-686966285,20
1-687129760,20
1-687133944,2
1-687309895,2
1-687587336,2
1-687589251,39
1-687649700,20
1-687668119,16
1-687830906,2
1-688280019,26
1-688342754,50
1-688380091,59
1-688491391,2
1-688509388,20
1-688515611,27
1-688564654,2
1-688564824,26
1-688725917,30
1-689160381,20
1-689176751,2
1-689252781,20
1-689341321,2
1-689469104,45
1-689525975,20
1-690184941,20
1-690190570,20
1-690249637,2
1-690327801,2
1-690327837,2
1-690352118,2
1-690419865,20
1-690447511,37
1-690458151,2
1-690762471,35
1-690896014,2
1-690926911,2
1-690931471,37
1-691031201,2
1-691093464,37
1-691146566,2
1-691176158,2
1-691221687,28
1-691767241,20
1-691786096,16
1-691786330,44
1-691832225,2
1-692042197,20
1-692055495,37
1-692193396,16
1-692715494,2
1-692813576,20
1-692959195,20
1-693343054,2
1-693357728,2
1-693456968,35
1-693469757,2
1-693469771,2
1-693592211,2
1-693595112,2
1-693595201,57
1-693732401,26
1-693741781,20
1-693748777,2
1-693789171,52
1-693812929,20
1-693895885,50
1-693937519,2
1-694212171,2
1-694222066,31
1-694338411,22
1-694346343,20
1-694354058,35
1-694385837,52
1-694420679,2
1-694464235,2
1-694509209,2
1-694597155,27
1-694794065,50
1-694808152,2
1-694828073,24
1-694899814,22
1-694923791,2
1-695030407,2
1-695241661,2
1-695258011,27
1-695309312,2
1-695316021,20
1-695425289,27
1-695486321,57
1-695616474,2
1-695748265,20
1-695801720,2
1-695946177,2
1-696057890,2
1-696097603,49
1-696205828,2
1-696616111,2
1-696680265,31
1-696695427,2
1-696714411,62
1-696835891,35
1-696839978,20
1-696881965,2
1-696990621,2
1-697041731,52
1-697249225,2
1-697260307,20
1-697366925,2
1-697379551,2
1-697458590,24
1-697459701,44
1-697486903,2
1-697578650,2
1-697811404,37
1-697987547,31
1-698044001,16
1-698057087,2
1-698077265,2
1-698103331,2
1-698216063,16
1-698267095,20
1-698293715,20
1-698346154,20
1-698481972,2
1-698524631,2
1-698751834,50
1-698754281,37
1-698842669,34
1-698998499,55
1-699010040,2
1-699103215,42
1-699140595,20
1-699140847,2
1-699345697,2
1-699370863,2
1-699397256,22
1-699661601,31
1-699690829,37
1-699737259,2
1-700362905,2
1-700498223,1
1-700566882,20
1-700746442,37
1-700842031,26
1-700896142,2
1-701042928,2
1-701429911,27
1-701525462,2
1-701555158,2
1-701702621,2
1-701990311,2
1-702103380,20
1-702103398,2
1-702304430,2
1-702304580,2
1-702378632,2
1-702482271,51
1-702501021,37
1-702501138,57
1-702501532,37
1-702514881,20
1-702656292,2
1-702673026,37
1-703016242,20
1-703190797,45
1-703242211,22
1-703383433,20
1-703399394,37
1-703445951,20
1-703540157,42
1-703856779,50
1-703964203,37
1-703964563,37
1-704226142,2
1-704229584,2
1-704229602,22
1-704650867,30
1-704661542,36
1-704703712,26
1-704725301,2
1-704973871,16
1-704977245,39
1-705821921,2
1-705847575,2
1-706083257,2
1-706226212,20
1-706866666,2
1-706915611,2
1-706949124,2
1-706959641,20
1-706963013,20
1-706982877,2
1-706988783,2
1-707025161,20
1-707053152,2
1-707293328,2
1-707300171,1
1-707623601,20
1-707660543,30
1-707693471,2
1-707704098,2
1-707708844,2
1-707778891,2
1-708121948,37
1-708131711,30
1-708581207,2
1-708582598,2
1-708613661,27
1-708716045,2
1-708833963,2
1-709437431,2
1-709461909,2
1-709479221,2
1-709552565,30
1-709663551,53
1-709802751,22
1-709802861,44
1-710065204,2
1-710109531,2
1-710114300,42
1-710269195,2
1-712814266,2
1-712856449,37
1-712972277,2
1-713106267,20
1-715479377,2
1-715638561,37
1-715660478,2
1-715674227,2
1-715703591,2
1-715860062,37
1-716154984,22
1-716571976,40
1-717122893,44
1-717222893,37
1-717275094,37
1-717713590,20
1-717801169,2
1-717838591,2
1-717852570,2
1-718031374,20
1-718056641,22
1-718132104,2
1-718958603,2
1-718960811,20
1-718973785,44
1-719199254,52
1-719210927,2
1-719517578,2
1-719999163,2
1-720000146,37
1-720041655,2
1-720069371,41
1-720110557,2
1-720457477,2
1-722041657,2
1-722098557,2
1-722201158,2
1-722334217,2
1-722334434,2
1-722674364,45
1-722688743,37
1-722742993,20
1-726517211,60
1-726760342,20
1-726808501,2
1-728461114,20
1-728470722,28
1-728630851,35
1-728641711,37
1-728649379,2
1-729423803,2
1-729440922,2
1-729635576,2
1-729711756,2
1-729826369,2
1-729966151,2
1-730084841,22
1-730084875,37
1-730644447,2
1-730923421,20
1-730961258,2
1-731792664,2
1-731908702,20
1-732289301,26
1-732357301,50
1-733169018,2
1-733336456,20
1-733451291,2
1-733562890,30
1-733649220,37
1-734831769,2
1-734921423,2
1-735185827,50
1-735265367,2
1-735265425,2
1-735881798,27
1-736351127,45
1-736351222,45
1-736392818,2
1-736474918,2
1-736492457,20
1-737341073,35
1-738626601,37
1-738820974,20
1-739307829,2
1-739606545,2
1-739695919,48
1-740409214,2
1-740676462,2
1-741495923,50
1-741753047,2
1-741758638,2
1-741807021,2
1-741987554,53
1-741995108,65
1-741995344,37
1-742216614,22
1-742296921,37
1-742383139,50
1-742397728,2
1-742833777,32
1-742929685,20
1-743659911,2
1-743923075,2
1-744020867,2
1-744096281,2
1-744436513,37
1-744436815,2
1-744436853,2
1-744771526,2
1-744812279,2
1-744867338,2
1-744961184,2
1-744961783,2
1-745176353,2
1-745323752,2
1-745528120,2
1-745590142,2
1-745630444,2
1-745791842,2
1-745941359,44
1-746011641,2
1-746123906,2
1-746191809,2
1-746205481,16
1-746374026,2
1-746662247,2
1-746662619,2
1-746969187,2
1-746969236,2
1-747147608,2
1-747373035,2
1-747680998,37
1-747810698,2
1-748204098,2
1-748384181,2
1-748438405,2
1-748680387,2
1-748850514,2
1-749012057,37
1-749747547,2
1-750161066,50
1-751002678,2
1-751006831,52
1-751378836,2
1-751622091,22
1-752067921,44
1-752134249,2
1-752600115,2
1-752835764,2
