CaseIds,Labels
1-699016718,41
1-699103686,25
1-699262145,14
1-699297808,23
1-699344291,15
1-699545679,36
1-699557832,34
1-699617036,32
1-699655497,12
1-699703931,30
1-699719677,93
1-699750568,32
1-699989926,51
1-700135371,4
1-700161985,57
1-700205396,4
1-700245581,65
1-700300604,45
1-700356558,47
1-700370143,41
1-700427997,30
1-700431220,88
1-700466198,5
1-700466740,72
1-700563427,4
1-700591261,5
1-700822736,4
1-700826141,18
1-700955144,51
1-701147913,8
1-701284355,73
1-701412801,81
1-701488609,47
1-701567557,65
1-701687914,83
1-701688007,63
1-701799752,75
1-701820421,30
1-702316147,63
1-702542377,94
1-702551585,81
1-702586831,77
1-702667331,39
1-703146498,8
1-703263656,40
1-703279569,96
1-703368981,58
1-703430111,58
1-703433841,5
1-703547921,23
1-703888972,52
1-703940589,52
1-703995711,90
1-703999194,86
1-704030543,36
1-704051851,33
1-704096711,39
1-704155821,50
1-704163965,4
1-704194471,89
1-704218008,83
1-704223291,60
1-704275949,47
1-704682611,81
1-704747578,3
1-704804641,37
1-704849848,76
1-704868231,93
1-704940021,40
1-704946941,62
1-704985732,83
1-705039067,39
1-705039821,48
1-705050337,91
1-705084201,76
1-705164933,4
1-705201889,47
1-705739949,7
1-705770183,78
1-705791051,52
1-705791341,78
1-705845431,48
1-705847078,4
1-705847232,52
1-705895959,61
1-705901284,83
1-705937016,81
1-705976449,47
1-705991296,47
1-706022221,47
1-706095828,27
1-706148201,33
1-706158289,7
1-706221211,54
1-706221681,52
1-706532382,89
1-706532431,16
1-706675514,32
1-706700376,40
1-706844801,14
1-706845546,89
1-706880563,40
1-706983808,3
1-706996552,27
1-707167142,8
1-707196413,14
1-707214451,70
1-707231563,74
1-707253770,36
1-707295006,76
1-707613853,39
1-707644921,39
1-707689061,13
1-707771775,93
1-707802351,83
1-707807221,39
1-707854303,63
1-707933295,4
1-707939234,30
1-707991342,47
1-708029447,30
1-708059841,89
1-708116781,44
1-708116786,44
1-708177338,91
1-708505881,59
1-708524564,51
1-708526701,78
1-708529881,48
1-708573022,73
1-708577179,56
1-708587941,61
1-708588651,52
1-708605704,53
1-708618611,63
1-708621071,44
1-708621211,44
1-708621216,44
1-708625573,5
1-708654057,15
1-708654206,62
1-708654452,15
1-708674093,20
1-708824660,15
1-708840091,21
1-708840281,81
1-708840891,18
1-708879965,34
1-708954745,4
1-709023396,88
1-709033790,83
1-709073301,20
1-709073651,27
1-709167822,83
1-709437564,74
1-709456716,27
1-709465778,12
1-709477967,30
1-709496690,70
1-709502283,56
1-709504717,58
1-709505128,56
1-709542591,74
1-709544188,56
1-709557170,36
1-709563207,27
1-709563537,53
1-709663406,51
1-709707903,36
1-709715968,30
1-709758563,56
1-709769982,85
1-709804068,85
1-709831036,34
1-709844441,41
1-710083211,30
1-710083501,27
1-710083691,21
1-710083831,74
1-710133933,4
1-710177495,51
1-710211491,32
1-710248131,70
1-712880822,59
1-712891909,35
1-712901719,32
1-712908376,89
1-712916847,36
1-712916876,60
1-712942400,30
1-712950734,16
1-712979761,89
1-713046754,40
1-713472354,30
1-713472661,89
1-713520241,52
1-715404545,93
1-715416221,51
1-715416771,5
1-715437063,70
1-715439170,15
1-715505142,94
1-715505758,45
1-715628657,89
1-715641871,39
1-715642734,52
1-715658220,83
1-715673631,90
1-715677131,77
1-715689451,63
1-715704641,54
1-715713221,5
1-715724341,67
1-715731471,82
1-715739627,45
1-715753705,39
1-715780861,40
1-715819222,45
1-715860853,73
1-715927090,83
1-715977583,83
1-716035538,30
1-716092458,23
1-716114500,4
1-716164282,5
1-716195100,70
1-716202992,92
1-716215673,8
1-716219287,66
1-716221928,39
1-716224739,50
1-716234193,57
1-716234358,62
1-716289998,63
1-716290816,62
1-716294642,4
1-716331563,69
1-716381288,30
1-716409968,23
1-716410137,54
1-716410529,23
1-716425334,75
1-716445231,30
1-716466808,13
1-716467704,89
1-716473461,70
1-716510112,62
1-716530349,50
1-716547687,48
1-716584541,27
1-716584881,77
1-716587209,66
1-716629872,63
1-716650567,82
1-716650593,74
1-716688713,99
1-716689691,5
1-716949717,72
1-716962496,47
1-716981483,3
1-716989377,47
1-717021893,7
1-717027282,47
1-717067711,34
1-717113861,91
1-717126508,34
1-717137957,93
1-717173812,70
1-717197709,41
1-717207263,88
1-717210101,21
1-717227518,51
1-717228961,89
1-717275031,76
1-717283611,78
1-717331011,72
1-717333026,40
1-717397801,1
1-717413361,30
1-717419109,40
1-717431477,97
1-717446378,3
1-717491930,92
1-717684213,23
1-717714208,58
1-717717559,40
1-717720404,74
1-717726137,88
1-717764374,89
1-717770354,70
1-717795233,7
1-717799091,39
1-717837851,13
1-717843904,83
1-717845096,74
1-717854005,4
1-717901005,40
1-717914963,66
1-717915624,57
1-717918204,37
1-717918214,24
1-717954369,23
1-717971591,39
1-717977915,53
1-717979241,91
1-718004998,34
1-718005400,72
1-718021221,63
1-718028943,27
1-718032180,47
1-718038855,38
1-718043945,90
1-718089090,63
1-718100518,47
1-718132991,91
1-718133341,35
1-718151332,83
1-718162127,56
1-718915746,30
1-718965291,83
1-718977997,60
1-718997398,20
1-719009547,53
1-719035508,41
1-719042888,63
1-719069585,40
1-719110506,58
1-719114721,81
1-719156663,30
1-719171201,34
1-719171221,86
1-719171831,30
1-719199551,77
1-719204935,84
1-719232179,53
1-719232890,8
1-719240042,59
1-719251456,30
1-719257516,57
1-719272244,61
1-719278453,91
1-719278949,65
1-719283506,4
1-719317155,13
1-719343054,23
1-719365340,83
1-719368467,32
1-719376891,60
1-719396793,22
1-719401266,3
1-719410841,73
1-719417071,34
1-719418321,22
1-719427538,60
1-719457882,16
1-719494184,96
1-719527281,48
1-719527701,35
1-719545691,51
1-719557568,47
1-719557848,96
1-719562894,73
1-719564142,78
1-719570805,74
1-719604235,60
1-719999107,68
1-719999555,5
1-720001688,48
1-720016461,4
1-720020557,63
1-720038450,47
1-720050050,15
1-720058448,96
1-720069769,23
1-720106082,23
1-720110782,74
1-720113580,15
1-720120744,22
1-720121244,93
1-720123132,27
1-720132322,25
1-720136396,20
1-720136845,96
1-720139895,14
1-720148628,4
1-720162489,89
1-720183338,30
1-720204222,15
1-720205701,3
1-720206203,36
1-720210419,4
1-720236091,4
1-720236793,36
1-720238081,42
1-720238521,97
1-720238611,21
1-720256656,83
1-720284313,11
1-720284411,90
1-720286653,88
1-720286781,68
1-720293692,40
1-720303301,45
1-720314291,23
1-720344447,1
1-720348105,23
1-720382341,67
1-720382501,63
1-720395521,65
1-720397707,3
1-720399249,4
1-720413010,4
1-720431324,5
1-720444903,73
1-720467504,15
1-720472166,70
1-720472355,70
1-720480174,25
1-720521568,39
1-720573655,23
1-720600393,38
1-720602934,25
1-720625387,40
1-722011393,74
1-722015518,23
1-722019330,82
1-722031971,74
1-722032861,39
1-722036421,40
1-722037671,8
1-722043575,59
1-722053011,89
1-722064650,96
1-722070899,16
1-722082563,48
1-722087493,23
1-722100455,72
1-722103115,66
1-722103633,74
1-722135071,83
1-722135191,3
1-722135421,69
1-722180065,65
1-722180141,65
1-722195560,59
1-722199228,4
1-722201622,57
1-722206475,51
1-722223033,73
1-722240826,7
1-722242703,89
1-722244560,70
1-722261790,4
1-722273075,15
1-722293660,40
1-722299587,36
1-722306467,4
1-722332101,78
1-722362086,75
1-722385327,76
1-722386222,40
1-722386268,23
1-722388008,91
1-722393548,72
1-722398871,57
1-722410869,4
1-722410885,32
1-722415150,74
1-722446422,72
1-722446651,69
1-722456527,40
1-722456790,34
1-722457895,91
1-722464062,4
1-722485381,52
1-722499503,91
1-722514203,48
1-722535466,70
1-722551539,22
1-722557526,85
1-722557908,62
1-722563391,51
1-722563431,27
1-722563671,36
1-722563681,93
1-722568166,8
1-722576991,11
1-722577251,90
1-722577581,81
1-722579031,40
1-722579712,52
1-722586342,92
1-722591617,14
1-722603802,58
1-722633677,49
1-722653227,82
1-722676283,8
1-722676834,13
1-722682307,72
1-722698931,27
1-722699121,18
1-722699381,5
1-722751796,61
1-722774781,63
1-722800373,78
1-722802882,63
1-724993372,54
1-726519362,96
1-726519612,70
1-726521429,30
1-726528936,23
1-726528943,14
1-726530157,96
1-726532802,63
1-726532876,63
1-726533201,36
1-726537852,89
1-726546276,35
1-726546740,3
1-726552311,16
1-726554431,89
1-726576082,82
1-726614295,7
1-726625483,91
1-726625502,31
1-726637105,4
1-726667991,56
1-726668161,53
1-726695193,47
1-726696979,69
1-726712611,86
1-726729135,58
1-726747811,4
1-726754037,36
1-726769441,54
1-726777605,22
1-726777620,76
1-726797367,47
1-726829050,51
1-726834518,93
1-726844205,4
1-726889557,3
1-726893941,18
1-726893951,30
1-726894642,68
1-726894711,54
1-726894731,83
1-726896681,73
1-726907941,56
1-726908351,54
1-726908461,82
1-726908881,82
1-726913671,58
1-726921727,36
1-726923786,38
1-726936962,83
1-726943514,50
1-726974974,48
1-726977591,88
1-726993271,3
1-726994871,67
1-727013401,62
1-727021332,96
1-727029406,89
1-727049292,39
1-727074774,76
1-727104891,71
1-727108464,84
1-727113589,4
1-727123066,60
1-727152027,91
1-727155202,40
1-727165553,84
1-727176381,15
1-727217586,92
1-727224498,78
1-728176584,82
1-728181260,96
1-728186504,57
1-728186672,51
1-728236947,51
1-728245797,66
1-728256681,91
1-728261550,53
1-728261720,4
1-728268983,4
1-728269093,69
1-728288484,85
1-728290131,85
1-728290611,36
1-728292674,22
1-728308361,52
1-728309860,47
1-728318565,25
1-728326523,65
1-728338521,89
1-728338595,13
1-728372131,58
1-728375012,63
1-728380041,48
1-728380361,11
1-728380451,42
1-728380521,84
1-728401991,85
1-728402231,85
1-728408911,40
1-728409061,61
1-728412968,20
1-728418011,90
1-728423732,65
1-728429599,39
1-728429698,30
1-728449782,52
1-728463083,74
1-728466992,3
1-728471269,52
1-728476062,62
1-728479140,30
1-728479661,73
1-728480859,4
1-728515380,60
1-728515447,41
1-728516315,5
1-728516690,78
1-728549796,84
1-728558963,63
1-728564933,27
1-728565252,86
1-728567120,16
1-728567187,59
1-728567806,70
1-728574390,40
1-728595344,15
1-728604095,70
1-728604558,35
1-728609400,3
1-728617580,25
1-728627978,53
1-728628057,3
1-728641783,73
1-728700188,3
1-728722906,82
1-728728162,22
1-728737339,74
1-728749040,76
1-728749109,76
1-728768797,40
1-728774979,45
1-728827701,68
1-729074991,63
1-729075211,78
1-729080926,45
1-729082121,25
1-729082236,96
1-729082701,68
1-729082871,74
1-729083781,35
1-729097375,43
1-729244882,89
1-729249186,44
1-729256121,36
1-729256251,52
1-729256531,93
1-729256831,21
1-729256851,21
1-729256882,21
1-729275172,1
1-729275419,41
1-729278754,68
1-729312244,70
1-729312873,35
1-729315061,58
1-729315411,94
1-729315431,37
1-729317695,50
1-729337282,76
1-729345302,57
1-729347720,25
1-729349281,25
1-729349739,56
1-729351021,41
1-729351591,15
1-729351752,72
1-729351761,22
1-729356801,35
1-729358683,60
1-729358866,39
1-729360965,89
1-729363660,92
1-729371940,14
1-729381438,84
1-729406081,52
1-729406281,33
1-729406311,90
1-729406661,53
1-729407452,7
1-729413423,34
1-729423171,27
1-729423561,32
1-729424427,77
1-729424771,25
1-729440375,4
1-729441271,16
1-729441801,93
1-729447885,88
1-729454597,69
1-729455114,38
1-729455355,52
1-729456199,63
1-729462951,52
1-729463071,54
1-729463251,37
1-729463281,1
1-729463311,37
1-729463386,52
1-729463401,54
1-729463406,52
1-729463411,36
1-729463491,1
1-729463651,1
1-729463671,48
1-729463721,52
1-729463741,37
1-729463771,20
1-729463781,21
1-729463821,21
1-729463831,21
1-729463861,52
1-729468185,60
1-729473091,52
1-729473517,91
1-729482553,25
1-729495122,84
1-729497222,52
1-729510095,60
1-729510194,69
1-729512860,73
1-729513010,36
1-729519381,52
1-729519781,24
1-729523637,97
1-729527202,93
1-729536403,5
1-729556366,59
1-729564375,47
1-729564393,31
1-729580884,72
1-729585074,89
1-729586865,35
1-729593276,4
1-729598821,69
1-729610251,30
1-729615221,84
1-729616611,73
1-729639068,86
1-729642101,96
1-729642261,8
1-729642342,58
1-729650335,50
1-729654566,53
1-729659065,85
1-729659209,48
1-729659239,86
1-729660704,88
1-729681899,25
1-729683700,91
1-729692250,66
1-729696910,85
1-729696957,73
1-729697264,91
1-729697406,15
1-729697514,34
1-729701261,72
1-729703611,82
1-729707456,69
1-729710911,63
1-729722696,92
1-729724503,90
1-729724548,83
1-729732469,16
1-729735075,52
1-729737371,54
1-729748001,34
1-729748027,32
1-729748248,53
1-729751751,40
1-729753991,72
1-729765503,58
1-729769620,25
1-729769884,39
1-729770216,60
1-729771165,63
1-729775220,30
1-729775808,30
1-729781437,60
1-729781697,82
1-729783786,58
1-729794376,54
1-729799491,51
1-729802083,51
1-729802209,60
1-729802236,25
1-729806213,20
1-729809195,15
1-729809514,89
1-729814049,88
1-729820704,34
1-729820770,4
1-729823831,63
1-729825014,64
1-729826503,59
1-729830322,4
1-729843994,74
1-729844109,5
1-729857533,52
1-729866114,7
1-729870359,3
1-729890136,58
1-729893383,84
1-729896421,36
1-729905093,50
1-729905491,52
1-729910993,4
1-729913537,25
1-729913690,25
1-729955753,45
1-730005931,74
1-730018116,4
1-730030995,47
1-730035461,69
1-730040641,85
1-730040885,22
1-730042386,15
1-730054339,4
1-730065800,63
1-730067183,89
1-730067309,25
1-730068930,3
1-730069431,84
1-730069683,99
1-730071292,59
1-730071341,54
1-730071391,34
1-730071581,53
1-730071611,21
1-730071731,45
1-730071791,13
1-730071831,52
1-730077100,35
1-730080969,52
1-730081404,92
1-730081514,89
1-730081747,92
1-730082325,22
1-730084493,85
1-730110101,89
1-730126971,42
1-730126981,82
1-730127001,42
1-730127111,9
1-730127251,30
1-730127301,58
1-730127321,30
1-730127381,52
1-730129661,70
1-730130539,15
1-730177483,50
1-730188780,73
1-730497354,96
1-730497866,72
1-730502433,89
1-730509302,74
1-730509416,67
1-730509461,40
1-730509773,73
1-730515189,78
1-730515574,88
1-730520519,96
1-730522301,14
1-730528304,63
1-730529203,8
1-730533489,14
1-730540985,36
1-730550464,23
1-730550796,63
1-730561221,40
1-730561693,68
1-730589165,78
1-730589790,41
1-730604741,47
1-730607446,30
1-730607592,52
1-730620137,94
1-730624890,82
1-730628190,3
1-730640484,5
1-730641578,69
1-730644761,79
1-730655295,4
1-730655355,56
1-730655701,70
1-730661521,36
1-730661532,25
1-730661976,51
1-730662807,25
1-730664821,58
1-730683686,86
1-730683794,60
1-730687426,86
1-730692155,78
1-730692332,78
1-730692683,36
1-730693647,64
1-730694495,20
1-730697741,96
1-730698085,68
1-730698833,91
1-730700447,84
1-730736338,68
1-730737297,89
1-730757694,30
1-730760509,5
1-730760683,48
1-730760715,25
1-730768526,40
1-730772841,84
1-730780976,34
1-730784738,36
1-730788530,67
1-730795246,44
1-730802686,77
1-730811397,40
1-730811465,48
1-730812766,13
1-730829508,4
1-730833007,30
1-730833132,7
1-730835168,73
1-730835217,4
1-730858110,82
1-730872746,5
1-730884191,35
1-730887476,4
1-730901191,70
1-730901311,47
1-730901381,52
1-730901481,35
1-730901831,13
1-730901851,84
1-730901861,54
1-730901866,22
1-730901884,97
1-730919441,16
1-730919669,35
1-730952971,63
1-730954381,52
1-730957378,56
1-730957431,4
1-730957669,60
1-730959490,96
1-730960949,63
1-730968951,21
1-730969091,37
1-730969141,58
1-730969181,39
1-730969191,70
1-730969241,72
1-730969281,97
1-730969321,84
1-730969381,91
1-730969511,84
1-730969611,25
1-730969651,50
1-730969661,22
1-730969711,13
1-730969751,13
1-730969761,40
1-730969852,53
1-730975016,40
1-730975807,97
1-730992013,15
1-730992516,38
1-730997166,40
1-730997865,34
1-731025329,62
1-731050483,22
1-731050573,8
1-731064118,4
1-731064788,4
1-731064951,74
1-731065059,83
1-731065133,93
1-731065533,41
1-731069701,26
1-731073050,93
1-731088011,32
1-731088401,16
1-731094128,5
1-731094429,96
1-731094556,23
1-731100012,73
1-731100744,23
1-731102081,14
1-731102310,4
1-731113654,16
1-731117221,86
1-731123267,53
1-731134946,78
1-731135262,52
1-731142213,30
1-731142897,83
1-731147913,52
1-731151185,62
1-731154311,63
1-731154499,40
1-731154856,25
1-731157379,52
1-731157904,85
1-731170911,23
1-731177370,96
1-731182383,66
1-731182527,88
1-731188940,4
1-731208499,40
1-731218589,70
1-731228360,89
1-731233155,30
1-731235386,4
1-731235536,93
1-731241891,52
1-731266446,69
1-731269853,32
1-731273458,52
1-731276604,30
1-731276779,38
1-731278533,32
1-731330695,4
1-731333657,99
1-731333810,8
1-731334678,84
1-731336210,44
1-731341641,39
1-731342385,38
1-731382356,58
1-731382414,63
1-731439432,39
1-731439441,96
1-731439460,38
1-731764032,99
1-731764304,52
1-731766006,51
1-731779343,38
1-731779791,89
1-731780971,89
1-731792134,78
1-731802464,14
1-731802560,34
1-731809381,89
1-731814081,50
1-731814945,41
1-731815411,3
1-731816225,88
1-731818398,3
1-731818521,73
1-731829901,54
1-731829921,54
1-731829961,53
1-731830011,53
1-731830081,72
1-731830101,40
1-731830131,35
1-731830141,40
1-731830151,68
1-731830191,35
1-731830321,8
1-731830361,96
1-731830451,22
1-731830821,35
1-731830871,69
1-731831585,94
1-731840332,89
1-731840730,25
1-731849320,47
1-731853306,15
1-731853501,83
1-731861414,4
1-731868901,34
1-731868931,53
1-731868981,53
1-731869101,70
1-731869211,54
1-731869271,78
1-731869361,45
1-731869391,72
1-731869451,25
1-731869491,15
1-731869581,67
1-731869591,53
1-731869641,36
1-731869661,74
1-731869721,53
1-731869752,25
1-731871593,3
1-731879687,62
1-731886981,43
1-731887861,15
1-731888911,63
1-731890914,50
1-731896377,76
1-731896824,47
1-731897193,30
1-731913720,23
1-731923244,89
1-731925995,72
1-731926201,61
1-731937914,73
1-731945940,38
1-731950209,82
1-731965990,36
1-731966140,78
1-731966686,89
1-731967683,72
1-731970581,30
1-731970710,81
1-731984877,83
1-731991552,22
1-731996648,8
1-732011816,5
1-732011856,62
1-732013295,72
1-732017153,62
1-732018081,69
1-732018131,89
1-732022076,78
1-732024480,68
1-732024939,4
1-732025104,82
1-732025285,39
1-732026980,15
1-732027653,72
1-732030161,81
1-732030201,33
1-732030211,5
1-732030331,64
1-732030831,34
1-732061548,85
1-732061858,12
1-732062676,5
1-732067929,56
1-732068791,76
1-732073496,99
1-732081952,15
1-732088178,47
1-732095030,35
1-732095248,97
1-732098363,25
1-732099191,34
1-732110977,97
1-732111330,93
1-732115634,14
1-732121564,91
1-732124409,68
1-732137688,58
1-732139419,58
1-732143130,78
1-732145234,7
1-732157096,40
1-732161757,35
1-732163361,84
1-732171009,40
1-732173481,15
1-732173541,4
1-732174599,20
1-732177911,94
1-732179211,17
1-732179268,85
1-732179287,67
1-732185768,23
1-732193663,52
1-732196939,82
1-732199958,48
1-732201078,39
1-732202373,48
1-732202511,13
1-732203933,52
1-732205269,40
1-732211941,68
1-732211961,11
1-732212091,42
1-732212111,81
1-732212211,15
1-732212231,42
1-732212241,44
1-732212251,22
1-732212261,68
1-732212661,18
1-732212691,5
1-732212731,72
1-732212791,47
1-732212891,58
1-732218598,52
1-732218663,4
1-732219471,63
1-732223113,91
1-732224539,44
1-732226133,52
1-732228413,59
1-732229387,97
1-732229669,39
1-732229853,91
1-732240803,72
1-732247638,8
1-732251191,56
1-732251858,70
1-732254715,83
1-732259171,81
1-732259271,52
1-732259291,81
1-732259341,22
1-732259491,53
1-732259521,53
1-732261051,74
1-732261291,90
1-732261411,73
1-732261521,11
1-732261561,67
1-732261891,74
1-732279953,93
1-732282433,50
1-732289131,30
1-732289335,35
1-732289939,22
1-732296918,30
1-732297422,72
1-732297766,82
1-732297859,23
1-732297896,81
1-732309611,56
1-732316871,3
1-732325815,4
1-732332311,62
1-732335159,23
1-732335513,50
1-732348420,15
1-732357562,23
1-732359781,16
1-732361418,5
1-732361737,15
1-732378982,85
1-732385994,70
1-732391464,23
1-732394151,44
1-732419012,48
1-732424301,70
1-732425275,4
1-732439433,53
1-732439530,25
1-732447930,44
1-732451728,62
1-732451794,9
1-732455631,5
1-732463205,48
1-732469360,60
1-732469478,79
1-732473167,15
1-732525291,25
1-732526526,4
1-732851321,0
1-732852191,8
1-732855871,70
1-732862874,99
1-732863332,44
1-732867372,72
1-732869294,70
1-732869889,4
1-732875748,19
1-732877003,4
1-732883071,65
1-732884421,35
1-732885906,23
1-732886198,72
1-732886222,45
1-732886890,68
1-732892174,48
1-732892273,25
1-732892779,8
1-732893406,94
1-732895470,31
1-732895541,20
1-732899659,15
1-732899879,14
1-732904675,64
1-732909375,89
1-732909606,39
1-732923380,36
1-732933421,50
1-732936005,4
1-732942420,4
1-732942791,30
1-732943705,34
1-732949234,63
1-732949351,60
1-732958303,4
1-732960195,14
1-732967688,52
1-732970482,32
1-732970505,25
1-732970553,25
1-732972251,60
1-732984553,4
1-732987137,82
1-733001687,89
1-733009526,60
1-733022791,60
1-733033210,68
1-733037955,4
1-733055291,40
1-733062601,23
1-733072511,4
1-733073241,90
1-733073251,11
1-733073371,44
1-733073481,25
1-733073501,69
1-733073541,20
1-733073641,39
1-733073791,81
1-733075475,23
1-733075652,36
1-733075863,70
1-733076472,68
1-733076551,43
1-733076651,54
1-733076791,11
1-733076851,33
1-733076861,53
1-733076871,62
1-733078021,65
1-733078101,4
1-733081574,58
1-733082240,84
1-733083240,82
1-733083929,4
1-733084555,67
1-733084819,23
1-733096851,99
1-733111867,36
1-733115300,78
1-733115976,73
1-733120018,13
1-733120074,38
1-733123088,52
1-733131099,78
1-733135051,68
1-733135172,81
1-733141096,70
1-733158183,1
1-733158397,60
1-733161095,4
1-733161610,1
1-733164001,31
1-733174377,27
1-733177423,39
1-733178699,67
1-733196361,70
1-733198236,45
1-733199874,30
1-733199887,68
1-733202134,30
1-733207651,61
1-733208951,39
1-733209061,20
1-733209121,42
1-733209141,72
1-733209231,20
1-733209291,11
1-733209301,73
1-733209371,48
1-733209431,13
1-733209481,42
1-733209501,11
1-733209551,18
1-733209761,78
1-733209881,54
1-733211401,4
1-733240253,89
1-733240337,82
1-733240459,3
1-733240668,15
1-733242265,1
1-733242301,14
1-733242367,45
1-733244079,35
1-733244535,72
1-733249884,41
1-733250511,40
1-733251971,23
1-733252138,15
1-733252212,23
1-733252314,4
1-733252403,89
1-733254575,86
1-733265984,99
1-733266204,4
1-733266236,63
1-733271357,69
1-733272407,93
1-733272495,23
1-733279756,40
1-733286591,50
1-733290992,89
1-733293251,52
1-733301711,99
1-733302363,58
1-733302878,78
1-733302992,3
1-733318093,34
1-733319481,52
1-733325188,25
1-733336652,5
1-733337683,30
1-733338481,63
1-733338744,88
1-733341857,23
1-733345605,35
1-733348356,23
1-733348462,52
1-733348917,35
1-733348922,16
1-733350311,14
1-733350721,4
1-733357099,68
1-733360125,52
1-733360682,86
1-733362771,70
1-733364740,39
1-733368557,23
1-733368900,73
1-733372160,60
1-733372382,23
1-733381485,36
1-733389423,4
1-733393162,99
1-733405424,84
1-733408351,50
1-733413965,31
1-733414248,91
1-733418076,40
1-733420258,68
1-733424129,73
1-733442303,13
1-733443560,16
1-733449199,96
1-733449471,84
1-733456610,23
1-733469984,4
1-733471771,89
1-733471834,23
1-733474451,23
1-733478032,4
1-733478789,89
1-733482215,30
1-733482558,93
1-733485051,40
1-733485346,25
1-733498926,73
1-733511386,99
1-733527715,14
1-733527806,68
1-733536755,23
1-733539596,59
1-733547550,34
1-733549283,67
1-733552642,18
1-733556566,89
1-733556791,25
1-733561308,32
1-733561499,25
1-733561635,69
1-733561927,16
1-733561941,21
1-733563537,40
1-733565953,99
1-733566832,38
1-733613370,4
1-733614122,25
1-733648964,93
1-733649307,38
1-734030508,70
1-734658425,4
1-734659103,63
1-734659114,63
1-734659175,63
1-734664925,4
1-734665561,69
1-734666685,82
1-734666802,85
1-734668082,4
1-734668261,45
1-734671867,3
1-734672911,50
1-734672931,22
1-734673191,3
1-734673221,47
1-734673251,48
1-734673331,35
1-734673351,68
1-734673391,52
1-734673421,9
1-734673431,67
1-734673451,35
1-734673481,56
1-734673532,65
1-734673561,18
