CaseIds,Labels
1-428421057,25
1-429498598,41
1-429979181,46
1-430150814,7
1-430793848,0
1-430836105,6
1-430880486,6
1-431797119,25
1-432419251,30
1-432687815,33
1-433161361,25
1-433309965,56
1-433710534,20
1-433910332,11
1-434419581,25
1-434892089,43
1-435824991,25
1-435825107,25
1-437141508,0
1-438526021,6
1-438897551,0
1-439833168,6
1-439863114,6
1-440576028,0
1-441507371,28
1-442885842,55
1-443175071,6
1-443637654,25
1-448698916,6
1-454389870,16
1-457173714,6
1-467257506,27
1-470328307,25
1-470714850,25
1-473084325,46
1-475885658,3
1-479002951,6
1-489198755,6
1-494629702,6
1-494871141,18
1-495101458,6
1-497807633,25
1-498002861,6
1-498324124,16
1-499289128,25
1-499289256,25
1-499540955,44
1-500208339,25
1-500427383,6
1-501925116,31
1-501969547,0
1-502353485,6
1-502697671,33
1-502769178,55
1-504048859,33
1-504498907,0
1-505194002,0
1-505194015,0
1-505416663,25
1-505443989,25
1-506092586,0
1-506108491,33
1-506236591,25
1-506866218,6
1-507679771,0
1-507774379,25
1-508044897,29
1-508462323,0
1-508825032,0
1-509892697,6
1-509912273,25
1-509915742,0
1-510142147,43
1-510399424,0
1-510423612,6
1-511755003,33
1-511787661,25
1-512617571,43
1-512654811,28
1-513031774,0
1-513032417,25
1-513135755,25
1-513180623,25
1-513395204,6
1-513767190,6
1-513864515,33
1-513910403,6
1-514223574,6
1-514311011,6
1-514618724,33
1-514712116,6
1-514832700,33
1-515461174,33
1-515617964,28
1-515834995,11
1-515873671,42
1-516141293,34
1-516860557,6
1-517002080,25
1-517045062,25
1-517399487,40
1-517490964,25
1-517828743,25
1-518362551,25
1-519020627,0
1-519054737,41
1-519065883,15
1-519085985,40
1-519147007,28
1-519167681,51
1-519386144,0
1-520127960,6
1-520234084,25
1-520705880,6
1-521122392,25
1-521431857,25
1-521555370,0
1-521628291,0
1-522222222,0
1-522460624,25
1-522734472,25
1-522949376,30
1-523027945,6
1-523069229,33
1-523311541,25
1-523361887,25
1-523392191,25
1-523637826,0
1-524169663,24
1-524328647,0
1-524356958,33
1-524375607,41
1-525132931,41
1-525447561,41
1-525477138,6
1-525489753,25
1-525589021,0
1-526037041,0
1-526344555,25
1-526369142,6
1-526414477,25
1-526414833,25
1-526647987,6
1-527208576,6
1-527928641,6
1-528251011,18
1-528332261,41
1-528716762,33
1-528755863,6
1-529091253,6
1-529091311,6
1-529471141,18
1-530147896,53
1-530539767,25
1-530568802,40
1-531435394,6
1-531872604,49
1-532038065,33
1-532084405,25
1-532544114,6
1-532816930,6
1-533449912,25
1-533851634,25
1-534020390,41
1-534493180,41
1-534702904,6
1-535052125,56
1-535233659,25
1-535393553,0
1-535418135,41
1-535439201,6
1-535813109,0
1-535813203,0
1-535813236,0
1-535813278,0
1-535813300,0
1-535813432,0
1-535813517,0
1-535813813,0
1-536299706,31
1-536904633,0
1-537169872,48
1-537311033,35
1-537601770,18
1-537902763,0
1-537984625,28
1-538109148,52
1-538226806,0
1-538297321,25
1-538411483,33
1-538467021,18
1-539000895,0
1-539083171,6
1-539633138,25
1-539752329,33
1-539805130,6
1-540408651,25
1-540500545,6
1-540531611,33
1-540549141,43
1-540549178,41
1-540549229,41
1-540631861,11
1-540723633,25
1-540904745,25
1-540947390,18
1-541028557,25
1-541088014,33
1-541565290,25
1-541566505,25
1-541655216,25
1-541686305,25
1-542027112,52
1-542568265,49
1-542919207,0
1-542940765,54
1-543227320,37
1-543300099,41
1-543653631,52
1-544020953,16
1-544200884,6
1-544527205,6
1-544595401,18
1-544876956,6
1-545370610,44
1-545738536,41
1-545911672,48
1-546272906,41
1-546692981,0
1-546693092,0
1-546838031,57
1-547539001,0
1-547617088,41
1-547802271,0
1-548188531,0
1-548188557,0
1-548188833,0
1-549431982,18
1-550036329,37
1-550159631,41
1-550577363,41
1-550611848,0
1-553276916,23
1-555105571,25
1-557618809,0
1-557739965,6
1-560246371,32
1-560404489,46
1-560418897,25
1-560419045,25
1-560504546,37
1-560703011,6
1-561068081,0
1-561190012,25
1-562022682,25
1-562778111,5
1-562807927,33
1-563156866,6
1-563156881,6
1-563477371,38
1-563779807,43
1-564311006,25
1-564433915,18
1-564528496,25
1-564738994,33
1-564903210,25
1-565030154,0
1-565319816,0
1-565807612,52
1-565905115,6
1-566003511,28
1-566096602,28
1-566101203,0
1-566332021,25
1-566642468,25
1-566661201,6
1-567100387,0
1-567362335,6
1-567440922,25
1-567718361,0
1-567958551,6
1-567981735,25
1-572078531,45
1-572330175,20
1-572625937,25
1-572730349,41
1-572802327,28
1-573215995,41
1-573278049,6
1-573280988,0
1-573316263,18
1-573501251,27
1-573639367,25
1-573655864,25
1-573830584,16
1-573904126,28
1-574045461,0
1-574052419,28
1-574132549,25
1-574162627,25
1-574222268,7
1-574271413,25
1-574466092,54
1-574623837,33
1-574663931,23
1-575690736,33
1-576186189,33
1-576423636,6
1-576667260,27
1-576807766,6
1-576881364,0
1-576934735,0
1-576984464,34
1-577196856,25
1-577236636,28
1-577288653,25
1-577396354,25
1-577685618,6
1-577737791,49
1-577834779,6
1-577996886,38
1-578105842,47
1-578252937,0
1-578579972,0
1-578598959,36
1-578612825,28
1-578612990,27
1-578686199,0
1-578831063,25
1-579078207,6
1-579211624,25
1-579250167,6
1-579369463,25
1-579425746,46
1-579425846,21
1-579517011,6
1-579636429,0
1-580296643,33
1-580325905,0
1-580358285,25
1-580385263,25
1-580464971,45
1-580981634,0
1-581652169,0
1-581740771,0
1-581815727,18
1-581898739,56
1-582296121,0
1-582401721,6
1-583171096,25
1-583931536,0
1-583944596,6
1-584047671,6
1-584612205,41
1-584754762,0
1-584776062,6
1-584812041,41
1-584828902,0
1-584861543,36
1-584938329,41
1-585459725,43
1-585467875,6
1-585469859,40
1-585714932,30
1-586382001,0
1-586382068,0
1-586562664,37
1-587038802,25
1-587058585,0
1-587337285,0
1-587337305,0
1-587383007,0
1-588543315,0
1-588566574,6
1-588712865,21
1-589099869,0
1-589370341,27
1-589421537,0
1-589962550,0
1-589999547,8
1-590262446,32
1-590574771,12
1-590579544,0
1-591301260,0
1-591508928,25
1-591627183,28
1-591627239,28
1-592064699,0
1-592390567,43
1-593022132,0
1-593022224,0
1-593032661,28
1-593312167,33
1-593431551,33
1-593751721,0
1-593933571,0
1-594093101,47
1-594472343,33
1-594666837,0
1-594673056,0
1-594693527,0
1-595293983,12
1-595361681,0
1-595687232,41
1-596251950,33
1-596286562,0
1-596290771,41
1-596331167,18
1-596580941,25
1-596608752,6
1-596676011,35
1-596815491,0
1-597231167,47
1-597285812,33
1-597580752,41
1-597616526,0
1-598583993,28
1-599074651,6
1-599157751,42
1-599157997,25
1-599158067,18
1-599352141,0
1-599517681,33
1-599586617,28
1-599626401,5
1-600432558,33
1-600506847,56
1-600663061,28
1-600873076,0
1-601289432,33
1-601400851,42
1-601433623,0
1-601636752,0
1-601819090,41
1-602316021,33
1-602316067,33
1-602316153,18
1-602316201,0
1-602316215,6
1-602316249,0
1-602396115,6
1-602464818,0
1-602870173,51
1-603537274,43
1-603563148,0
1-603708003,0
1-603798757,0
1-604432843,0
1-604432860,0
1-604432887,0
1-604604928,6
1-604645912,48
1-604646378,0
1-604882241,57
1-605029866,6
1-605034229,6
1-605184371,52
1-605279637,0
1-605728578,6
1-606068287,17
1-606441115,6
1-606724483,18
1-606829317,28
1-606971198,43
1-607158761,36
1-607520800,6
1-607840637,0
1-607934151,0
1-608010054,28
1-608036754,10
1-608735919,33
1-609011164,28
1-609700424,33
1-611506787,6
1-611582327,0
1-611582394,0
1-611605221,6
1-611632212,33
1-611637278,0
1-611651603,33
1-612515539,48
1-613033122,33
1-613364032,57
1-613412559,0
1-613496066,18
1-613740745,0
1-614378697,28
1-614378787,28
1-614451236,0
1-615224713,0
1-615905511,6
1-616014042,0
1-616211466,45
1-616288482,52
1-616409083,26
1-616977258,33
1-616993936,42
1-617042441,45
1-617049384,0
1-617084616,6
1-617356985,13
1-617389027,6
1-617470131,27
1-617696569,14
1-618041243,18
1-618041343,42
1-618116069,18
1-618143224,18
1-618170625,33
1-618171180,6
1-618283927,6
1-618350811,3
1-618589528,41
1-618620384,0
1-618764275,7
1-618859631,15
1-618883006,42
1-619053302,49
1-619067777,25
1-619087129,0
1-619109941,51
1-619146141,48
1-619175501,6
1-619201265,33
1-619232031,6
1-619254483,0
1-619550849,54
1-619575181,26
1-619589599,53
1-619684455,0
1-619699161,49
1-619719949,55
1-619767065,6
1-619857642,6
1-620015297,0
1-620074564,0
1-620430705,0
1-620432583,25
1-620483711,48
1-620572095,0
1-620584677,33
1-620656965,0
1-620705595,0
1-620857518,0
1-620925267,41
1-621023087,0
1-621039603,0
1-621061021,32
1-621311061,16
1-621322866,0
1-621369891,0
1-621393223,29
1-621571462,0
1-622154016,51
1-622156083,18
1-622295317,6
1-622618613,18
1-622630582,6
1-622652886,0
1-622783644,33
1-622806196,33
1-622847448,33
1-622856843,0
1-622874191,6
1-622884303,6
1-622940906,6
1-623152702,0
1-623336818,0
1-623354971,33
1-623520821,52
1-623521280,33
1-623626713,41
1-623792185,45
1-623859845,0
1-623873811,31
1-624009613,0
1-624219528,0
1-624305845,35
1-624403918,53
1-624450715,6
1-624711258,28
1-624745314,0
1-624845426,28
1-625322174,18
1-625459293,18
1-625628532,0
1-625634702,6
1-625634824,6
1-625634936,6
1-625646775,0
1-626102521,0
1-626212681,33
1-626292231,39
1-626462354,6
1-626510640,7
1-626515794,41
1-626760391,6
1-626834451,6
1-627163101,43
1-627190551,2
1-627336700,33
1-627337013,6
1-627532005,33
1-627557462,6
1-627630611,28
1-627878397,6
1-627936524,0
1-627980711,0
1-628078553,0
1-628105478,33
1-628203323,52
1-628222366,0
1-628255780,0
1-628669941,0
1-628704675,42
1-629618537,33
1-629629428,33
1-629642635,41
1-629991273,6
1-630156753,28
1-630493188,0
1-631001113,0
1-631117870,15
1-631509503,0
1-632486751,33
1-633036453,28
1-633092732,6
1-633184307,0
1-634447637,33
1-634479154,0
1-634487640,0
1-634506651,0
1-634533656,0
1-635351501,0
1-635382525,0
1-635404161,6
1-636080278,44
1-636102195,32
1-636501102,0
1-636789520,0
1-636849620,41
1-636852199,33
1-636867758,0
1-636931254,51
1-637035141,0
1-637059802,0
1-637089310,2
1-637142120,0
1-637222863,36
1-637283508,28
1-637307494,35
1-637327254,0
1-637516103,28
1-637580967,6
1-637591141,0
1-637685994,26
1-637713545,18
1-637713651,0
1-637716645,0
1-637893062,33
1-637954950,0
1-638034021,0
1-638041299,0
1-638091067,15
1-638112911,0
1-638653931,0
1-638961317,0
1-638962731,33
1-639009338,6
1-639028876,0
1-639870000,0
1-639881579,0
1-639930880,48
1-639942581,33
1-640059801,0
1-640093069,29
1-640254885,10
1-640263496,0
1-640387614,54
1-641023492,0
1-641044311,6
1-641083751,33
1-641083987,33
1-641100891,0
1-641104060,28
1-641157962,0
1-641232069,48
1-641243011,43
1-641306231,0
1-641323677,33
1-641491883,0
1-641530471,22
1-642418588,0
1-642478708,0
1-642579219,32
1-642761240,0
1-642766943,33
1-642802641,41
1-642846054,6
1-643444986,28
1-643445547,0
1-643468705,26
1-643532122,0
1-643556695,0
1-643685369,33
1-643685396,14
1-643706642,6
1-643747498,0
1-643809664,15
1-644748889,0
1-644827840,0
1-644992956,33
1-647796802,41
1-647802297,0
1-647841758,8
1-647929267,0
1-648105181,6
1-648231508,0
1-648497601,28
1-648807492,0
1-648839266,0
1-648861744,0
1-649302225,0
1-649302263,0
1-649887393,0
1-649984202,0
1-650008427,0
1-650011031,0
1-650025535,26
1-650081295,41
1-650123293,33
1-650135511,0
1-650241321,0
1-650243662,33
1-650892393,0
1-651084211,0
1-651096273,0
1-651206715,0
1-651398271,28
1-651922251,0
1-651922470,0
1-651922594,0
1-651951532,0
1-652112015,55
1-652195634,40
1-652259831,0
1-652270498,0
1-652874271,0
1-652925445,0
1-652935537,0
1-653135006,6
1-653254236,6
1-653314473,35
1-653878594,0
1-653988751,6
1-653989471,53
1-654056225,7
1-654146231,35
1-654348241,6
1-654369162,0
1-654403938,20
1-655213351,6
1-655235043,4
1-655379467,0
1-655429981,0
1-655536176,0
1-655607132,6
1-655719611,0
1-655739451,0
1-656151409,33
1-656224707,0
1-656225465,28
1-656510751,26
1-656868426,33
1-657063150,38
1-657163590,6
1-657368644,0
1-657412381,12
1-657534681,0
1-657768145,6
1-657874936,6
1-657934265,0
1-658022616,0
1-658063672,6
1-658092528,0
1-658125909,0
1-658259614,0
1-658537939,6
1-658594692,6
1-658627294,6
1-658627419,6
1-658792860,6
1-659137375,6
1-659170761,0
1-659231191,0
1-659239126,6
1-659284621,0
1-659284863,0
1-659376592,0
1-659539868,0
1-659618631,0
1-659716213,35
1-659718901,41
1-659782951,0
1-659922661,25
1-659934601,33
1-660054568,0
1-660268091,38
1-660374694,33
1-660393401,6
1-660483225,0
1-660509893,28
1-660592931,0
1-660602952,0
1-660636558,36
1-660648920,15
1-660785867,0
1-660786538,6
1-660808741,0
1-660873096,0
1-660903884,35
1-660908181,0
1-660948681,0
1-660949435,0
1-660956878,0
1-661132868,0
1-661134924,18
1-661184751,47
1-661231558,0
1-661706786,6
1-662272981,6
1-662956121,0
1-663582660,42
1-663749238,6
1-663851111,0
1-663891165,41
1-664001411,0
1-664579051,0
1-664730121,6
1-664912261,0
1-669119156,50
1-669144071,0
1-669202942,0
1-669804759,0
1-670052598,0
1-670754761,19
1-671350354,0
1-671512033,0
1-671933304,6
1-672299434,6
1-672506739,55
1-672647650,0
1-672740630,6
1-672743704,0
1-672807011,6
1-672860819,6
1-672862385,42
1-672975080,35
1-673056371,0
1-673143636,0
1-673151866,0
1-673197539,6
1-673224718,18
1-673359575,41
1-673405851,0
1-673429845,58
1-673434441,0
1-673487817,6
1-675046360,6
1-675115616,0
1-675150191,52
1-675150672,25
1-675664904,0
1-675685459,13
1-675739721,0
1-675758382,6
1-675758444,0
1-675797761,13
1-675826063,34
1-675828021,35
1-677811170,53
1-678370811,6
1-678626550,6
1-678755621,50
1-679235759,0
1-681706381,0
1-681864502,33
1-681929091,25
1-682059903,28
1-682262974,3
1-682277823,0
1-682342767,28
1-682357851,35
1-682409211,6
1-682409241,6
1-683064635,0
1-683298971,33
1-683752875,18
1-684108661,0
1-684991415,0
1-685018675,0
1-685134878,54
1-685300128,6
1-686405886,6
1-686475951,0
1-686477306,6
1-686531969,50
1-686535660,0
1-686557724,33
1-686581779,0
1-686642441,30
1-686642543,50
1-686854421,0
1-686856862,0
1-686945977,33
1-686966285,6
1-687129760,6
1-687133944,0
1-687309895,0
1-687587336,0
1-687589251,40
1-687649700,6
1-687668119,25
1-687830906,0
1-688280019,27
1-688342754,33
1-688380091,49
1-688491391,0
1-688509388,6
1-688515611,41
1-688564654,0
1-688564824,27
1-688725917,55
1-689160381,6
1-689176751,26
1-689252781,6
1-689341321,0
1-689469104,54
1-689525975,6
1-690184941,6
1-690190570,6
1-690249637,0
1-690327801,0
1-690327837,26
1-690352118,0
1-690419865,6
1-690447511,5
1-690458151,0
1-690762471,22
1-690896014,0
1-690926911,0
1-690931471,28
1-691031201,0
1-691093464,29
1-691146566,0
1-691176158,0
1-691221687,54
1-691767241,6
1-691786096,25
1-691786330,18
1-691832225,0
1-692042197,6
1-692055495,28
1-692193396,25
1-692715494,0
1-692813576,6
1-692959195,6
1-693343054,0
1-693357728,0
1-693456968,58
1-693469757,0
1-693469771,0
1-693592211,0
1-693595112,0
1-693595201,42
1-693732401,30
1-693741781,6
1-693748777,0
1-693789171,23
1-693812929,6
1-693895885,33
1-693937519,0
1-694212171,0
1-694222066,45
1-694338411,35
1-694346343,6
1-694354058,0
1-694385837,16
1-694420679,0
1-694464235,0
1-694509209,0
1-694597155,41
1-694794065,33
1-694808152,0
1-694828073,46
1-694899814,35
1-694923791,0
1-695030407,0
1-695241661,0
1-695258011,41
1-695309312,0
1-695316021,6
1-695425289,41
1-695486321,42
1-695616474,0
1-695748265,6
1-695801720,0
1-695946177,0
1-696057890,0
1-696097603,38
1-696205828,0
1-696616111,0
1-696680265,45
1-696695427,0
1-696714411,5
1-696835891,22
1-696839978,6
1-696881965,0
1-696990621,0
1-697041731,23
1-697249225,0
1-697260307,6
1-697366925,0
1-697379551,0
1-697458590,53
1-697459701,36
1-697486903,0
1-697578650,0
1-697811404,28
1-697987547,57
1-698044001,25
1-698057087,0
1-698077265,0
1-698103331,0
1-698216063,25
1-698267095,6
1-698293715,6
1-698346154,6
1-698481972,0
1-698524631,0
1-698751834,33
1-698754281,28
1-698842669,30
1-698998499,15
1-699010040,0
1-699103215,56
1-699140595,6
1-699140847,0
1-699345697,0
1-699370863,0
1-699397256,35
1-699661601,57
1-699690829,28
1-699737259,0
1-700362905,0
1-700498223,51
1-700566882,39
1-700746442,28
1-700842031,30
1-700896142,0
1-701042928,0
1-701429911,41
1-701525462,0
1-701555158,0
1-701702621,0
1-701990311,0
1-702103380,6
1-702103398,0
1-702304430,0
1-702304580,0
1-702378632,0
1-702482271,20
1-702501021,28
1-702501138,42
1-702501532,28
1-702514881,6
1-702656292,0
1-702673026,28
1-703016242,6
1-703190797,38
1-703242211,35
1-703383433,6
1-703399394,28
1-703445951,6
1-703540157,51
1-703856779,33
1-703964203,28
1-703964563,28
1-704226142,0
1-704229584,0
1-704229602,35
1-704650867,48
1-704661542,32
1-704703712,30
1-704725301,0
1-704973871,25
1-704977245,55
1-705821921,0
1-705847575,0
1-706083257,0
1-706226212,6
1-706866666,0
1-706915611,0
1-706949124,0
1-706959641,6
1-706963013,6
1-706982877,0
1-706988783,0
1-707025161,6
1-707053152,0
1-707293328,0
1-707300171,31
1-707623601,6
1-707660543,55
1-707693471,0
1-707704098,0
1-707708844,0
1-707778891,0
1-708121948,28
1-708131711,48
1-708581207,0
1-708582598,0
1-708613661,41
1-708716045,0
1-708833963,0
1-709437431,0
1-709461909,0
1-709479221,0
1-709552565,55
1-709663551,57
1-709802751,35
1-709802861,18
1-710065204,0
1-710109531,0
1-710114300,44
1-710269195,0
1-712814266,0
1-712856449,28
1-712972277,0
1-713106267,6
1-715479377,0
1-715638561,28
1-715660478,26
1-715674227,0
1-715703591,0
1-715860062,28
1-716154984,35
1-716571976,8
1-717122893,18
1-717222893,28
1-717275094,28
1-717713590,6
1-717801169,0
1-717838591,0
1-717852570,0
1-718031374,6
1-718056641,35
1-718132104,0
1-718958603,0
1-718960811,6
1-718973785,18
1-719199254,16
1-719210927,0
1-719517578,0
1-719999163,0
1-720000146,28
1-720041655,0
1-720069371,52
1-720110557,0
1-720457477,0
1-722041657,0
1-722098557,0
1-722201158,0
1-722334217,0
1-722334434,0
1-722674364,19
1-722688743,28
1-722742993,6
1-726517211,50
1-726760342,6
1-726808501,0
1-728461114,6
1-728470722,54
1-728630851,22
1-728641711,28
1-728649379,0
1-729423803,0
1-729440922,0
1-729635576,0
1-729711756,0
1-729826369,0
1-729966151,0
1-730084841,35
1-730084875,28
1-730644447,0
1-730923421,6
1-730961258,0
1-731792664,0
1-731908702,6
1-732289301,30
1-732357301,33
1-733169018,0
1-733336456,6
1-733451291,0
1-733562890,17
1-733649220,28
1-734831769,0
1-734921423,0
1-735185827,33
1-735265367,0
1-735265425,0
1-735881798,41
1-736351127,31
1-736351222,31
1-736392818,0
1-736474918,0
1-736492457,6
1-737341073,22
1-738626601,5
1-738820974,6
1-739307829,0
1-739606545,0
1-739695919,53
1-740409214,0
1-740676462,0
1-741495923,33
1-741753047,0
1-741758638,0
1-741807021,0
1-741987554,29
1-741995108,43
1-741995344,28
1-742216614,35
1-742296921,28
1-742383139,33
1-742397728,0
1-742833777,0
1-742929685,6
1-743659911,0
1-743923075,0
1-744020867,0
1-744096281,0
1-744436513,28
1-744436815,0
1-744436853,0
1-744771526,0
1-744812279,0
1-744867338,0
1-744961184,0
1-744961783,0
1-745176353,0
1-745323752,0
1-745528120,0
1-745590142,0
1-745630444,0
1-745791842,0
1-745941359,18
1-746011641,0
1-746123906,0
1-746191809,0
1-746205481,25
1-746374026,0
1-746662247,0
1-746662619,0
1-746969187,0
1-746969236,0
1-747147608,0
1-747373035,0
1-747680998,28
1-747810698,0
1-748204098,0
1-748384181,0
1-748438405,0
1-748680387,0
1-748850514,0
1-749012057,28
1-749747547,0
1-750161066,33
1-751002678,0
1-751006831,7
1-751378836,0
1-751622091,35
1-752067921,36
1-752134249,0
1-752600115,0
1-752835764,0
