CaseIds,Labels
Case 149,5
Case 1490,64
Case 1491,12
Case 1492,89
Case 1493,5
Case 1494,9
Case 1495,14
Case 1496,51
Case 1497,3
Case 1498,5
Case 1499,7
Case 15,9
Case 150,51
Case 1500,3
Case 1501,36
Case 1502,62
Case 1503,5
Case 1504,5
Case 1505,5
Case 1506,51
Case 1507,10
Case 1508,5
Case 1509,10
Case 151,5
Case 1510,10
Case 1511,5
Case 1512,5
Case 1513,9
Case 1514,5
Case 1515,5
Case 1516,70
Case 1517,5
Case 1518,85
Case 1519,3
Case 152,5
Case 1520,5
Case 1521,5
Case 1522,38
Case 1523,5
Case 1524,38
Case 1525,34
Case 1526,10
Case 1527,9
Case 1528,7
Case 1529,5
Case 153,5
Case 1530,9
Case 1531,5
Case 1532,5
Case 1533,51
Case 1534,16
Case 1535,29
Case 1536,5
Case 1537,10
Case 1538,5
Case 1539,12
Case 154,10
Case 1540,56
Case 1541,9
Case 1542,5
Case 1543,10
Case 1544,34
Case 1545,5
Case 1546,81
Case 1547,5
Case 1548,5
Case 1549,5
Case 155,12
Case 1550,34
Case 1551,5
Case 1552,5
Case 1553,5
Case 1554,5
Case 1555,5
Case 1556,5
Case 1557,7
Case 1558,5
Case 1559,38
Case 156,5
Case 1560,5
Case 1561,5
Case 1562,10
Case 1563,5
Case 1564,5
Case 1565,5
Case 1566,5
Case 1567,12
Case 1568,5
Case 1569,5
Case 157,5
Case 1570,5
Case 1571,51
Case 1572,9
Case 1573,34
Case 1574,5
Case 1575,30
Case 1576,5
Case 1577,25
Case 1578,5
Case 1579,5
Case 158,5
Case 1580,10
Case 1581,5
Case 1582,38
Case 1583,5
Case 1584,5
Case 1585,5
Case 1586,5
Case 1587,10
Case 1588,5
Case 1589,5
Case 159,5
Case 1590,5
Case 1591,5
Case 1592,10
Case 1593,5
Case 1594,62
Case 1595,90
Case 1596,5
Case 1597,5
Case 1598,38
Case 1599,5
Case 16,32
Case 160,5
Case 1600,5
Case 1601,5
Case 1602,5
Case 1603,3
Case 1604,10
Case 1605,79
Case 1606,90
Case 1607,5
Case 1608,5
Case 1609,10
Case 161,5
Case 1610,5
Case 1611,9
Case 1612,5
Case 1613,5
Case 1614,5
Case 1615,10
Case 1616,5
Case 1617,91
Case 1618,5
Case 1619,3
Case 162,0
Case 1620,70
Case 1621,5
Case 1622,57
Case 1623,5
Case 1624,5
Case 1625,5
Case 1626,5
Case 1627,5
Case 1628,5
Case 1629,21
Case 163,5
Case 1630,5
Case 1631,5
Case 1632,5
Case 1633,9
Case 1634,5
Case 1635,5
Case 1636,5
Case 1637,3
Case 1638,5
Case 1639,5
Case 164,5
Case 1640,5
Case 1641,57
Case 1642,10
Case 1643,0
Case 1644,5
Case 1645,34
Case 1646,5
Case 1647,5
Case 1648,5
Case 1649,5
Case 165,34
Case 1650,89
Case 1651,10
Case 1652,9
Case 1653,5
Case 1654,5
Case 1655,5
Case 1656,34
Case 1657,5
Case 1658,48
Case 1659,9
Case 166,5
Case 1660,5
Case 1661,5
Case 1662,9
Case 1663,34
Case 1664,64
Case 1665,5
Case 1666,10
Case 1667,5
Case 1668,5
Case 1669,5
Case 167,80
Case 1670,12
Case 1671,5
Case 1672,12
Case 1673,5
Case 1674,10
Case 1675,5
Case 1676,16
Case 1677,5
Case 1678,64
Case 1679,10
Case 168,5
Case 1680,10
Case 1681,10
Case 1682,5
Case 1683,5
Case 1684,73
Case 1685,39
Case 1686,3
Case 1687,5
Case 1688,90
Case 1689,10
Case 169,34
Case 1690,10
Case 1691,14
Case 1692,12
Case 1693,85
Case 1694,5
Case 1695,5
Case 1696,5
Case 1697,10
Case 1698,5
Case 1699,5
Case 17,5
Case 170,70
Case 1700,5
Case 1701,9
Case 1702,10
Case 1703,5
Case 1704,5
Case 1705,5
Case 1706,9
Case 1707,9
Case 1708,5
Case 1709,10
Case 171,9
Case 1710,5
Case 1711,10
Case 1712,5
Case 1713,5
Case 1714,81
Case 1715,34
Case 1716,85
Case 1717,34
Case 1718,10
Case 1719,38
Case 172,5
Case 1720,12
Case 1721,5
Case 1722,5
Case 1723,10
Case 1724,85
Case 1725,34
Case 1726,10
Case 1727,5
Case 1728,51
Case 1729,53
Case 173,9
Case 1730,10
Case 1731,5
Case 1732,5
Case 1733,5
Case 1734,12
Case 1735,71
Case 1736,5
Case 1737,10
Case 1738,34
Case 1739,5
Case 174,10
Case 1740,9
Case 1741,5
Case 1742,5
Case 1743,3
Case 1744,53
Case 1745,64
Case 1746,10
Case 1747,5
Case 1748,5
Case 1749,5
Case 175,5
Case 1750,10
Case 1751,5
Case 1752,33
Case 1753,5
Case 1754,10
Case 1755,57
Case 1756,5
Case 1757,70
Case 1758,51
Case 1759,16
Case 176,5
Case 1760,57
Case 1761,5
Case 1762,5
Case 1763,5
Case 1764,71
Case 1765,5
Case 1766,5
Case 1767,5
Case 1768,5
Case 1769,5
Case 177,5
Case 1770,14
Case 1771,5
Case 1772,10
Case 1773,5
Case 1774,25
Case 1775,9
Case 1776,5
Case 1777,5
Case 1778,34
Case 1779,9
Case 178,5
Case 1780,10
Case 1781,10
Case 1782,5
Case 1783,5
Case 1784,38
Case 1785,64
Case 1786,5
Case 1787,85
Case 1788,10
Case 1789,25
Case 179,5
Case 1790,5
Case 1791,5
Case 1792,5
Case 1793,34
Case 1794,5
Case 1795,10
Case 1796,12
Case 1797,5
Case 1798,13
Case 1799,48
Case 18,38
Case 180,5
Case 1800,5
Case 1801,5
Case 1802,5
Case 1803,79
Case 1804,5
Case 1805,5
Case 1806,12
Case 1807,5
Case 1808,5
Case 1809,5
Case 181,34
Case 1810,10
Case 1811,5
Case 1812,5
Case 1813,10
Case 1814,10
Case 1815,5
Case 1816,7
Case 1817,5
Case 1818,5
Case 1819,5
Case 182,5
Case 1820,7
Case 1821,12
Case 1822,5
Case 1823,10
Case 1824,3
Case 1825,10
Case 1826,10
Case 1827,5
Case 1828,5
Case 1829,5
Case 183,16
Case 1830,53
Case 1831,10
Case 1832,12
Case 1833,5
Case 1834,5
Case 1835,5
Case 1836,5
Case 1837,5
Case 1838,5
Case 1839,79
Case 184,79
Case 1840,9
Case 1841,5
Case 1842,5
Case 1843,0
Case 1844,10
Case 1845,25
Case 1846,12
Case 1847,5
Case 1848,10
Case 1849,12
Case 185,12
Case 1850,91
Case 1851,38
Case 1852,5
Case 1853,5
Case 1854,10
Case 1855,16
Case 1856,10
Case 1857,5
Case 1858,34
Case 1859,5
Case 186,10
Case 1860,10
Case 1861,9
Case 1862,5
Case 1863,5
Case 1864,5
Case 1865,12
Case 1866,53
Case 1867,7
Case 1868,10
Case 1869,5
Case 187,5
Case 1870,5
Case 1871,5
Case 1872,5
Case 1873,38
Case 1874,14
Case 1875,10
Case 1876,38
Case 1877,32
Case 1878,5
Case 1879,5
Case 188,5
Case 1880,5
Case 1881,5
Case 1882,5
Case 1883,5
Case 1884,10
Case 1885,10
Case 1886,5
Case 1887,5
Case 1888,64
Case 1889,5
Case 189,9
Case 1890,5
Case 1891,5
Case 1892,10
Case 1893,34
Case 1894,5
Case 1895,5
Case 1896,5
Case 1897,53
Case 1898,10
Case 1899,72
Case 19,5
Case 190,5
Case 1900,10
Case 1901,10
Case 1902,5
Case 1903,10
Case 1904,5
Case 1905,5
Case 1906,5
Case 1907,57
Case 1908,10
Case 1909,5
Case 191,9
Case 1910,5
Case 1911,5
Case 1912,10
Case 1913,5
Case 1914,5
Case 1915,5
Case 1916,10
Case 1917,34
Case 1918,34
Case 1919,12
Case 192,89
Case 1920,5
Case 1921,5
Case 1922,5
Case 1923,5
Case 1924,5
Case 1925,5
Case 1926,5
Case 1927,5
Case 1928,5
Case 1929,9
Case 193,10
Case 1930,5
Case 1931,38
Case 1932,9
Case 1933,32
Case 1934,5
Case 1935,57
Case 1936,56
Case 1937,5
Case 1938,5
Case 1939,9
Case 194,5
Case 1940,5
Case 1941,5
Case 1942,5
Case 1943,7
Case 1944,10
Case 1945,9
Case 1946,5
Case 1947,9
Case 1948,56
Case 1949,3
Case 195,90
Case 1950,5
Case 1951,5
Case 1952,5
Case 1953,32
Case 1954,5
Case 1955,5
Case 1956,32
Case 1957,86
Case 1958,9
Case 1959,5
Case 196,5
Case 1960,10
Case 1961,5
Case 1962,5
Case 1963,5
Case 1964,53
Case 1965,16
Case 1966,5
Case 1967,38
Case 1968,5
Case 1969,5
Case 197,38
Case 1970,5
Case 1971,5
Case 1972,5
Case 1973,16
Case 1974,5
Case 1975,5
Case 1976,5
Case 1977,5
Case 1978,79
Case 1979,10
Case 198,5
Case 1980,10
Case 1981,9
Case 1982,5
Case 1983,5
Case 1984,34
Case 1985,5
Case 1986,5
Case 1987,0
Case 1988,5
Case 1989,21
Case 199,64
Case 1990,5
Case 1991,5
Case 1992,5
Case 1993,5
Case 1994,34
Case 1995,10
Case 1996,5
Case 1997,5
Case 1998,10
Case 1999,38
Case 2,5
Case 20,10
Case 200,5
Case 2000,34
Case 2001,12
Case 2002,5
Case 2003,57
Case 2004,38
Case 2005,5
Case 2006,5
Case 2007,14
Case 2008,5
Case 2009,5
Case 201,5
Case 2010,7
Case 2011,9
Case 2012,5
Case 2013,5
Case 2014,10
Case 2015,5
Case 2016,5
Case 2017,5
Case 2018,12
Case 2019,12
Case 202,10
Case 2020,5
Case 2021,10
Case 2022,21
Case 2023,3
Case 2024,10
Case 2025,38
Case 2026,5
Case 2027,10
Case 2028,5
Case 2029,5
Case 203,5
Case 2030,5
Case 2031,5
Case 2032,5
Case 2033,91
Case 2034,5
Case 2035,77
Case 2036,10
Case 2037,34
Case 2038,5
Case 2039,5
Case 204,5
Case 2040,10
Case 2041,10
Case 2042,5
Case 2043,5
Case 2044,34
Case 2045,5
Case 2046,5
Case 2047,5
Case 2048,12
Case 2049,34
Case 205,12
Case 2050,10
Case 2051,85
Case 2052,5
Case 2053,81
Case 2054,53
Case 2055,16
Case 2056,5
Case 2057,5
Case 2058,5
Case 2059,10
Case 206,12
Case 2060,5
Case 2061,5
Case 2062,10
Case 2063,5
Case 2064,5
Case 2065,5
Case 2066,34
Case 2067,12
Case 2068,5
Case 2069,5
Case 207,5
Case 2070,10
Case 2071,70
Case 2072,16
Case 2073,10
Case 2074,5
Case 2075,5
Case 2076,5
Case 2077,5
Case 2078,91
Case 2079,31
Case 208,5
Case 2080,32
Case 2081,48
Case 2082,62
Case 2083,5
Case 2084,5
Case 2085,38
Case 2086,9
Case 2087,70
Case 2088,13
Case 2089,9
Case 209,5
Case 2090,86
Case 2091,10
Case 2092,10
Case 2093,5
Case 2094,5
Case 2095,5
Case 2096,5
Case 2097,5
Case 2098,30
Case 2099,5
Case 21,5
Case 210,10
Case 2100,5
Case 2101,5
Case 2102,56
Case 2103,10
Case 2104,48
Case 2105,10
Case 2106,16
Case 2107,9
Case 2108,5
Case 2109,3
Case 211,34
Case 2110,9
Case 2111,32
Case 2112,10
Case 2113,38
Case 2114,13
Case 2115,5
Case 2116,5
Case 2117,89
Case 2118,5
Case 2119,12
Case 212,5
Case 2120,32
Case 2121,5
Case 2122,5
Case 2123,21
Case 2124,34
Case 2125,86
Case 2126,10
Case 2127,5
Case 2128,38
Case 2129,10
Case 213,34
Case 2130,5
Case 2131,5
Case 2132,12
Case 2133,5
Case 2134,91
Case 2135,10
Case 2136,9
Case 2137,16
Case 2138,5
Case 2139,70
Case 214,9
Case 2140,5
Case 2141,5
Case 2142,5
Case 2143,48
Case 2144,5
Case 2145,90
Case 2146,5
Case 2147,12
Case 2148,38
Case 2149,53
Case 215,5
Case 2150,5
Case 2151,5
Case 2152,10
Case 2153,16
Case 2154,3
Case 2155,5
Case 2156,5
Case 2157,3
Case 2158,5
Case 2159,51
Case 216,9
Case 2160,5
Case 2161,9
Case 2162,53
Case 2163,10
Case 2164,5
Case 2165,5
Case 2166,5
Case 2167,5
Case 2168,39
Case 2169,5
Case 217,5
Case 2170,10
Case 2171,5
Case 2172,5
Case 2173,12
Case 2174,5
Case 2175,5
Case 2176,5
Case 2177,31
Case 2178,34
Case 2179,5
Case 218,57
Case 2180,5
Case 2181,5
Case 2182,5
Case 2183,10
Case 2184,57
Case 2185,5
Case 2186,5
Case 2187,5
Case 2188,5
Case 2189,5
Case 219,17
Case 2190,5
Case 2191,10
Case 2192,5
Case 2193,5
Case 2194,34
Case 2195,5
Case 2196,5
Case 2197,10
Case 2198,5
Case 2199,12
Case 22,10
Case 220,10
Case 2200,5
Case 2201,5
Case 2202,5
Case 2203,5
Case 2204,5
Case 2205,5
Case 2206,21
Case 2207,12
Case 2208,5
Case 2209,12
Case 221,5
Case 2210,5
Case 2211,10
Case 2212,34
Case 2213,12
Case 2214,5
Case 2215,5
Case 2216,10
Case 2217,10
Case 2218,5
Case 2219,12
Case 222,34
Case 2220,5
Case 2221,53
Case 2222,5
Case 2223,5
Case 2224,5
Case 2225,9
Case 2226,5
Case 2227,3
Case 2228,5
Case 2229,0
Case 223,38
Case 2230,5
Case 2231,53
Case 2232,34
Case 2233,5
Case 2234,5
Case 2235,5
Case 2236,10
Case 2237,3
Case 2238,3
Case 2239,90
Case 224,10
Case 2240,5
Case 2241,10
Case 2242,5
Case 2243,5
Case 2244,10
Case 2245,10
Case 2246,5
Case 2247,5
Case 2248,38
Case 2249,81
Case 225,34
Case 2250,0
Case 2251,5
Case 2252,5
Case 2253,86
Case 2254,5
Case 2255,5
Case 2256,34
Case 2257,5
Case 2258,5
Case 2259,16
Case 226,5
Case 2260,5
Case 2261,5
Case 2262,5
Case 2263,9
Case 2264,5
Case 2265,21
Case 2266,5
Case 2267,10
Case 2268,5
Case 2269,12
Case 227,5
Case 2270,34
Case 2271,12
Case 2272,9
Case 2273,5
Case 2274,5
Case 2275,5
Case 2276,34
Case 2277,5
Case 2278,0
Case 2279,10
Case 228,5
Case 2280,5
Case 2281,73
Case 2282,5
Case 2283,5
Case 2284,9
Case 2285,79
Case 2286,5
Case 2287,70
Case 2288,32
Case 2289,5
Case 229,34
Case 2290,10
Case 2291,5
Case 2292,12
Case 2293,38
Case 2294,10
Case 2295,90
Case 2296,5
Case 2297,16
Case 2298,5
Case 2299,5
Case 23,5
Case 230,79
Case 2300,77
Case 2301,53
Case 2302,10
Case 2303,5
Case 2304,70
Case 2305,5
Case 2306,10
Case 2307,5
Case 2308,10
Case 2309,9
Case 231,9
Case 2310,12
Case 2311,12
Case 2312,5
Case 2313,5
Case 2314,5
Case 2315,5
Case 2316,9
Case 2317,5
Case 2318,85
Case 2319,12
Case 232,85
Case 2320,5
Case 2321,5
Case 2322,5
Case 2323,5
Case 2324,5
Case 2325,5
Case 2326,10
Case 2327,32
Case 2328,5
Case 2329,5
Case 233,10
Case 2330,5
Case 2331,56
Case 2332,5
Case 2333,25
Case 2334,5
Case 2335,10
Case 2336,13
Case 2337,56
Case 2338,57
Case 2339,5
Case 234,9
Case 2340,5
Case 2341,30
Case 2342,39
Case 2343,5
Case 2344,5
Case 2345,70
Case 2346,14
Case 2347,34
Case 2348,10
Case 2349,53
Case 235,14
Case 2350,53
Case 2351,34
Case 2352,5
Case 2353,5
Case 2354,9
Case 2355,5
Case 2356,39
Case 2357,34
Case 2358,5
Case 2359,5
Case 236,5
Case 2360,9
Case 2361,12
Case 2362,86
Case 2363,5
Case 2364,5
Case 2365,5
Case 2366,10
Case 2367,5
Case 2368,7
Case 2369,5
Case 237,48
Case 2370,5
Case 2371,5
Case 2372,5
Case 2373,56
Case 2374,5
Case 2375,21
Case 2376,5
Case 2377,5
Case 2378,5
Case 2379,12
Case 238,5
Case 2380,12
Case 2381,21
Case 2382,13
Case 2383,5
Case 2384,62
Case 2385,5
Case 2386,5
Case 2387,31
Case 2388,5
Case 2389,16
Case 239,5
Case 2390,5
Case 2391,5
Case 2392,5
Case 2393,5
Case 2394,5
Case 2395,5
Case 2396,5
Case 2397,5
Case 2398,10
Case 2399,32
Case 24,5
Case 240,5
Case 2400,86
Case 2401,5
Case 2402,9
Case 2403,5
Case 2404,64
Case 2405,5
Case 2406,34
Case 2407,90
Case 2408,5
Case 2409,3
Case 241,5
Case 2410,5
Case 2411,53
Case 2412,5
Case 2413,5
Case 2414,12
Case 2415,5
Case 2416,5
Case 2417,77
Case 2418,51
Case 2419,10
Case 242,5
Case 2420,5
Case 2421,5
Case 2422,5
Case 2423,5
Case 2424,16
Case 2425,53
Case 2426,10
Case 2427,5
Case 2428,5
Case 2429,80
Case 243,5
Case 2430,5
Case 2431,5
Case 2432,10
Case 2433,34
Case 2434,5
Case 2435,12
Case 2436,86
Case 2437,5
Case 2438,5
Case 2439,12
Case 244,5
Case 2440,5
Case 2441,9
Case 2442,12
Case 2443,12
Case 2444,5
Case 2445,16
Case 2446,5
Case 2447,32
Case 2448,5
Case 2449,5
Case 245,5
Case 2450,5
Case 2451,4
Case 2452,10
Case 2453,5
Case 2454,10
Case 2455,10
Case 2456,5
Case 2457,5
Case 2458,10
Case 2459,5
Case 246,9
Case 2460,5
Case 2461,5
Case 2462,38
Case 2463,53
Case 2464,16
Case 2465,5
Case 2466,14
Case 2467,12
Case 2468,12
Case 2469,5
Case 247,1
Case 2470,12
Case 2471,51
Case 2472,5
Case 2473,70
Case 2474,5
Case 2475,13
Case 2476,48
Case 2477,5
Case 2478,5
Case 2479,34
Case 248,3
Case 2480,5
Case 2481,48
Case 2482,5
Case 2483,53
Case 2484,5
Case 2485,5
Case 2486,57
Case 2487,5
Case 2488,32
Case 2489,5
Case 249,5
Case 2490,79
Case 2491,5
Case 2492,5
Case 2493,5
Case 2494,5
Case 2495,5
Case 2496,5
Case 2497,5
Case 2498,10
Case 2499,10
Case 25,5
Case 250,5
Case 2500,12
Case 2501,9
Case 2502,5
Case 2503,5
Case 2504,10
Case 2505,73
Case 2506,79
Case 2507,5
Case 2508,5
Case 2509,34
Case 251,5
Case 2510,5
Case 2511,5
Case 2512,80
Case 2513,5
Case 2514,39
Case 2515,5
Case 2516,5
Case 2517,38
Case 2518,10
Case 2519,12
Case 252,53
Case 2520,12
Case 2521,5
Case 2522,80
Case 2523,0
Case 2524,9
Case 2525,29
Case 2526,39
Case 2527,9
Case 2528,5
Case 2529,5
Case 253,5
Case 2530,5
Case 2531,5
Case 2532,5
Case 2533,5
Case 2534,5
Case 2535,5
Case 2536,5
Case 2537,5
Case 2538,79
Case 2539,5
Case 254,5
Case 2540,5
Case 2541,64
Case 2542,5
Case 2543,5
Case 2544,25
Case 2545,5
Case 2546,5
Case 2547,5
Case 2548,5
Case 2549,5
Case 255,5
Case 2550,85
Case 2551,5
Case 2552,5
Case 2553,56
Case 2554,5
Case 2555,10
Case 2556,5
Case 2557,5
Case 2558,10
Case 2559,9
Case 256,5
Case 2560,72
Case 2561,5
Case 2562,25
Case 2563,5
Case 2564,5
Case 2565,5
Case 2566,5
Case 2567,30
Case 2568,5
Case 2569,10
Case 257,5
Case 2570,5
Case 2571,10
Case 2572,70
Case 2573,5
Case 2574,9
Case 2575,10
Case 2576,10
Case 2577,5
Case 2578,9
Case 2579,34
Case 258,12
Case 2580,5
Case 2581,79
Case 2582,5
Case 2583,56
Case 2584,12
Case 2585,10
Case 2586,5
Case 2587,5
Case 2588,5
Case 2589,12
Case 259,9
Case 2590,16
