0,1,2,3,4,5,6
16,147,430,573,1.0,67,80004
24,130,456,505,1.0,31,160004
13,73,214,249,1.0,44,60004
28,376,1019,1338,1.0,50,200004
12,58,168,191,1.0,35,50004
58,1134,3107,4217,1.0,75,500004
27,244,660,793,1.0,31,190004
21,234,642,850,1.0,41,130004
25,267,722,931,1.0,54,170004
20,251,738,1003,1.0,67,120004
43,543,1533,2194,1.0,66,350004
15,65,220,264,1.0,30,70004
15,55,178,211,1.0,30,70004
26,216,676,913,1.0,66,180004
23,277,801,1048,1.0,74,150004
12,58,168,191,1.0,35,50004
12,58,168,191,1.0,35,50004
28,403,1148,1488,1.0,74,200004
17,111,343,435,1.0,67,90004
64,469,1659,1848,1.0,67,560004
34,243,759,897,1.0,30,260004
20,231,655,875,1.0,79,120004
16,134,376,485,1.0,37,80004
24,267,789,1020,1.0,95,160004
50,677,1963,2723,1.0,75,420004
25,263,743,938,1.0,66,170004
24,178,595,705,1.0,66,160004
16,104,339,431,1.0,66,80004
23,264,753,968,1.0,78,150004
13,59,181,215,1.0,32,50004
47,652,1848,2436,1.0,31,390004
15,42,124,134,1.0,9,80004
31,216,740,885,1.0,67,230004
16,104,339,431,1.0,66,80004
25,366,1040,1387,1.0,73,170004
32,459,1319,1740,1.0,75,240004
16,138,395,505,1.0,43,80004
18,180,527,697,1.0,72,100004
20,214,623,794,1.0,75,120004
62,982,2799,4151,1.0,194,540004
24,163,534,664,1.0,66,160004
20,214,615,798,1.0,68,120004
14,133,390,552,1.0,70,60004
13,73,214,249,1.0,44,60004
31,399,1207,1517,1.0,66,230004
21,225,640,855,1.0,66,130004
22,141,473,575,1.0,66,140004
19,152,462,645,1.0,68,110004
15,108,345,458,1.0,85,70004
41,275,972,1178,1.0,30,330004
20,140,456,581,1.0,66,120004
19,152,462,645,1.0,68,110004
64,1232,3369,4593,1.0,71,560004
15,99,307,398,1.0,67,70004
15,42,124,134,1.0,9,80004
15,99,307,398,1.0,67,70004
20,88,303,341,1.0,30,120004
25,176,596,752,1.0,66,170004
37,589,1665,2208,1.0,73,290004
24,175,542,699,1.0,103,160004
39,280,966,1105,1.0,67,310004
14,37,108,116,1.0,7,70004
26,177,526,648,1.0,69,180004
23,292,845,1200,1.0,80,150004
15,99,307,398,1.0,67,70004
26,188,630,799,1.0,66,180004
15,99,307,398,1.0,67,70004
15,113,332,413,1.0,37,70004
70,791,1939,2573,1.0,86,620004
25,267,722,931,1.0,54,170004
28,214,733,895,1.0,84,200004
18,73,241,280,1.0,30,100004
37,879,2353,3564,1.0,78,290004
20,113,354,448,1.0,66,120004
46,302,1005,1239,1.0,68,380004
12,58,168,191,1.0,35,50004
77,1824,4916,7608,1.0,71,690004
39,293,989,1154,1.0,67,310004
12,58,168,191,1.0,35,50004
18,156,503,659,1.0,104,100004
17,94,242,263,1.0,15,100004
18,208,606,800,1.0,74,100004
32,500,1322,1879,1.0,75,240004
25,284,818,1131,1.0,86,170004
17,153,441,587,1.0,66,90004
36,275,907,1148,1.0,84,280004
25,332,896,1233,1.0,74,170004
25,337,966,1258,1.0,71,170004
26,198,581,743,1.0,31,180004
13,73,214,249,1.0,44,60004
17,104,329,420,1.0,67,90004
17,104,329,420,1.0,67,90004
15,70,233,266,1.0,31,70004
19,127,412,532,1.0,84,110004
21,188,579,776,1.0,67,130004
14,71,222,252,1.0,31,60004
32,184,596,722,1.0,66,240004
22,296,824,1103,1.0,32,140004
15,99,307,398,1.0,67,70004
16,147,430,573,1.0,67,80004
47,325,1115,1261,1.0,67,390004
19,221,629,838,1.0,78,110004
38,228,766,895,1.0,66,300004
18,71,239,279,1.0,30,100004
33,470,1269,1791,1.0,93,250004
13,59,181,215,1.0,32,50004
52,410,1395,1737,1.0,66,440004
20,135,450,551,1.0,67,120004
17,173,529,730,1.0,125,90004
18,180,527,697,1.0,72,100004
45,331,1113,1382,1.0,68,370004
32,567,1549,2205,1.0,75,240004
18,164,486,642,1.0,86,100004
26,344,949,1270,1.0,74,180004
54,447,1566,1813,1.0,131,460004
15,99,307,398,1.0,67,70004
38,512,1480,2024,1.0,68,300004
16,110,351,462,1.0,84,80004
27,317,900,1169,1.0,68,190004
17,71,238,277,1.0,30,90004
27,346,941,1219,1.0,32,190004
18,174,494,649,1.0,36,100004
15,99,307,398,1.0,67,70004
17,104,329,420,1.0,67,90004
20,267,756,1055,1.0,77,120004
45,727,2042,2678,1.0,85,370004
17,94,242,263,1.0,15,100004
38,654,1852,2608,1.0,78,300004
38,808,2138,3359,1.0,102,300004
37,445,1391,1871,1.0,67,290004
50,338,1176,1391,1.0,84,420004
14,71,222,252,1.0,31,60004
16,110,351,462,1.0,84,80004
19,93,295,336,1.0,31,110004
17,72,240,285,1.0,30,90004
16,147,430,573,1.0,67,80004
11,25,72,77,1.0,7,40004
19,152,462,645,1.0,68,110004
17,153,441,587,1.0,66,90004
14,133,390,552,1.0,70,60004
16,147,430,573,1.0,67,80004
17,215,624,892,1.0,89,90004
33,356,1004,1368,1.0,67,250004
48,702,2018,2713,1.0,85,400004
25,257,767,1072,1.0,68,170004
14,133,390,552,1.0,70,60004
16,109,337,430,1.0,67,80004
30,363,1055,1326,1.0,82,220004
21,229,652,840,1.0,77,130004
54,1089,2943,4121,1.0,86,460004
32,201,666,785,1.0,66,240004
32,260,872,1058,1.0,67,240004
21,258,719,967,1.0,41,130004
20,140,456,581,1.0,66,120004
44,729,2004,2592,1.0,41,360004
32,236,801,928,1.0,67,240004
12,58,168,191,1.0,35,50004
15,99,307,398,1.0,67,70004
41,629,1735,2348,1.0,85,330004
37,535,1460,2040,1.0,66,290004
42,319,1102,1289,1.0,67,340004
16,147,430,573,1.0,67,80004
14,104,302,413,1.0,32,60004
14,104,302,413,1.0,32,60004
26,370,1020,1408,1.0,89,180004
34,811,2141,3366,1.0,79,260004
58,476,1627,2044,1.0,102,500004
27,296,905,1168,1.0,67,190004
18,145,457,605,1.0,103,100004
28,144,446,548,1.0,66,200004
23,253,725,928,1.0,79,150004
20,309,837,1272,1.0,100,120004
17,104,329,420,1.0,67,90004
19,168,502,630,1.0,67,110004
12,58,168,191,1.0,35,50004
14,104,302,413,1.0,32,60004
14,104,302,413,1.0,32,60004
14,104,302,413,1.0,32,60004
26,185,613,763,1.0,67,180004
31,464,1350,1741,1.0,74,230004
18,180,527,697,1.0,72,100004
31,445,1216,1642,1.0,90,230004
17,116,354,431,1.0,31,90004
31,194,647,764,1.0,66,230004
12,43,138,167,1.0,30,40004
18,76,259,295,1.0,30,100004
15,113,332,413,1.0,37,70004
22,159,498,621,1.0,66,140004
15,99,307,398,1.0,67,70004
14,37,108,116,1.0,7,70004
45,390,1323,1631,1.0,66,370004
17,134,372,478,1.0,45,90004
49,809,2167,2944,1.0,85,410004
43,734,1969,2741,1.0,78,350004
30,173,582,693,1.0,66,220004
48,732,1954,2647,1.0,79,400004
15,108,345,458,1.0,85,70004
40,306,1043,1308,1.0,69,320004
16,104,339,431,1.0,66,80004
23,165,535,674,1.0,66,150004
25,348,1006,1377,1.0,71,170004
23,167,539,666,1.0,67,150004
30,396,1076,1407,1.0,46,220004
23,232,653,876,1.0,69,150004
21,195,553,722,1.0,74,130004
48,410,1397,1689,1.0,68,400004
19,167,536,716,1.0,122,110004
57,680,2015,2776,1.0,138,490004
21,159,522,668,1.0,85,130004
42,307,1093,1236,1.0,67,340004
23,208,586,776,1.0,79,150004
18,207,579,817,1.0,87,100004
18,207,579,817,1.0,87,100004
22,143,477,577,1.0,68,140004
24,167,545,674,1.0,85,160004
42,486,1389,1938,1.0,30,340004
48,278,957,1049,1.0,30,400004
12,43,138,167,1.0,30,40004
30,181,609,724,1.0,31,220004
15,99,307,398,1.0,67,70004
60,1119,3056,4198,1.0,78,520004
19,152,462,645,1.0,68,110004
16,104,339,431,1.0,66,80004
34,493,1363,1838,1.0,87,260004
21,144,462,578,1.0,65,130004
19,152,462,645,1.0,68,110004
16,130,412,556,1.0,102,80004
21,239,662,895,1.0,78,130004
19,258,725,1013,1.0,71,110004
40,285,920,1105,1.0,66,320004
11,25,72,77,1.0,7,40004
16,147,430,573,1.0,67,80004
17,153,441,587,1.0,66,90004
40,459,1314,1833,1.0,110,320004
16,147,430,573,1.0,67,80004
17,104,329,420,1.0,67,90004
20,123,392,487,1.0,67,120004
70,1272,3507,4700,1.0,40,620004
26,132,448,536,1.0,30,180004
16,104,339,431,1.0,66,80004
31,311,881,1152,1.0,68,230004
18,156,503,659,1.0,104,100004
25,166,546,673,1.0,67,170004
16,147,430,573,1.0,67,80004
32,254,836,1044,1.0,67,240004
17,71,238,277,1.0,30,90004
45,1107,2833,4726,1.0,297,370004
15,65,220,264,1.0,30,70004
18,208,606,800,1.0,74,100004
12,58,168,191,1.0,35,50004
18,130,373,431,1.0,70,110004
26,237,726,951,1.0,30,180004
24,144,470,582,1.0,69,160004
29,396,1066,1458,1.0,75,210004
25,180,596,706,1.0,67,170004
32,307,932,1208,1.0,102,240004
17,153,441,587,1.0,66,90004
25,181,530,662,1.0,85,170004
28,279,830,1152,1.0,66,200004
45,529,1599,1901,1.0,73,370004
44,753,2010,2802,1.0,76,360004
40,931,2449,3881,1.0,75,320004
13,73,214,249,1.0,44,60004
15,99,307,398,1.0,67,70004
26,98,303,344,1.0,32,180004
16,104,339,431,1.0,66,80004
13,60,198,237,1.0,20,60004
25,272,795,1005,1.0,85,170004
20,219,587,862,1.0,86,120004
32,256,848,1092,1.0,124,240004
22,268,755,1018,1.0,72,140004
15,52,146,161,1.0,10,80004
18,180,527,697,1.0,72,100004
12,58,168,191,1.0,35,50004
18,180,527,697,1.0,72,100004
15,99,307,398,1.0,67,70004
27,171,551,684,1.0,69,190004
39,656,1763,2474,1.0,75,310004
13,73,214,249,1.0,44,60004
18,130,373,431,1.0,70,110004
13,73,214,249,1.0,44,60004
75,549,1945,2153,1.0,67,670004
40,624,1674,2251,1.0,64,320004
21,262,743,1009,1.0,68,130004
16,147,430,573,1.0,67,80004
16,104,339,431,1.0,66,80004
18,180,527,697,1.0,72,100004
22,259,749,999,1.0,66,140004
18,164,486,642,1.0,86,100004
48,782,2088,2831,1.0,66,400004
18,207,555,774,1.0,46,100004
20,231,655,875,1.0,79,120004
12,58,168,191,1.0,35,50004
29,334,974,1320,1.0,66,210004
30,412,1144,1650,1.0,100,220004
18,187,569,720,1.0,70,100004
26,255,726,941,1.0,67,180004
23,445,1195,1845,1.0,90,150004
37,436,1216,1540,1.0,104,290004
33,208,737,865,1.0,66,250004
38,557,1547,2048,1.0,86,300004
16,110,351,462,1.0,84,80004
38,800,2181,3183,1.0,123,300004
22,141,456,564,1.0,66,140004
26,293,818,1104,1.0,33,180004
22,145,464,568,1.0,66,140004
20,141,450,567,1.0,66,120004
16,104,339,431,1.0,66,80004
24,222,704,923,1.0,66,160004
14,37,108,116,1.0,7,70004
12,43,138,167,1.0,30,40004
58,1533,4051,6295,1.0,146,500004
16,147,430,573,1.0,67,80004
54,1028,2846,3840,1.0,72,460004
27,375,1062,1388,1.0,70,190004
23,262,735,981,1.0,68,150004
17,142,436,592,1.0,102,90004
19,144,448,580,1.0,36,110004
40,460,1307,1616,1.0,74,320004
17,153,441,587,1.0,66,90004
18,200,617,846,1.0,141,100004
33,530,1478,2007,1.0,86,250004
13,60,198,237,1.0,20,60004
13,73,214,249,1.0,44,60004
25,333,915,1301,1.0,68,170004
17,153,441,587,1.0,66,90004
30,404,1143,1524,1.0,77,220004
14,37,108,116,1.0,7,70004
16,147,430,573,1.0,67,80004
16,104,339,431,1.0,66,80004
16,110,351,462,1.0,84,80004
32,157,517,610,1.0,30,240004
21,387,1040,1613,1.0,74,130004
44,596,1723,2385,1.0,91,360004
30,520,1424,2020,1.0,77,220004
15,99,307,398,1.0,67,70004
17,143,427,602,1.0,102,90004
20,231,655,875,1.0,79,120004
15,42,124,134,1.0,9,80004
13,74,239,273,1.0,37,50004
14,54,180,212,1.0,32,60004
13,73,214,249,1.0,44,60004
32,600,1577,2415,1.0,78,240004
19,168,502,630,1.0,67,110004
26,315,937,1122,1.0,72,180004
22,133,441,541,1.0,66,140004
23,352,978,1507,1.0,141,150004
12,58,168,191,1.0,35,50004
50,397,1279,1627,1.0,85,420004
38,245,838,1033,1.0,66,300004
12,57,159,176,1.0,16,50004
14,72,200,232,1.0,29,70004
12,58,168,191,1.0,35,50004
38,267,928,1145,1.0,66,300004
26,375,1003,1379,1.0,40,180004
21,76,238,272,1.0,30,130004
43,1010,2752,4168,1.0,82,350004
23,189,599,739,1.0,69,150004
40,826,2261,3231,1.0,74,320004
45,687,1874,2481,1.0,81,370004
19,207,579,808,1.0,85,110004
17,116,354,431,1.0,31,90004
19,168,502,630,1.0,67,110004
24,271,735,987,1.0,93,160004
12,58,168,191,1.0,35,50004
17,153,441,587,1.0,66,90004
25,310,881,1206,1.0,68,170004
17,107,293,334,1.0,39,100004
40,293,917,1134,1.0,102,320004
22,126,367,423,1.0,31,140004
19,124,400,498,1.0,30,110004
40,530,1514,1867,1.0,52,320004
18,198,580,777,1.0,92,100004
24,309,836,1171,1.0,76,160004
19,156,491,666,1.0,103,110004
25,209,592,872,1.0,90,170004
34,232,794,986,1.0,66,260004
42,398,1305,1701,1.0,67,340004
15,42,124,134,1.0,9,80004
20,251,738,1003,1.0,67,120004
26,335,974,1229,1.0,73,180004
20,113,354,448,1.0,66,120004
15,99,307,398,1.0,67,70004
21,264,723,1025,1.0,74,130004
13,73,214,249,1.0,44,60004
44,310,1064,1272,1.0,84,360004
19,152,462,645,1.0,68,110004
19,207,579,808,1.0,85,110004
23,135,432,536,1.0,68,150004
33,292,933,1180,1.0,68,250004
28,470,1332,1817,1.0,82,200004
22,97,314,368,1.0,31,140004
23,124,399,455,1.0,31,150004
19,221,629,838,1.0,78,110004
11,25,72,77,1.0,7,40004
35,280,922,1114,1.0,103,270004
18,156,417,539,1.0,51,100004
21,107,371,419,1.0,30,130004
64,1718,4516,7034,1.0,74,560004
37,233,795,936,1.0,66,290004
35,509,1364,1910,1.0,136,270004
28,196,658,825,1.0,66,200004
27,339,966,1363,1.0,78,190004
30,466,1223,1781,1.0,104,220004
19,221,629,838,1.0,78,110004
22,243,669,924,1.0,104,140004
26,147,451,554,1.0,68,180004
18,145,457,605,1.0,103,100004
15,99,307,398,1.0,67,70004
12,58,168,191,1.0,35,50004
38,624,1687,2382,1.0,116,300004
31,381,1093,1514,1.0,85,230004
36,325,1070,1365,1.0,103,280004
13,73,214,249,1.0,44,60004
13,73,214,249,1.0,44,60004
30,206,658,796,1.0,67,220004
31,481,1345,1855,1.0,102,230004
22,70,208,225,1.0,9,150004
20,135,450,551,1.0,67,120004
50,958,2579,3637,1.0,95,420004
20,214,623,794,1.0,75,120004
17,114,360,475,1.0,84,90004
34,206,595,678,1.0,74,270004
14,133,390,552,1.0,70,60004
15,99,307,398,1.0,67,70004
16,147,430,573,1.0,67,80004
41,656,1813,2506,1.0,122,330004
31,484,1352,1845,1.0,84,230004
33,255,837,1007,1.0,85,250004
21,210,616,808,1.0,68,130004
15,99,307,398,1.0,67,70004
15,99,307,398,1.0,67,70004
21,239,662,895,1.0,78,130004
16,138,395,505,1.0,43,80004
18,248,684,996,1.0,37,100004
12,43,138,167,1.0,30,40004
44,273,945,1059,1.0,48,360004
16,156,453,580,1.0,44,80004
15,70,233,266,1.0,31,70004
14,37,108,116,1.0,7,70004
22,206,560,731,1.0,69,140004
17,215,624,892,1.0,89,90004
25,156,505,634,1.0,85,170004
13,73,214,249,1.0,44,60004
19,142,433,595,1.0,102,110004
13,73,214,249,1.0,44,60004
24,144,452,575,1.0,86,160004
12,58,168,191,1.0,35,50004
19,63,182,200,1.0,7,120004
33,453,1241,1659,1.0,76,250004
15,99,307,398,1.0,67,70004
15,99,307,398,1.0,67,70004
26,147,452,551,1.0,67,180004
28,331,939,1369,1.0,84,200004
31,234,777,963,1.0,84,230004
16,104,339,431,1.0,66,80004
16,104,339,431,1.0,66,80004
20,162,510,694,1.0,102,120004
32,252,845,1044,1.0,67,240004
13,73,214,249,1.0,44,60004
12,57,159,176,1.0,16,50004
20,209,594,775,1.0,77,120004
17,153,441,587,1.0,66,90004
30,367,1011,1421,1.0,66,220004
13,73,214,249,1.0,44,60004
29,491,1354,1897,1.0,92,210004
30,134,461,511,1.0,30,220004
32,224,762,928,1.0,31,240004
17,153,441,587,1.0,66,90004
25,295,794,1037,1.0,57,170004
34,473,1391,1856,1.0,213,260004
16,147,430,573,1.0,67,80004
35,232,799,970,1.0,102,270004
11,25,72,77,1.0,7,40004
18,126,409,526,1.0,84,100004
13,73,214,249,1.0,44,60004
23,264,734,1030,1.0,125,150004
20,231,655,875,1.0,79,120004
28,213,774,915,1.0,99,220004
44,451,1390,1674,1.0,38,360004
33,256,839,1044,1.0,30,250004
27,153,536,597,1.0,31,190004
20,113,354,448,1.0,66,120004
20,113,354,448,1.0,66,120004
34,378,1161,1575,1.0,174,260004
15,99,307,398,1.0,67,70004
15,42,124,134,1.0,9,80004
59,530,1710,2266,1.0,68,510004
28,437,1151,1727,1.0,96,200004
16,110,351,462,1.0,84,80004
16,130,412,556,1.0,102,80004
16,104,339,431,1.0,66,80004
15,99,307,398,1.0,67,70004
31,272,902,1172,1.0,122,230004
17,141,445,592,1.0,103,90004
21,238,665,886,1.0,73,130004
15,99,307,398,1.0,67,70004
27,243,753,1012,1.0,69,190004
83,947,3011,4210,1.0,73,750004
53,422,1440,1811,1.0,86,450004
17,153,441,587,1.0,66,90004
13,73,214,249,1.0,44,60004
26,286,889,1225,1.0,211,180004
23,240,722,982,1.0,66,150004
15,42,124,134,1.0,9,80004
15,99,307,398,1.0,67,70004
19,152,462,645,1.0,68,110004
30,215,740,866,1.0,66,220004
23,288,789,1102,1.0,70,150004
27,180,612,722,1.0,69,190004
17,153,441,587,1.0,66,90004
22,130,412,510,1.0,66,140004
26,385,1023,1487,1.0,100,180004
15,99,307,398,1.0,67,70004
17,104,329,420,1.0,67,90004
26,326,887,1210,1.0,99,180004
18,164,486,642,1.0,86,100004
16,104,339,431,1.0,66,80004
23,148,481,581,1.0,67,150004
18,207,579,817,1.0,87,100004
18,180,527,697,1.0,72,100004
65,449,1630,1759,1.0,32,570004
51,466,1517,1800,1.0,31,430004
21,234,642,850,1.0,41,130004
20,152,402,505,1.0,33,120004
25,278,775,1047,1.0,105,170004
16,156,453,580,1.0,44,80004
15,70,233,266,1.0,31,70004
18,71,239,279,1.0,30,100004
17,153,441,587,1.0,66,90004
17,104,329,420,1.0,67,90004
13,60,198,237,1.0,20,60004
14,133,390,552,1.0,70,60004
25,380,1038,1485,1.0,78,170004
18,178,527,719,1.0,112,100004
29,405,1119,1496,1.0,74,210004
25,276,801,1162,1.0,67,170004
21,247,710,943,1.0,94,130004
23,300,849,1165,1.0,70,150004
49,345,1165,1435,1.0,30,410004
15,113,332,413,1.0,37,70004
26,150,511,615,1.0,30,180004
20,271,759,1085,1.0,72,120004
12,58,168,191,1.0,35,50004
27,401,1077,1540,1.0,77,190004
12,58,168,191,1.0,35,50004
18,85,246,278,1.0,29,110004
35,307,1006,1262,1.0,121,270004
16,104,339,431,1.0,66,80004
42,858,2325,3577,1.0,68,340004
13,73,214,249,1.0,44,60004
14,133,390,552,1.0,70,60004
35,444,1251,1736,1.0,66,270004
12,58,168,191,1.0,35,50004
12,58,168,191,1.0,35,50004
21,155,498,652,1.0,101,130004
16,147,430,573,1.0,67,80004
21,136,436,563,1.0,84,130004
33,393,1086,1468,1.0,158,250004
11,25,72,77,1.0,7,40004
16,147,430,573,1.0,67,80004
29,342,1005,1270,1.0,73,210004
16,110,351,462,1.0,84,80004
26,335,952,1216,1.0,78,180004
22,330,881,1306,1.0,92,140004
15,99,307,398,1.0,67,70004
23,197,580,817,1.0,30,150004
19,196,554,711,1.0,37,110004
38,682,1801,2681,1.0,69,300004
27,183,620,779,1.0,66,190004
19,119,396,492,1.0,66,110004
25,375,1025,1484,1.0,99,170004
15,99,307,398,1.0,67,70004
21,174,535,696,1.0,104,130004
19,80,268,317,1.0,30,110004
23,148,481,581,1.0,67,150004
54,955,2767,3531,1.0,81,460004
37,591,1597,2203,1.0,97,290004
60,675,2007,2504,1.0,85,520004
20,150,484,636,1.0,102,120004
15,99,307,398,1.0,67,70004
33,242,829,957,1.0,67,250004
15,113,332,413,1.0,37,70004
42,553,1604,2182,1.0,56,340004
22,220,621,795,1.0,35,140004
19,98,327,400,1.0,30,110004
43,586,1574,2173,1.0,30,350004
28,183,565,745,1.0,102,200004
23,252,764,885,1.0,31,150004
19,98,327,400,1.0,30,110004
29,304,879,1119,1.0,49,210004
29,359,982,1273,1.0,52,210004
25,307,851,1167,1.0,66,170004
21,163,535,660,1.0,67,130004
12,57,159,176,1.0,16,50004
46,926,2459,3725,1.0,69,380004
22,274,794,1028,1.0,69,140004
18,126,409,526,1.0,84,100004
14,37,112,120,1.0,7,70004
33,508,1343,1908,1.0,70,250004
